"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Hypericaceae"	"Juglans"	"Lamiaceae"	"Liliaceae"	"Malvaceae"	"Morus"	"Olea"	"Ostrya.Carpinus"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Rutaceae"	"Salix"	"Scrophulariaceae"	"Sorbus"	"Ulmus"	"Urticaceae"
15846	24386	"Asi Gonia"	35.248806	24.277954	0	"AWI"	0	-113	43	-36	0	0	0	0.212314225053079	0.424628450106157	0	3.82165605095541	0	5.09554140127389	0	0	1.48619957537155	0	0.424628450106157	0	2.33545647558386	0	0	28.8747346072187	0	24.203821656051	0.424628450106157	2.33545647558386	0	0.212314225053079	0	0.849256900212314	0	0	0	2.54777070063694	0	0.212314225053079	1.27388535031847	0.212314225053079	0.636942675159236	2.12314225053079	0	0.212314225053079	5.30785562632696	14.8619957537155	0.636942675159236	0	0	0	0.849256900212314	0.212314225053079	0	0.212314225053079	0	0	0
15846	24386	"Asi Gonia"	35.248806	24.277954	5	"AWI"	5	-100	62	-21	0	0	0	0.881834215167548	1.41093474426808	0	1.7636684303351	0.17636684303351	4.40917107583774	0	0.881834215167548	1.41093474426808	0	0.352733686067019	0	1.23456790123457	0	0.529100529100529	20.6349206349206	0.352733686067019	16.9312169312169	0.352733686067019	4.76190476190476	0	0.529100529100529	0	4.05643738977072	0	0	0	2.82186948853616	0	0.352733686067019	0.705467372134039	0.529100529100529	0	0.352733686067019	0	0.705467372134039	8.11287477954145	15.1675485008818	1.58730158730159	0	8.28924162257496	0	0.705467372134039	0	0	0	0	0	0
15846	24386	"Asi Gonia"	35.248806	24.277954	10	"AWI"	10	-90	91	-8	0	0.188679245283019	0	0.188679245283019	1.32075471698113	0	3.0188679245283	0	3.77358490566038	0	0	1.32075471698113	0	0	0	0.943396226415094	0	0.188679245283019	18.6792452830189	0	12.0754716981132	0	3.58490566037736	0	0	0	2.07547169811321	0	0	0	1.50943396226415	0	0.377358490566038	0.943396226415094	0.377358490566038	0	0.754716981132076	0	0.377358490566038	7.73584905660377	29.2452830188679	0	0	9.62264150943396	0	1.69811320754717	0	0	0	0	0	0
15846	24386	"Asi Gonia"	35.248806	24.277954	15	"AWI"	15	-76	108	8	0.177619893428064	0	0	0.355239786856128	0	0	1.06571936056838	0	2.66429840142096	0	0	2.30905861456483	0	0.177619893428064	0	0.88809946714032	0	0	17.9396092362345	0	29.4849023090586	0	0.88809946714032	0	0.355239786856128	0	0.710479573712256	0.355239786856128	0	0	4.26287744227353	0	0	1.42095914742451	0.177619893428064	0.355239786856128	0.355239786856128	0	0	8.8809946714032	21.4920071047957	0	0	5.32859680284192	0	0.355239786856128	0	0	0	0	0	0
15846	24386	"Asi Gonia"	35.248806	24.277954	20	"AWI"	20	-66	132	22	0	0.192678227360308	0.770712909441233	0.963391136801541	1.54142581888247	0	5.39499036608863	0	0.578034682080925	0	0	0.770712909441233	0	0.192678227360308	0	1.73410404624277	0	0	15.9922928709056	0	33.5260115606936	0	3.27552986512524	0	0	0	0.192678227360308	0	0	0	0	0	0.385356454720617	0.385356454720617	0.192678227360308	0	0.385356454720617	0	0	4.23892100192678	27.5529865125241	0	0	1.54142581888247	0	0	0	0.192678227360308	0	0	0	0
15846	24386	"Asi Gonia"	35.248806	24.277954	25	"AWI"	25	-53	147	38	0	0	0.404858299595142	0.809716599190283	0.404858299595142	0	1.417004048583	0	3.84615384615385	0	0	1.417004048583	0	0.404858299595142	0	0	0.202429149797571	0	15.587044534413	0	39.8785425101215	0	1.82186234817814	0	0	0	2.02429149797571	0	0.202429149797571	0	3.03643724696356	0	0	0.809716599190283	0	0	0.202429149797571	4.65587044534413	0.202429149797571	5.66801619433198	12.9554655870445	0	0	3.84615384615385	0	0.202429149797571	0	0	0	0	0	0
15846	24386	"Asi Gonia"	35.248806	24.277954	30	"AWI"	30	-42	171	53	0	0	0.1953125	0.390625	1.171875	0	1.5625	0.1953125	1.7578125	0	0	0.78125	0	0.78125	0	3.90625	0	0	25.390625	0	53.3203125	0	1.171875	0	0	0	0.390625	0	0	0	0.9765625	0	0	1.5625	0	0.1953125	0.1953125	0	0	0.78125	5.2734375	0	0	0	0	0	0	0	0	0	0	0
15846	24386	"Asi Gonia"	35.248806	24.277954	35	"AWI"	35	-29	188	68	0	0	0.902527075812274	0	0.36101083032491	0	0.72202166064982	0	3.06859205776173	0	0	0.180505415162455	0	0.541516245487365	0.180505415162455	0	0	0	24.5487364620939	0	46.028880866426	0	0.902527075812274	0	0	0	1.44404332129964	0.180505415162455	0	0	1.985559566787	0	0	1.08303249097473	0	0.541516245487365	0.180505415162455	7.76173285198556	0	3.79061371841155	3.06859205776173	0	0	1.985559566787	0	0.36101083032491	0	0	0	0	0	0.180505415162455
15846	24386	"Asi Gonia"	35.248806	24.277954	40	"AWI"	40	-20	210	83	0	0	0.627615062761506	0.836820083682008	1.04602510460251	0	1.88284518828452	0	2.51046025104602	0	0	1.25523012552301	0	0	0	1.25523012552301	0	0.209205020920502	39.1213389121339	0	34.7280334728033	0	0	0	0	0	0.418410041841004	0	0	0	2.30125523012552	0	0	0.627615062761506	0	1.04602510460251	0	0	0	3.76569037656904	8.15899581589958	0	0	0	0	0.209205020920502	0	0	0	0	0	0
15846	24386	"Asi Gonia"	35.248806	24.277954	45	"AWI"	45	-5	225	99	0	0	0.170648464163823	0.511945392491468	0.68259385665529	0	1.02389078498294	0	1.19453924914676	0	0	0.511945392491468	0	0.341296928327645	0	1.5358361774744	0	0.170648464163823	27.3037542662116	0	36.3481228668942	0	1.02389078498294	0	0.170648464163823	0	0	0.170648464163823	0	0	2.04778156996587	0	0.170648464163823	0.68259385665529	0.341296928327645	0.853242320819113	1.02389078498294	0	0	5.2901023890785	15.8703071672355	0	0	2.21843003412969	0	0.341296928327645	0	0	0	0	0	0
15846	24386	"Asi Gonia"	35.248806	24.277954	50	"AWI"	50	6	246	113	0	0	0.573613766730402	0.191204588910134	0.382409177820268	0	0.956022944550669	0.382409177820268	0	0	0	0.382409177820268	0	0.764818355640535	0	0.573613766730402	0.191204588910134	0.191204588910134	30.7839388145315	0	36.7112810707457	0	0.764818355640535	0	0	0	0.573613766730402	0	0	0	3.44168260038241	0	0	0.956022944550669	0	0.382409177820268	0.764818355640535	0	0	7.45697896749522	11.472275334608	1.1472275334608	0	0	0	0.956022944550669	0	0	0	0	0	0
15846	24386	"Asi Gonia"	35.248806	24.277954	55	"AWI"	55	21	261	128	0	0	0.350262697022767	0.350262697022767	0.525394045534151	0	1.0507880910683	0.875656742556918	2.45183887915937	0	0	1.40105078809107	0	0.525394045534151	0	2.1015761821366	0	0	26.0945709281961	0.175131348511384	29.2469352014011	1.0507880910683	0.875656742556918	0	0.175131348511384	0	1.40105078809107	0.175131348511384	0	0	2.80210157618214	0	0.350262697022767	1.57618213660245	0.700525394045534	0.175131348511384	1.0507880910683	5.60420315236427	0.525394045534151	4.55341506129597	13.6602451838879	0	0	0	0	0	0	0.175131348511384	0	0	0	0
15846	24386	"Asi Gonia"	35.248806	24.277954	60	"AWI"	60	32	284	144	0	0	0.375234521575985	0.375234521575985	0.187617260787992	0	0.562851782363977	0	2.6266416510319	0	0	0.375234521575985	0	0.938086303939963	0	2.4390243902439	0	0	35.0844277673546	0	32.0825515947467	0	1.68855534709193	0.187617260787992	0.187617260787992	0.187617260787992	1.31332082551595	0	0	0	1.12570356472795	0	0.562851782363977	0.75046904315197	0.187617260787992	1.12570356472795	0	0	0.187617260787992	2.4390243902439	12.9455909943715	0.187617260787992	0	1.50093808630394	0	0.375234521575985	0	0	0	0	0	0
15846	24386	"Asi Gonia"	35.248806	24.277954	65	"AWI"	65	46	296	159	0	0	0	0.78125	0	0	0.9765625	0	2.734375	0	0	0.5859375	0	0.5859375	0	1.5625	0	0	28.515625	0	35.15625	0	0.9765625	0	0	0	0.78125	0.5859375	0	0	2.1484375	0	0.1953125	1.7578125	0.1953125	0.5859375	0.5859375	0	0	3.125	14.453125	0	0	2.9296875	0	0.390625	0	0	0	0	0	0.390625
15846	24386	"Asi Gonia"	35.248806	24.277954	70	"AWI"	70	56	317	173	0	0	0.352733686067019	0.17636684303351	0.529100529100529	0	1.7636684303351	0	7.2310405643739	0.17636684303351	0	0.881834215167548	0	0	0.17636684303351	2.46913580246914	0	0	36.5079365079365	0	29.8059964726631	0	1.41093474426808	0	0.17636684303351	0	1.05820105820106	0.881834215167548	0	0	1.23456790123457	0	0	1.23456790123457	0	0	0.529100529100529	0	0	2.46913580246914	10.5820105820106	0	0	0	0	0.352733686067019	0	0	0	0	0	0
