"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Indeterminable"	"Juglans"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Myrica"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
26218	45722	"Reiersdalvann"	58.325934	7.784902	834	"AWI"	834	-151	19	-58	0.304878048780488	19.2073170731707	0.304878048780488	0	0	0	0	46.0365853658537	0	0	0	0	0	0	0	3.96341463414634	0	3.04878048780488	0	0	0	0	0	0	0	0	0	5.48780487804878	0	0	6.09756097560976	0	0	0.914634146341463	0	0	0	0	0.914634146341463	0	0	0	0	0	0.304878048780488	10.3658536585366	0	0	0	0	0	0	0	0	0	0	0.304878048780488	0.304878048780488	2.4390243902439	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	836	"AWI"	836	-128	55	-33	0	26.6891891891892	0	0	0	0	0	39.1891891891892	0	0	0	0	0	0	0	5.74324324324324	0	5.74324324324324	0	0	0	0	0.337837837837838	0	0	0	0	4.05405405405405	0	0	2.02702702702703	0	0	1.35135135135135	0	0	0	0	1.35135135135135	0	0	0	0	0.337837837837838	0	7.43243243243243	0	0	0	0	0	0	0	0	0	0	0	2.36486486486486	3.04054054054054	0.337837837837838
26218	45722	"Reiersdalvann"	58.325934	7.784902	840	"AWI"	840	-101	178	8	0	27.1264367816092	0	0	0	0	0	42.0689655172414	0	0	0	0	0	0	0	8.50574712643678	0	3.90804597701149	0	0	0	0	0	0	0	0	0	2.75862068965517	0	0	3.44827586206897	0	0	0.459770114942529	0	0	0	0.229885057471264	0.919540229885057	0	0	0	0	0.229885057471264	0.229885057471264	8.04597701149425	0	0	0.229885057471264	0	0	0	0	0	0	0	0.689655172413793	0.459770114942529	0.459770114942529	0.229885057471264
26218	45722	"Reiersdalvann"	58.325934	7.784902	844	"AWI"	844	-83	327	49	0	19.1222570532915	0	0	0	0	0	43.2601880877743	0	0	0	0	0	0	0	8.77742946708464	0	7.21003134796238	0	0	0	0	0	0.313479623824451	0.313479623824451	0	0	2.19435736677116	0	0	8.77742946708464	0	0	1.56739811912226	0	0	0	0	0.940438871473354	0	0	0	0	0	0	6.89655172413793	0	0	0	0	0	0	0	0	0	0	0	0.313479623824451	0.313479623824451	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	848	"AWI"	848	-52	400	97	0	23.9473684210526	0	0	0	0	0	36.0526315789474	0	0	0	0	0	0	0	12.3684210526316	0	4.47368421052632	0	0	0	0	0	1.05263157894737	0	0	0	5	0	0	6.8421052631579	0	0	0.789473684210526	0	0	0	0	0	0	0	0	0	0	0	7.10526315789474	0	0	0	0	0	0	0	0	0	0	1.05263157894737	0.526315789473684	0.526315789473684	0.263157894736842
26218	45722	"Reiersdalvann"	58.325934	7.784902	852	"AWI"	852	-23	448	149	0	20.7843137254902	0	0	0	0	0	43.1372549019608	0	0	0	0	0	0	0	5.49019607843137	0.196078431372549	5.29411764705882	0	0	0	0	0.392156862745098	0.196078431372549	0	0	0	2.54901960784314	0	0	10.7843137254902	0	0	2.54901960784314	0	0	0	0.196078431372549	0.392156862745098	0	0	0	0	0	0	3.92156862745098	0	0	0.392156862745098	2.35294117647059	0	0	0	0	0	0	0.392156862745098	0.392156862745098	0.392156862745098	0.196078431372549
26218	45722	"Reiersdalvann"	58.325934	7.784902	856	"AWI"	856	-7	524	199	0.290697674418605	21.2209302325581	0.290697674418605	0	0	0	0	41.8604651162791	0	0	0	0	0	0	0	8.13953488372093	0	8.13953488372093	0	0	0	0	0	0.290697674418605	0.290697674418605	0	0	2.90697674418605	0	0.290697674418605	7.84883720930233	0	0	2.03488372093023	0	0	0	0	0	0	0	0	0	0	0	5.23255813953488	0	0	0	0	0	0	0.290697674418605	0	0	0	0.872093023255814	0	0	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	860	"AWI"	860	32	573	250	0	22.8021978021978	0	0	0	0	0	41.7582417582418	0	0	0	0	0	0	0	7.96703296703297	0	4.67032967032967	0	0	0	0	0.549450549450549	0	0.549450549450549	0	0	2.1978021978022	0	0	6.86813186813187	0	0	3.84615384615385	0.274725274725275	0	0	0.274725274725275	0.274725274725275	0	0	0	0	0	0	6.31868131868132	0	0	0	0	0	0	0	0	0	0	0.274725274725275	0.274725274725275	1.0989010989011	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	864	"AWI"	864	61	623	304	0	21.5976331360947	0	0	0	0	0	45.5621301775148	0	0	0	0	0	0	0	7.98816568047337	0	5.62130177514793	0	0	0	0	0	0	0	0	0	2.07100591715976	0	0	7.69230769230769	0	0	3.25443786982249	0	0	0	0	0	0	0	0	0	0	0	5.32544378698225	0	0	0	0	0	0	0	0	0	0	0.29585798816568	0.591715976331361	0	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	868	"AWI"	868	73	709	356	0	19.1919191919192	0.404040404040404	0	0	0	0	44.8484848484849	0	0	0	0	0	0	0	8.48484848484849	0	4.64646464646465	0	0	0	0	0.404040404040404	0.202020202020202	0	0	0	2.62626262626263	0	0	6.86868686868687	0	0	0.404040404040404	0	0	0	0	0.202020202020202	0	0	0	0	0.404040404040404	0	9.49494949494949	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0.202020202020202	0.606060606060606	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	872	"AWI"	872	129	752	407	0	15.5606407322654	0	0	0	0	0	38.9016018306636	0	0	0.68649885583524	0	0	0	0	3.4324942791762	0	4.5766590389016	0	0	0	0	0	0.45766590389016	0	0	0	2.97482837528604	0	0	6.8649885583524	0	0	1.60183066361556	0	0	0	0.22883295194508	0.68649885583524	18.5354691075515	0	0	0	0.22883295194508	0	4.11899313501144	0	0	0	0	0	0	0	0	0	0	0.68649885583524	0.45766590389016	0	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	876	"AWI"	876	160	803	455	0	21.8232044198895	0	0	0	0	0	32.5966850828729	0	0	0	0	0	0	0	9.11602209944751	0	5.24861878453039	0	0	0	0	0	0	0.276243093922652	0	0	3.03867403314917	0	0	16.8508287292818	0	0.276243093922652	3.03867403314917	0	0	0	0	0.276243093922652	0	0	0	0	0.276243093922652	0.276243093922652	5.80110497237569	0	0	0	0	0	0	0	0	0	0	0.276243093922652	0.276243093922652	0.552486187845304	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	880	"AWI"	880	187	885	503	0	20.4819277108434	0.240963855421687	0	0	0	0	40.7228915662651	0	0	0	0	0	0	0	8.67469879518072	0	5.78313253012048	0	0	0	0	0	0	0.240963855421687	0	0	6.50602409638554	0	0	7.71084337349398	0	0	1.92771084337349	0	0	0	0	0.72289156626506	0	0	0	0	0	0	5.06024096385542	0	0	0.240963855421687	0	0	0	0	0	0	0	0.72289156626506	0.240963855421687	0.72289156626506	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	884	"AWI"	884	237	918	551	0.280112044817927	17.3669467787115	0.280112044817927	0	0	0	0	45.0980392156863	0	0	0	0	0	0	0	7.56302521008403	0	3.36134453781513	0	0	0	0	0	0.280112044817927	0.280112044817927	0	0	3.64145658263305	0	0	11.2044817927171	0	0	1.96078431372549	0	0	0	0	0	0	0	0	0	0	0	7.28291316526611	0	0	0	0	0	0	0	0	0	0	0.560224089635854	0.840336134453782	0	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	888	"AWI"	888	271	952	600	0	13.1926121372032	0.263852242744063	0	0	0	0	50.3957783641161	0	0	0	0	0	0	0	10.2902374670185	0	5.27704485488127	0	0	0	0	0	0.263852242744063	0	0	0	5.27704485488127	0	0	6.33245382585752	0	0	1.84696569920844	0	0	0	0	0.527704485488127	0	0	0	0	0	0	5.27704485488127	0	0	0	0	0	0	0	0	0	0	0.263852242744063	0.263852242744063	0.527704485488127	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	892	"AWI"	892	308	1002	649	0	23.2793522267206	0	0	0	0	0	47.9757085020243	0.202429149797571	0	0	0	0	0	0	5.87044534412955	0	2.42914979757085	0	0	0	0	0.202429149797571	0.202429149797571	0	0	0	2.02429149797571	0	0	6.68016194331984	0	0	2.02429149797571	0	0	0	0	0.404858299595142	0	0	0	0	0	0	7.69230769230769	0	0	0	0	0	0	0	0	0	0	0.404858299595142	0.404858299595142	0.202429149797571	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	896	"AWI"	896	356	1034	699	0	19.0588235294118	0	0	0	0	0	44	0	0	0	0	0	0	0	11.5294117647059	0.235294117647059	5.64705882352941	0	0	0	0	0	0	0	0	0	4.47058823529412	0	0	2.58823529411765	0	0	2.82352941176471	0.235294117647059	0	0	0	0.705882352941177	0	0	0	0	0	0	6.82352941176471	0	0	0	0	0	0	0	0	0	0	1.17647058823529	0.235294117647059	0.470588235294118	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	900	"AWI"	900	405	1079	748	0	14.5985401459854	0	0	0	0	0	56.4476885644769	0	0	0	0	0	0	0	8.02919708029197	0	3.40632603406326	0	0	0	0	0.48661800486618	0.72992700729927	0	0	0	1.94647201946472	0	0	1.21654501216545	0	0	2.67639902676399	0	0	0	0	0.72992700729927	0	0	0	0	0.24330900243309	0.48661800486618	7.05596107055961	0	0	0	0	0	0	0	0	0.24330900243309	0	0.72992700729927	0.24330900243309	0.72992700729927	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	904	"AWI"	904	449	1137	796	0	15.3246753246753	0	0	0	0	0	61.038961038961	0	0	0	0	0	0	0	6.49350649350649	0	2.5974025974026	0	0	0	0	0	0	0	0	0	2.5974025974026	0	0	1.2987012987013	0	0	2.33766233766234	0	0	0	0	0.25974025974026	0	0	0	0	1.55844155844156	0.25974025974026	5.19480519480519	0	0	0	0	0	0	0	0	0	0	0	0	1.03896103896104	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	908	"AWI"	908	502	1165	845	0.264550264550265	13.2275132275132	0	0	0	0	0	59.7883597883598	0	0	0	0	0	0	0	6.87830687830688	0	4.23280423280423	0	0	0	0	0	0	0.264550264550265	0	0	1.85185185185185	0	0	4.76190476190476	0	0	2.11640211640212	0.264550264550265	0	0	0.264550264550265	0.529100529100529	0	0	0	0	0.793650793650794	0	3.43915343915344	0	0	0.264550264550265	0	0	0	0	0	0	0	0	0.264550264550265	0.793650793650794	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	912	"AWI"	912	548	1205	895	0	10.1721439749609	0	0	0	0	0	48.2003129890454	0	0	0	0	0	0	0.156494522691706	7.82472613458529	0	2.34741784037559	0.156494522691706	0	0	0	0.156494522691706	0.156494522691706	0	0	0	0.782472613458529	0	0.312989045383412	3.91236306729264	0	0	1.56494522691706	0	0	0	0	0.469483568075117	16.1189358372457	0	0	0	0	0	5.16431924882629	0	0	0	0	0	0	0	0	0.469483568075117	0	0.312989045383412	0	1.56494522691706	0.156494522691706
26218	45722	"Reiersdalvann"	58.325934	7.784902	916	"AWI"	916	607	1248	946	0	15.4078549848943	0.604229607250755	0	0	0	0	50.7552870090634	0	0	0	0	0	0	0	9.66767371601208	0	6.34441087613293	0	0	0	0	0	0	0.604229607250755	0	0.302114803625378	0.906344410876133	0	0	7.85498489425982	0	0	1.81268882175227	0	0	0	0	0	0	0	0	0	0	0.302114803625378	4.53172205438066	0	0	0	0	0	0	0	0	0	0	0.604229607250755	0	0.302114803625378	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	920	"AWI"	920	669	1281	1000	0	15.989847715736	0	0	0	0	0	48.9847715736041	0	0	0	0	0	0	0	11.1675126903553	0	3.2994923857868	0	0	0	0	0.50761421319797	0	0	0	0.253807106598985	2.53807106598985	0	0	6.09137055837564	0	0	1.77664974619289	0	0	0	0.253807106598985	0.253807106598985	0	0	0	0	0.50761421319797	0	4.56852791878173	0	0	0	0	0	0	0	0	0.253807106598985	0	0.50761421319797	1.01522842639594	2.03045685279188	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	924	"AWI"	924	717	1328	1053	0	15.6599552572707	0	0	0	0	0	41.1633109619687	0	0	0	0	0	0	0	10.2908277404922	0	2.68456375838926	0	0	0	0	0	0	0.223713646532438	0	0	3.13199105145414	0	0.223713646532438	6.04026845637584	0	0	1.78970917225951	0	0	0	0.223713646532438	0.447427293064877	12.751677852349	0	0	0	0	0	4.92170022371365	0	0	0	0	0	0	0	0	0	0	0.223713646532438	0	0.223713646532438	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	928	"AWI"	928	804	1366	1102	0.179533213644524	13.1059245960503	0	0	0	0	0	37.8815080789946	0	0	0	0	0	0	0	14.0035906642729	0	3.59066427289048	0	0	0	0	0.538599640933573	0.179533213644524	0.179533213644524	0	0	2.15439856373429	0	0	4.48833034111311	0	0	0.897666068222621	0	0	0	0	0.897666068222621	13.6445242369838	0	0	0	0	0	5.2064631956912	0	0	0	1.43626570915619	0	0	0	0	0	0	0.538599640933573	0.179533213644524	0.897666068222621	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	932	"AWI"	932	879	1401	1151	0	15.75	0	0	0	0	0	40.5	0	0	0	0	0	0	0	9.75	0	3.75	0	0	0	0	0.25	0.25	0.25	0	0	1.75	0	0	1.75	0	0	0.5	0	0	0	0.5	0.25	16.75	0	0	0	0.25	0	6.5	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.25	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	936	"AWI"	936	939	1454	1202	0	11.9092627599244	0	0	0	0	0	57.4669187145558	0	0	0	0	0	0	0	12.6654064272212	0	3.40264650283554	0	0	0	0	0.189035916824197	0	0.378071833648393	0	0	1.70132325141777	0	0	1.51228733459357	0	0	0.56710775047259	0	0	0	0.378071833648393	0.378071833648393	0	0	0	0	0.756143667296786	0	6.80529300567108	0	0	0	0	0	0	0	0	0.378071833648393	0	0.189035916824197	0.378071833648393	0.945179584120983	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	940	"AWI"	940	1044	1490	1252	0	11.8251928020566	0	0	0.25706940874036	0	0	59.6401028277635	0	0	0	0	0	0	0	10.2827763496144	0	3.34190231362468	0	0	0	0	0.25706940874036	0	0.51413881748072	0	0	1.79948586118252	0	0	2.31362467866324	0	0	0	0	0	0	0	0.25706940874036	0	0	0	0	0.51413881748072	0	6.426735218509	0	0	0	0	0	0	0	0	0	0	1.02827763496144	0.25706940874036	1.2853470437018	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	944	"AWI"	944	1142	1531	1302	0	12.8735632183908	0	0	0	0	0	47.816091954023	0	0	0	0	0	0	0	17.4712643678161	0	3.2183908045977	0	0	0	0	0.229885057471264	0.229885057471264	0.229885057471264	0	0	2.75862068965517	0	0	5.28735632183908	0	0	0.689655172413793	0	0	0	0	0.459770114942529	0	0	0	0	0.229885057471264	0	6.4367816091954	0	0	0	0	0	0	0	0	0	0	0.459770114942529	0.459770114942529	0.919540229885057	0.229885057471264
26218	45722	"Reiersdalvann"	58.325934	7.784902	948	"AWI"	948	1203	1605	1364	0	22.5641025641026	0	0	0	0	0	45.1282051282051	0	0	0	0	0	0	0	12.0512820512821	0	3.07692307692308	0	0	0	0	0.512820512820513	0.256410256410256	0.512820512820513	0	0	1.02564102564103	0	0	3.33333333333333	0	0	0.256410256410256	0	0	0	0.512820512820513	0.256410256410256	0	0	0	0	0.512820512820513	0	7.69230769230769	0	0	0	0	0	0	0	0	0	0	0.512820512820513	0.256410256410256	1.28205128205128	0.256410256410256
26218	45722	"Reiersdalvann"	58.325934	7.784902	952	"AWI"	952	1294	1691	1476	0	20.5417607223476	0.225733634311512	0	0	0	0	48.5327313769752	0	0	0	0	0	0	0	9.0293453724605	0	2.48306997742664	0	0	0	0	0.225733634311512	0.225733634311512	0.225733634311512	0	0	1.58013544018059	0	0	4.06320541760722	0	0	1.35440180586907	0	0	2.25733634311512	0	0.677200902934537	0	0	0	0	0	0	6.32054176072235	0	0	0.225733634311512	0	0	0	0	0	0	0	0.677200902934537	0.225733634311512	0.451467268623025	0.677200902934537
26218	45722	"Reiersdalvann"	58.325934	7.784902	956	"AWI"	956	1344	1847	1595	0	42.4107142857143	0	0	0.446428571428571	0	0	0	0	0	0	0	0	0	0	10.7142857142857	0	3.125	0	0	0	0	1.33928571428571	1.33928571428571	1.33928571428571	0	0	1.33928571428571	0	0	3.125	0	0	0.446428571428571	0	0	0	0.892857142857143	0.446428571428571	0	0	0	0	0.892857142857143	0	25.8928571428571	0	0	0	0	0	0	0	0	0	0	0.446428571428571	1.78571428571429	4.01785714285714	0
26218	45722	"Reiersdalvann"	58.325934	7.784902	960	"AWI"	960	1376	2055	1707	0.251256281407035	20.3517587939699	0	0	0	0	0	44.9748743718593	0	0	0	0	0	0	0	8.5427135678392	0.251256281407035	2.26130653266332	0	0	0	0	0	0.753768844221105	0.251256281407035	0	0	2.51256281407035	0	0.251256281407035	2.76381909547739	0	0	0.50251256281407	0	0	0	0.50251256281407	0.251256281407035	0	0	0	0	0.753768844221105	0	12.3115577889447	0	0	0	0	0	0	0	0	1.00502512562814	0	0.251256281407035	0.251256281407035	1.00502512562814	0
