"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Nyssa"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Thymelaeaceae"	"Ulmus"	"Urticaceae"	"Viburnum"
2255	2335	"Sanabria Marsh"	42.1	-6.73333	113	"AWI"	113	588	2927	1467	2	0	0	0	3	0	2	0	11	1	0	0	0	0	0	0	0	8	0	17	0	0	18	0	0	0	0	6	0	0	0	11	0	0	0	0	0	0	0	0	0	42	0	0	34	0	1	1	134	1	0	0	0	4	2	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	123	"AWI"	123	651	3136	1615	0	1	6	0	6	0	0	0	15	1	0	0	0	0	1	0	0	5	0	16	0	0	11	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	33	0	0	37	0	5	0	155	5	0	0	0	2	3	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	143	"AWI"	143	858	3509	1901	8	1	1	0	2	0	1	0	11	1	0	0	0	0	0	0	0	20	0	43	0	0	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	50	0	4	0	127	10	0	0	0	3	1	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	153	"AWI"	153	936	3715	2041	1	0	4	0	10	0	0	0	15	1	0	0	0	0	0	0	0	3	0	27	0	0	0	0	0	0	0	3	0	0	0	17	0	0	0	0	0	0	0	0	0	64	0	0	56	0	2	0	126	0	0	0	0	8	1	0	0	0	1	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	183	"AWI"	183	1221	4166	2500	2	0	4	0	5	0	1	0	12	0	0	0	0	0	0	0	0	4	0	158	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	58	0	0	25	0	1	0	92	5	0	0	0	4	2	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	193	"AWI"	193	1315	4374	2647	0	0	1	0	1	0	0	0	8	0	0	0	0	0	0	0	0	1	0	210	0	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	0	0	0	0	71	0	0	24	0	2	0	83	0	0	0	0	1	2	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	203	"AWI"	203	1446	4535	2795	1	0	2	1	4	0	0	0	6	1	0	0	0	0	0	0	0	5	0	154	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	54	0	0	11	0	1	0	69	0	0	0	0	6	1	0	0	0	1	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	213	"AWI"	213	1573	4675	2955	6	0	4	1	7	0	0	0	26	0	0	0	0	0	1	0	0	5	0	21	0	0	8	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	5	85	0	0	52	0	0	0	162	12	0	0	0	6	1	0	0	0	3	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	223	"AWI"	223	1664	4855	3096	2	0	2	0	5	2	0	0	24	1	0	0	0	0	0	0	0	0	0	12	0	0	10	0	0	0	0	1	0	1	0	13	0	0	0	0	0	0	0	0	0	88	0	0	40	0	2	0	126	0	0	0	0	4	2	0	0	0	1	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	233	"AWI"	233	1758	5025	3242	3	0	2	0	3	0	0	0	17	0	0	0	0	0	1	0	0	5	0	23	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	72	0	0	46	0	1	0	136	5	0	0	0	6	2	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	253	"AWI"	253	1987	5345	3526	0	0	1	0	1	0	0	0	16	0	0	0	0	0	0	0	0	2	0	12	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	81	0	0	30	0	0	0	120	0	0	0	0	3	0	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	263	"AWI"	263	2072	5531	3666	2	0	2	0	0	0	2	0	24	0	0	0	0	0	0	0	0	4	0	5	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	87	0	0	28	0	0	0	133	1	0	0	0	0	4	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	273	"AWI"	273	2235	5640	3811	1	0	1	0	1	1	1	0	14	0	0	0	0	0	0	0	0	7	0	5	0	0	0	0	0	0	0	1	0	0	0	11	1	0	0	0	0	0	0	0	0	107	0	0	25	0	0	0	120	1	0	0	0	2	4	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	283	"AWI"	283	2349	5780	3962	0	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	9	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	52	0	1	0	136	3	0	0	0	7	1	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	293	"AWI"	293	2439	5974	4109	5	0	0	0	2	0	0	0	12	0	0	0	0	0	0	0	0	5	0	6	0	0	0	0	0	0	0	2	0	0	0	9	0	0	0	0	0	0	0	0	0	111	0	0	35	0	0	0	102	1	0	0	0	6	3	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	303	"AWI"	303	2565	6096	4250	0	0	2	0	0	0	1	0	19	0	0	0	0	0	1	0	0	7	0	3	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	47	0	3	0	125	0	0	0	0	5	3	0	0	0	1	0	2
2255	2335	"Sanabria Marsh"	42.1	-6.73333	313	"AWI"	313	2703	6233	4391	0	0	3	1	2	0	0	0	19	2	0	0	0	0	0	0	0	14	0	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	48	0	3	0	139	6	0	0	0	2	7	0	0	0	2	0	1
2255	2335	"Sanabria Marsh"	42.1	-6.73333	333	"AWI"	333	2915	6518	4660	0	0	1	0	2	0	0	0	7	1	0	0	1	0	0	0	0	5	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	29	0	0	0	97	10	0	0	0	3	2	0	0	0	2	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	343	"AWI"	343	3092	6667	4816	1	0	1	0	3	0	0	0	10	0	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	24	0	0	0	121	0	0	0	0	8	0	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	363	"AWI"	363	3365	7052	5100	0	0	2	0	0	0	0	0	17	2	1	0	0	0	0	0	0	6	0	2	0	0	8	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	38	0	0	0	140	10	0	0	0	6	0	0	0	0	1	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	373	"AWI"	373	3519	7161	5243	1	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	5	0	2	0	0	6	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	28	0	0	0	103	0	0	0	0	4	0	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	383	"AWI"	383	3666	7274	5389	0	0	1	0	1	0	0	0	7	0	0	0	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	138	0	0	19	0	0	0	149	0	0	0	0	4	1	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	393	"AWI"	393	3769	7443	5549	0	0	1	0	0	1	0	0	12	1	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	39	0	0	0	116	4	0	0	0	4	1	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	403	"AWI"	403	3914	7554	5691	0	0	1	0	2	0	0	0	6	1	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	32	2	0	0	121	3	0	0	0	0	3	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	413	"AWI"	413	4042	7685	5815	1	0	2	0	1	0	1	0	10	0	1	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	26	0	0	0	116	0	0	0	0	6	2	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	423	"AWI"	423	4147	7836	5964	0	0	1	0	3	0	0	0	17	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	23	0	0	0	142	4	0	0	0	3	2	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	433	"AWI"	433	4279	7951	6103	0	0	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	32	0	1	0	116	5	0	0	0	1	3	0	0	0	3	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	463	"AWI"	463	4685	8348	6535	0	0	1	0	0	0	0	0	19	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	27	0	0	0	124	13	0	0	0	9	3	0	0	0	1	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	473	"AWI"	473	4821	8450	6700	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	32	0	0	0	135	3	0	0	0	3	7	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	483	"AWI"	483	4972	8574	6840	0	0	0	0	1	1	1	0	14	3	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	66	0	0	0	78	12	0	0	0	14	3	1	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	493	"AWI"	493	5112	8735	6989	0	0	0	0	2	0	0	0	11	1	1	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	38	0	1	0	135	4	0	0	0	6	2	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	503	"AWI"	503	5288	8832	7123	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	33	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	1
2255	2335	"Sanabria Marsh"	42.1	-6.73333	513	"AWI"	513	5414	8950	7278	0	0	2	0	0	0	0	0	7	2	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	1	0	0	0	0	11	1	5	0	0	0	0	0	0	0	164	0	0	44	0	0	0	198	14	0	0	0	7	1	0	0	0	0	0	1
2255	2335	"Sanabria Marsh"	42.1	-6.73333	523	"AWI"	523	5542	9101	7419	0	0	0	0	1	0	0	0	10	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	84	0	0	26	0	0	0	155	1	0	0	0	5	1	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	533	"AWI"	533	5698	9249	7564	0	0	0	0	1	0	0	0	5	1	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	5	0	0	0	7	0	0	0	0	0	0	0	0	0	90	0	0	23	0	1	0	118	5	0	0	0	0	1	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	540	"AWI"	540	5802	9322	7670	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	67	0	0	19	0	0	0	89	1	0	0	0	3	2	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	553	"AWI"	553	6008	9516	7863	0	0	1	0	1	0	0	0	12	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	46	0	0	0	136	4	0	0	0	7	1	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	563	"AWI"	563	6181	9627	8015	0	0	1	0	1	1	1	0	6	2	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	112	0	0	42	0	0	0	135	15	0	0	0	9	0	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	573	"AWI"	573	6379	9713	8157	0	0	0	0	1	0	0	0	15	1	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	55	0	0	50	0	0	0	199	7	0	0	0	11	5	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	583	"AWI"	583	6540	9833	8298	0	0	0	0	2	0	0	0	14	1	2	0	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	99	0	0	51	0	0	0	141	20	0	0	0	0	0	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	588	"AWI"	588	6609	9909	8374	0	0	1	0	0	0	1	0	8	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	6	0	0	0	2	0	0	0	0	0	0	0	0	0	103	0	0	23	0	0	0	125	10	0	0	0	2	0	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	593	"AWI"	593	6653	9983	8438	0	0	0	0	1	0	0	0	14	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	4	0	0	0	6	0	0	0	0	0	0	0	0	0	81	0	0	44	0	0	0	114	7	0	0	0	4	1	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	603	"AWI"	603	6841	10086	8582	0	0	2	1	0	0	1	0	6	0	2	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	8	0	0	0	0	0	3	0	0	0	0	0	0	0	62	0	0	22	0	4	0	147	21	0	0	0	10	3	0	0	0	0	1	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	608	"AWI"	608	6898	10138	8644	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	2	0	0	0	21	0	0	0	0	0	0	0	0	0	60	0	0	27	0	0	0	173	3	0	0	0	4	0	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	623	"AWI"	623	7116	10321	8850	0	0	1	0	0	0	0	0	15	3	1	0	0	0	0	0	0	3	0	7	0	0	0	0	0	0	0	7	0	0	0	0	0	3	0	0	0	0	0	0	0	73	0	0	41	0	0	0	131	5	0	0	0	6	1	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	628	"AWI"	628	7213	10374	8926	0	0	0	0	2	0	2	0	8	1	0	0	0	0	0	0	0	3	0	18	0	0	5	0	0	0	0	11	0	0	0	6	0	3	0	0	0	0	0	0	1	65	0	0	50	0	0	0	80	8	0	0	0	7	1	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	633	"AWI"	633	7311	10416	9002	0	0	1	0	2	1	2	0	12	0	1	0	0	0	0	0	0	3	0	3	0	1	0	0	0	1	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	67	0	0	43	0	0	0	181	6	0	0	0	10	2	0	0	0	0	1	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	640	"AWI"	640	7431	10480	9107	1	0	0	1	0	0	1	0	6	0	1	0	0	0	0	0	0	3	0	2	1	0	0	0	0	0	0	5	0	0	0	10	0	3	0	0	0	0	0	0	1	42	0	0	36	0	2	0	128	7	0	0	0	3	2	0	0	0	1	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	650	"AWI"	650	7572	10588	9262	0	0	1	0	0	0	1	0	12	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	19	0	0	0	0	0	0	0	0	0	50	0	0	35	1	4	0	182	3	4	0	0	8	3	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	660	"AWI"	660	7724	10719	9413	0	0	1	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	4	0	0	0	15	0	0	0	0	0	0	0	0	0	46	0	0	50	0	0	0	148	2	0	0	0	6	4	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	670	"AWI"	670	7924	10787	9548	1	0	0	1	1	0	1	0	16	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	12	0	1	0	9	0	3	0	0	0	0	0	0	1	40	0	0	37	0	1	0	117	2	0	0	0	12	5	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	680	"AWI"	680	8099	10887	9696	0	0	0	0	2	0	1	0	16	1	1	0	0	0	0	0	0	1	0	1	0	0	2	0	0	1	0	7	0	0	0	27	0	0	0	0	0	0	0	0	0	75	0	0	40	0	1	0	145	3	0	0	0	2	9	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	690	"AWI"	690	8234	11024	9841	0	0	0	0	1	0	0	0	13	1	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	8	0	0	0	12	0	0	0	0	0	0	0	0	2	60	0	0	46	0	0	0	115	4	0	0	0	10	5	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	710	"AWI"	710	8658	11205	10140	2	0	0	0	2	0	1	0	10	0	0	0	0	0	1	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	74	0	0	39	0	1	0	136	4	0	0	0	9	6	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	730	"AWI"	730	9010	11419	10426	0	0	0	0	2	0	3	0	22	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	64	0	0	0	127	0	0	0	0	11	4	0	0	0	0	0	1
2255	2335	"Sanabria Marsh"	42.1	-6.73333	754	"AWI"	754	9413	11675	10746	0	0	0	1	1	0	1	0	31	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	56	0	0	56	0	0	0	129	0	0	0	0	11	5	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	760	"AWI"	760	9561	11735	10817	0	0	0	1	2	0	1	0	41	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1	0	0	0	0	0	0	0	120	0	0	42	0	0	0	74	1	0	0	0	14	1	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	765	"AWI"	765	9705	11779	10879	0	0	0	1	3	1	6	0	63	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	2	0	0	0	1	0	0	0	203	0	0	37	0	0	0	9	5	0	0	0	9	0	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	775	"AWI"	775	9926	11869	11013	0	0	0	4	2	0	7	0	84	0	0	0	0	0	0	1	0	5	0	2	0	0	3	0	0	0	0	0	0	0	0	8	0	5	0	0	1	0	0	2	0	183	0	0	31	0	0	0	14	0	0	0	0	8	1	0	0	0	0	1	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	780	"AWI"	780	10009	11922	11082	0	0	0	1	3	0	6	0	96	0	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	3	0	0	0	0	11	0	1	0	0	0	1	0	0	0	99	0	0	55	0	0	0	8	0	0	0	0	16	0	0	0	0	0	0	2
2255	2335	"Sanabria Marsh"	42.1	-6.73333	785	"AWI"	785	10110	11982	11150	0	0	0	3	0	0	10	0	128	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	22	0	0	0	3	5	0	0	0	5	0	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	790	"AWI"	790	10214	12035	11214	0	0	0	3	5	0	7	0	125	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	4	0	0	0	0	0	0	0	86	0	0	41	0	0	0	3	1	0	0	0	12	1	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	795	"AWI"	795	10399	12082	11266	0	0	0	1	4	0	7	0	101	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	125	0	0	35	0	0	0	13	2	0	0	0	7	0	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	800	"AWI"	800	10593	12128	11320	0	0	0	2	1	0	2	0	83	0	1	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	1	0	19	0	7	0	0	0	0	0	0	0	56	0	0	91	0	0	0	52	2	0	0	0	33	9	0	0	0	0	0	0
2255	2335	"Sanabria Marsh"	42.1	-6.73333	805	"AWI"	805	10770	12191	11375	0	0	0	1	0	0	0	0	55	1	0	0	0	0	0	0	0	14	0	1	1	2	3	0	0	0	2	0	0	0	0	15	0	1	0	0	0	0	0	0	0	85	0	0	60	0	2	0	78	1	0	0	0	14	5	0	0	0	0	0	0
