"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Araliaceae"	"Asteraceae"	"Betula"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Gentianaceae"	"Ilex"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Salix"	"Tilia"	"Ulmus"
23795	41226	"Cut Hill"	50.6275	-3.98194	0	"AWI"	0	5302	5597	5457	4.82758620689655	0	0	1.37931034482759	0	0	54.4827586206897	2.75862068965517	0	0	0	5.51724137931035	0.689655172413793	4.82758620689655	24.8275862068966	0	0	0.689655172413793	0	0
23795	41226	"Cut Hill"	50.6275	-3.98194	3	"AWI"	3	5489	5724	5601	2.7027027027027	2.7027027027027	0	2.7027027027027	5.40540540540541	0	29.7297297297297	5.40540540540541	0	0	0	13.5135135135135	0	29.7297297297297	8.10810810810811	0	0	0	0	0
23795	41226	"Cut Hill"	50.6275	-3.98194	11	"AWI"	11	5795	6125	5962	6.55737704918033	0	0	0	1.63934426229508	1.63934426229508	13.1147540983607	8.19672131147541	0	1.63934426229508	0	26.2295081967213	0	11.4754098360656	22.9508196721311	0	0	0	0	6.55737704918033
23795	41226	"Cut Hill"	50.6275	-3.98194	19	"AWI"	19	6146	6510	6329	3.2258064516129	1.0752688172043	0	2.1505376344086	5.37634408602151	0	29.0322580645161	6.45161290322581	0	0	0	19.3548387096774	1.0752688172043	12.9032258064516	17.2043010752688	0	0	0	0	2.1505376344086
23795	41226	"Cut Hill"	50.6275	-3.98194	27	"AWI"	27	6508	6884	6699	4.40251572327044	0	0	2.51572327044025	0.628930817610063	0	26.4150943396226	19.4968553459119	0	0	0	5.66037735849057	0	13.2075471698113	24.5283018867925	0	0	0	0.628930817610063	2.51572327044025
23795	41226	"Cut Hill"	50.6275	-3.98194	35	"AWI"	35	6885	7250	7068	1.14942528735632	1.14942528735632	0	4.02298850574713	1.14942528735632	0	23.5632183908046	13.7931034482759	0	0	0.574712643678161	6.89655172413793	0.574712643678161	12.0689655172414	33.3333333333333	0	0	0	0	1.72413793103448
23795	41226	"Cut Hill"	50.6275	-3.98194	43	"AWI"	43	7286	7600	7440	2.33333333333333	0.666666666666667	0	3	0.666666666666667	0	11.6666666666667	5.66666666666667	45	0	0	4.66666666666667	0	7.33333333333333	16	0.333333333333333	0.333333333333333	0	0	2.33333333333333
23795	41226	"Cut Hill"	50.6275	-3.98194	51	"AWI"	51	7705	7942	7806	0	0	0	1.99335548172757	2.6578073089701	0	6.31229235880399	0	78.0730897009967	0	0	4.65116279069767	0	0.996677740863787	4.31893687707641	0	0	0	0	0.996677740863787
