"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Grossulariaceae"	"Hypericaceae"	"Iridaceae"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Malus"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
14574	22851	"Wolin II"	53.85885	14.61586	1	"AWI"	1	-107	61	-22	0	0	2.54424778761062	1.43805309734513	0	0	1.32743362831858	0	2.76548672566372	0	2.32300884955752	0	0	0	0	0	0.884955752212389	46.570796460177	0	0	0	0	0	0.110619469026549	0	0	0	0.110619469026549	0	0	0	0	0	0.331858407079646	0	0.884955752212389	27.9867256637168	0	0	0	0.221238938053097	0	3.42920353982301	0	0	0.331858407079646	6.52654867256637	0.995575221238938	0.110619469026549	0	0	0	0	0	0	0.442477876106195	0	0.663716814159292
14574	22851	"Wolin II"	53.85885	14.61586	5	"AWI"	5	-67	231	46	0	0	1.0924981791697	1.23816460305899	0.509832483612527	0	0.436999271667881	0	1.60233066278223	0	1.60233066278223	0	0	0	0	0	0.291332847778587	56.1544064093227	0	0	0	0	0	0.145666423889294	0	0	0	0.655498907501821	0	0	0	0	0	0	0	0.509832483612527	25.4187909686817	0	0	0	0	0	2.25782957028405	0	0	0.21849963583394	5.89949016751639	0.728332119446468	0.145666423889294	0	0	0	0	0	0	0.21849963583394	0	0.873998543335761
14574	22851	"Wolin II"	53.85885	14.61586	10	"AWI"	10	-44	478	131	0	0	2.36486486486486	0.810810810810811	0	0	0.608108108108108	0	1.68918918918919	0	2.5	0	0	0	0	0	0.472972972972973	52.2297297297297	0	0	0	0.135135135135135	0	0.0675675675675676	0	0	0	1.01351351351351	0	0	0	0	0	0.135135135135135	0	0.202702702702703	27.5675675675676	0	0	0	0.0675675675675676	0	2.43243243243243	0.540540540540541	0	0.27027027027027	5.2027027027027	0.743243243243243	0.0675675675675676	0	0	0	0	0	0.0675675675675676	0	0.135135135135135	0.675675675675676
14574	22851	"Wolin II"	53.85885	14.61586	15	"AWI"	15	24	561	238	0	0	2.28956228956229	0.673400673400673	0	0	0.538720538720539	0	1.01010101010101	0	1.95286195286195	0	0	0	0	0	0.808080808080808	54.9494949494949	0	0	0	0.336700336700337	0	0.134680134680135	0	0	0	3.0976430976431	0	0	0.0673400673400673	0	0	0.202020202020202	0	0.0673400673400673	24.3097643097643	0	0	0	0	0	1.48148148148148	0	0	0.134680134680135	6.1952861952862	1.01010101010101	0.134680134680135	0	0	0	0	0	0	0	0.0673400673400673	0.538720538720539
14574	22851	"Wolin II"	53.85885	14.61586	20	"AWI"	20	55	707	337	0	0	1.84190330007675	0.767459708365311	0.383729854182655	0	0.383729854182655	0	1.61166538756715	0	1.76515732924021	0	0	0	0	0.0767459708365311	0.230237912509593	61.5502686108979	0	0	0	0.0767459708365311	0	0.0767459708365311	0	0	0	1.61166538756715	0	0	0	0	0	0.230237912509593	0	0	21.3353798925556	0	0	0	0	0	2.83960092095165	0	0	0.153491941673062	4.22102839600921	0.613967766692249	0	0	0	0	0	0	0	0	0	0.230237912509593
14574	22851	"Wolin II"	53.85885	14.61586	25	"AWI"	25	156	777	442	0	0	1.08932461873638	0	0	0	0.290486564996369	0	1.30718954248366	0	0.944081336238199	0	0	0	0	0	0.508351488743646	64.6332607116921	0	0	0	0.0726216412490922	0	0	0	0	0	1.23456790123457	0	0	0	0	0	0.0726216412490922	0	0.0726216412490922	21.2055192447349	0	0	0	0	0	1.52505446623094	0	0	0.508351488743646	4.6477850399419	1.16194625998548	0	0	0	0	0	0	0	0	0.145243282498184	0.580973129992738
14574	22851	"Wolin II"	53.85885	14.61586	30	"AWI"	30	207	900	552	0	0	2.32365145228216	0.24896265560166	0.663900414937759	0	0.497925311203319	0	2.24066390041494	0	0.4149377593361	0	0	0	0	0	0.580912863070539	59.5020746887967	0	0	0	0.24896265560166	0	0.16597510373444	0	0	0	0.580912863070539	0	0	0	0	0	0.16597510373444	0	0	25.0622406639004	0	0	0	0	0	3.07053941908714	0	0	0.663900414937759	2.15767634854772	0.746887966804979	0	0	0	0	0	0	0.0829875518672199	0	0	0.580912863070539
14574	22851	"Wolin II"	53.85885	14.61586	35	"AWI"	35	345	954	649	0	0	1.15702479338843	0.537190082644628	0	0	0.454545454545455	0	1.77685950413223	0	0.537190082644628	0	0.206611570247934	0	0	0	0.289256198347107	70.8264462809917	0	0	0	0.0413223140495868	0	0	0	0	0	0.247933884297521	0	0	0	0	0	0.12396694214876	0	0.0413223140495868	18.2644628099174	0	0	0	0	0	2.60330578512397	0	0	0.247933884297521	1.11570247933884	0.743801652892562	0	0	0.0413223140495868	0	0	0	0.0413223140495868	0.0413223140495868	0.0413223140495868	0.619834710743802
14574	22851	"Wolin II"	53.85885	14.61586	40	"AWI"	40	420	1052	752	0	0	4.55037919826652	0	0.975081256771398	0	1.51679306608884	0	1.84182015167931	0	1.51679306608884	0	0	0	0	0	0.975081256771398	48.3206933911159	0	0	0	0.866738894907909	0	0	0	0	0	0.325027085590466	0	0	0	0	0	0.325027085590466	0	0.108342361863489	23.943661971831	0	0	0	0	0	6.28385698808234	0	0	0.650054171180932	1.30010834236186	6.28385698808234	0	0	0	0	0	0	0	0	0.108342361863489	0.108342361863489
14574	22851	"Wolin II"	53.85885	14.61586	45	"AWI"	45	710	1134	874	0	0	6.27503337783712	0	0.934579439252336	0	2.53671562082777	0	3.73831775700935	0	3.07076101468625	0	0	0	0	0	0.801068090787717	47.6635514018692	0	0	0	0.534045393858478	0	0	0	0	0	0.534045393858478	0	0	0	0	0	0	0	0	26.9692923898531	0	0	0	0	0	5.20694259012016	0	0	0.133511348464619	0.801068090787717	0.400534045393859	0	0	0	0	0	0	0	0	0	0.400534045393859
