"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	5	"AWI"	5	-38	211	61	3.01204819277108	0	2.40963855421687	2.40963855421687	1.20481927710843	0	0	0	0.602409638554217	0	0	0	0	0.602409638554217	0	0	0.602409638554217	0	0	0	0	1.80722891566265	0	36.144578313253	0	0	0	0	0	0.602409638554217	1.20481927710843	0	0	0	0	0	0	0	0.602409638554217	1.20481927710843	0	0	0	0	0	0	0	0	36.7469879518072	0	0	0	0	0	0	0	4.21686746987952	0	4.81927710843374	0	0	0	0	0.602409638554217	0	0	0	0	0	0.602409638554217	0	0	0	0	0.602409638554217
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	10	"AWI"	10	-19	398	123	2.56410256410256	0.641025641025641	7.69230769230769	2.56410256410256	1.28205128205128	0	0	0	1.28205128205128	0	0.641025641025641	0	0	1.28205128205128	0	0.641025641025641	1.28205128205128	0	0	0	0	2.56410256410256	0	32.0512820512821	0	0	0	0	0	0.641025641025641	0	0	0	0	0	0	0.641025641025641	0	0	0	0	0	0	0	0	0	0	0	35.8974358974359	0	0	0	0	0	0	0	3.2051282051282	0	2.56410256410256	0	0	0	0	0	0	0	0	0	0	1.28205128205128	1.28205128205128	0	0	0	0
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	15	"AWI"	15	33	463	206	4	0	2.85714285714286	1.14285714285714	2.85714285714286	0	0	0	0.571428571428571	0	0.571428571428571	0	0	0	0	0	0.571428571428571	0	0	0	0	3.42857142857143	0	33.1428571428571	0	0	0	0	0	0.571428571428571	0	0	0	0	0	0	0	0	0.571428571428571	0	0	0	0	0	0	0	0	0	37.7142857142857	0	0	0	0	0	0	0	5.14285714285714	0	2.28571428571429	0	0	0	1.14285714285714	0.571428571428571	0	0	0	0	0	1.14285714285714	0.571428571428571	0	0	0	1.14285714285714
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	20	"AWI"	20	61	596	284	1.88679245283019	0	24.5283018867925	1.88679245283019	12.2641509433962	0	0	0	1.88679245283019	0	1.88679245283019	0	0	0.943396226415094	0	0	0.943396226415094	0	0	0	0	12.2641509433962	0	9.43396226415094	0	0	0	0	0	0.943396226415094	0	0	0	0	0	0	0	0	1.88679245283019	0	0	0	0	0	0	0	0	0	15.0943396226415	1.88679245283019	0	0	0	0	0	0	4.71698113207547	0	0	0	0	0	0	0.943396226415094	0	0	0.943396226415094	0	0	2.83018867924528	2.83018867924528	0	0	0	0
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	25	"AWI"	25	124	647	361	2.12765957446809	0	17.0212765957447	0	2.12765957446809	0	1.06382978723404	0	2.12765957446809	0	0	0	0	0	0	1.06382978723404	0	0	0	0	0	10.6382978723404	0	14.8936170212766	0	2.12765957446809	0	0	0	2.12765957446809	0	0	0	0	0	0	2.12765957446809	0	6.38297872340426	0	0	0	2.12765957446809	0	0	0	0	0	13.8297872340426	2.12765957446809	0	0	0	0	0	1.06382978723404	9.57446808510638	0	0	0	0	0	3.19148936170213	0	0	0	0	0	0	2.12765957446809	2.12765957446809	0	0	0	0
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	30	"AWI"	30	159	748	434	3.84615384615385	0	11.5384615384615	0	5.76923076923077	0	1.92307692307692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.61538461538462	0	7.69230769230769	0	0	0	0	0	1.92307692307692	0	0	0	0	0	0	1.92307692307692	0	3.84615384615385	0	0	0	0	0	0	0	0	0	19.2307692307692	3.84615384615385	0	0	0	0	0	0	11.5384615384615	0	13.4615384615385	0	0	0	0	0	0	0	0	0	0	1.92307692307692	0	0	0	0	1.92307692307692
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	35	"AWI"	35	238	791	514	2.12765957446809	0	21.2765957446809	1.06382978723404	6.38297872340426	0	0	0	1.06382978723404	0	0	0	0	0	0	1.06382978723404	0	0	0	0	0	2.12765957446809	0	10.6382978723404	0	4.25531914893617	0	0	3.19148936170213	2.12765957446809	0	0	0	0	0	0	2.12765957446809	0	3.19148936170213	0	0	0	1.06382978723404	0	0	0	2.12765957446809	0	19.1489361702128	2.12765957446809	0	0	0	0	0	1.06382978723404	4.25531914893617	0	0	0	0	0	0	1.06382978723404	0	0	2.12765957446809	0	1.06382978723404	2.12765957446809	2.12765957446809	0	0	0	1.06382978723404
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	40	"AWI"	40	283	870	592	3.44827586206897	0	9.19540229885057	2.29885057471264	3.44827586206897	0	2.29885057471264	0	4.59770114942529	0	0	0	0	0	0	3.44827586206897	0	0	0	0	0	2.29885057471264	0	17.2413793103448	0	0	0	0	0	2.29885057471264	0	0	0	0	0	0	0	0	2.29885057471264	0	0	0	1.14942528735632	0	0	0	0	0	26.4367816091954	1.14942528735632	0	0	0	0	0	0	8.04597701149425	0	4.59770114942529	0	0	0	0	0	0	0	1.14942528735632	0	2.29885057471264	2.29885057471264	0	0	0	0	0
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	45	"AWI"	45	371	915	663	0.62111801242236	0.62111801242236	29.8136645962733	0.62111801242236	5.59006211180124	0.62111801242236	1.24223602484472	0	0.62111801242236	0	0	0	0.62111801242236	1.24223602484472	0	1.24223602484472	0	0	0	0	0	8.07453416149068	0	9.3167701863354	0	1.24223602484472	0	0	0	1.24223602484472	0	1.24223602484472	0	0	0	0	1.24223602484472	0	10.5590062111801	0	0	0	1.24223602484472	0	0	0	0	0	9.3167701863354	3.1055900621118	0	0	0	0	0	0	4.96894409937888	0	0	0	0	0	0	0.62111801242236	0	0	0.62111801242236	0	0.62111801242236	1.24223602484472	1.24223602484472	0	0	0	1.24223602484472
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	50	"AWI"	50	423	980	736	0.65359477124183	0	26.1437908496732	0	3.26797385620915	0	1.30718954248366	0	5.88235294117647	0	0	0	0	0	0	1.30718954248366	0	0	0	0	0	9.80392156862745	0	6.5359477124183	0	0	0	0	0	2.61437908496732	0	0	0	0	0	0	1.30718954248366	0	6.5359477124183	0.65359477124183	0	0	0	0	0	0	0	0	16.9934640522876	1.30718954248366	0	0	0	0	0	0	8.49673202614379	0	2.61437908496732	0	0	0	0	1.30718954248366	0	0	0	0	0.65359477124183	1.30718954248366	1.30718954248366	0	0	0	0
