"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Malvaceae"	"Olea"	"Onagraceae"	"Ostrya.Carpinus"	"Oxalidaceae"	"Phillyrea"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	130	"AWI"	130	1482	1957	1696	3	0	25	0	0	0	2	0	21	0	0	0	0	0	0	0	0	0	0	0	25	0	17	4	0	0	139	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	50	0	0	0	0	0	2	0	0	0	0	0	2	1	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	135	"AWI"	135	1727	2132	1881	1	0	67	0	1	0	2	0	76	0	0	0	0	0	0	0	0	0	0	0	15	0	26	0	0	0	47	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	23	0	0	0	0	0	3	0	0	1	0	0	2	2	1	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	140	"AWI"	140	1778	2586	2055	4	0	14	0	1	0	1	0	62	0	0	0	0	0	0	1	0	0	0	0	26	0	17	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	20	0	0	0	0	0	1	0	0	0	0	0	3	4	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	145	"AWI"	145	2252	2734	2488	2	0	3	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	47	0	126	0	0	0	7	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	13	0	0	0	0	0	58	0	0	0	0	0	1	0	0	1	0	0	19	12	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	150	"AWI"	150	2523	3193	2898	0	0	2	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	11	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	30	0	0	0	0	0	2	0	0	0	0	0	8	5	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	155	"AWI"	155	2713	3777	3179	3	1	27	2	2	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	26	0	21	6	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	19	0	0	0	0	73	1	0	0	0	1	0	2	0	3	0	0	1	2	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	160	"AWI"	160	2797	4572	3439	5	0	40	1	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	36	0	25	5	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	44	0	0	0	0	2	0	0	0	5	0	0	0	1	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	165	"AWI"	165	3027	4864	3792	97	0	32	0	0	0	1	0	35	0	0	0	1	0	0	0	0	0	0	0	34	0	1	5	0	0	199	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0	0	0	26	0	0	0	0	1	0	0	0	1	0	0	3	8	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	170	"AWI"	170	3160	5405	4118	23	0	25	0	0	0	4	0	8	0	0	0	0	0	0	1	0	0	0	0	33	0	7	3	0	0	150	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	13	0	0	0	0	38	0	0	0	0	6	0	1	0	0	0	0	0	1	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	175	"AWI"	175	3457	5664	4477	17	0	16	0	2	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	41	0	7	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	35	0	0	0	0	1	0	0	0	0	0	0	11	3	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	180	"AWI"	180	3622	6105	4822	3	2	9	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	47	0	68	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	42	0	0	0	0	1	1	0	0	0	0	0	19	12	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	185	"AWI"	185	4065	6296	5205	0	1	1	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	1	0	23	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	37	0	0	0	0	0	0	0	0	2	0	0	14	15	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	190	"AWI"	190	4281	6611	5576	0	0	1	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	19	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	29	0	0	0	0	0	1	0	0	0	0	0	20	4	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	195	"AWI"	195	4751	6745	5923	1	1	1	0	2	0	2	0	18	0	0	0	0	0	0	0	0	0	0	0	35	0	136	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	33	7	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	200	"AWI"	200	5027	6980	6291	1	1	5	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	51	0	149	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	14	0	0	0	0	0	56	1	0	0	0	0	0	0	0	0	0	0	33	15	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	205	"AWI"	205	5858	7073	6585	0	1	4	0	1	0	2	0	60	0	0	0	0	0	0	1	0	0	0	0	46	0	14	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	20	0	0	0	0	0	129	0	0	0	0	0	25	0	3	21	0	0	43	26	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	210	"AWI"	210	6368	7235	6916	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	1	0	25	0	13	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	45	0	0	0	0	0	3	0	0	6	0	0	16	14	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	215	"AWI"	215	6766	7357	7103	1	1	1	0	1	0	1	0	109	0	0	0	0	0	0	0	0	0	0	0	46	0	14	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	0	0	0	0	0	122	0	0	0	0	0	19	0	0	10	0	0	31	19	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	220	"AWI"	220	6902	7829	7299	0	1	2	0	1	0	4	0	68	0	0	0	0	0	0	0	0	0	0	0	56	0	63	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	108	0	0	0	0	1	2	0	0	2	0	0	33	24	0	2	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	225	"AWI"	225	7007	8022	7443	0	1	1	0	1	0	2	0	60	0	0	0	1	0	0	2	0	0	0	0	66	0	31	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	121	0	0	0	0	0	1	0	0	1	0	0	33	25	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	230	"AWI"	230	7088	8357	7576	0	0	0	0	2	0	1	0	31	0	0	0	0	0	0	0	0	0	0	0	39	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	44	0	0	0	0	1	0	0	0	1	0	0	13	10	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	235	"AWI"	235	7192	8532	7724	0	0	1	0	4	3	1	0	41	0	0	0	1	0	0	0	0	0	0	0	68	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	90	0	0	0	0	0	0	0	1	0	0	0	22	12	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	240	"AWI"	240	7258	8790	7859	0	0	1	0	4	1	0	0	44	0	0	0	1	0	0	0	0	0	0	0	62	5	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	66	0	0	0	0	0	1	0	0	2	0	0	29	12	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	245	"AWI"	245	7370	8955	8011	0	1	1	0	1	0	1	0	39	0	0	0	0	0	0	0	0	0	0	0	165	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	67	0	0	0	0	0	4	0	0	1	0	0	17	18	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	250	"AWI"	250	7445	9212	8158	0	1	1	0	0	0	1	0	61	0	0	0	0	0	0	2	0	0	0	0	242	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	82	0	0	0	0	0	1	0	0	2	0	0	2	12	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	255	"AWI"	255	7561	9356	8307	0	0	2	0	0	0	1	0	90	0	0	0	1	0	0	0	0	0	0	0	134	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	48	0	0	0	0	2	1	0	0	0	0	0	0	5	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	260	"AWI"	260	7642	9570	8455	0	0	1	0	2	0	1	0	105	0	0	0	1	0	0	1	0	0	0	0	277	0	21	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	73	0	0	0	0	0	1	0	0	2	0	0	0	16	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	265	"AWI"	265	7773	9720	8603	0	0	1	1	0	0	4	0	66	0	0	0	1	0	0	0	0	0	0	0	185	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	44	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	270	"AWI"	270	7868	9948	8754	0	0	1	0	0	1	1	0	44	0	0	0	0	0	0	0	0	0	0	0	159	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	275	"AWI"	275	8006	10107	8912	0	0	3	0	2	0	2	0	41	0	0	0	0	0	0	0	0	0	0	0	290	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	65	0	0	0	0	0	1	0	0	0	0	0	0	16	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	280	"AWI"	280	8106	10322	9058	0	1	0	0	3	0	4	0	42	0	0	0	1	0	0	0	0	0	2	0	200	2	112	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	54	0	0	0	0	3	3	0	0	1	0	0	0	9	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	285	"AWI"	285	8237	10468	9217	0	0	0	0	4	0	2	0	33	0	0	0	3	0	0	1	0	0	0	0	189	0	69	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	35	0	0	0	0	5	6	0	1	0	0	0	0	1	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	290	"AWI"	290	8332	10683	9363	0	0	0	1	11	0	7	0	49	0	4	0	1	0	0	2	0	0	1	0	160	0	52	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	26	0	0	0	0	0	63	0	0	0	0	5	6	0	1	1	0	0	0	5	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	295	"AWI"	295	8482	10815	9514	0	0	1	1	12	0	11	0	51	0	0	0	3	0	0	2	0	0	2	0	134	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	28	0	0	0	0	0	67	0	0	0	0	14	16	0	0	1	0	0	0	5	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	301	"AWI"	301	8605	11045	9684	0	0	0	1	18	0	9	0	96	0	1	0	3	0	0	5	0	0	0	0	56	0	58	0	0	0	0	6	0	0	0	0	0	0	0	0	0	4	0	0	0	0	39	0	0	0	0	0	58	0	0	0	0	8	1	0	0	6	0	0	0	5	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	306	"AWI"	306	8762	11185	9839	0	0	1	1	31	0	11	0	76	0	1	0	7	0	0	6	0	0	0	0	48	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	71	0	0	0	0	0	32	0	0	0	0	7	7	1	0	3	0	0	0	3	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	310	"AWI"	310	8850	11342	9958	0	1	3	3	25	0	15	0	84	0	3	0	4	0	0	3	0	0	0	0	19	7	43	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	29	0	0	0	0	15	13	0	0	5	0	0	0	2	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	315	"AWI"	315	8984	11491	10102	0	0	1	3	30	0	10	0	75	0	1	0	5	0	0	7	0	0	0	0	12	0	47	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	85	0	0	0	0	0	30	0	0	0	0	20	11	0	2	3	0	0	0	1	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	317	"AWI"	317	9029	11578	10158	0	0	0	8	43	0	55	38	45	0	0	0	7	0	4	21	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	12	0	0	0	0	15	10	0	0	7	0	0	0	0	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	320	"AWI"	320	9096	11681	10242	0	0	0	1	28	0	20	0	8	0	3	0	1	0	0	1	0	0	2	0	1	0	20	6	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	49	0	0	0	0	0	3	0	0	0	0	26	3	0	0	4	0	0	0	0	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	323	"AWI"	323	9183	11769	10335	0	0	0	4	30	0	21	0	16	0	7	0	1	0	0	4	0	0	2	0	0	0	39	3	0	3	0	0	0	0	0	4	1	0	1	0	0	0	0	0	0	0	51	0	0	0	0	0	2	0	0	0	0	14	3	0	4	5	0	1	0	0	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	328	"AWI"	328	9285	11907	10488	0	0	0	2	30	0	13	0	11	0	3	0	1	0	0	3	0	0	1	0	0	0	22	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	1	0	0	0	0	21	3	0	0	1	0	1	0	0	0	0	0
16277	25232	"Tourbière de Roussy"	45.07611	2.5175	331	"AWI"	331	9345	12016	10578	0	0	1	4	42	0	23	0	16	0	5	0	2	0	0	4	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	2	0	0	0	0	19	3	0	1	4	0	2	0	1	0	0	0
