"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Myrica"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
3432	4446	"Lake Solsø"	56.12833	8.613126	386	"AWI"	386	1174	3222	2464	17.4917491749175	0.165016501650165	0	0	0.66006600660066	0	27.3927392739274	0	0	0.165016501650165	0	0	13.6963696369637	0	0.165016501650165	4.95049504950495	0	0	0	0	0.825082508250825	0	0.99009900990099	0.66006600660066	0	0	0	0	0	0	8.74587458745875	0	0.33003300330033	0	6.76567656765677	0	0	0	0	0	0.165016501650165	13.8613861386139	0.495049504950495	0	0	0	0	0	0	0	0.165016501650165	0.66006600660066	1.32013201320132	0.33003300330033
3432	4446	"Lake Solsø"	56.12833	8.613126	406	"AWI"	406	2347	3581	3191	13.2919254658385	0.496894409937888	0	0	0.124223602484472	0	19.1304347826087	0	0	0	0	0	8.57142857142857	0	0	3.1055900621118	0	33.6645962732919	0	0	0.745341614906832	0	0.993788819875776	0.124223602484472	0	0	0	0	0	0	2.98136645962733	0	0.372670807453416	0.124223602484472	3.60248447204969	0	0	0	0.124223602484472	0	0.124223602484472	10.1863354037267	0.124223602484472	0	0	0	0	0	0	0.248447204968944	0	0.124223602484472	0.869565217391304	0.869565217391304
3432	4446	"Lake Solsø"	56.12833	8.613126	416	"AWI"	416	3232	3751	3501	18.2156133828996	0.371747211895911	0	0	0.371747211895911	0.495662949194548	19.5786864931846	0	0	0	0	0	13.6307311028501	0	0	4.58488228004957	0	0	0	0	0.371747211895911	0	1.48698884758364	0.371747211895911	0	0.123915737298637	0	0.247831474597274	0	0	0.619578686493185	0	0	0	4.21313506815366	0	18.9591078066914	0	0.123915737298637	0.247831474597274	0	12.2676579925651	0.123915737298637	0	0	0	0.123915737298637	0	0	0	0.123915737298637	0.867410161090459	1.98265179677819	0.495662949194548
3432	4446	"Lake Solsø"	56.12833	8.613126	422	"AWI"	422	3354	3910	3637	16.2100456621005	0.228310502283105	0	0.342465753424658	0.342465753424658	0	18.1506849315068	0	0.342465753424658	0.114155251141553	0	0	12.8995433789954	0	0	3.53881278538813	0	23.972602739726	0	0	0.45662100456621	0	1.82648401826484	0.228310502283105	0	0	0	0	0	0	0.228310502283105	0	0.114155251141553	0	4.79452054794521	0	0	0	0.228310502283105	0	0	13.013698630137	0.114155251141553	0	0	0.799086757990868	0	0	0	0	0	0.228310502283105	1.48401826484018	0.342465753424658
3432	4446	"Lake Solsø"	56.12833	8.613126	432	"AWI"	432	3540	4205	3864	22.3274695534506	0	0	0.13531799729364	0.6765899864682	0	26.5223274695535	0.13531799729364	0	0	0.13531799729364	0	17.0500676589986	0	0	4.19485791610284	0.13531799729364	0	0	0	0.13531799729364	0	2.30040595399188	0.13531799729364	0	0	0	0	0	0	0	0.27063599458728	0.27063599458728	0	4.19485791610284	0	0	0	0.27063599458728	0	0	17.4560216508796	0.13531799729364	0	0	0	0.27063599458728	0	0.13531799729364	0.13531799729364	0.13531799729364	1.08254397834912	1.75913396481732	0
3432	4446	"Lake Solsø"	56.12833	8.613126	442	"AWI"	442	3785	4394	4098	20.7681365576102	0	0	0	0.42674253200569	0	28.022759601707	0	0	0	0	0	16.927453769559	0	0	5.26315789473684	0	0	0	0	0.42674253200569	0	1.99146514935989	0.42674253200569	0	0.42674253200569	0	0	0	0	0.284495021337127	0	0.142247510668563	0.284495021337127	3.27169274537696	0	0	0	0.142247510668563	0	0	17.4964438122333	0	0	0	0	0.142247510668563	0	0	0	0	0.568990042674253	2.41820768136558	0.568990042674253
3432	4446	"Lake Solsø"	56.12833	8.613126	452	"AWI"	452	4022	4559	4312	15.0684931506849	0.195694716242661	0	0	0.293542074363992	0	18.3953033268102	0	0	0.0978473581213307	0	0	15.7534246575342	0	0.0978473581213307	4.30528375733855	0	22.1135029354207	0	0	0.293542074363992	0	2.25048923679061	0.489236790606654	0	0	0	0	0	0	0	0	0.0978473581213307	0.0978473581213307	3.91389432485323	0	0	0	0.195694716242661	0	0	12.6223091976517	0	0	0	0.587084148727984	0.391389432485323	0	0	0	0	0.782778864970646	1.76125244618395	0.195694716242661
3432	4446	"Lake Solsø"	56.12833	8.613126	462	"AWI"	462	4192	4760	4483	18.2012847965739	0.535331905781585	0	0	0.642398286937901	0	21.0920770877944	0	0	0	0	0	15.0963597430407	0	0	3.74732334047109	0	15.8458244111349	0	0	0.214132762312634	0	1.49892933618844	0.214132762312634	0	0.107066381156317	0	0	0	0.107066381156317	0	0	0	0.107066381156317	3.21199143468951	0	0	0	0	0	0	16.1670235546039	0	0	0	0	0	0	0	0	0	0.963597430406852	2.03426124197002	0.214132762312634
3432	4446	"Lake Solsø"	56.12833	8.613126	472	"AWI"	472	4332	4940	4626	25.1196172248804	0.119617224880383	0	0	0.358851674641148	0	25.4784688995215	0	0	0	0	0	17.5837320574163	0	0	3.11004784688995	0	0	0	0	0	0.119617224880383	1.55502392344498	0.598086124401914	0	0	0	0	0	0	0	0	0	0.119617224880383	3.34928229665072	0	0	0	0.239234449760766	0	0	18.5406698564593	0.239234449760766	0	0	0	0.239234449760766	0.239234449760766	0	0.119617224880383	0	0.956937799043062	1.67464114832536	0.239234449760766
3432	4446	"Lake Solsø"	56.12833	8.613126	478	"AWI"	478	4415	5039	4712	21.4198286413709	0.244798041615667	0	0.122399020807834	0.244798041615667	0	28.3965728274174	0	0	0	0	0	19.2166462668299	0	0	2.81517747858017	0	0	0	0	0.244798041615667	0	1.95838433292534	0.244798041615667	0	0	0.122399020807834	0	0	0	0	0	0	0.244798041615667	4.65116279069767	0	0	0	0.122399020807834	0	0	17.2582619339045	0	0	0.122399020807834	0	0.122399020807834	0	0	0	0	0.244798041615667	1.8359853121175	0.367197062423501
