"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Juniperus"	"Myrica"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
13396	20060	"Sandvikvatn"	59.283448	5.493056	1350	"AWI"	1350	797	1686	1320	8.52713178294574	0	0	0	0	0	26.6149870801034	0	0	0	0	9.04392764857881	0	0.258397932816538	6.97674418604651	0	9.04392764857881	0	0	0	0	0	0.258397932816538	1.03359173126615	0	0	0	0.516795865633075	2.58397932816537	2.32558139534884	0	0	0	1.03359173126615	31.0077519379845	0	0	0	0.258397932816538	0	0	0	0	0	0	0	0	0.258397932816538	0	0	0	0.258397932816538	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1355	"AWI"	1355	910	1784	1434	11.9791666666667	0	0	0	0	0	26.3020833333333	0	0	0	0	0	0	0.260416666666667	7.8125	0	13.0208333333333	0	0	0	0	0.260416666666667	0.260416666666667	1.04166666666667	0	0	0	0	3.38541666666667	2.60416666666667	0	0	0	0.260416666666667	30.9895833333333	0	0	0	0.260416666666667	0	0	0	0	0	0	0	0	0.78125	0	0	0.260416666666667	0.520833333333333	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1360	"AWI"	1360	998	1968	1538	11.3924050632911	0	0	0.253164556962025	0	0	30.6329113924051	0	0	0	0	0	0	0	12.1518987341772	0	13.1645569620253	0	0	0	0	0	0	0	0	0	0	0.253164556962025	3.79746835443038	1.77215189873418	0	0	0	0.253164556962025	25.3164556962025	0	0	0	0	0	0	0	0	0	0	0	0	0.253164556962025	0	0	0.506329113924051	0.253164556962025	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1365	"AWI"	1365	1144	2047	1652	9.60591133004926	0.246305418719212	0.246305418719212	0	0	0	25.1231527093596	0	0	0	0	0.246305418719212	0	0	10.0985221674877	0	18.4729064039409	0	0	0	0	0	0.246305418719212	0	0	0	0	0.985221674876847	3.20197044334975	1.97044334975369	0	0	0	0	28.5714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0.738916256157635	0	0	0.246305418719212	0	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1375	"AWI"	1375	1373	2242	1871	11.7816091954023	0	0.28735632183908	0	0	0	27.8735632183908	0	0	0	0	0	0	0	9.48275862068965	0	16.6666666666667	0	0	0	0	0	0.28735632183908	0	0	0	0	1.4367816091954	1.72413793103448	2.01149425287356	0	0	0	0.28735632183908	27.2988505747126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28735632183908	0.574712643678161	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1380	"AWI"	1380	1460	2340	1980	15.2974504249292	0	0.28328611898017	0	0	0	25.2124645892351	0	0	0	0	0	0	0	11.0481586402266	0.28328611898017	11.614730878187	0	0	0	0	0	0	0.28328611898017	0	0	0	0.28328611898017	3.39943342776204	0.84985835694051	0.28328611898017	0	0	0.28328611898017	29.1784702549575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84985835694051	0.56657223796034	0	0.28328611898017
13396	20060	"Sandvikvatn"	59.283448	5.493056	1385	"AWI"	1385	1653	2384	2090	10.6770833333333	0	0.260416666666667	0	0	0	26.8229166666667	0	0	0	0	0	0	0	7.55208333333333	0	11.1979166666667	0	0	0	0	0	0	0.260416666666667	0	0	0	1.04166666666667	2.86458333333333	0.78125	0	0	0	0	35.9375	0	0	0	0	0	0	0	0	0	0	0	0	0.520833333333333	0	0	0	2.08333333333333	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1390	"AWI"	1390	1754	2484	2213	14.4638403990025	0.249376558603491	0	0	0	0	28.1795511221945	0	0	0	0	0	0	0	9.22693266832918	0.249376558603491	13.4663341645885	0	0	0	0	0	0	0	0	0	0	1.24688279301746	1.49625935162095	0.748129675810474	0	0	0	0	28.6783042394015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99501246882793	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1395	"AWI"	1395	1959	2522	2304	12.4711316397229	0.23094688221709	0.23094688221709	0	0	0	31.6397228637413	0	0	0	0	0	0	0	12.4711316397229	0	6.69745958429561	0	0	0	0	0.69284064665127	0	0.23094688221709	0	0	0	0.46189376443418	1.61662817551963	1.38568129330254	0	0	0	0.23094688221709	29.7921478060046	0	0	0	0	0	0	0	0	0	0	0	0	0.69284064665127	0	0	0.23094688221709	0.69284064665127	0	0.23094688221709
13396	20060	"Sandvikvatn"	59.283448	5.493056	1400	"AWI"	1400	2082	2602	2398	8.59188544152745	0	0	0	0	0	31.2649164677804	0	0	0	0	0	0	0	11.4558472553699	0	6.44391408114559	0	0	0	0	0	0.477326968973747	0.477326968973747	0	0	0	0.715990453460621	1.43198090692124	0.477326968973747	0	0	0	0.238663484486874	37.2315035799523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19331742243437	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1405	"AWI"	1405	2152	2635	2447	12.3616236162362	0	0.18450184501845	0.18450184501845	0	0	33.5793357933579	0	0.18450184501845	0	0	0	0	0	12.9151291512915	0	4.98154981549815	0	0	0	0	0	0.18450184501845	0.738007380073801	0	0	0	0.738007380073801	0.3690036900369	0.922509225092251	0	0	0	0.18450184501845	30.6273062730627	0	0	0	0	0	0	0	0	0	0	0	0	0.922509225092251	0	0	0.3690036900369	0.55350553505535	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1410	"AWI"	1410	2203	2700	2499	8.45070422535211	0.234741784037559	0.234741784037559	0	0	0	32.3943661971831	0	0	0	0	0	0	0	9.85915492957746	0.234741784037559	7.51173708920188	0	0	0	0	0	0	0.234741784037559	0	0	0	0.469483568075117	0.938967136150235	0.704225352112676	0	1.17370892018779	0	0.234741784037559	34.037558685446	0	0	0	0	0	0	0	0	0	0	0	0	0.938967136150235	0	0	0.938967136150235	1.40845070422535	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1415	"AWI"	1415	2260	2746	2543	9.21739130434783	0.521739130434783	0	0	0	0	39.6521739130435	0	0	0	0	0	0	0	8.69565217391304	0	4.69565217391304	0	0	0	0	0.173913043478261	0.173913043478261	0.521739130434783	0	0	0	2.43478260869565	0.173913043478261	0.173913043478261	0	0	0	0.173913043478261	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.347826086956522	1.04347826086957	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1420	"AWI"	1420	2311	2808	2587	10.6796116504854	0	0.194174757281553	0	0	0	35.3398058252427	0	0	0	0	0	0	0	11.0679611650485	0	4.07766990291262	0	0	0	0	0	0.194174757281553	0.194174757281553	0	0	0	0.388349514563107	0	0.388349514563107	0	0	0	0	36.8932038834951	0	0	0	0	0	0	0	0	0	0	0	0	0.194174757281553	0	0	0	0.388349514563107	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1425	"AWI"	1425	2385	2865	2640	12.7625201938611	0.161550888529887	0	0	0	0	38.9337641357027	0	0	0	0	0	0	0	4.84652665589661	0	3.55411954765751	0	0	0	0	0	0	0	0	0	0	0.161550888529887	0	0.323101777059774	0	0	0	0.161550888529887	36.6720516962843	0	0	0	0	0	0	0	0	0	0	0	0	0.807754442649435	0	0	0.484652665589661	1.13085621970921	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1430	"AWI"	1430	2434	2936	2691	9.22242314647378	0.361663652802893	0	0	0	0	31.8264014466546	0	0	0	0	0	0	0	8.67992766726944	0	1.80831826401447	0	0	0	0	0	0	0.54249547920434	0	0	0	0	0.180831826401447	0.361663652802893	0	0	0	0	46.4737793851718	0	0	0	0	0	0	0	0	0	0	0	0	0.180831826401447	0	0	0	0.361663652802893	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1435	"AWI"	1435	2522	3048	2765	7.75656324582339	0	0	0	0	0	32.4582338902148	0	0	0	0	0	0	0	8.59188544152745	0	0.954653937947494	0	0	0	0	0	0.238663484486874	1.3126491646778	0	0	0.119331742243437	0.596658711217184	0	0.954653937947494	0	0.596658711217184	0	0	44.7494033412888	0	0	0	0.238663484486874	0	0	0	0	0	0	0	0	0.715990453460621	0	0	0.238663484486874	0.477326968973747	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1440	"AWI"	1440	2562	3240	2834	9.63391136801541	0.192678227360308	0.192678227360308	0	0	0	33.3333333333333	0	0	0	0	0	0	0	7.89980732177264	0	1.15606936416185	0	0	0	0	0	0	1.54142581888247	0	0	0.192678227360308	0.192678227360308	0	0.770712909441233	0	0	0	0	42.7745664739884	0	0	0	0	0	0	0	0	0.770712909441233	0	0	0	0.770712909441233	0	0	0	0.578034682080925	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1445	"AWI"	1445	2659	3312	2927	8.86998784933171	0	0	0	0	0	30.6196840826245	0	0	0	0	0	0	0	5.71081409477521	0	1.82260024301337	0	0	0	0	0	0.121506682867558	0.729040097205346	0	0	0	0.364520048602673	0	0	0	0	0	0	49.5747266099635	0	0	0	0	0	0	0	0	0	0	0	0	0.607533414337789	0	0	0.364520048602673	1.21506682867558	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1450	"AWI"	1450	2706	3438	3016	12.3499142367067	0.171526586620926	0.171526586620926	0	0	0	36.0205831903945	0	0	0	0	0	0	0	6.17495711835334	0	1.20068610634648	0	0	0	0	0	0	1.54373927958834	0	0	0	0.171526586620926	0	0	0	0	0	0	40.6518010291595	0	0	0	0.171526586620926	0	0	0	0	0	0	0	0	0.343053173241852	0	0	0	1.02915951972556	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1455	"AWI"	1455	2859	3591	3126	13.4375	0	0	0	0	0	34.0625	0	0	0	0	0	0	0	7.03125	0	0.46875	0	0	0	0.15625	0	0.15625	1.40625	0	0	0	0.78125	0	0.15625	0	0	0	0.15625	39.375	0	0	0	0.15625	0	0	0	0	0	0	0	0	1.25	0	0	0.3125	1.09375	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1460	"AWI"	1460	2913	3805	3235	10.989010989011	0	0	0	0	0	27.4725274725275	0	0	0	0	0	0	0	8.51648351648352	0.137362637362637	1.0989010989011	0	0	0	0	0	0	0.961538461538462	0	0	0	0.137362637362637	0	0	0	0	0	0	47.9395604395604	0	0	0	0	0	0	0	0	0	0	0	0	1.0989010989011	0	0	0.137362637362637	1.51098901098901	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1465	"AWI"	1465	3111	4186	3567	12.0665742024965	0.13869625520111	0.13869625520111	0	0	0	30.5131761442441	0	0	0	0	0	0	0	9.84743411927878	0	0.832177531206657	0	0	0	0	0	0	0.832177531206657	0	0	0	0.277392510402219	0	0	0	0	0	0	40.6380027739251	0	0	0	0.13869625520111	0	0	0	0	0	0	0	0	0.554785020804438	0	0	0.970873786407767	2.9126213592233	0	0.13869625520111
13396	20060	"Sandvikvatn"	59.283448	5.493056	1470	"AWI"	1470	3198	4877	3871	11.6724738675958	0	0	0	0	0	32.404181184669	0	0	0	0	0	0	0	15.3310104529617	0	1.39372822299652	0	0	0	0	0	0	0.522648083623693	0	0	0	0.522648083623693	0	0.174216027874564	0	0	0	0	33.4494773519164	0	0	0	0	0	0	0	0	0	0	0	0	1.04529616724739	0	0	0.348432055749129	3.13588850174216	0	0
13396	20060	"Sandvikvatn"	59.283448	5.493056	1475	"AWI"	1475	3476	5113	4228	14.125	0	0	0	0	0	31.375	0	0	0	0	0	0	0	20	0	0.25	0	0	0	0	0	0.125	1.125	0	0	0	0.5	0	0	0	0	0	0	25	0	0	0	0.75	0	0	0	0	0	0	0	0	0.75	0	0	1	5	0	0
