"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Liliaceae"	"Oleaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16168	24996	"Lac des Boites"	45.05611	5.88528	175	"AWI"	175	324	628	472	38	1	14	1	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	234	22	0	0	0	9	0	0	0	14	2	0	0	0	3	0	0	0	0	0	0	0	1	0	2	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	185	"AWI"	185	349	672	508	51	1	47	3	0	0	2	0	14	0	0	0	0	0	1	0	0	0	0	12	0	7	0	0	0	0	0	91	5	0	0	0	0	1	6	0	1	0	0	0	0	0	5	177	35	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	195	"AWI"	195	455	930	665	40	2	37	1	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	9	0	4	0	0	0	0	0	93	1	0	0	0	0	0	1	1	0	0	0	0	0	1	2	157	0	0	0	0	9	0	0	0	16	2	0	0	0	3	0	0	0	0	0	0	0	1	1	1	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	200	"AWI"	200	484	1117	748	37	4	29	1	0	0	3	0	7	1	0	0	0	0	0	0	0	0	0	10	0	3	0	0	0	0	0	88	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	161	0	0	0	0	12	0	0	0	22	0	0	0	0	0	2	0	0	0	1	0	0	3	4	0	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	205	"AWI"	205	511	1294	829	43	0	55	1	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	9	0	2	0	0	0	0	0	96	1	0	0	0	0	0	2	2	0	0	0	0	0	0	7	121	18	0	0	0	25	0	0	0	22	0	0	0	1	3	1	0	0	0	1	0	0	1	1	0	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	215	"AWI"	215	544	1683	997	37	2	52	0	0	0	1	0	10	1	1	0	0	0	0	0	0	0	0	14	0	7	0	0	0	0	0	98	1	0	0	0	0	0	10	2	0	0	0	0	0	0	1	175	0	0	0	0	15	0	0	0	12	1	1	0	0	3	0	0	0	0	1	0	0	2	1	0	0	2
16168	24996	"Lac des Boites"	45.05611	5.88528	225	"AWI"	225	608	2016	1168	39	2	59	1	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	19	0	6	0	0	0	0	0	103	1	0	0	0	0	1	3	0	0	0	0	0	0	0	3	77	33	0	0	0	21	1	0	0	26	0	2	0	1	4	1	0	0	0	0	0	0	3	3	0	0	1
16168	24996	"Lac des Boites"	45.05611	5.88528	240	"AWI"	240	805	2148	1512	50	1	58	2	0	0	1	0	30	0	0	0	0	0	0	0	0	0	0	17	0	7	0	0	0	1	0	98	4	0	0	0	0	1	1	0	0	0	0	0	1	0	0	70	0	0	0	0	0	0	0	0	55	0	1	0	0	0	0	0	0	0	0	0	0	2	7	0	0	1
16168	24996	"Lac des Boites"	45.05611	5.88528	255	"AWI"	255	932	2380	1855	52	0	49	2	0	0	3	0	32	0	1	0	0	0	0	0	0	1	0	33	0	0	0	0	0	0	0	128	2	0	1	0	0	0	3	0	0	0	0	0	1	0	1	107	63	0	0	0	23	0	0	0	62	0	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	265	"AWI"	265	1340	2568	2097	44	1	33	0	0	0	2	0	32	1	1	0	0	0	0	0	0	0	0	23	0	4	0	0	0	0	0	80	6	0	0	0	0	2	2	1	2	1	0	0	0	0	2	62	40	0	0	0	15	0	0	0	58	1	3	0	0	5	1	0	0	0	1	0	0	2	8	0	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	275	"AWI"	275	2080	2653	2399	113	4	27	0	0	0	6	0	46	0	0	2	0	0	0	0	0	0	0	37	0	4	0	0	0	0	0	95	2	0	0	0	0	1	3	0	0	0	0	0	0	0	1	23	46	0	0	0	30	0	0	0	75	0	4	0	2	4	1	0	0	1	1	0	1	3	0	1	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	285	"AWI"	285	2426	3057	2721	82	1	29	0	0	0	3	0	72	0	1	0	0	0	0	0	0	1	0	29	0	12	1	0	0	0	0	104	5	0	0	0	0	0	1	1	0	0	0	0	0	0	3	20	39	0	0	0	0	0	0	0	70	0	5	0	0	3	0	0	0	0	3	0	1	1	11	3	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	295	"AWI"	295	2509	3823	3014	117	4	39	2	0	0	2	0	42	0	0	1	0	0	0	0	0	0	0	19	0	8	0	0	0	2	0	97	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	51	0	3	0	0	4	1	0	0	0	1	0	0	2	10	0	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	315	"AWI"	315	3137	4450	3807	104	3	31	0	0	1	1	0	28	0	0	0	0	0	0	0	0	0	0	25	0	10	0	0	0	0	0	76	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	49	0	0	0	0	0	1	0	51	0	2	0	0	1	0	0	1	0	0	1	0	8	4	0	0	1
16168	24996	"Lac des Boites"	45.05611	5.88528	325	"AWI"	325	3350	4806	4225	143	4	0	0	0	0	0	0	35	0	0	2	0	0	0	0	3	0	0	26	0	5	0	0	0	0	0	83	6	0	0	0	0	0	0	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	52	0	4	0	0	1	0	0	0	1	0	0	0	3	11	0	0	1
16168	24996	"Lac des Boites"	45.05611	5.88528	335	"AWI"	335	3590	5325	4611	176	6	0	0	0	0	1	0	54	0	0	3	0	0	0	0	1	0	0	49	0	3	0	0	0	0	0	38	12	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	53	0	0	0	0	0	0	0	47	1	1	0	0	2	0	0	0	0	6	2	0	9	28	1	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	345	"AWI"	345	4340	5401	4931	140	3	0	0	0	1	2	0	30	0	1	4	0	0	0	0	0	0	0	32	0	3	0	0	0	0	0	46	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	43	0	0	0	0	0	0	0	53	0	3	0	0	3	1	0	0	0	0	0	0	7	21	1	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	355	"AWI"	355	4927	5568	5309	122	2	0	0	0	0	2	0	33	0	0	0	0	0	0	0	0	0	0	14	0	7	0	0	0	0	0	55	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	63	2	1	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	365	"AWI"	365	5141	6185	5621	117	7	0	0	0	1	3	0	55	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	1	0	9	14	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	20	0	0	0	80	0	0	0	0	1	0	0	0	0	2	1	0	8	28	1	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	375	"AWI"	375	5308	6767	5912	106	4	0	0	0	1	2	0	35	0	0	0	0	0	0	0	0	0	0	43	1	5	0	0	0	0	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	1	0	0	0	0	1	0	1	4	2	0	9	23	1	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	385	"AWI"	385	5503	6969	6172	160	2	0	0	0	1	1	0	51	0	0	1	0	0	0	0	0	0	0	40	0	2	0	0	0	0	0	0	18	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	40	0	1	0	1	2	1	0	0	0	2	0	0	12	27	3	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	395	"AWI"	395	5626	7277	6419	160	4	0	0	0	0	3	0	85	0	0	2	0	0	0	0	0	0	0	47	0	1	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	1	0	0	0	0	0	0	60	2	0	0	2	1	0	0	0	0	3	0	1	24	80	0	0	1
16168	24996	"Lac des Boites"	45.05611	5.88528	405	"AWI"	405	5709	7736	6648	167	3	0	0	0	1	1	0	53	0	0	0	0	0	0	0	0	0	0	45	0	1	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	41	2	0	0	0	0	1	0	0	0	0	0	0	9	43	2	0	2
16168	24996	"Lac des Boites"	45.05611	5.88528	406	"AWI"	406	5713	7776	6668	180	4	0	0	0	1	1	0	112	0	0	1	0	0	0	0	0	0	0	53	0	2	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	48	0	1	0	0	0	1	0	0	0	3	0	0	7	62	0	1	0
16168	24996	"Lac des Boites"	45.05611	5.88528	415	"AWI"	415	5950	7982	6885	222	3	0	0	0	1	0	0	67	1	0	0	0	0	0	0	0	0	0	40	0	0	1	0	0	1	0	0	5	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	54	0	0	0	0	0	0	0	0	1	1	0	0	18	33	0	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	425	"AWI"	425	6189	8092	7161	200	5	0	0	0	11	0	0	29	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	53	1	1	0	1	0	0	1	0	0	1	0	0	1	41	0	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	435	"AWI"	435	6360	8232	7438	165	3	0	0	0	0	2	0	40	0	0	0	0	0	0	0	0	0	0	45	1	2	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	43	0	0	0	0	0	0	0	41	0	1	0	1	0	0	0	0	0	0	0	0	16	37	1	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	445	"AWI"	445	6493	8462	7717	133	5	0	0	0	1	2	0	62	0	0	0	0	0	0	0	0	0	0	53	0	1	0	0	0	0	0	0	20	0	0	0	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	56	2	1	0	0	0	0	1	0	0	4	0	0	2	22	2	0	8
16168	24996	"Lac des Boites"	45.05611	5.88528	450	"AWI"	450	6769	8526	7849	152	2	38	0	0	0	2	0	108	1	0	0	0	0	0	0	0	0	0	84	0	2	0	0	0	0	0	3	19	1	0	0	0	5	0	0	0	0	0	0	0	5	0	0	38	1	0	0	0	0	0	0	100	2	1	0	1	5	4	0	0	0	4	1	0	21	43	0	0	2
16168	24996	"Lac des Boites"	45.05611	5.88528	455	"AWI"	455	7120	8567	7979	118	6	0	0	0	2	2	0	26	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	1	0	1	1	0	0	0	0	2	0	0	19	46	0	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	465	"AWI"	465	7814	8697	8241	171	3	0	0	0	0	0	0	19	0	0	2	0	0	0	0	1	0	0	82	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	1	0	1	0	0	0	0	0	0	0	0	12	34	0	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	475	"AWI"	475	8255	8955	8513	93	1	0	0	0	0	1	0	12	0	0	1	0	0	0	0	0	0	0	106	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	38	0	0	0	0	0	1	0	0	0	1	0	0	10	22	0	0	1
16168	24996	"Lac des Boites"	45.05611	5.88528	485	"AWI"	485	8451	9349	8794	2	1	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	204	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	33	0	0	0	0	3	0	0	1	0	3	0	0	15	31	0	1	0
16168	24996	"Lac des Boites"	45.05611	5.88528	495	"AWI"	495	8794	9536	9102	0	0	0	0	0	1	1	0	47	1	0	3	0	0	0	0	0	0	1	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	39	0	0	0	0	3	2	0	0	0	4	0	0	11	49	0	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	505	"AWI"	505	9074	9791	9403	0	2	0	1	0	0	2	0	75	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	50	0	1	0	0	5	2	0	0	0	0	0	0	14	40	0	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	506	"AWI"	506	9099	9831	9433	0	0	0	0	0	1	2	0	45	0	0	0	0	0	0	0	0	0	0	116	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	52	0	1	0	1	1	7	0	1	0	3	0	0	8	61	0	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	515	"AWI"	515	9311	10185	9692	0	0	0	1	0	1	3	0	49	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	1	0	0	0	0	0	0	0	12	40	0	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	520	"AWI"	520	9401	10406	9833	0	0	0	0	0	0	1	0	42	0	0	0	0	0	0	0	0	0	0	145	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	66	1	1	0	1	2	2	0	0	0	4	0	0	6	46	0	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	525	"AWI"	525	10228	10720	10410	0	1	0	0	0	0	3	0	50	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	47	0	0	0	0	4	0	0	0	0	1	0	0	9	56	0	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	530	"AWI"	530	10540	11564	11092	0	0	0	0	0	0	4	0	62	0	0	1	0	0	0	0	0	0	0	88	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	53	0	0	0	0	3	2	0	0	0	5	0	1	4	56	0	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	532	"AWI"	532	10606	11963	11362	0	0	0	0	0	0	6	0	65	0	0	1	0	0	0	0	1	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	1	2	0	0	4	1	0	0	0	2	0	1	1	40	0	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	535	"AWI"	535	10717	12587	11763	0	0	4	1	0	0	6	0	94	0	0	0	0	0	0	0	0	0	0	196	3	5	0	0	0	0	0	0	0	1	0	0	0	6	0	3	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	52	1	0	0	1	8	7	0	0	0	1	0	1	0	30	0	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	537	"AWI"	537	10773	13011	12036	0	0	0	0	0	0	4	0	74	0	0	2	0	0	0	0	1	1	0	43	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	1	0	1	11	0	0	0	0	2	0	0	0	4	2	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	542	"AWI"	542	10913	14049	12710	0	0	6	1	0	0	14	0	297	1	0	1	0	2	0	0	0	2	0	5	1	1	1	0	0	0	0	0	0	0	0	0	0	3	0	4	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14	0	1	0	5	13	6	0	0	1	6	0	1	0	0	0	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	545	"AWI"	545	11005	14699	13107	0	0	0	0	0	0	14	0	155	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	8	0	4	0	0	0	1	0	0	0	0	0	0	0	0	35	0	0	0	10	1	0	0	2	4	3	0	0	0	1	0	4	0	0	2	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	547	"AWI"	547	11074	15117	13369	0	0	0	0	0	0	8	0	100	0	0	1	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	9	1	0	0	0	1	0	1	0	0	0	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	550	"AWI"	550	11161	15761	13772	0	0	6	1	0	0	9	0	103	0	0	2	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0	3	0	1	0	1	14	0	0	0	0	0	0	0	0	1	0	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	552	"AWI"	552	11218	16195	14036	0	0	0	2	5	0	6	0	68	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	5	1	0	0	0	0	0	2	0	0	0	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	555	"AWI"	555	11326	16847	14431	0	0	2	4	0	0	35	0	28	0	0	0	0	0	0	0	0	1	0	0	0	12	4	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	7	1	0	2	0	0	0	0	0	0	0	0	0
16168	24996	"Lac des Boites"	45.05611	5.88528	558	"AWI"	558	11423	17499	14834	0	0	0	5	0	0	17	0	14	0	0	0	0	0	0	1	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
