"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Larix"	"Malvaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Quercus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sorbus"	"Tilia"	"Ulmus"
26146	45389	"Väike Juusa"	58.05917	26.51722	195	"AWI"	195	1676	2701	2204	10.1190476190476	0	0	0.198412698412698	0	49.6031746031746	0	0	0	0	0	1.58730158730159	0	0	0	0.992063492063492	0.198412698412698	0	0	0.992063492063492	13.6904761904762	16.6666666666667	0	0	4.56349206349206	0	0	0.595238095238095	0	0	0.396825396825397	0.396825396825397
26146	45389	"Väike Juusa"	58.05917	26.51722	215	"AWI"	215	1970	2897	2426	12.9482071713147	0	0	0	0	45.8167330677291	0	0	0	0	0	1.79282868525896	0	0	0	0	0.796812749003984	0	0	0.199203187250996	14.3426294820717	20.1195219123506	0	0	1.79282868525896	0.398406374501992	0	0	0	0	0.597609561752988	1.19521912350598
26146	45389	"Väike Juusa"	58.05917	26.51722	235	"AWI"	235	2337	3088	2660	15.1093439363817	0	0	0	0.198807157057654	52.6838966202783	0	0	0	0	0	1.19284294234592	0	0	0	0	0.795228628230616	0	0.198807157057654	0.397614314115308	9.9403578528827	13.1212723658052	0	0	1.98807157057654	0	0	0	0.198807157057654	0	1.19284294234592	2.98210735586481
26146	45389	"Väike Juusa"	58.05917	26.51722	250	"AWI"	250	2477	3328	2860	11.6831683168317	0	0	0.792079207920792	0.198019801980198	49.9009900990099	0	0	0	0	0	1.18811881188119	0	0	0	0	0.594059405940594	0	0	0	20.5940594059406	10.8910891089109	0	0	1.98019801980198	0	0	0	0	0	0.594059405940594	1.58415841584158
26146	45389	"Väike Juusa"	58.05917	26.51722	251	"AWI"	251	2487	3358	2875	11.439842209073	0	0.19723865877712	0	0.19723865877712	42.8007889546351	0	0	0	0	0	0.986193293885602	0	0	0	0	0.591715976331361	0	0	0	24.2603550295858	14.0039447731755	0	0	1.9723865877712	0	0	0	0.986193293885602	0	0.986193293885602	1.57790927021696
26146	45389	"Väike Juusa"	58.05917	26.51722	252	"AWI"	252	2493	3386	2888	12.9411764705882	0.196078431372549	0	0.784313725490196	0	35.2941176470588	0	0	0.196078431372549	0	0	1.76470588235294	0	0	0	0	0.196078431372549	0	0	0.392156862745098	28.0392156862745	16.078431372549	0	0	1.37254901960784	0	0	0	0.784313725490196	0	0.588235294117647	1.37254901960784
26146	45389	"Väike Juusa"	58.05917	26.51722	253	"AWI"	253	2501	3413	2900	10.7784431137725	0	0	0	0	30.7385229540918	0	0	0	0	0	1.19760479041916	0	0	0	0	0.798403193612774	0	0	0	33.9321357285429	15.3692614770459	0	0	3.59281437125748	0	0	0	0.199600798403194	0	1.39720558882236	1.99600798403194
26146	45389	"Väike Juusa"	58.05917	26.51722	254	"AWI"	254	2506	3449	2912	8.25147347740668	0	0	0.196463654223969	0	28.4872298624754	0	0	0	0	0	0.785854616895874	0	0.392927308447937	0	0.196463654223969	0.589390962671906	0	0	0	38.1139489194499	16.8958742632613	0	0	1.57170923379175	0.785854616895874	0	0	0.392927308447937	0	1.37524557956778	1.96463654223969
26146	45389	"Väike Juusa"	58.05917	26.51722	255	"AWI"	255	2511	3474	2925	7.90513833992095	0	0.197628458498024	0.197628458498024	0	20.5533596837945	0	0	0	0	0	1.58102766798419	0	0	0	0.395256916996047	0.988142292490119	0	0	0.197628458498024	43.0830039525692	15.4150197628458	0	0	3.3596837944664	0.790513833992095	0	0	0	0	1.18577075098814	4.1501976284585
26146	45389	"Väike Juusa"	58.05917	26.51722	256	"AWI"	256	2518	3514	2937	9.9601593625498	0	0	0.398406374501992	0	20.3187250996016	0	0	0	0	0	2.78884462151394	0	0	0	0.199203187250996	0.796812749003984	0	0	0.199203187250996	44.0239043824701	14.3426294820717	0	0	2.39043824701195	0	0	0	0	0	0.99601593625498	3.58565737051793
26146	45389	"Väike Juusa"	58.05917	26.51722	257	"AWI"	257	2524	3541	2948	8.71287128712871	0	0.198019801980198	0	0.198019801980198	18.6138613861386	0	0	0	0	0	2.77227722772277	0	0.396039603960396	0	0	0.198019801980198	0	0.198019801980198	0	45.7425742574257	15.4455445544554	0	0	3.56435643564356	0	0	0	0	0	0.99009900990099	2.97029702970297
26146	45389	"Väike Juusa"	58.05917	26.51722	258	"AWI"	258	2528	3576	2960	7.95228628230616	0	0	0	0	15.7057654075547	0	0	0	0	0	2.18687872763419	0	0.397614314115308	0	0	0.596421471172962	0	0	0	48.7077534791253	17.0974155069582	0	0	3.77733598409543	0	0	0	0.198807157057654	0	0.397614314115308	2.98210735586481
26146	45389	"Väike Juusa"	58.05917	26.51722	259	"AWI"	259	2536	3609	2973	6	0	0	0	0	18.8	0	0	0	0	0	1.4	0	0	0	0	0.6	0	0	0	48.8	17.4	0	0	2.4	0	0	0	0	0	1.8	2.8
26146	45389	"Väike Juusa"	58.05917	26.51722	275	"AWI"	275	2692	3908	3212	8.34990059642147	0.198807157057654	0	0.198807157057654	0.198807157057654	30.8151093439364	0	0	0	0	0	1.59045725646123	0	0	0	0	0.795228628230616	0	0	0	30.6163021868787	22.0675944333996	0	0	2.18687872763419	0	0	0	0	0	0.795228628230616	2.18687872763419
26146	45389	"Väike Juusa"	58.05917	26.51722	295	"AWI"	295	2947	4257	3517	7.96812749003984	0	0	0	0	22.5099601593625	0	0	0	0	0	1.39442231075697	0	0.199203187250996	0	0	0.796812749003984	0	0	0.199203187250996	35.0597609561753	21.7131474103586	0	0	4.58167330677291	0	0	0	0.199203187250996	0	1.39442231075697	3.98406374501992
26146	45389	"Väike Juusa"	58.05917	26.51722	315	"AWI"	315	3178	4539	3823	12.3260437375746	0	0	0.397614314115308	0	33.7972166998012	0	0	0	0	0	2.78330019880716	0	0.198807157057654	0	0.198807157057654	0.99403578528827	0	0	0.198807157057654	18.2902584493042	19.8807157057654	0	0	4.57256461232604	0	0	0	0	0	1.78926441351889	4.57256461232604
26146	45389	"Väike Juusa"	58.05917	26.51722	335	"AWI"	335	3429	4829	4139	9.2	0	0	0	0	29	0	0	0	0	0	5	0	0	0	0.6	0.6	0	0	0.2	25	21.6	0	0	2.2	0	0	0	0	0	1.8	4.8
26146	45389	"Väike Juusa"	58.05917	26.51722	355	"AWI"	355	3703	5093	4442	10	0	0	0	0	26.2	0	0	0	0	0	3.2	0	0	0	0	0.4	0	0	0	27.4	20.4	0	0	4	0	0	0	0	0	2.2	6.2
26146	45389	"Väike Juusa"	58.05917	26.51722	375	"AWI"	375	3990	5338	4736	11.3320079522863	0	0	0.198807157057654	0	19.0854870775348	0	0	0	0	0	2.18687872763419	0	0	0	0.198807157057654	0.795228628230616	0	0	0.198807157057654	27.6341948310139	22.6640159045726	0	0	3.97614314115308	0.397614314115308	0	0	0	0	2.98210735586481	8.34990059642147
26146	45389	"Väike Juusa"	58.05917	26.51722	395	"AWI"	395	4279	5573	5028	16.7330677290837	0	0	0.199203187250996	0	13.3466135458167	0	0	0	0	0	2.39043824701195	0	0	0	0.199203187250996	0.597609561752988	0.199203187250996	0	0	32.4701195219124	13.3466135458167	0	0	4.7808764940239	0	0	0	0.199203187250996	0	4.38247011952191	11.1553784860558
26146	45389	"Väike Juusa"	58.05917	26.51722	415	"AWI"	415	4596	5771	5314	15.9045725646123	0	0	0.397614314115308	0	12.9224652087475	0	0	0	0	0	1.98807157057654	0	0	0	0.596421471172962	1.98807157057654	0.397614314115308	0	0	34.3936381709742	14.7117296222664	0	0	4.17495029821074	0.596421471172962	0	0	0	0	3.77733598409543	8.15109343936382
26146	45389	"Väike Juusa"	58.05917	26.51722	435	"AWI"	435	5025	5918	5591	15.2777777777778	0	0	0.198412698412698	0	19.2460317460317	0	0	0	0	0	3.76984126984127	0	0.198412698412698	0	0.198412698412698	3.37301587301587	0	0	0	28.7698412698413	8.92857142857143	0	0	4.96031746031746	0	0	0	0	0.396825396825397	4.16666666666667	10.515873015873
26146	45389	"Väike Juusa"	58.05917	26.51722	455	"AWI"	455	5428	6082	5810	13.2411067193676	0	0	0.197628458498024	0	15.6126482213439	0	0	0	0	0	4.94071146245059	0	0	0	0.395256916996047	1.38339920948617	0	0	0	25.6916996047431	14.4268774703557	0	0	9.28853754940712	0.790513833992095	0	0	0.197628458498024	0	6.12648221343874	7.70750988142292
26146	45389	"Väike Juusa"	58.05917	26.51722	475	"AWI"	475	5567	6258	5964	16.6998011928429	0	0	0.397614314115308	0	15.3081510934394	0	0	0	0	0	7.3558648111332	0	0.198807157057654	0	0.198807157057654	1.98807157057654	0	0	0	13.1212723658052	13.3200795228628	0	0	10.337972166998	0	0	0	0	0	6.95825049701789	14.1153081510934
26146	45389	"Väike Juusa"	58.05917	26.51722	495	"AWI"	495	5681	6422	6084	18.7250996015936	0	0	0.398406374501992	0	18.9243027888446	0	0	0	0	0	7.17131474103586	0	0	0	1.39442231075697	0.99601593625498	0	0	0	5.57768924302789	11.7529880478088	0	0	9.56175298804781	0	0	0	0	0	13.3466135458167	12.1513944223108
26146	45389	"Väike Juusa"	58.05917	26.51722	515	"AWI"	515	5792	6575	6204	21	0	0	0	0	23.4	0	0	0	0	0	8	0	0	0	0.6	0.8	0	0	0	3.6	11.4	0	0	6.2	0	0	0	0	0	14.8	10.2
26146	45389	"Väike Juusa"	58.05917	26.51722	535	"AWI"	535	5916	6722	6332	22.8628230616302	0	0	0.596421471172962	0	18.8866799204771	0	0	0	0	0	10.337972166998	0	0	0	1.59045725646123	0.596421471172962	0	0	0	4.17495029821074	8.15109343936382	0	0	4.17495029821074	0	0	0	0	0	17.0974155069582	11.5308151093439
26146	45389	"Väike Juusa"	58.05917	26.51722	555	"AWI"	555	6035	6857	6455	17.2277227722772	0	0	0.792079207920792	0	24.7524752475248	0	0	0	0	0	10.2970297029703	0	0	0	0	1.78217821782178	0	0	0	5.14851485148515	10.2970297029703	0	0	2.57425742574257	0	0	0	0.198019801980198	0	14.0594059405941	12.8712871287129
26146	45389	"Väike Juusa"	58.05917	26.51722	575	"AWI"	575	6153	6982	6581	19.3227091633466	0	0	0	0	28.4860557768924	0	0	0	0	0	5.1792828685259	0	0	0	1.19521912350598	1.59362549800797	0	0	0.99601593625498	7.56972111553785	7.96812749003984	0	0	4.9800796812749	0	0	0	0.398406374501992	0	9.9601593625498	12.3505976095618
26146	45389	"Väike Juusa"	58.05917	26.51722	595	"AWI"	595	6280	7102	6702	19.6498054474708	0.194552529182879	0	0	0	29.3774319066148	0	0	0	0	0	5.83657587548638	0	0	0	0	1.36186770428016	0	0	3.11284046692607	3.30739299610895	7.78210116731517	0	0	4.66926070038911	1.94552529182879	0	0.389105058365759	0.194552529182879	0	10.8949416342412	11.284046692607
26146	45389	"Väike Juusa"	58.05917	26.51722	615	"AWI"	615	6407	7220	6829	17.4257425742574	0	0.198019801980198	0.198019801980198	0.198019801980198	27.7227722772277	0	0	0	0	0	7.52475247524752	0	0	0	0	1.58415841584158	0	0	0.594059405940594	1.58415841584158	5.74257425742574	0	0	3.16831683168317	0	0	0.396039603960396	0	0	15.2475247524752	18.4158415841584
26146	45389	"Väike Juusa"	58.05917	26.51722	635	"AWI"	635	6526	7333	6949	17.3306772908367	0	0	0.398406374501992	0	28.6852589641434	0	0	0	0	0	6.17529880478088	0	0	0	0.398406374501992	0.199203187250996	0	0	0	1.39442231075697	9.7609561752988	0	0	7.37051792828685	0	0	0	0	0	15.7370517928287	12.5498007968127
26146	45389	"Väike Juusa"	58.05917	26.51722	655	"AWI"	655	6658	7440	7078	15.9045725646123	0	0	0.397614314115308	0	32.4055666003976	0	0	0	0	0	5.96421471172962	0	0	0	0	0	0	0	0	4.57256461232604	9.34393638170974	0	0	3.77733598409543	0	0	0.198807157057654	0.198807157057654	0	12.5248508946322	14.7117296222664
26146	45389	"Väike Juusa"	58.05917	26.51722	675	"AWI"	675	6805	7560	7197	13.0952380952381	0	0	0	0.198412698412698	38.8888888888889	0	0	0	0	0	9.92063492063492	0	0	0	0	0	0	0	0	1.98412698412698	6.74603174603175	0	0	4.16666666666667	0	0	0.595238095238095	0.198412698412698	0	9.92063492063492	14.2857142857143
26146	45389	"Väike Juusa"	58.05917	26.51722	695	"AWI"	695	6949	7655	7324	17.7514792899408	0	0.19723865877712	0.394477317554241	0	28.5996055226824	0	0	0	0	0	8.28402366863905	0	0	0	0	0	0	0	0	2.16962524654832	9.66469428007889	0	0	5.52268244575937	0	0	0.591715976331361	0.19723865877712	0	11.0453648915187	15.5818540433925
26146	45389	"Väike Juusa"	58.05917	26.51722	715	"AWI"	715	7110	7750	7451	16.2055335968379	0	0	0.395256916996047	0	28.6561264822134	0	0	0	0	0	8.300395256917	0	0	0	0	0.197628458498024	0	0	0	3.16205533596838	7.90513833992095	0	0	4.54545454545455	0.790513833992095	0	0	0	0	16.798418972332	13.0434782608696
26146	45389	"Väike Juusa"	58.05917	26.51722	735	"AWI"	735	7260	7836	7580	16.5668662674651	0.199600798403194	0	0.998003992015968	0	32.9341317365269	0	0	0	0	0	9.98003992015968	0	0	0	0	0.598802395209581	0	0	0	2.39520958083832	7.78443113772455	0	0	0.998003992015968	0	0	0	0.199600798403194	0	11.9760479041916	15.3692614770459
26146	45389	"Väike Juusa"	58.05917	26.51722	755	"AWI"	755	7444	7927	7695	22.9083665338645	0	0	0	0.199203187250996	31.2749003984064	0	0	0	0	0	8.16733067729084	0	0	0	0	0	0	0	0	1.39442231075697	9.56175298804781	0	0	1.79282868525896	0	0	0	0.199203187250996	0	10.1593625498008	14.3426294820717
26146	45389	"Väike Juusa"	58.05917	26.51722	775	"AWI"	775	7654	8018	7818	26.0437375745527	0	0	0.198807157057654	0	29.2246520874751	0	0	0	0	0	7.15705765407555	0	0	0	0	0	0	0	0	1.39165009940358	9.74155069582505	0	0	1.39165009940358	0	0	0.198807157057654	0.198807157057654	0	9.14512922465209	15.3081510934394
26146	45389	"Väike Juusa"	58.05917	26.51722	795	"AWI"	795	7771	8369	8010	21.9123505976096	0	0	0.199203187250996	0	34.0637450199203	0	0	0	0	0	12.1513944223108	0	0	0	0	0	0	0	0	2.39043824701195	5.97609561752988	0	0	0.597609561752988	0	0	0.199203187250996	0	0	14.5418326693227	7.96812749003984
26146	45389	"Väike Juusa"	58.05917	26.51722	815	"AWI"	815	7915	8594	8222	25.0497017892644	0	0	0.198807157057654	0	32.0079522862823	0	0	0	0	0	11.1332007952286	0	0	0	0	0.198807157057654	0	0	0	1.78926441351889	10.1391650099404	0	0	1.78926441351889	0	0	0.397614314115308	0	0	7.15705765407555	10.1391650099404
26146	45389	"Väike Juusa"	58.05917	26.51722	835	"AWI"	835	8083	8793	8429	12.1272365805169	0	0	0.198807157057654	0	46.5208747514911	0	0	0	0	0	8.15109343936382	0	0	0	0	0.198807157057654	0	0	0	1.19284294234592	14.9105367793241	0	0	0.596421471172962	0	0	0	0.397614314115308	0	5.56660039761431	10.1391650099404
26146	45389	"Väike Juusa"	58.05917	26.51722	855	"AWI"	855	8304	8973	8637	17.4950298210736	0	0	0.397614314115308	0	45.3280318091451	0	0	0	0	0	9.74155069582505	0	0	0	0	0	0	0	0	0.596421471172962	10.934393638171	0	0	1.59045725646123	0	0	0	0.198807157057654	0	4.37375745526839	9.34393638170974
26146	45389	"Väike Juusa"	58.05917	26.51722	875	"AWI"	875	8601	9216	8864	18.7250996015936	0	0	0.199203187250996	0	44.8207171314741	0	0	0	0	0	10.7569721115538	0	0.199203187250996	0	0	0.199203187250996	0	0	0	0	17.1314741035857	0	0	0.597609561752988	0	0	0	0	0	0.796812749003984	6.57370517928287
26146	45389	"Väike Juusa"	58.05917	26.51722	885	"AWI"	885	8741	9380	9033	13.0952380952381	0.198412698412698	0	0.198412698412698	0.198412698412698	38.8888888888889	0	0	0	0	0	5.95238095238095	0	0	0	0	0	0	0	0	0.595238095238095	31.9444444444444	0	0	0.793650793650794	0	0	0	0.198412698412698	0	0	7.93650793650794
26146	45389	"Väike Juusa"	58.05917	26.51722	890	"AWI"	890	8793	9518	9142	10.1190476190476	0	0	0.198412698412698	0	35.7142857142857	0	0	0	0	0	9.92063492063492	0	0	0	0	0.198412698412698	0	0	0	0.595238095238095	36.9047619047619	0	0	0	0	0	0	0.595238095238095	0	0.396825396825397	5.35714285714286
26146	45389	"Väike Juusa"	58.05917	26.51722	895	"AWI"	895	8836	9731	9249	12.9224652087475	0.198807157057654	0	0.198807157057654	0	39.3638170974155	0	0	0	0	0	0	0	0	0	0	0.198807157057654	0	0	0	0.596421471172962	30.8151093439364	0	0	6.95825049701789	0	0	0	0.198807157057654	0	0.596421471172962	7.95228628230616
26146	45389	"Väike Juusa"	58.05917	26.51722	900	"AWI"	900	8958	9852	9365	4.7808764940239	0	0	0.199203187250996	0	47.4103585657371	0	0	0	0	0	10.3585657370518	0	0	0	0	0.199203187250996	0	0	0	0.398406374501992	26.2948207171315	0	0	0.398406374501992	0	0	0	0.199203187250996	0	0	9.7609561752988
26146	45389	"Väike Juusa"	58.05917	26.51722	905	"AWI"	905	9097	9911	9489	1.78926441351889	0	0	0.198807157057654	0	52.4850894632207	0.198807157057654	0	0	0	0	5.56660039761431	0	0	0	0	0.198807157057654	0	0	0	0.397614314115308	33.7972166998012	0	0	0.198807157057654	0	0	0	0.198807157057654	0	0	4.97017892644135
26146	45389	"Väike Juusa"	58.05917	26.51722	910	"AWI"	910	9187	9996	9622	1.17416829745597	0	0	0.391389432485323	0	64.1878669275929	0.195694716242661	0	0	0	0	2.15264187866928	0	0	0	0	0	0	0	0	0.195694716242661	25.2446183953033	0	0	0.587084148727984	0.978473581213307	0	0	0.587084148727984	0	0	4.30528375733855
26146	45389	"Väike Juusa"	58.05917	26.51722	915	"AWI"	915	9284	10121	9741	0	0	0.195694716242661	0.587084148727984	0	63.4050880626223	0	0	0	0	0	0.782778864970646	0	0	0	0	0	0	0	0	0.391389432485323	27.5929549902153	0	0	0	0	0	0	1.36986301369863	0	0	5.67514677103718
26146	45389	"Väike Juusa"	58.05917	26.51722	920	"AWI"	920	9506	10166	9860	0.782778864970646	0	0.195694716242661	0.978473581213307	0	64.3835616438356	0	0	0	0	0	0.587084148727984	0	0	0	0	0	0	0	0	1.36986301369863	24.4618395303327	0	0	0	0.587084148727984	0	0	0.391389432485323	0	0	6.26223091976517
26146	45389	"Väike Juusa"	58.05917	26.51722	925	"AWI"	925	9617	10263	9984	0.78125	0	0	0.1953125	0.1953125	74.21875	0	0	0	0	0	0.1953125	0	0	0	0	0	0	0	0	0.390625	17.7734375	0	0	0.1953125	0.78125	0	0	1.171875	0	0	4.1015625
26146	45389	"Väike Juusa"	58.05917	26.51722	930	"AWI"	930	9691	10509	10095	0.78740157480315	0	0	0.393700787401575	0	76.9685039370079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.393700787401575	19.2913385826772	0	0	0.196850393700787	0	0	0	1.18110236220472	0	0	0.78740157480315
26146	45389	"Väike Juusa"	58.05917	26.51722	935	"AWI"	935	9767	10671	10198	0	0.194931773879142	0.194931773879142	0.389863547758285	0	86.9395711500975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.194931773879142	9.94152046783626	0	0	0	0	0	0	1.75438596491228	0	0	0.389863547758285
26146	45389	"Väike Juusa"	58.05917	26.51722	940	"AWI"	940	9818	10840	10301	0.795228628230616	0	0	0	0	95.427435387674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.397614314115308	2.5844930417495	0	0	0	0.397614314115308	0	0	0.198807157057654	0	0	0.198807157057654
26146	45389	"Väike Juusa"	58.05917	26.51722	945	"AWI"	945	9861	11079	10392	0	0.189393939393939	0	3.03030303030303	0.378787878787879	79.1666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.378787878787879	14.9621212121212	0	0	0	0.946969696969697	0	0	0.946969696969697	0	0	0
26146	45389	"Väike Juusa"	58.05917	26.51722	950	"AWI"	950	9922	11301	10485	1.16959064327485	0.389863547758285	0	0.974658869395711	0	86.1598440545809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.389863547758285	9.55165692007797	0	0	0	0	0	0	1.16959064327485	0	0	0.194931773879142
26146	45389	"Väike Juusa"	58.05917	26.51722	953	"AWI"	953	9977	11362	10546	0	0	0.192307692307692	1.92307692307692	0	88.6538461538461	0	0	0	0	0.769230769230769	0	0	0	0	0	0	0	0	0	0.576923076923077	6.92307692307692	0	0	0	0	0	0	0.961538461538462	0	0	0
26146	45389	"Väike Juusa"	58.05917	26.51722	965	"AWI"	965	10126	11754	10799	0	0.892857142857143	0.892857142857143	6.25	0	62.0535714285714	0	0	0	0.892857142857143	0.892857142857143	0	0	0	0	0	0	0	0	0	0.892857142857143	26.3392857142857	0	0	0	0	0	0	0.892857142857143	0	0	0
26146	45389	"Väike Juusa"	58.05917	26.51722	975	"AWI"	975	10294	11963	11010	0	0	0	11.1111111111111	0	33.3333333333333	0	0	0	0	22.2222222222222	0	0	0	0	0	0	0	0	0	0	33.3333333333333	0	0	0	0	0	0	0	0	0	0
26146	45389	"Väike Juusa"	58.05917	26.51722	995	"AWI"	995	10588	12439	11427	0	22.2222222222222	0	27.7777777777778	0	22.2222222222222	0	0	0	5.55555555555556	16.6666666666667	0	0	0	0	0	0	0	0	0	0	5.55555555555556	0	0	0	0	0	0	0	0	0	0
26146	45389	"Väike Juusa"	58.05917	26.51722	1015	"AWI"	1015	10927	12902	11874	0	25	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0
26146	45389	"Väike Juusa"	58.05917	26.51722	1035	"AWI"	1035	11272	13341	12296	0	0	0	25	0	37.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.16666666666667	29.1666666666667	0	0	0	0	0	0	4.16666666666667	0	0	0
