"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Thalictrum"	"Tilia"	"Ulmus"
12	12	"Ageröds Mosse"	55.933292	13.425594	0	"AWI"	0	-117	51	-27	0	7.48792270531401	0.301932367149758	0	0	0.36231884057971	0	11.8357487922705	0.0603864734299517	0	0	0	0	3.14009661835749	0.664251207729469	16.243961352657	0.120772946859903	5.73671497584541	0	0.181159420289855	0	0	0.603864734299517	0.905797101449275	7.42753623188406	0	36.9565217391304	0	1.81159420289855	0	0	0.120772946859903	5.13285024154589	0.120772946859903	0	0	0.603864734299517	0.181159420289855
12	12	"Ageröds Mosse"	55.933292	13.425594	5	"AWI"	5	-75	155	34	0	6.97478991596639	0.92436974789916	0	0	0.0840336134453782	0	12.6890756302521	0	0	0	0	0	5.3781512605042	0.252100840336134	33.3613445378151	0	13.5294117647059	0	0	0	0.252100840336134	0.672268907563025	1.42857142857143	12.1848739495798	0.672268907563025	8.31932773109244	0	1.59663865546218	0	0	0	0	0.0840336134453782	0	0	0.756302521008403	0.840336134453782
12	12	"Ageröds Mosse"	55.933292	13.425594	10	"AWI"	10	-51	310	89	0	19.3756727664155	0.107642626480086	0	0	0.538213132400431	0	21.6361679224973	0.215285252960172	0	0	0	0	10.010764262648	3.33692142088267	15.8234660925727	0	12.1636167922497	0	0	0	0	1.29171151776103	1.07642626480086	8.18083961248654	0	3.22927879440258	0	2.47578040904198	0	0	0	0.215285252960172	0	0	0	0.215285252960172	0.107642626480086
12	12	"Ageröds Mosse"	55.933292	13.425594	15	"AWI"	15	5	360	161	0	7.62800417972832	0.104493207941484	0.104493207941484	0	0.522466039707419	0	24.1379310344828	0	0	0	0	0	11.5987460815047	0.208986415882968	21.6300940438871	0	13.3751306165099	0	0.208986415882968	0	0	2.08986415882968	0.208986415882968	8.15047021943574	0	2.29885057471264	0	3.97074190177638	0	0	0	0	0.104493207941484	0	0	2.71682340647858	0.940438871473354
12	12	"Ageröds Mosse"	55.933292	13.425594	20	"AWI"	20	31	442	227	0	8.02469135802469	0.705467372134039	0.264550264550265	0	0.617283950617284	0	19.7530864197531	0.17636684303351	0	0	0	0	4.23280423280423	2.11640211640212	30.952380952381	0	7.93650793650794	0	0.17636684303351	0.0881834215167548	0	0.529100529100529	0.705467372134039	11.7283950617284	0	6.17283950617284	0	4.05643738977072	0	0	0	0.970017636684303	0	0	0	0.440917107583774	0.352733686067019
12	12	"Ageröds Mosse"	55.933292	13.425594	25	"AWI"	25	122	473	292	0	8.22649572649573	0.106837606837607	0	0	0.747863247863248	0	7.58547008547009	0.106837606837607	0	0	0	0	1.6025641025641	4.7008547008547	19.5512820512821	0	26.6025641025641	0	0	0	0	0.427350427350427	1.4957264957265	14.5299145299145	0	7.15811965811966	0	5.44871794871795	0	0.106837606837607	0	1.38888888888889	0.106837606837607	0	0	0	0.106837606837607
12	12	"Ageröds Mosse"	55.933292	13.425594	30	"AWI"	30	168	528	360	0	10.6060606060606	0.378787878787879	0.126262626262626	0	0.126262626262626	0	11.7424242424242	0	0	0	0	0	3.66161616161616	3.40909090909091	9.84848484848485	0	30.6818181818182	0	0	0	0	0.126262626262626	0.505050505050505	17.550505050505	0	4.7979797979798	0	5.42929292929293	0	0	0	0.631313131313131	0.126262626262626	0	0	0.252525252525253	0
12	12	"Ageröds Mosse"	55.933292	13.425594	35	"AWI"	35	278	588	430	0	12.0750293083236	0.117233294255569	0.117233294255569	0	1.17233294255569	0	19.2262602579132	0	0	0	0	0	7.73739742086753	5.39273153575615	8.32356389214537	0	20.8675263774912	0	0.117233294255569	0	0	1.28956623681125	0.117233294255569	10.6682297772567	0	5.27549824150059	0.117233294255569	6.79953106682298	0	0	0	0.351699882766706	0.117233294255569	0	0	0.117233294255569	0
12	12	"Ageröds Mosse"	55.933292	13.425594	40	"AWI"	40	321	661	486	0	16.0142348754448	0.593119810201661	0	0	0.237247924080664	0	24.3179122182681	0	0	0	0	0	6.40569395017794	5.93119810201661	10.0830367734282	0	16.7259786476868	0	0	0	0	0.118623962040332	0.118623962040332	13.9976275207592	0	2.37247924080664	0	2.25385527876631	0	0	0.118623962040332	0.355871886120996	0.237247924080664	0	0	0	0.118623962040332
12	12	"Ageröds Mosse"	55.933292	13.425594	45	"AWI"	45	362	720	544	0	15.8006362672322	0	0	0	0.424178154825027	0	27.5715800636267	0	0	0	0	0	9.96818663838812	0.63626723223754	15.4825026511135	0	13.3616118769883	0	0.212089077412513	0	0	2.01484623541888	0.530222693531283	7.74125132555673	0	2.12089077412513	0	2.96924708377519	0	0	0	0.212089077412513	0.31813361611877	0	0	0.212089077412513	0.424178154825027
