"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	820	"AWI"	820	4264	5561	4967	75	1	89	7	1	0	0	136	0	0	0	0	0	0	0	3	0	0	74	9	2	0	0	0	0	26	1	0	0	0	0	0	0	2	0	0	0	0	0	22	0	0	0	0	0	0	0	106	0	0	0	0	2	5	0	0	0	0	0	6	1	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	840	"AWI"	840	4421	5704	5132	74	1	0	11	0	0	0	116	0	0	0	0	0	0	0	5	0	0	76	10	2	0	0	0	0	36	5	0	0	0	0	0	0	3	0	0	0	0	0	15	0	0	0	0	0	0	0	114	0	0	0	1	4	4	0	0	0	0	0	18	0	1	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	860	"AWI"	860	4640	5806	5295	56	0	0	2	0	0	0	85	0	0	0	0	0	0	0	3	0	0	51	2	3	0	0	0	0	13	5	1	0	0	0	2	0	1	0	1	0	0	0	11	0	0	0	0	0	0	0	93	0	0	0	1	1	2	0	0	0	1	0	6	0	1	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	880	"AWI"	880	4823	5914	5456	27	1	100	3	0	0	0	115	0	0	0	0	0	0	0	1	0	0	66	14	4	0	0	0	0	25	8	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	57	0	0	0	1	6	2	0	0	0	0	0	19	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	900	"AWI"	900	5055	6006	5614	39	0	0	4	0	0	0	90	0	0	0	0	0	0	0	3	0	0	53	17	5	0	0	0	0	21	4	0	0	0	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	59	0	0	0	2	3	2	0	0	0	2	0	7	2	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	915	"AWI"	915	5247	6081	5727	69	0	0	8	0	0	0	116	0	0	0	0	0	0	0	1	0	0	36	10	2	0	0	0	0	15	2	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	50	0	0	0	2	6	0	0	0	0	1	0	11	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	930	"AWI"	930	5513	6144	5837	57	0	0	8	0	0	0	42	0	0	0	0	0	0	0	4	0	0	63	10	3	0	0	0	0	16	6	0	0	0	0	0	0	1	0	1	0	0	0	8	231	0	0	0	0	0	0	48	0	0	0	3	6	3	0	0	0	0	0	17	2	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	950	"AWI"	950	5702	6253	5976	61	0	0	21	0	0	0	58	0	0	0	0	0	0	0	5	0	0	45	6	1	0	0	0	0	5	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	50	0	0	0	3	0	2	0	0	0	2	0	7	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	970	"AWI"	970	5790	6386	6098	64	1	0	10	0	0	1	98	0	0	0	0	0	2	0	4	0	0	109	16	0	0	0	0	0	19	4	0	0	0	0	3	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	63	0	0	0	1	0	4	0	0	0	1	0	18	3	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	990	"AWI"	990	5884	6524	6206	57	1	0	5	1	0	0	78	0	0	0	0	0	0	0	1	0	0	94	12	2	0	0	0	0	6	9	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	6	1	3	0	0	0	2	0	15	2	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1000	"AWI"	1000	5920	6623	6256	65	0	0	17	0	0	0	111	0	0	0	0	0	0	0	4	0	0	65	22	0	0	0	0	0	16	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	5	2	3	0	0	0	1	0	14	3	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1010	"AWI"	1010	5956	6710	6304	46	1	0	11	0	0	0	66	0	0	0	0	0	0	0	0	0	0	39	13	0	0	0	0	0	11	7	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	63	0	0	0	5	4	2	0	0	0	1	0	11	0	1	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1020	"AWI"	1020	5996	6761	6351	35	0	0	7	0	0	0	65	0	0	0	0	0	0	0	3	0	0	43	8	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	4	1	0	0	0	0	0	0	9	1	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1030	"AWI"	1030	6031	6844	6396	29	0	0	2	0	0	1	16	0	0	0	0	1	0	0	1	0	0	9	4	0	0	0	0	0	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1040	"AWI"	1040	6057	6943	6442	26	0	0	1	1	0	0	13	0	0	0	0	0	0	0	0	0	0	30	1	1	0	0	0	0	3	3	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	1	1	2	0	0	0	0	0	6	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1050	"AWI"	1050	6103	6993	6494	22	0	0	5	0	0	0	14	0	0	0	0	0	0	0	0	0	0	17	7	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	17	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1060	"AWI"	1060	6141	7051	6544	57	3	0	6	0	0	0	62	0	0	0	0	1	0	0	4	0	0	52	8	1	0	0	0	0	7	6	0	0	0	0	6	4	3	0	1	0	0	0	4	0	0	0	0	0	0	0	41	0	0	0	2	4	2	0	0	0	2	4	8	1	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1070	"AWI"	1070	6172	7136	6590	74	1	0	8	0	0	0	42	0	0	0	0	2	1	0	4	0	0	106	10	0	0	0	0	0	21	25	0	0	0	1	10	2	3	0	0	0	0	0	1	176	0	0	0	0	0	1	63	0	0	0	2	2	4	0	0	0	1	0	17	2	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1080	"AWI"	1080	6214	7195	6637	176	2	0	14	0	0	0	75	0	0	0	0	1	0	0	2	0	0	58	7	3	0	0	0	3	15	8	1	0	0	0	3	0	4	0	0	0	1	0	1	0	0	0	0	0	0	0	52	0	0	0	2	0	1	0	1	0	0	8	10	2	0	1
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1090	"AWI"	1090	6252	7240	6686	155	1	0	27	0	0	1	75	0	0	0	0	0	0	0	7	0	0	44	3	1	0	0	0	0	15	12	0	0	0	0	4	2	6	0	0	0	0	0	2	403	0	0	0	0	0	1	64	0	0	0	2	1	2	0	1	0	0	0	21	1	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1100	"AWI"	1100	6284	7310	6732	101	1	0	29	0	0	0	43	0	0	0	0	1	0	0	6	0	0	84	4	1	0	0	0	0	36	8	0	0	0	0	8	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	81	0	0	0	0	1	1	0	0	0	0	0	34	1	1	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1110	"AWI"	1110	6324	7370	6782	32	0	0	14	1	0	1	10	0	0	1	0	1	0	0	1	0	0	61	6	1	0	0	0	0	21	13	0	1	0	0	8	0	2	0	0	0	0	0	1	263	0	0	0	0	0	1	70	0	0	0	2	1	1	0	0	0	2	0	32	1	0	1
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1120	"AWI"	1120	6369	7429	6833	93	1	0	14	1	0	0	38	0	0	0	0	1	0	0	4	0	0	88	12	0	0	0	1	0	29	10	1	0	0	0	13	1	6	0	0	0	0	0	4	505	0	0	0	0	0	2	84	0	0	0	7	1	5	0	0	0	2	7	25	1	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1130	"AWI"	1130	6406	7499	6885	124	1	0	5	1	0	0	26	0	0	0	0	0	0	0	1	0	0	60	15	1	0	0	0	0	6	10	1	0	0	0	9	1	3	1	0	0	0	0	2	414	0	0	0	0	0	0	83	0	0	0	3	0	2	0	0	0	4	10	43	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1140	"AWI"	1140	6440	7573	6937	52	0	0	0	0	0	1	15	0	0	0	0	0	0	0	2	0	0	44	11	1	0	0	0	0	7	10	2	0	0	0	2	1	6	0	0	0	0	0	0	337	0	0	0	0	0	0	78	0	0	0	2	0	1	0	0	0	3	9	37	1	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1150	"AWI"	1150	6484	7627	6986	12	0	0	1	0	0	0	4	0	0	0	0	0	0	0	1	0	0	14	2	1	0	0	0	0	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	1	1	0	0	0	0	0	9	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1152.5	"AWI"	1152.5	6496	7647	6998.5	54	0	68	3	0	0	0	27	0	0	0	0	0	0	0	1	0	0	55	21	1	0	0	0	0	3	31	0	0	0	0	0	0	2	0	0	0	0	0	1	578	0	0	0	0	0	0	132	0	0	0	3	2	3	0	0	0	3	14	46	0	1	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1155	"AWI"	1155	6507	7667	7010	48	1	0	1	1	0	0	33	0	0	1	1	0	0	0	0	0	0	43	14	1	0	0	0	0	7	23	0	0	0	0	2	0	2	0	0	0	0	0	0	540	0	0	0	1	0	0	200	0	0	0	2	2	3	0	1	0	4	0	47	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1160	"AWI"	1160	6527	7694	7033	34	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	15	4	1	0	0	0	0	2	10	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	1	0	0	0	0	0	2	0	30	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1165	"AWI"	1165	6548	7735	7058	26	0	0	0	0	0	0	18	0	0	2	0	0	0	0	1	0	0	28	15	2	0	0	0	0	0	18	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	93	0	0	0	2	1	3	0	0	0	2	0	28	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1170	"AWI"	1170	6564	7778	7083	30	1	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	5	1	0	0	0	0	3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	3	1	0	0	1	0	1	0	10	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1175	"AWI"	1175	6606	7806	7119	35	0	0	1	1	0	0	22	0	0	0	0	0	0	0	1	0	0	42	10	1	0	0	0	0	3	14	0	0	0	0	7	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	123	0	0	0	5	2	2	0	0	0	0	0	41	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1180	"AWI"	1180	6651	7839	7160	26	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	41	10	1	0	0	0	0	0	21	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	1	1	0	0	0	0	2	0	32	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1185	"AWI"	1185	6685	7885	7210	15	1	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	13	4	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	1	0	16	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1190	"AWI"	1190	6710	7922	7250	17	0	0	0	0	0	1	6	0	0	0	0	1	0	0	0	0	0	24	2	1	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	15	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1195	"AWI"	1195	6735	7970	7294	9	0	0	1	0	0	3	9	0	0	0	0	0	0	0	0	0	0	25	2	1	0	0	0	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	1	0	0	0	0	0	1	0	28	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1200	"AWI"	1200	6757	8026	7339	4	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	21	7	0	0	0	0	0	0	4	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	1	0	1	0	0	0	1	0	10	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1205	"AWI"	1205	6802	8080	7390	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	18	2	0	0	0	0	0	0	10	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	21	0	0	0	1	0	0	0	0	0	0	0	19	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1210	"AWI"	1210	6922	8117	7474	7	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	26	6	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	1	0	22	0	1	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1215	"AWI"	1215	7019	8153	7560	2	1	0	0	0	0	0	37	0	0	0	0	0	0	0	1	0	0	35	14	5	0	0	0	0	0	7	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	83	0	0	0	1	2	2	0	0	0	5	0	43	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1220	"AWI"	1220	7085	8194	7651	1	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	15	2	1	0	0	0	0	0	5	0	0	1	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	2	1	0	0	0	4	0	16	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1225	"AWI"	1225	7152	8245	7747	1	0	0	3	1	0	0	11	0	0	0	0	0	0	0	0	0	0	51	6	3	0	0	0	0	0	16	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	86	0	0	0	0	1	2	0	0	0	4	0	63	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1230	"AWI"	1230	7201	8309	7834	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	21	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1235	"AWI"	1235	7241	8404	7916	1	0	0	0	0	0	0	15	0	0	0	0	1	0	0	1	0	0	84	2	0	0	0	0	0	0	6	0	0	0	0	1	0	3	0	0	0	0	0	0	454	0	0	0	0	0	1	95	0	0	0	0	0	0	0	0	0	3	0	49	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1240	"AWI"	1240	7365	8455	7990	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	1	1	0	0	0	0	0	0	12	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1245	"AWI"	1245	7523	8479	8060	1	4	0	1	0	0	0	36	0	0	0	0	1	0	0	1	0	0	124	6	2	0	0	0	0	0	4	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	114	0	0	0	0	1	2	0	0	0	2	27	58	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1250	"AWI"	1250	7681	8505	8129	1	0	0	2	0	0	0	12	0	0	0	0	0	0	0	1	0	0	46	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	1	0	0	0	1	0	32	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1255	"AWI"	1255	7822	8545	8198	1	0	0	3	0	0	0	32	0	0	0	0	0	0	0	0	0	0	103	6	1	0	0	0	0	1	5	0	0	0	0	2	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	56	0	0	0	2	0	1	0	0	0	5	12	52	0	1	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1260	"AWI"	1260	7943	8592	8274	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	1	0	15	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1265	"AWI"	1265	8046	8659	8348	0	0	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	1	0	0	0	0	0	0	9	34	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1270	"AWI"	1270	8111	8737	8422	0	0	0	1	0	0	1	4	0	0	0	0	0	0	0	0	0	0	32	1	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	1	0	17	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1275	"AWI"	1275	8192	8787	8481	2	0	0	0	0	0	1	8	0	0	0	0	0	0	0	1	0	0	83	4	3	0	0	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	0	370	0	0	0	0	0	0	89	0	0	0	1	1	2	0	0	0	1	0	26	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1280	"AWI"	1280	8246	8867	8536	1	0	0	1	0	0	0	12	0	0	0	0	0	0	0	0	0	0	44	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	0	1	0	0	0	1	0	0	0	1	0	27	0	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1285	"AWI"	1285	8284	8959	8589	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	110	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	518	0	0	0	0	0	0	76	0	0	0	0	1	1	0	1	0	1	12	41	1	0	0
23402	40317	"Lac du Mont d'Orge Sion"	46.23376	7.33926	1290	"AWI"	1290	8318	9074	8644	0	1	0	1	0	0	0	19	0	0	0	0	0	0	0	0	0	0	132	7	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	6	89	0	0	0	0	0	2	0	3	0	1	0	36	0	0	0
