"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
15770	24236	"Chrást"	50.259284	14.573476	5	"AWI"	5	86	390	227	0.138504155124654	0.138504155124654	5.4016620498615	1.52354570637119	0.969529085872576	0	1.38504155124654	0	3.73961218836565	0	1.66204986149584	0.138504155124654	0	0	0	0	0	0	1.38504155124654	21.0526315789474	0.415512465373961	0	0.138504155124654	0.277008310249307	0	0	0	0	0	0	0.138504155124654	4.15512465373961	51.9390581717452	0	0	0	0	2.49307479224377	0	0	0.831024930747922	0	0.969529085872576	0	0	0.138504155124654	0	0.831024930747922	0.138504155124654
15770	24236	"Chrást"	50.259284	14.573476	10	"AWI"	10	234	813	504	0.40595399188092	0.27063599458728	4.60081190798376	1.3531799729364	0.54127198917456	0.13531799729364	1.21786197564276	0	3.51826792963464	0.27063599458728	1.62381596752368	0	0.13531799729364	0	0	0	0	0	1.08254397834912	23.680649526387	0.13531799729364	0.13531799729364	0.13531799729364	0.27063599458728	0	0	0	0	0	0	0.13531799729364	3.92422192151556	52.9093369418133	0.40595399188092	0	0	0	1.08254397834912	0	0	0.40595399188092	0	0.6765899864682	0	0	0.27063599458728	0	0.6765899864682	0
15770	24236	"Chrást"	50.259284	14.573476	15	"AWI"	15	784	1501	1177	0.872093023255814	0	2.18023255813953	1.16279069767442	0.872093023255814	0	1.01744186046512	0	0.726744186046512	0	1.45348837209302	0	0	0	0	0	0	0	0.872093023255814	20.9302325581395	0.145348837209302	0	0.145348837209302	0.436046511627907	0	0	0	0	0	0	0	4.36046511627907	63.953488372093	0	0	0	0	0.581395348837209	0	0	0	0	0.145348837209302	0	0	0	0	0.145348837209302	0
15770	24236	"Chrást"	50.259284	14.573476	20	"AWI"	20	887	2653	1842	0.593471810089021	0	0.148367952522255	0.445103857566766	0	0	0.741839762611276	0	0.593471810089021	0.29673590504451	0.148367952522255	0	0	0	0	0	0	0	0.29673590504451	22.8486646884273	0.148367952522255	0	0	0.29673590504451	0	0	0	0	0	0	0	4.3026706231454	66.7655786350148	0.29673590504451	0	0	0	1.63204747774481	0	0	0	0	0.445103857566766	0	0	0	0	0	0
15770	24236	"Chrást"	50.259284	14.573476	25	"AWI"	25	2036	2832	2453	1.64556962025316	0	1.26582278481013	1.77215189873418	0.506329113924051	0	1.13924050632911	0	1.13924050632911	0	1.13924050632911	0	0	0	0	0	0	0.126582278481013	0.379746835443038	29.3670886075949	0	0	0	0.632911392405063	0	0	0	0	0	0	0.253164556962025	2.40506329113924	55.1898734177215	0.632911392405063	0	0	0	1.0126582278481	0	0	0.632911392405063	0	0.632911392405063	0	0	0.126582278481013	0	0	0
15770	24236	"Chrást"	50.259284	14.573476	30	"AWI"	30	2613	3540	3081	2.97029702970297	0	0.55005500550055	2.53025302530253	0.66006600660066	0	3.85038503850385	0	1.65016501650165	0	2.31023102310231	0	0	0	0	0	0	0	0.11001100110011	33.1133113311331	0	0	0.11001100110011	0.99009900990099	0.11001100110011	0	0	0	0	0	0.11001100110011	3.19031903190319	46.4246424642464	0	0	0	0	0.88008800880088	0	0	0.11001100110011	0	0.11001100110011	0	0	0.11001100110011	0	0.11001100110011	0
15770	24236	"Chrást"	50.259284	14.573476	35	"AWI"	35	2884	4329	3510	5.54765291607397	0.284495021337127	13.0867709815078	0.568990042674253	0.85348506401138	0	3.12944523470839	0	1.70697012802276	0	0.284495021337127	0	0	0	0	0	0	0	1.13798008534851	20.4836415362731	0	0.85348506401138	0	0.284495021337127	0	0	0	0	0	0	0.568990042674253	5.54765291607397	43.8122332859175	0.284495021337127	0	0	0	0.568990042674253	0	0	0.142247510668563	0	0.284495021337127	0	0	0	0	0.568990042674253	0
15770	24236	"Chrást"	50.259284	14.573476	40	"AWI"	40	2993	5387	3888	4.26621160409556	0	11.4334470989761	0.170648464163823	0.170648464163823	0	4.43686006825939	0	2.73037542662116	0	0	0	0	0	0	0	0	0	0.68259385665529	6.8259385665529	0.170648464163823	0	0	1.87713310580205	0	0	0	0	0	0	0.170648464163823	2.90102389078498	62.457337883959	0.341296928327645	0	0	0	0.170648464163823	0	0	0	0	0.341296928327645	0	0	0.170648464163823	0	0.68259385665529	0
15770	24236	"Chrást"	50.259284	14.573476	45	"AWI"	45	3409	5726	4409	5.98591549295775	0.176056338028169	14.4366197183099	0.352112676056338	0.352112676056338	0	1.76056338028169	0	2.2887323943662	0	0.176056338028169	0	0	0	0	0	0	0	0.528169014084507	5.28169014084507	0.176056338028169	0	0.176056338028169	0.880281690140845	0	0	0	0	0	0	0.176056338028169	2.64084507042254	63.2042253521127	0	0	0	0	0.880281690140845	0	0	0	0	0.176056338028169	0	0	0	0	0.352112676056338	0
15770	24236	"Chrást"	50.259284	14.573476	50	"AWI"	50	3570	6541	4905	3.67132867132867	0	35.1398601398601	0.34965034965035	0.174825174825175	0	3.14685314685315	0	0.699300699300699	0	0.699300699300699	0	0.174825174825175	0	0	0	0	0	3.67132867132867	2.7972027972028	0.174825174825175	0	0.699300699300699	1.22377622377622	0	0	0	0	0	0	0	4.72027972027972	40.5594405594406	0	0	0	0	1.04895104895105	0	0	0	0	0.174825174825175	0	0	0	0	0.874125874125874	0
