"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Corylus"	"Cyperaceae"	"Ericales"	"Picea"	"Pinus"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Salix"	"Tilia"	"Ulmus"
2979	3882	"Åntu Sinijarv"	59.0608	26.24178	410	"AWI"	410	-52	1217	257	11.5646258503401	0.680272108843537	0	1.36054421768707	0.680272108843537	34.6938775510204	1.36054421768707	6.12244897959184	0.680272108843537	10.8843537414966	27.2108843537415	3.40136054421769	1.36054421768707	0	0	0	0
2979	3882	"Åntu Sinijarv"	59.0608	26.24178	420	"AWI"	420	121	1686	675	12.4223602484472	0.62111801242236	0	1.86335403726708	2.48447204968944	24.223602484472	1.86335403726708	8.69565217391304	0.62111801242236	16.1490683229814	21.1180124223602	6.83229813664596	2.48447204968944	0	0.62111801242236	0	0
2979	3882	"Åntu Sinijarv"	59.0608	26.24178	430	"AWI"	430	330	2087	1086	14.2857142857143	1.68067226890756	0	1.68067226890756	0	27.7310924369748	2.52100840336134	11.7647058823529	0.840336134453782	6.72268907563025	21.8487394957983	8.40336134453782	1.68067226890756	0	0	0.840336134453782	0
2979	3882	"Åntu Sinijarv"	59.0608	26.24178	440	"AWI"	440	583	2450	1492	27.2727272727273	0	0	0.432900432900433	0	29.004329004329	2.16450216450216	4.76190476190476	0.865800865800866	6.92640692640693	22.9437229437229	4.32900432900433	0.865800865800866	0	0.432900432900433	0	0
2979	3882	"Åntu Sinijarv"	59.0608	26.24178	450	"AWI"	450	935	2794	1906	12.2448979591837	0.816326530612245	0	0.408163265306122	0.408163265306122	39.5918367346939	1.22448979591837	2.85714285714286	1.22448979591837	3.6734693877551	33.469387755102	2.85714285714286	0.408163265306122	0	0.408163265306122	0.408163265306122	0
2979	3882	"Åntu Sinijarv"	59.0608	26.24178	460	"AWI"	460	1302	3084	2287	15.1111111111111	0	0	0	0.444444444444444	40.8888888888889	2.22222222222222	1.77777777777778	1.77777777777778	3.11111111111111	29.7777777777778	1.77777777777778	1.33333333333333	0	0	0.444444444444444	1.33333333333333
2979	3882	"Åntu Sinijarv"	59.0608	26.24178	470	"AWI"	470	1773	3316	2705	14.4927536231884	0	0	0	0.966183574879227	29.951690821256	2.89855072463768	3.38164251207729	1.93236714975845	2.89855072463768	38.1642512077295	2.41545893719807	0.966183574879227	0	0	0.483091787439614	1.44927536231884
2979	3882	"Åntu Sinijarv"	59.0608	26.24178	480	"AWI"	480	2223	3549	3104	11.1570247933884	0	0	0	0.413223140495868	31.8181818181818	4.54545454545455	2.47933884297521	1.2396694214876	5.37190082644628	35.1239669421488	4.13223140495868	2.06611570247934	0	0	0.413223140495868	1.2396694214876
2979	3882	"Åntu Sinijarv"	59.0608	26.24178	490	"AWI"	490	3128	3703	3465	15.2046783625731	0	0	1.75438596491228	0.584795321637427	25.7309941520468	1.16959064327485	1.75438596491228	0.584795321637427	12.280701754386	33.9181286549708	4.67836257309941	1.16959064327485	0	0	0.584795321637427	0.584795321637427
2979	3882	"Åntu Sinijarv"	59.0608	26.24178	500	"AWI"	500	3448	3969	3682	13.0232558139535	0	0	0.465116279069767	0	35.3488372093023	1.3953488372093	2.32558139534884	0	9.76744186046512	31.1627906976744	1.3953488372093	1.86046511627907	0	0	0.930232558139535	2.32558139534884
2979	3882	"Åntu Sinijarv"	59.0608	26.24178	510	"AWI"	510	3555	4181	3844	20.3619909502262	0	0	0.452488687782805	1.35746606334842	39.3665158371041	2.26244343891403	1.35746606334842	0.452488687782805	3.61990950226244	26.6968325791855	1.80995475113122	0.904977375565611	0	0	0.904977375565611	0.452488687782805
