"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Grossulariaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Linaceae"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
15746	40484	"Etang de la Gruère"	47.24056	7.05	0.5	"AWI"	0.5	-43	-38.5	-40.5	2.04081632653061	1.02040816326531	0	0	0	0	0	11.2244897959184	0	0	0	0	0	0	1.02040816326531	0	5.10204081632653	3.06122448979592	0	0	0	20.4081632653061	0	3.06122448979592	0	0	0	0	1.02040816326531	0	0	0	0	0	6.12244897959184	41.8367346938776	0	0	0	0	0	0	0	2.04081632653061	0	0	0	0	1.02040816326531	0	0	0	1.02040816326531	0	0	0	0	0	0	0
15746	40484	"Etang de la Gruère"	47.24056	7.05	3.5	"AWI"	3.5	-39.5	-35	-37	7.9136690647482	0.719424460431655	1.43884892086331	0	0	0	0	13.6690647482014	0	0	0	0	0	0	0.719424460431655	0	7.19424460431655	0.719424460431655	0	0	0	7.19424460431655	0	7.19424460431655	0	0	0	0	0	0	0	0	0.719424460431655	0	2.87769784172662	38.8489208633094	0	0	0	0	0	0	0	7.9136690647482	0	0	0	0	0.719424460431655	0	0	0	0	0	0	0	0	2.15827338129496	0	0
15746	40484	"Etang de la Gruère"	47.24056	7.05	4.5	"AWI"	4.5	-38.5	-33	-35.5	1.38888888888889	0	0	0	0	0	0	3.47222222222222	0	0	0	0	0	0	0.694444444444444	0	2.77777777777778	6.25	0	0	0	15.9722222222222	0	2.77777777777778	0	0	0	0	0.694444444444444	0	0	0	1.38888888888889	0	5.55555555555556	47.2222222222222	0	0	0	0	0	0	0	9.72222222222222	0	0	0.694444444444444	0	0	0	0	0	0	0	0	0	0	1.38888888888889	0	0
15746	40484	"Etang de la Gruère"	47.24056	7.05	5.5	"AWI"	5.5	-36	-30.5	-33	8.79120879120879	0	0	0	0	1.0989010989011	0	2.1978021978022	1.0989010989011	0	0	0	0	0	0	0	5.49450549450549	13.1868131868132	0	0	0	6.59340659340659	0	4.3956043956044	0	0	0	0	0	0	0	0	0	0	5.49450549450549	42.8571428571429	0	0	0	0	0	0	0	6.59340659340659	0	0	1.0989010989011	0	0	0	0	0	0	0	0	0	0	0	0	1.0989010989011
15746	40484	"Etang de la Gruère"	47.24056	7.05	8.5	"AWI"	8.5	-23	-19	-21	3.03030303030303	1.01010101010101	0	0	0	1.01010101010101	0	4.04040404040404	1.51515151515152	0	0.505050505050505	0	0	0	1.51515151515152	0	0	3.03030303030303	0	0	0	6.56565656565657	0	2.52525252525253	0	0	0	0	0	0	0	0	0	0	4.04040404040404	32.8282828282828	33.8383838383838	0	0	0	0	0	0	4.04040404040404	0	0	0	0	0.505050505050505	0	0	0	0	0	0	0	0	0	0	0
15746	40484	"Etang de la Gruère"	47.24056	7.05	13.5	"AWI"	13.5	-8	0	-4	3.1331592689295	0.261096605744125	2.87206266318538	0.261096605744125	0	0	0	1.82767624020888	0.261096605744125	0	0.522193211488251	0	0	0	0	0	1.0443864229765	2.34986945169713	0	0	0	9.13838120104439	0	0.783289817232376	0	0	0	0	0.261096605744125	0.261096605744125	0	0	0	0	2.87206266318538	44.3864229765013	26.3707571801567	0	0.261096605744125	0	0	0	0.261096605744125	1.56657963446475	0	0	0.261096605744125	0	0.261096605744125	0	0	0	0.522193211488251	0	0	0	0.261096605744125	0	0	0
15746	40484	"Etang de la Gruère"	47.24056	7.05	14.5	"AWI"	14.5	-6.5	4	-0.5	2.77777777777778	0	1.85185185185185	0	0	0	0	4.62962962962963	1.85185185185185	0	1.85185185185185	0	0	0	1.85185185185185	0	2.77777777777778	1.85185185185185	0	0	0	10.1851851851852	0	0.925925925925926	0	0	0	0	0	0	0	0	0	0	2.77777777777778	54.6296296296296	0	0	0	0	0	0	0	11.1111111111111	0	0	0	0	0	0	0	0	0.925925925925926	0	0	0	0	0	0	0
15746	40484	"Etang de la Gruère"	47.24056	7.05	15.5	"AWI"	15.5	-4.5	7	2	6.36042402826855	0.353356890459364	0	0	0	1.06007067137809	0	4.24028268551237	0.353356890459364	0	0	0	0	0	0.353356890459364	0	4.24028268551237	3.18021201413428	0	0	0	6.00706713780919	0	0.706713780918728	0.353356890459364	0	0	1.76678445229682	0.353356890459364	0	0.353356890459364	0	0	0	1.41342756183746	23.6749116607774	36.7491166077738	0	0	0	0	0	0	6.71378091872792	0	0	0	0	0.353356890459364	0	0	0	0	0	0	0	0.353356890459364	0.706713780918728	0.353356890459364	0
15746	40484	"Etang de la Gruère"	47.24056	7.05	16.5	"AWI"	16.5	-2.5	9.5	4	4.28571428571429	0.476190476190476	0.952380952380952	0	0	0.952380952380952	0	2.38095238095238	0.952380952380952	0	0.952380952380952	0	0	0	0	0	1.42857142857143	1.42857142857143	0	0	0	7.61904761904762	0	0.476190476190476	0	0	0	0.476190476190476	0.476190476190476	0	0	0	0	0	1.42857142857143	48.5714285714286	25.2380952380952	0	0	0	0	0	0	1.42857142857143	0	0	0	0	0	0	0	0	0	0	0.476190476190476	0	0	0	0	0
15746	40484	"Etang de la Gruère"	47.24056	7.05	19.5	"AWI"	19.5	0.5	22	11	3.24675324675325	0	0	0.649350649350649	0	0	0	3.24675324675325	0	0	0	0	0	0	2.5974025974026	0	9.09090909090909	7.79220779220779	0	0	0	12.3376623376623	0	1.2987012987013	0	0	0	0.649350649350649	0	0	0	0	0	0	1.94805194805195	43.5064935064935	0	0	0	0	0.649350649350649	0	0	9.09090909090909	0	0	1.2987012987013	0	0	0	0	0.649350649350649	0	0	0.649350649350649	0	0.649350649350649	0	0	0.649350649350649
15746	40484	"Etang de la Gruère"	47.24056	7.05	20.5	"AWI"	20.5	5	36.5	20	3.60576923076923	0.240384615384615	1.92307692307692	0	0	0.480769230769231	0	5.52884615384615	0.240384615384615	0	0.240384615384615	0	0	0	0.961538461538462	0	4.56730769230769	9.13461538461538	0	0	0	7.69230769230769	0	1.44230769230769	0	0	0	0.721153846153846	0.240384615384615	0	0	0	0.480769230769231	0	3.36538461538462	30.2884615384615	22.8365384615385	0	0	0	0	0	0	4.56730769230769	0	0	0.240384615384615	0	0	0	0	0	0	0	0	0	0.480769230769231	0.721153846153846	0	0
15746	40484	"Etang de la Gruère"	47.24056	7.05	21.5	"AWI"	21.5	11	65.5	35.5	2.91666666666667	0	2.5	0	0	1.25	0	4.58333333333333	0.833333333333333	0.416666666666667	0	0	0	0	1.66666666666667	0	5.83333333333333	14.5833333333333	0	0	0	10.8333333333333	0	0.416666666666667	0	0	0	0.833333333333333	0	0	0	0	0.416666666666667	0	2.91666666666667	43.3333333333333	0	0	0	0	0	0	0	5	0	0	0.416666666666667	0	0	0	0	0	0	0	0	0	0.416666666666667	0.416666666666667	0	0.416666666666667
15746	40484	"Etang de la Gruère"	47.24056	7.05	22.5	"AWI"	22.5	14.5	99	50.5	4.98338870431894	0	0.996677740863787	0	0	0.664451827242525	0	3.32225913621263	0	0	0	7.64119601328904	0	0	1.66112956810631	0	4.65116279069767	3.32225913621263	0	0	0	9.96677740863787	0	0	0	0	0	0.332225913621262	0	0	0	0	0	0	1.32890365448505	33.2225913621262	18.2724252491694	0	0	0	0	0	0	7.64119601328904	0	0	0.664451827242525	0	0	0	0	0	0.664451827242525	0	0.332225913621262	0	0	0	0.332225913621262	0
