"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Grossulariaceae"	"Hypericaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Montiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Oxalidaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
3492	4517	"Vernérovice"	50.604486	16.213004	0	"AWI"	0	-107	60	-24	12.3206751054852	0.168776371308017	7.0042194092827	0.590717299578059	0.0843881856540084	0	0.421940928270042	1.18143459915612	0	14.6835443037975	0.590717299578059	0	0	0	0	0	1.85654008438819	0	2.53164556962025	0	0.928270042194093	0	0	2.53164556962025	0	0	0	0	0	0	0	0.0843881856540084	0	0.0843881856540084	0.0843881856540084	0.0843881856540084	0.759493670886076	0	9.62025316455696	26.4978902953587	0	14.5991561181435	0	0	0	0	0.590717299578059	1.26582278481013	0	0	0	0.506329113924051	0	0	0.590717299578059	0.337552742616034	0
3492	4517	"Vernérovice"	50.604486	16.213004	5	"AWI"	5	-20	921	248	6.17283950617284	0	4.62962962962963	0.771604938271605	1.08024691358025	0	0.308641975308642	0	0	15.8950617283951	1.38888888888889	0	0	0	0	0	2.46913580246914	0	0.771604938271605	0	1.08024691358025	0	0	3.85802469135802	0	0	0	0.462962962962963	0	0	0.154320987654321	0	0	0	0	0	0.462962962962963	0	10.1851851851852	33.7962962962963	1.85185185185185	12.037037037037	0	0	0.154320987654321	0	0.154320987654321	0	0	0.154320987654321	1.23456790123457	0	0	0	0.308641975308642	0.462962962962963	0.154320987654321
3492	4517	"Vernérovice"	50.604486	16.213004	10	"AWI"	10	136	1361	613	31.3971742543171	0.235478806907378	6.82888540031397	0.0784929356357928	0.156985871271586	0	0.313971742543171	0	0	10.4395604395604	0	0	0	0	0	0	1.56985871271586	0	0.549450549450549	0	0.235478806907378	0	0	13.1868131868132	0	0	0	0	0.0784929356357928	0	0	0	0	0	0	0	1.41287284144427	0	11.0675039246468	20.4866562009419	0	0	0	0	0	0	0.706436420722135	0	0	0.313971742543171	0	0.313971742543171	0	0	0.313971742543171	0.235478806907378	0.0784929356357928
3492	4517	"Vernérovice"	50.604486	16.213004	15	"AWI"	15	349	1653	967	21.6763005780347	0.578034682080925	2.89017341040462	0.144508670520231	0.144508670520231	0	0.722543352601156	0	0	13.0057803468208	0	0	0	0	0	0.144508670520231	2.02312138728324	0	1.01156069364162	0	0	0	0	16.6184971098266	0	0	0	0.867052023121387	0	0	0	0	0	0	0	0	1.30057803468208	0.144508670520231	12.4277456647399	21.8208092485549	0	0	0	0	0	0.144508670520231	0.578034682080925	1.87861271676301	0	0.433526011560694	0	0	0	0	0.578034682080925	0.867052023121387	0
3492	4517	"Vernérovice"	50.604486	16.213004	20	"AWI"	20	659	1932	1323	13.871260199456	0.362647325475975	7.97824116047144	0	0	0	0.181323662737987	0	0	17.9510426110607	0	0	0	0	0	0	1.99456029011786	0	0.0906618313689937	0	0.543970988213962	0	0	9.79147778785132	0	0	0	0	0	0	0	0	0	0	0.0906618313689937	0	1.17860380779692	0	20.2175883952856	22.2121486854034	0	0	0	0	0	0	0.725294650951949	0.362647325475975	0	0.0906618313689937	0	0.0906618313689937	0	0.0906618313689937	0.906618313689937	1.26926563916591	0
3492	4517	"Vernérovice"	50.604486	16.213004	25	"AWI"	25	1069	2141	1657	7.15048025613661	0	36.8196371398079	0	0.106723585912487	0	0.853788687299893	0	0	15.4749199573106	0.106723585912487	0	0	0	0	0	5.76307363927428	0.106723585912487	0.213447171824973	0	0.96051227321238	0	0	8.53788687299893	0.106723585912487	0	0.106723585912487	0.426894343649947	0	0	0	0	0	0	0.426894343649947	0	1.38740661686233	0	8.75133404482391	10.5656350053362	0	0	0	0	0.106723585912487	0	0.426894343649947	0	0	0	0	0	0	0.106723585912487	0.64034151547492	0.747065101387407	0.106723585912487
3492	4517	"Vernérovice"	50.604486	16.213004	30	"AWI"	30	1553	2312	1999	17.3479561316052	0.199401794616152	30.209371884347	0	0.0997008973080758	0	0.199401794616152	0	0	11.3659022931206	0.0997008973080758	0	0	0	0	0	2.69192422731805	0	0.997008973080758	0	0	0	0	10.1694915254237	0	0	0	0	0	0	0	0	0	0	0	0	2.19341974077767	0	14.0578265204387	6.38085742771685	0	0	0	0	0	0	0.897308075772682	0	0	0	0	1.09670987038883	0	0	0.897308075772682	1.09670987038883	0
3492	4517	"Vernérovice"	50.604486	16.213004	36	"AWI"	36	2152	2761	2443	0.508474576271186	0.847457627118644	13.135593220339	0	0.169491525423729	0	0.593220338983051	0	0	11.271186440678	0.338983050847458	0	0	0	0	0	13.3898305084746	0	1.1864406779661	0	0.254237288135593	0	0	1.44067796610169	0.338983050847458	0.0847457627118644	0	0	0	0	0	0	0.0847457627118644	0	0.169491525423729	0	1.52542372881356	0	32.4576271186441	12.7966101694915	0	0	0	0	0	0	1.1864406779661	1.52542372881356	0	0	0	0.508474576271186	0	0	3.22033898305085	2.96610169491525	0
3492	4517	"Vernérovice"	50.604486	16.213004	40	"AWI"	40	2313	3143	2721	3.40264650283554	0.56710775047259	15.7844990548204	0	0	0	0.189035916824197	0	0	36.3894139886578	0	0	0	0	0	0	7.65595463137996	0	0.472589792060492	0	0.189035916824197	0	0	2.17391304347826	0.0945179584120983	0	0	0	0	0	0	0	0	0	0	0	1.60680529300567	0	22.8733459357278	4.44234404536862	0	0	0	0	0	0	0.378071833648393	0.756143667296786	0	0.0945179584120983	0	0.189035916824197	0	0	1.03969754253308	1.70132325141777	0
3492	4517	"Vernérovice"	50.604486	16.213004	45	"AWI"	45	2657	3342	3081	13.5416666666667	1.04166666666667	23.0902777777778	0	0.173611111111111	0	0.173611111111111	0	0	8.50694444444444	0	0	0	0	0	0	7.11805555555556	0	0.520833333333333	0	0	0	0	10.2430555555556	0	0	0	0	0	0	0	0	0	0	0	0	2.25694444444444	0	18.0555555555556	9.54861111111111	0.347222222222222	0	0	0	0	0	0.347222222222222	0	0	0	0	0.173611111111111	0	0	0.868055555555556	3.99305555555556	0
