"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Ilex"	"Juglans"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Vitaceae"
16094	24844	"Carquefou"	47.30917	-1.47694	5	"AWI"	5	-94	119	8	0	68.3018867924528	0.377358490566038	0.377358490566038	0.377358490566038	0.377358490566038	0	2.64150943396226	0	0.754716981132076	0	0	0.377358490566038	0	0	0	0	10.5660377358491	0	4.90566037735849	0	0	0	0.754716981132076	0	0.377358490566038	0.377358490566038	0	0	0	1.13207547169811	0	0.377358490566038	0	1.88679245283019	0	0	0	0	4.15094339622642	0.377358490566038	0	0	0.377358490566038	1.13207547169811	0	0	0	0	0	0	0	0	0	0
16094	24844	"Carquefou"	47.30917	-1.47694	10	"AWI"	10	-73	252	66	0.651465798045603	73.6156351791531	0.325732899022801	0.651465798045603	0.325732899022801	0	0	4.56026058631922	0	0.651465798045603	0	0	0	0	0	0.651465798045603	0	0.651465798045603	0	1.30293159609121	0	0	0	0	0	0	0	0	0	0.651465798045603	0.325732899022801	0	0.325732899022801	0	0.651465798045603	0	0	0	5.21172638436482	3.25732899022801	0.325732899022801	0.325732899022801	0	0.977198697068404	4.23452768729642	0	0	0	0	0	0.325732899022801	0	0	0	0
16094	24844	"Carquefou"	47.30917	-1.47694	15	"AWI"	15	-57	397	122	0.920245398773006	53.3742331288344	1.22699386503067	0.613496932515337	0.613496932515337	0	0	2.45398773006135	0	1.22699386503067	0	0	0	0	0	0.306748466257669	0	5.8282208588957	0	17.4846625766871	0	0	0	0	0.306748466257669	0.306748466257669	0.306748466257669	0	0	0.306748466257669	0	0	0.306748466257669	0	3.06748466257669	0	0	0	0.613496932515337	5.8282208588957	0.306748466257669	0	0	1.84049079754601	1.53374233128834	0	0	0	0	0.306748466257669	0.613496932515337	0	0	0	0.306748466257669
16094	24844	"Carquefou"	47.30917	-1.47694	20	"AWI"	20	-18	493	181	0.516795865633075	10.594315245478	0.516795865633075	1.03359173126615	0	0.258397932816538	0	1.03359173126615	0	0.775193798449612	0	0	0	0	0.258397932816538	1.29198966408269	0	6.45994832041344	0	17.0542635658915	0	0	5.42635658914729	0.258397932816538	0	0.258397932816538	0.516795865633075	0	0	0	3.10077519379845	0	0	0	3.87596899224806	39.7932816537468	0	0	0	2.84237726098191	0.775193798449612	0	0	2.32558139534884	0	0	0	0	0	0	0.258397932816538	0.775193798449612	0	0	0
16094	24844	"Carquefou"	47.30917	-1.47694	25	"AWI"	25	29	532	251	0.29585798816568	45.5621301775148	0.29585798816568	0.29585798816568	0.29585798816568	0.887573964497041	0	1.4792899408284	0	0.591715976331361	0	0	0	0	0	1.18343195266272	0	7.10059171597633	0	19.8224852071006	0.887573964497041	0	2.07100591715976	0.29585798816568	0	0.591715976331361	0.29585798816568	0	0	0.29585798816568	5.91715976331361	0	0	0	2.07100591715976	0	0.29585798816568	0	0	4.43786982248521	0.591715976331361	0	0	2.66272189349112	0.29585798816568	0	0	0	0.29585798816568	0.591715976331361	0.591715976331361	0	0	0	0
16094	24844	"Carquefou"	47.30917	-1.47694	30	"AWI"	30	59	589	321	0	10.5726872246696	0.440528634361234	1.76211453744493	0	0	0	0	0	1.3215859030837	0	0	0	0	0	0	0	10.1321585903084	0	36.1233480176211	0	0	0	0.440528634361234	0	0.881057268722467	0.881057268722467	0	0	0	14.0969162995595	0	0	0	4.40528634361234	0	0	0	1.3215859030837	7.04845814977974	0	0	0	9.2511013215859	0.881057268722467	0	0	0	0	0	0.440528634361234	0	0	0	0
16094	24844	"Carquefou"	47.30917	-1.47694	35	"AWI"	35	79	680	384	0	6.30252100840336	0.840336134453782	0.420168067226891	0	0.840336134453782	0	2.10084033613445	0	0.420168067226891	0	0	0.840336134453782	0	0	0.840336134453782	0	5.04201680672269	0	36.9747899159664	2.94117647058824	0	1.68067226890756	1.68067226890756	0	0.840336134453782	2.94117647058824	0	0	0	8.82352941176471	0	0	0	1.68067226890756	0	0	0	0.420168067226891	10.9243697478992	0.840336134453782	0	0	8.40336134453782	0.840336134453782	0	0	0	0	0	0.840336134453782	2.10084033613445	0	0	0.420168067226891
16094	24844	"Carquefou"	47.30917	-1.47694	40	"AWI"	40	170	716	443	0	9.23076923076923	0	0.512820512820513	0.512820512820513	3.58974358974359	0	1.02564102564103	0	0.512820512820513	0	0	1.53846153846154	0	0.512820512820513	0	0	0.512820512820513	0	62.0512820512821	0	0	0	0.512820512820513	0	0	1.02564102564103	0	0	0	0.512820512820513	0	0	0	4.1025641025641	0	0	0	0	4.61538461538462	2.05128205128205	0	0	5.12820512820513	0	0	0	0	0.512820512820513	0.512820512820513	0	0.512820512820513	0	0	0.512820512820513
16094	24844	"Carquefou"	47.30917	-1.47694	45	"AWI"	45	254	745	507	0	5.47945205479452	0.45662100456621	2.28310502283105	0	1.82648401826484	0	0.91324200913242	0	1.82648401826484	0	0	0.91324200913242	0	0	0	0	4.5662100456621	0	51.5981735159817	0	0	0	0.91324200913242	0	0	1.36986301369863	0	0	0.45662100456621	0.45662100456621	0	0	0	1.82648401826484	0	0	0	0	5.93607305936073	3.19634703196347	0	0	14.6118721461187	0	0	0	0	0	0.91324200913242	0	0	0	0	0.45662100456621
16094	24844	"Carquefou"	47.30917	-1.47694	50	"AWI"	50	306	784	574	0	13.8728323699422	0.578034682080925	2.89017341040462	0.578034682080925	0.578034682080925	0	0	0	1.73410404624277	0	0	1.15606936416185	0	0.578034682080925	0	0	1.73410404624277	0	45.0867052023121	0	0	0	0.578034682080925	0	0	2.89017341040462	0	0	0.578034682080925	2.3121387283237	0	0	0	1.15606936416185	0	0	0	0	13.8728323699422	0.578034682080925	0.578034682080925	0	6.35838150289017	0.578034682080925	0	0	0	0	0.578034682080925	0.578034682080925	0	0	0	0.578034682080925
16094	24844	"Carquefou"	47.30917	-1.47694	55	"AWI"	55	372	839	634	0	4.3956043956044	0.549450549450549	1.64835164835165	0	0.549450549450549	0	0	0	0.549450549450549	0	0	1.0989010989011	0	0.549450549450549	0.549450549450549	0	0	0	59.3406593406593	0	0	0	0.549450549450549	0	0	3.84615384615385	0	0	1.0989010989011	0.549450549450549	0	0	0	0.549450549450549	0	0	0	0	13.7362637362637	1.0989010989011	0	0	4.94505494505495	2.1978021978022	0	0	0	0.549450549450549	0	0.549450549450549	0.549450549450549	0	0	0.549450549450549
16094	24844	"Carquefou"	47.30917	-1.47694	60	"AWI"	60	510	854	689	0	25	0.581395348837209	2.90697674418605	0.581395348837209	1.16279069767442	0	1.16279069767442	0	2.32558139534884	0	0	1.16279069767442	0	0	0	0	0	0.581395348837209	36.046511627907	0	2.32558139534884	0	1.74418604651163	0	0.581395348837209	2.32558139534884	0	0	0	0.581395348837209	0	0	0	1.16279069767442	0	0	0	0	9.30232558139535	0	0	0	6.97674418604651	1.16279069767442	0	0	0	1.16279069767442	0	0.581395348837209	0	0.581395348837209	0	0
