"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cedrus"	"Cistaceae"	"Coriariaceae"	"Corylus"	"Crassulaceae"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Indeterminable"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Myrica"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Tamarix"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
16514	25835	"MD95-2043"	36.14333	-2.62111	45	"AWI"	45	2146	2871	2548	0	0	1.13636363636364	3.40909090909091	0	0	3.97727272727273	0	0	0.568181818181818	0	0.568181818181818	0	0	0	0	1.70454545454545	0	0	0.568181818181818	0	0	1.70454545454545	0	0	0	0	0	0	0	0	3.40909090909091	0	0	0	0	0	2.27272727272727	0	0	0.568181818181818	0	51.1363636363636	0	0	0	0	0	0	0	15.3409090909091	13.6363636363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	47	"AWI"	47	2292	2895	2613	0	0	0.595238095238095	1.78571428571429	0	0	0.892857142857143	0	0	0.297619047619048	0	0.892857142857143	0	0	0	0	7.44047619047619	0	0	0.297619047619048	0	0	0.892857142857143	0	0	1.19047619047619	0	0	0	0	0	2.38095238095238	0	0	0	0	0	0	0	0	0	0	72.9166666666667	0.595238095238095	0	0	0	0	0	0	5.95238095238095	3.86904761904762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	53	"AWI"	53	2614	3060	2820	0	0	0	1.50375939849624	0	0	0.75187969924812	0	0	0	0	1.12781954887218	0	0	0	0	5.26315789473684	0	0	0	0	0	1.12781954887218	0	0	0	0	0	0	0	0	0.37593984962406	0	0	0	0	0	0.37593984962406	0	0	0	0	72.5563909774436	1.12781954887218	0	0	0	0	0	0	8.64661654135338	6.76691729323308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37593984962406
16514	25835	"MD95-2043"	36.14333	-2.62111	57	"AWI"	57	2742	3199	2955	0	0	1.22699386503067	1.22699386503067	0	0	0	0	0	0	0	0.613496932515337	0	0	0	0	8.58895705521472	0	0	0	0	0.613496932515337	0.613496932515337	0	0	4.29447852760736	0	0	0	0	0	4.29447852760736	0	0	0	0	0	0.613496932515337	0	0	0	0	66.8711656441718	1.22699386503067	0	0	0	0	0	0	3.68098159509202	5.52147239263804	0	0	0	0	0.613496932515337	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	63	"AWI"	63	2807	3634	3139	0	0	0	0.87719298245614	0	0	0.43859649122807	0.43859649122807	0	0	0	0	0	0	0	0	8.33333333333333	0	0	0	0	0	1.75438596491228	0	0	0	0	0	0	0	0	0.43859649122807	0	0	0	0	0	0.87719298245614	0	0	0	0	76.3157894736842	0	0	0	0	0	0	0	6.14035087719298	4.3859649122807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	67	"AWI"	67	2890	3868	3263	0	0	0	2.60869565217391	0	0	1.30434782608696	0	0	0.869565217391304	0	0.434782608695652	0	0	0	0	10	0	0	0	0	0.434782608695652	1.30434782608696	0	0	0	0	0	0	0	0	1.30434782608696	0	0	0	0	0	0.869565217391304	0	0	0.434782608695652	0	66.0869565217391	1.30434782608696	0	0	0	0	0	0	8.26086956521739	4.34782608695652	0	0	0	0	0.434782608695652	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	73	"AWI"	73	3057	3974	3491	0	0	0	2.07612456747405	0	0	2.42214532871972	0	0	0	0	1.03806228373702	0	0	0	0	6.57439446366782	0	0	0	0	0	1.73010380622837	0	0	0	0	0	0	0	0	2.42214532871972	0	0	0	0	0	1.03806228373702	0	0	0	0	71.280276816609	1.73010380622837	0	0	0	0	0	0	5.88235294117647	3.80622837370242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	77	"AWI"	77	3106	4087	3647	0	0	0	3.6	0	0	1.2	0	0	0	0	0	0.4	0	0	0	7.2	0	0	0	0	0.8	0.8	0	0	1.2	0	0	0	0	0	1.2	0	0	0	0	0	1.2	0	0	0	0	64.4	1.6	0	0	0	0	0	0	10.4	5.6	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	83	"AWI"	83	3397	4198	3819	0	0	0	1.44927536231884	0	0	1.44927536231884	0	0	0	0	0.36231884057971	0	0	0	0	7.2463768115942	0	0	0	0	0	0.36231884057971	0	0	3.6231884057971	0	0	0	0	0	1.08695652173913	0	0	0	0	0	1.08695652173913	0	0	0	0	65.5797101449275	1.81159420289855	0	0	0	0	0	0	8.69565217391304	6.52173913043478	0	0	0	0	0	0.36231884057971	0	0	0	0	0	0.36231884057971	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	87	"AWI"	87	3596	4248	3929	0	0	0	2.34113712374582	0	0	0.334448160535117	0.334448160535117	0	0	0	0.668896321070234	0	0	0	0	3.67892976588629	0	0	0	0	0	0.668896321070234	0	0	0	0	0	0	0	0	1.00334448160535	0	0	0	0	0	0.668896321070234	0	0	0	0	74.247491638796	2.0066889632107	0	0.334448160535117	0	0	0	0	7.35785953177258	6.35451505016722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	93	"AWI"	93	3801	4361	4101	0	0	0	0.520833333333333	0	0	0.260416666666667	0.78125	0	0	0	0.520833333333333	0	0	0	0	4.16666666666667	0	0	0.260416666666667	0	0	0.520833333333333	0	0	0	0	0	0	0	0	0.78125	0	0	0	0	0	0.520833333333333	0	0	0.260416666666667	0	81.5104166666667	0.260416666666667	0	0	0	0	0	0	5.46875	4.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	97	"AWI"	97	3931	4427	4195	0	0	0	2.99145299145299	0	0	1.70940170940171	0	0	0	0	0.854700854700855	0	0	0	0	4.7008547008547	0	0	0	0	0	0.427350427350427	0	0	0	0	0	0.427350427350427	0	0	0.427350427350427	0	0	0	0	0	0	0	0	0.427350427350427	0	63.2478632478632	2.99145299145299	0	0	0	0	0	0	11.1111111111111	10.2564102564103	0	0	0	0	0	0	0	0	0	0	0	0	0.427350427350427	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	103	"AWI"	103	4023	4700	4328	0	0	0.341296928327645	1.70648464163823	0	0	0	0.341296928327645	0	0	0	0	0	0	0	0	5.11945392491468	0	0	0	0	0	1.70648464163823	0	0	3.7542662116041	0	0	0	0	0	2.38907849829352	0	0	0	0	0	0	0	0	0	0	70.3071672354949	1.02389078498294	0	0	0	0	0	0	6.48464163822526	6.8259385665529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	107	"AWI"	107	4082	4847	4413	0	0	0	4.23076923076923	0	0	1.15384615384615	0.384615384615385	0	0	0	0.384615384615385	0	0	0	0	5.38461538461539	0	0	0	0	0	1.92307692307692	0	0	0	0	0	0	0	0	3.07692307692308	0	0	0	0	0	1.53846153846154	0	0	0.384615384615385	0	63.4615384615385	0.384615384615385	0	0	0	0	0	0	11.1538461538462	6.15384615384615	0	0.384615384615385	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	113	"AWI"	113	4166	4965	4542	0	0	0	3.72340425531915	0	0	0.531914893617021	0	0	0	0	0.531914893617021	0	0	0	0	2.65957446808511	0	0	0	0	0	2.65957446808511	0	1.06382978723404	0	0	0	0	0	0	2.12765957446809	0	0	0	0	0	0.531914893617021	0	0	0.531914893617021	0	64.3617021276596	1.59574468085106	0	0.531914893617021	0	0	0	0	8.51063829787234	10.6382978723404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	117	"AWI"	117	4199	5086	4623	0	0	0	7.28476821192053	0	0	0.662251655629139	0	0	0	0	0.662251655629139	0	0	0	0	4.63576158940397	0	0	0.662251655629139	0	0	1.32450331125828	0	1.32450331125828	0	0	0	0	0	0	8.60927152317881	0	0	0	0	0	1.98675496688742	0	0	0.662251655629139	0	45.0331125827815	3.3112582781457	0	0	0	0	0	0	8.60927152317881	13.9072847682119	0	0	0	0	0.662251655629139	0	0	0	0	0	0.662251655629139	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	123	"AWI"	123	4321	5199	4742	0	0	0	0.970873786407767	0	0	0.970873786407767	0	0	0	0	0	0	0	0	0	6.79611650485437	1.45631067961165	0	0	0	0	0.970873786407767	0	0	5.33980582524272	0	0	0	0	0	1.45631067961165	0	0	0	0	0	0	0	0	0	0	67.9611650485437	0.485436893203883	0	0	0	0	0	0	6.79611650485437	6.79611650485437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	127	"AWI"	127	4374	5284	4822	0	0	0.543478260869565	3.26086956521739	0	0	3.26086956521739	0.543478260869565	0	0	0	0.543478260869565	0	0	0	0	2.17391304347826	0	0	0	0	0	2.17391304347826	0	0	0	0	0	0.543478260869565	0	0	0	0	0	0	0	0	0.543478260869565	0	0	1.08695652173913	0	60.3260869565217	1.6304347826087	0	0	0	0	0	0	13.5869565217391	9.23913043478261	0	0	0	0	0	0	0	0	0	0	0	0	0.543478260869565	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	133	"AWI"	133	4464	5429	4941	0	0	0	0.970873786407767	0	0	1.29449838187702	0	0	0	0	0	0	0	0	0	4.85436893203883	0	0	0	0	0.323624595469256	0.970873786407767	0	0.647249190938511	2.26537216828479	0	0	0	0	0	1.94174757281553	0	0	0.323624595469256	0	0	0.970873786407767	0	0	1.61812297734628	0	70.873786407767	1.29449838187702	0	0	0	0	0	0	6.79611650485437	4.85436893203883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	137	"AWI"	137	4545	5481	5022	0	0	0.45045045045045	1.35135135135135	0	0	0	0.45045045045045	0	0	0	0	0	0	0	0	4.5045045045045	0	0	0	0	0	0.900900900900901	0.45045045045045	0	2.7027027027027	0	0	0	0	0	0.45045045045045	0	0	0	0	0	0.45045045045045	0	0	0.45045045045045	0	64.8648648648649	4.05405405405405	0	0	0	0	0	0	12.1621621621622	5.85585585585586	0.45045045045045	0	0	0	0.45045045045045	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	143	"AWI"	143	4625	5588	5147	0	0	0	2.14723926380368	0	0	0.920245398773006	0	0	0	0	1.22699386503067	0	0	0	0	3.37423312883436	0	0	0	0	0	1.22699386503067	0	0	0	0	0	0	0	0	2.45398773006135	0	0	0	0	0	1.53374233128834	0	0	0.920245398773006	0	74.2331288343558	2.14723926380368	0	0.306748466257669	0	0	0	0	6.13496932515337	3.06748466257669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.306748466257669
16514	25835	"MD95-2043"	36.14333	-2.62111	147	"AWI"	147	4734	5648	5225	0	0	0	4.2654028436019	0	0	0.947867298578199	0	0	0	0	0.4739336492891	0	0	0	0	1.4218009478673	1.8957345971564	0	0	0	0	1.8957345971564	0	0	0	0	0	0	0	0	1.4218009478673	0	0	0	0	0	0.4739336492891	0	0	0	0	58.7677725118483	3.7914691943128	0	0	0	0	0	0	16.1137440758294	7.58293838862559	0	0	0	0	0.4739336492891	0	0	0	0	0	0	0	0	0	0.4739336492891
16514	25835	"MD95-2043"	36.14333	-2.62111	153	"AWI"	153	4851	5720	5355	0	0	0	1.59574468085106	0	0	0.531914893617021	0	0	0	0	0	0	0	0	0	1.06382978723404	0	0	0	0	0	1.59574468085106	0	0	0	0	0	0	0	0	0.531914893617021	0	0	0	0	0	0	0	0	0.531914893617021	0	60.6382978723404	4.25531914893617	0	0	0	0	0	0	18.6170212765957	10.6382978723404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	157	"AWI"	157	4904	5811	5443	0	0	0.377358490566038	0.754716981132076	0	0	0	0	0	0	0	0.377358490566038	0	0	0	0	3.0188679245283	0	0	0	0	0.377358490566038	2.26415094339623	0	1.13207547169811	2.64150943396226	0	0	0	0	0	1.88679245283019	0	0	0	0	0	1.50943396226415	0	0	0	0	65.2830188679245	2.64150943396226	0	0	0	0	0	0	10.188679245283	7.16981132075472	0	0	0	0	0	0	0	0	0.377358490566038	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	163	"AWI"	163	5171	5873	5553	0	0	0.571428571428571	0	0	0	0.571428571428571	0.571428571428571	0	0.571428571428571	0	0	0	0	0	0	4.57142857142857	0	0	0	0	0	1.14285714285714	0	0	0	0	0	0	0	0	0.571428571428571	0	0	0	0	0	1.14285714285714	0	0	0	0	68.5714285714286	2.28571428571429	0	0	0	0	0	0	14.2857142857143	5.14285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	167	"AWI"	167	5296	5928	5632	0.271739130434783	0	0.271739130434783	0.271739130434783	0	0	0.271739130434783	0	0	0	0	0	0	0	0	0	4.6195652173913	0	0	0.271739130434783	0	0	0.815217391304348	0	0	1.90217391304348	0	0	0	0	0	2.44565217391304	0	0	0	0	0	0	0	0	0.271739130434783	0	74.4565217391304	0.271739130434783	0	0.271739130434783	0	0	0	0	8.15217391304348	5.43478260869565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	173	"AWI"	173	5480	6025	5752	0.50251256281407	0	0.50251256281407	2.01005025125628	0	0	0	0	0	0	0	0	0	0	0	0	3.51758793969849	0	0	0	0	0	3.01507537688442	0	0	0	0	0	0	0	0	1.50753768844221	0	0	0	0	0	1.00502512562814	0	0	0.50251256281407	0	64.321608040201	1.00502512562814	0	0	0	0	0	0	15.0753768844221	6.53266331658291	0.50251256281407	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	177	"AWI"	177	5619	6081	5832	0	0	0.480769230769231	0.961538461538462	0	0	0.480769230769231	0.961538461538462	0	0	0	0	0	0	0	0	5.76923076923077	0	0	0.480769230769231	0	0.480769230769231	0.480769230769231	0	0	0	0	0	0.480769230769231	0	0	1.44230769230769	0	0	0	0	0	0.961538461538462	0	0	0.961538461538462	0	61.0576923076923	2.40384615384615	0	0	0	0	0	0	17.7884615384615	4.80769230769231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	183	"AWI"	183	5711	6255	5954	0	0	0.343642611683849	1.3745704467354	0	0	0	0	0	0	0	0.687285223367698	0	0	0	0	2.74914089347079	0	0	0	0	0	1.3745704467354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.9450171821306	0.687285223367698	0	0	0	0	0	0	9.96563573883162	6.87285223367698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	187	"AWI"	187	5789	6349	6042	0	0	0	0.50251256281407	0	0	0	0	0	0	0	0.50251256281407	0	0	0	0	8.04020100502512	0	0	0	0	0	2.01005025125628	0	0	2.01005025125628	0	0	0.50251256281407	0	0	2.01005025125628	0	0	0	0	0	0.50251256281407	0	0	0	0	58.7939698492462	3.51758793969849	0	0	0	0	0	0	14.070351758794	7.53768844221105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	193	"AWI"	193	5865	6553	6175	0.308641975308642	0	0	1.54320987654321	0	0	0.617283950617284	0	0	0	0	0	0	0	0	0	3.39506172839506	0	0	0	0	0.308641975308642	1.23456790123457	0	0.617283950617284	0	0	0	0	0	0	1.23456790123457	0	0	0	0	0	0	0	0	0.308641975308642	0	73.4567901234568	0.925925925925926	0	0	0	0	0	0	10.8024691358025	5.24691358024691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	197	"AWI"	197	5899	6733	6257	0	0	0.495049504950495	2.47524752475248	0	0	1.98019801980198	0	0	0	0	0.495049504950495	0	0	0	0	2.97029702970297	0	0	0.495049504950495	0	0.495049504950495	1.48514851485149	0	0.99009900990099	2.47524752475248	0	0	0.495049504950495	0	0	1.98019801980198	0	0	0	0	0	0.495049504950495	0	0	0	0	55.4455445544555	2.47524752475248	0	0	0	0	0	0	15.3465346534653	8.91089108910891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.495049504950495
16514	25835	"MD95-2043"	36.14333	-2.62111	203	"AWI"	203	6010	6824	6395	0	0.625	0	1.875	0	0	0	0	0	0	0	0.625	0	0	0	0	6.25	0	0	0.625	0	0	0.625	0	0	0	0	0	0.625	0	0	0.625	0	0	0	0	0	0	0	0	0	0	63.125	1.25	0	0	0	0	0	0	15	8.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	207	"AWI"	207	6061	6904	6489	0	0	0.632911392405063	3.79746835443038	0	0	1.26582278481013	0	0	0.632911392405063	0	0.632911392405063	0	0	0	0	3.79746835443038	0	0	1.26582278481013	0	0	5.06329113924051	0	0	0	0	0	0	0	0	0.632911392405063	0	0	0	0	0	5.69620253164557	0	0	0.632911392405063	0	48.7341772151899	4.43037974683544	0	0	0	0	0	0	21.5189873417722	0	0	0	0	0	0.632911392405063	0	0	0	0	0	0	0	0	0	0.632911392405063
16514	25835	"MD95-2043"	36.14333	-2.62111	211	"AWI"	211	6129	7004	6576	0	0	0	0.476190476190476	0	0	0	0	0	0.476190476190476	0	0	0	0	0	0	3.80952380952381	0	0	0.476190476190476	0	0.476190476190476	3.33333333333333	0	0	1.9047619047619	0	0	0	0	0	1.42857142857143	0	0	0	0	0	3.33333333333333	0	0	0.952380952380952	0	59.5238095238095	2.85714285714286	0	0	0	0	0	0	11.4285714285714	9.04761904761905	0	0	0	0	0.476190476190476	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	213	"AWI"	213	6192	7026	6620	0	0	0	2.9045643153527	0	0	0.829875518672199	0	0	0	0	0	0	0	0	0	2.9045643153527	0	0	0	0	0	3.7344398340249	0	0	0	0	0	0	0	0	0.4149377593361	0	0	0	0	0	0.4149377593361	0	0	0	0	67.2199170124481	1.2448132780083	0	0	0	0	0	0	12.0331950207469	8.29875518672199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	219	"AWI"	219	6328	7102	6765	0	0	0	1.05263157894737	0	0	0.526315789473684	0.526315789473684	0	0	0	0.526315789473684	0	0	0	0	4.73684210526316	0	0	0	0	0	4.21052631578947	0	0	0	0	0	0	0	0	3.15789473684211	0	0	0	0	0	0.526315789473684	0	0	0.526315789473684	0	58.421052631579	2.10526315789474	0	0	0	0	0	0	14.7368421052632	7.89473684210526	0	0	0	0	0	0.526315789473684	0	0	0	0	0	0	0	0	0.526315789473684
16514	25835	"MD95-2043"	36.14333	-2.62111	223	"AWI"	223	6385	7190	6863	0	0	0	2.8169014084507	0	0	0.704225352112676	0	0	0	0	0.352112676056338	0	0	0	0	2.8169014084507	0	0	0	0	0	1.76056338028169	0	0	0	0	0	0	0	0	1.05633802816901	0	0	0	0	0.352112676056338	0	0	0	0	0	63.7323943661972	3.52112676056338	0	0	0	0	0	0	11.2676056338028	11.6197183098592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	227	"AWI"	227	6583	7227	6944	0	0.427350427350427	0.427350427350427	2.56410256410256	0	0	0.854700854700855	0.427350427350427	0	0	0	0.854700854700855	0	0	0	0	2.99145299145299	0	0	0.427350427350427	0	0	3.41880341880342	0	0	0.854700854700855	0	0	0	0	0	1.28205128205128	0	0	0	0	0.854700854700855	2.56410256410256	0	0	0	0	56.4102564102564	1.28205128205128	0	0	0	0	0	0	12.3931623931624	11.5384615384615	0	0	0	0	0.427350427350427	0	0	0	0	0	0	0	0	0	0
