"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Tofieldiaceae"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
23668	40951	"Steerenmoos"	47.805382	8.19972	0	"AWI"	0	-162	19	-55	4.04040404040404	0	0	0	0	0	0	0	0	0	8.08080808080808	0	0	0	0	0	0	0	0	0	3.03030303030303	1.01010101010101	0	0	0	0	0	8.08080808080808	0	4.04040404040404	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	59.5959595959596	0	0	0	0	0	0	0	0	0	7.07070707070707	0	0	0	0	1.01010101010101	3.03030303030303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	2	"AWI"	2	-135	47	-33	4.14201183431953	0	6.50887573964497	0.29585798816568	0	0	0	0	0	0	9.46745562130178	0.29585798816568	0	0	0	0	0	0	0	0	8.57988165680473	0.591715976331361	0	0	0	0	0	14.4970414201183	0	4.14201183431953	0	0	0	0	0.591715976331361	0	0	0	0	0	0	0	0	0	2.9585798816568	0	41.4201183431953	0	0	0	0	0	0	0	0	0	4.14201183431953	0	0	0	0	0	0.887573964497041	0.887573964497041	0	0	0	0	0	0	0	0	0	0	0	0.591715976331361	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	4	"AWI"	4	-119	89	-12	3.26086956521739	0	0	0	0	0	0	0	0	0	3.26086956521739	2.17391304347826	0	0	0	0	0	0	0	0	4.34782608695652	1.08695652173913	0	0	0	0	0	4.34782608695652	0	2.17391304347826	0	0	0	0	9.78260869565217	0	1.08695652173913	0	0	0	0	0	0	0	2.17391304347826	0	59.7826086956522	0	0	0	0	0	0	0	0	0	2.17391304347826	0	0	0	0	0	2.17391304347826	1.08695652173913	0	0	0	0	0	0	0	0	0	0	0	1.08695652173913	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	6	"AWI"	6	-107	142	8	5.88235294117647	0	0	0	0	0	0	0	0	0	2.35294117647059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17647058823529	0	0	0	0	0	0	1.17647058823529	0	0	0	0	0	0	0	0	0	0	0	88.2352941176471	0	0	0	0	0	0	0	0	0	1.17647058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	8	"AWI"	8	-100	198	26	1.63934426229508	0	0	0.819672131147541	0	0	0	1.63934426229508	0	0	5.73770491803279	0	0	0	0	0	0	0	0	0	4.91803278688525	3.27868852459016	0	0	0	0	0	4.91803278688525	0	3.27868852459016	0	0	0	0	0	0.819672131147541	0.819672131147541	0	0	0	0	0	0	0	1.63934426229508	0	64.7540983606557	0	0	0	0	0	0	0	0	0	0.819672131147541	0	0	0	0	0	1.63934426229508	0	0	0	0	0	0	0	0	0	0.819672131147541	0	0	2.45901639344262	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	10	"AWI"	10	-89	258	45	4.19426048565121	0	1.1037527593819	0	0	0	0	0	0	0	1.98675496688742	0	0	0	0	0	0	0	0	0	1.32450331125828	0.22075055187638	0	0	0	0	0	6.40176600441501	0	0.22075055187638	0	0	0	0	0.441501103752759	0	0	0	0	0	0	0	0	0	0.441501103752759	0	80.794701986755	0	0	0	0	0	0	0	0	0	1.98675496688742	0	0	0	0	0	0.662251655629139	0	0	0	0	0	0	0	0	0	0	0	0	0.22075055187638	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	12	"AWI"	12	-70	271	66	1.19047619047619	0	0	0	0	0	0	0	0	0	5.95238095238095	0	0	0	0	0	0	0	0	0	2.38095238095238	3.57142857142857	0	0	0	0	0	9.52380952380952	0	0	0	0	0	0	0	0	1.19047619047619	0	0	0	0	0	0	0	1.19047619047619	0	67.8571428571429	0	0	0	0	0	0	0	0	0	3.57142857142857	0	0	0	0	0	1.19047619047619	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	14	"AWI"	14	-57	291	89	10.2564102564103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.12820512820513	0	0	0	0	0	0	12.8205128205128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.56410256410256	0	66.6666666666667	0	0	0	0	0	0	0	0	0	2.56410256410256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23668	40951	"Steerenmoos"	47.805382	8.19972	16	"AWI"	16	-45	314	111	6.1046511627907	0	0	0.290697674418605	0	0	0	1.45348837209302	0	0	8.72093023255814	0.872093023255814	0	0	0	0	0	0.872093023255814	0	0	7.26744186046512	1.74418604651163	0	0	8.72093023255814	0	0	5.81395348837209	0	2.32558139534884	0	0	0	0	1.45348837209302	0	0.872093023255814	0	0	0	0	0	0	0	2.61627906976744	0	38.3720930232558	0	0	0	0	0	0	0	0	0	4.36046511627907	0	0	0	0	0	6.3953488372093	0	0	0	0	0	0	0	0.290697674418605	0.290697674418605	0	0	0.290697674418605	0.581395348837209	0	0.290697674418605	0
23668	40951	"Steerenmoos"	47.805382	8.19972	18	"AWI"	18	-34	343	132	1.96078431372549	0	0	0.196078431372549	0	0	0	0	0	0	2.35294117647059	0.196078431372549	0	0	0	0	0	0	0	0	2.94117647058824	0.784313725490196	0	0	28.4313725490196	0	0	6.66666666666667	0	0.784313725490196	0	0	0	0	0.980392156862745	0	0	0	0	0	0	0	0	0	1.37254901960784	0	49.2156862745098	0	0	0	0	0	0	0.196078431372549	0	0	2.94117647058824	0	0	0	0	0	0.784313725490196	0	0	0	0	0	0	0	0	0	0	0	0.196078431372549	0	0	0	0
