"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Lamiaceae"	"Picea"	"Pinus"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Salix"	"Saxifragaceae"	"Tilia"	"Ulmus"	"Urticaceae"
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	798	"AWI"	798	7006	8959	7967	14.3176733780761	0	0.223713646532438	0	0	0	0	0	2.23713646532438	16.1073825503356	0	0	0	0	0	0	53.9149888143177	10.738255033557	0	0	0.223713646532438	0	0.223713646532438	1.56599552572707	0	0	0.447427293064877	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	810	"AWI"	810	7479	9398	8510	11.0869565217391	0	0	0	0	0	0	0	0.869565217391304	18.0434782608696	0	0	0.217391304347826	0	0	0.434782608695652	60	7.60869565217391	0	0	0	0.434782608695652	0	1.08695652173913	0	0	0.217391304347826	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	822	"AWI"	822	8068	9759	9043	13.0864197530864	0	0	0	0	0	0	0	0.493827160493827	13.3333333333333	0	0	0.493827160493827	0	0	0.246913580246914	64.1975308641975	7.65432098765432	0	0	0	0.246913580246914	0	0.246913580246914	0	0	0	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	830	"AWI"	830	8500	10001	9413	12.2282608695652	0	0	0	0	0	0	0	0.271739130434783	16.0326086956522	0	0	0	0	0	0.543478260869565	59.5108695652174	10.054347826087	0	0	0.271739130434783	0.271739130434783	0.271739130434783	0.543478260869565	0	0	0	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	842	"AWI"	842	9424	10279	9886	9.55631399317406	0	0	0	0	0	0	0	1.36518771331058	23.2081911262799	0	0	0.68259385665529	0	0	0.341296928327645	54.2662116040956	10.580204778157	0	0	0	0	0	0	0	0	0	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	850	"AWI"	850	9686	10602	10142	15.3526970954357	0.829875518672199	0	0	0	0	0	0	0	16.1825726141079	0	0	0	0	0	1.2448132780083	57.2614107883817	7.46887966804979	0	0	0	0	0	0.829875518672199	0	0	0.829875518672199	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	858	"AWI"	858	9842	10852	10326	22.2222222222222	0	0	0	0	0	0	0	0.925925925925926	24.0740740740741	0	0	0	0	0	0	33.3333333333333	18.0555555555556	0	0	0.462962962962963	0	0	0	0	0	0.925925925925926	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	866	"AWI"	866	9993	11057	10515	4.84581497797357	0	0	0	0	0	0	0	0	21.5859030837004	0	0	0	0	0	0	57.2687224669604	14.5374449339207	0	0.440528634361234	0.440528634361234	0	0.440528634361234	0	0	0	0.440528634361234	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	870	"AWI"	870	10043	11199	10611	1.98019801980198	0	0	0	0	63.8613861386139	0	0	0.742574257425743	8.66336633663366	0.247524752475248	0	0.247524752475248	0.742574257425743	0	4.20792079207921	10.6435643564356	7.17821782178218	0	0.247524752475248	0	0.247524752475248	0	0	0	0.495049504950495	0.495049504950495	0
26569	46464	"Lake Pastorskoye"	60.22891	30.04151	878	"AWI"	878	10237	11380	10804	3.64963503649635	0	0	0	0	68.1265206812652	0	0	1.21654501216545	7.54257907542579	0.24330900243309	0	0	0.24330900243309	0	1.70316301703163	10.2189781021898	4.8661800486618	0	0.24330900243309	0.48661800486618	0.24330900243309	0.24330900243309	0	0	0.24330900243309	0.72992700729927	0
