"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Lythraceae"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
14552	22814	"Mohos"	46.13102	25.902362	110	"AWI"	110	549	1099	825	4	2	4	3	0	0	1	0	22	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	180	0	0	0	0	0	0	1	0	0	0	0	0	8	0	0	11	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	120	"AWI"	120	628	1171	907	5	0	10	0	0	0	2	0	14	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	210	3	0	1	0	0	0	0	0	0	0	0	21	6	0	0	6	0	0	0	14	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	130	"AWI"	130	753	1220	981	1	0	4	2	0	0	2	0	9	0	0	0	0	0	1	0	0	6	0	0	0	0	0	1	135	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	5	0	0	0	12	1	0	0	0	1	0	0	0	0	0	0	0	1	3	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	140	"AWI"	140	830	1307	1066	2	2	9	0	0	0	3	0	11	0	0	0	1	0	0	0	0	7	3	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	150	"AWI"	150	877	1480	1151	4	0	12	0	0	0	1	0	9	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	25	10	0	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	160	"AWI"	160	947	1608	1239	2	0	12	0	0	0	3	0	9	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	21	14	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	170	"AWI"	170	1001	1756	1327	2	0	5	1	1	0	5	0	10	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	260	0	0	0	1	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	180	"AWI"	180	1070	1851	1415	3	0	5	1	0	0	1	0	19	0	0	0	1	0	0	0	0	2	4	0	0	0	0	1	200	2	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0
14552	22814	"Mohos"	46.13102	25.902362	190	"AWI"	190	1128	1950	1500	1	0	23	0	1	0	3	0	38	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	36	13	0	0	0	0	0	0	40	0	0	0	0	1	2	0	0	0	0	0	0	0	3	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	200	"AWI"	200	1203	2052	1589	2	0	56	0	0	0	2	0	31	0	0	0	0	0	0	0	0	22	1	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0	0	0	0	0	29	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	210	"AWI"	210	1275	2141	1676	1	0	15	2	1	0	11	0	9	0	0	0	1	0	0	0	0	7	1	0	0	0	0	0	150	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	23	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	220	"AWI"	220	1328	2256	1764	2	1	22	1	0	0	9	0	17	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	24	0	0	0	1	0	2	0	0	0	0	0	0	0	7	2	0	0
14552	22814	"Mohos"	46.13102	25.902362	230	"AWI"	230	1422	2339	1857	0	0	9	0	0	0	3	0	12	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	15	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	240	"AWI"	240	1489	2430	1944	0	1	12	0	0	0	5	0	34	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	20	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	250	"AWI"	250	1575	2505	2028	1	1	23	0	1	0	7	0	30	0	0	0	0	0	0	0	0	22	2	0	0	0	0	0	340	0	0	0	0	0	0	0	0	0	1	0	0	11	0	0	0	0	0	0	24	0	0	0	2	0	1	0	0	0	0	0	0	0	6	1	0	0
14552	22814	"Mohos"	46.13102	25.902362	260	"AWI"	260	1664	2591	2118	2	0	23	2	1	0	9	0	29	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	34	27	0	0	0	0	0	0	20	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	270	"AWI"	270	1734	2673	2209	2	0	11	0	0	0	8	0	20	0	0	0	0	0	0	0	0	13	4	0	0	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	36	0	0	0	0	1	0	0	0	0	0	1	2	0	9	1	0	0
14552	22814	"Mohos"	46.13102	25.902362	280	"AWI"	280	1838	2752	2298	3	1	13	0	2	0	2	0	40	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	360	0	0	0	0	0	0	0	0	0	1	0	0	31	0	0	0	0	0	0	31	0	0	0	1	0	0	0	0	0	0	0	2	0	7	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	290	"AWI"	290	1918	2843	2390	0	4	14	0	0	0	5	0	15	0	0	0	0	0	0	0	0	2	10	0	0	0	0	1	150	3	0	0	1	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	21	0	0	0	2	0	2	0	0	0	0	0	0	1	6	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	300	"AWI"	300	2021	2905	2479	0	0	13	0	0	0	3	0	8	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0
14552	22814	"Mohos"	46.13102	25.902362	310	"AWI"	310	2113	2979	2565	2	1	30	2	2	0	8	0	20	0	0	0	0	0	0	0	0	4	2	0	0	0	0	1	240	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	41	0	0	0	1	0	0	0	0	0	0	1	0	0	8	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	320	"AWI"	320	2205	3052	2655	0	0	19	1	1	0	3	0	16	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	240	5	0	0	0	0	0	0	0	0	1	0	0	24	0	0	0	0	0	0	43	0	0	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	330	"AWI"	330	2317	3125	2743	2	0	20	1	1	0	7	0	39	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	280	7	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	39	0	0	0	3	0	1	0	0	0	0	0	1	0	6	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	340	"AWI"	340	2413	3204	2834	0	1	22	0	0	0	9	0	26	0	1	0	1	0	0	0	0	2	0	1	0	0	0	0	360	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0	0	0	0	22	0	0	0	3	1	0	0	0	0	0	0	0	0	2	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	350	"AWI"	350	2551	3252	2914	0	0	10	2	0	0	8	0	9	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	360	"AWI"	360	2674	3317	2998	0	1	21	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	273	0	0	0	0	0	0	0	0	0	1	0	0	26	18	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	370	"AWI"	370	2807	3372	3081	0	1	7	0	0	0	3	0	8	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	27	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	380	"AWI"	380	2910	3491	3187	1	1	9	2	1	0	3	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	34	25	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	390	"AWI"	390	2968	3726	3302	4	0	7	0	0	0	4	0	18	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	400	"AWI"	400	3068	3868	3425	0	1	7	0	0	0	7	0	17	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	32	0	0	0	1	0	0	0	0	0	0	0	0	1	11	1	0	0
14552	22814	"Mohos"	46.13102	25.902362	410	"AWI"	410	3148	4068	3541	0	1	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	89	63	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	5	13	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	420	"AWI"	420	3234	4202	3665	1	1	5	1	0	0	10	0	12	0	0	0	0	0	0	0	0	26	1	0	1	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	126	121	0	0	0	0	0	0	22	1	0	0	0	0	1	0	0	0	0	1	0	1	32	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	430	"AWI"	430	3332	4346	3785	1	3	7	7	0	0	12	0	5	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	138	136	13	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	8	9	1	0	0
14552	22814	"Mohos"	46.13102	25.902362	460	"AWI"	460	3620	4710	4159	0	2	12	2	1	0	4	0	12	0	0	0	0	0	0	0	0	14	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	188	54	0	0	0	0	0	0	26	0	1	0	1	0	0	0	0	0	0	2	0	2	15	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	470	"AWI"	470	3743	4801	4284	0	1	7	1	1	0	3	0	11	0	0	0	0	0	0	0	0	27	2	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	0	81	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	4	36	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	480	"AWI"	480	3872	4928	4407	0	3	18	2	6	0	9	0	29	0	0	0	0	0	1	0	0	44	5	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	44	1	0	0	0	1	1	0	0	0	0	1	0	8	41	1	0	0
14552	22814	"Mohos"	46.13102	25.902362	490	"AWI"	490	3981	5027	4536	1	2	18	0	0	0	4	0	12	0	0	0	0	0	0	0	0	32	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	32	0	0	0	0	3	0	0	0	0	0	0	0	9	25	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	500	"AWI"	500	4138	5122	4656	0	0	14	2	1	0	6	0	22	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	99	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	6	15	1	0	0
14552	22814	"Mohos"	46.13102	25.902362	510	"AWI"	510	4252	5227	4775	0	3	5	0	0	0	0	0	14	0	0	0	0	0	0	0	0	16	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	10	0	0	0	1	1	0	0	0	0	0	0	0	2	11	1	0	0
14552	22814	"Mohos"	46.13102	25.902362	520	"AWI"	520	4450	5292	4896	0	4	5	0	0	0	5	0	7	0	0	0	0	0	0	0	0	63	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	26	0	1	0	1	0	0	0	0	0	0	0	0	12	29	1	0	0
14552	22814	"Mohos"	46.13102	25.902362	540	"AWI"	540	4816	5454	5129	0	2	13	1	0	0	1	0	9	0	0	0	0	0	0	0	0	32	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	121	65	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	2	0	6	14	1	0	0
14552	22814	"Mohos"	46.13102	25.902362	550	"AWI"	550	4925	5566	5247	0	3	7	0	0	0	9	0	9	0	0	0	1	0	0	0	0	48	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	66	96	0	0	0	0	0	0	20	0	1	0	2	0	0	0	0	0	0	1	0	13	31	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	560	"AWI"	560	4993	5779	5363	0	2	6	1	0	0	1	0	7	0	0	0	0	0	0	0	0	100	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	0	0	6	16	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	570	"AWI"	570	5101	5902	5481	0	2	3	0	2	0	3	0	7	0	0	1	0	0	0	0	0	60	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	5	29	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	580	"AWI"	580	5181	6060	5595	1	1	6	0	0	0	5	0	4	0	0	0	0	0	0	0	0	76	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	58	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	1	0	0	7	30	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	590	"AWI"	590	5292	6162	5714	0	5	8	1	1	1	5	0	10	0	0	0	0	0	0	0	0	58	1	0	0	0	0	0	1	26	0	1	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	30	0	2	0	0	0	1	0	0	0	1	1	1	24	35	1	0	0
14552	22814	"Mohos"	46.13102	25.902362	600	"AWI"	600	5399	6285	5833	0	5	10	0	0	0	5	0	10	0	0	0	0	0	0	0	0	90	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	26	0	1	0	0	0	0	0	0	0	0	3	0	9	18	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	610	"AWI"	610	5495	6389	5960	0	2	6	1	0	0	1	0	10	0	0	0	0	0	0	0	0	62	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	2	0	10	44	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	612	"AWI"	612	5510	6423	5984	0	7	21	1	2	0	7	0	13	0	0	0	1	0	0	0	0	155	2	0	0	0	0	0	2	36	0	0	0	0	0	0	0	0	0	0	45	90	0	0	0	0	0	0	52	0	0	0	1	1	0	0	0	2	0	0	3	22	77	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	615	"AWI"	615	5567	6441	6018	0	2	27	1	3	0	10	0	9	0	0	0	1	0	0	0	0	112	2	0	0	0	0	0	1	40	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	32	0	1	0	1	1	0	1	0	3	0	0	3	20	71	2	0	0
14552	22814	"Mohos"	46.13102	25.902362	617	"AWI"	617	5601	6458	6041	0	2	13	1	0	0	10	0	11	0	0	0	1	0	0	0	0	142	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	43	0	0	3	1	1	1	0	1	0	0	0	2	20	80	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	620	"AWI"	620	5644	6486	6077	0	0	6	0	0	0	2	0	8	0	0	0	0	0	0	0	0	17	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1	0	0	6	1	0	0
14552	22814	"Mohos"	46.13102	25.902362	622	"AWI"	622	5667	6502	6102	1	1	14	3	1	1	16	0	22	0	0	0	1	0	0	0	0	52	4	0	0	0	0	0	1	23	0	0	0	0	0	0	0	0	0	0	26	89	0	0	0	0	0	0	64	0	1	4	4	0	1	0	0	0	0	0	0	4	28	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	625	"AWI"	625	5698	6537	6140	0	4	24	2	1	1	4	0	18	0	0	0	3	0	0	0	0	151	2	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	117	9	0	0	0	0	0	60	0	0	0	3	2	1	0	2	3	0	0	3	14	117	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	627	"AWI"	627	5717	6564	6163	0	4	16	2	2	0	10	0	14	0	0	0	0	0	0	1	0	121	4	0	0	0	0	1	1	40	0	0	0	0	0	0	0	1	0	0	0	146	0	0	0	0	0	0	49	0	1	0	1	0	1	0	0	0	0	0	1	19	81	0	0	1
14552	22814	"Mohos"	46.13102	25.902362	630	"AWI"	630	5754	6605	6198	0	5	4	1	1	0	2	0	3	0	1	0	0	0	0	0	0	41	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	1	0	0	10	34	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	640	"AWI"	640	5904	6675	6315	0	3	12	2	0	0	1	0	4	0	0	0	0	0	0	0	0	150	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	1	0	0	9	31	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	650	"AWI"	650	6080	6770	6429	0	1	11	0	2	0	6	0	6	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	31	60	0	0	0	0	0	0	23	0	0	0	1	0	1	0	0	0	0	0	0	12	31	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	660	"AWI"	660	6288	6844	6541	0	1	11	1	0	0	4	0	11	0	0	0	0	0	1	0	0	120	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	27	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	17	19	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	670	"AWI"	670	6416	6981	6668	0	1	7	0	1	0	5	0	9	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	38	0	0	0	0	0	2	0	0	0	0	0	0	17	55	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	680	"AWI"	680	6483	7254	6790	0	1	6	0	1	0	1	0	6	0	0	0	0	0	0	0	0	130	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	17	0	0	0	1	0	0	0	0	0	1	0	0	12	38	1	0	0
14552	22814	"Mohos"	46.13102	25.902362	690	"AWI"	690	6591	7384	6938	0	2	6	0	0	0	4	0	3	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	8	39	0	0	0	0	0	0	34	0	1	0	0	0	0	0	1	0	1	0	3	5	41	1	0	0
14552	22814	"Mohos"	46.13102	25.902362	700	"AWI"	700	6695	7577	7080	0	1	6	0	0	0	2	0	7	0	0	1	0	0	0	0	0	70	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	31	0	1	0	1	0	0	0	0	0	0	0	0	14	30	1	0	0
14552	22814	"Mohos"	46.13102	25.902362	702	"AWI"	702	6719	7597	7111	0	1	2	1	0	0	6	0	6	0	0	0	1	0	1	0	0	82	1	0	0	0	0	0	0	35	0	0	0	0	1	0	0	0	0	0	0	90	15	0	0	0	0	0	28	0	0	0	0	0	1	0	0	0	0	0	1	8	34	0	0	0
14552	22814	"Mohos"	46.13102	25.902362	705	"AWI"	705	6753	7632	7157	0	1	3	1	1	0	2	0	8	0	0	0	0	0	0	0	0	80	1	0	0	0	0	0	0	35	0	0	0	0	1	0	0	0	0	0	0	80	0	0	0	0	0	0	24	0	1	0	1	1	1	0	0	0	0	0	1	12	19	1	0	0
14552	22814	"Mohos"	46.13102	25.902362	707	"AWI"	707	6773	7657	7187	0	1	6	1	1	0	9	0	10	0	0	1	1	0	0	0	0	132	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	10	0	0	0	0	0	43	0	0	0	2	0	1	0	0	0	0	0	1	16	22	4	0	0
