"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
23867	41399	"Lüderholz"	51.674454	10.31037	0	"AWI"	0	-130	38	-49	0.326086956521739	0.108695652173913	10.9782608695652	0.434782608695652	0	0	0.217391304347826	0	5.54347826086957	0	0	0.217391304347826	0	0.108695652173913	0.108695652173913	0	0.326086956521739	3.80434782608696	0	0	0.217391304347826	0.326086956521739	2.71739130434783	0.978260869565218	0	0	0.108695652173913	0	0.217391304347826	0	0.326086956521739	18.5869565217391	7.60869565217391	0.869565217391304	24.4565217391304	0	0	1.6304347826087	6.08695652173913	0	0	0	10.7608695652174	1.95652173913044	0.326086956521739	0	0.108695652173913	0	0	0.326086956521739	0.217391304347826
23867	41399	"Lüderholz"	51.674454	10.31037	5	"AWI"	5	-44	610	192	0	0.124688279301746	7.23192019950125	0	0.124688279301746	0	0	0	2.61845386533666	0.623441396508728	0	0.124688279301746	0	0.498753117206983	0.124688279301746	0	1.99501246882793	8.85286783042394	0	0	0.997506234413965	0.498753117206983	6.98254364089776	0	0	0	0	0	0	0	2.49376558603491	7.60598503740648	1.74563591022444	2.11970074812968	18.8279301745636	0	0	0	33.0423940149626	0.748129675810474	0	0	0.623441396508728	1.74563591022444	0	0	0	0	0	0.249376558603491	0
23867	41399	"Lüderholz"	51.674454	10.31037	10	"AWI"	10	-12	1265	431	0.360576923076923	0	1.80288461538462	0.360576923076923	0	0	0.240384615384615	0	1.20192307692308	0.600961538461539	0	0	0	0.120192307692308	0.120192307692308	0	0.360576923076923	12.9807692307692	0	0	0	0.120192307692308	11.1778846153846	0.120192307692308	0	0	0	0	0	0	0.120192307692308	32.9326923076923	6.12980769230769	1.20192307692308	21.2740384615385	0	0	0.120192307692308	5.52884615384615	0	0	0	1.32211538461538	1.20192307692308	0	0	0	0	0	0.600961538461539	0
23867	41399	"Lüderholz"	51.674454	10.31037	20	"AWI"	20	42	2587	904	0.318979266347687	0.318979266347687	11.1642743221691	0	0.318979266347687	0	0	0	4.14673046251994	0.318979266347687	0	0	0	0.956937799043062	0.159489633173844	0	2.5518341307815	12.280701754386	0	0	0	0	4.30622009569378	0	0	0	0	0	0	0	4.14673046251994	5.42264752791069	2.39234449760766	1.43540669856459	0	0	0	0	46.88995215311	0.478468899521531	0	0	0.637958532695375	1.11642743221691	0.318979266347687	0	0.159489633173844	0	0	0.159489633173844	0
23867	41399	"Lüderholz"	51.674454	10.31037	29	"AWI"	29	192	3594	1346	0	0	2.76872964169381	0	0	0	0.977198697068404	0	10.2605863192182	0.977198697068404	0	0	0	0.162866449511401	0.162866449511401	0	3.42019543973941	10.0977198697068	0	0	0	0	8.95765472312704	0.162866449511401	0	0	0.162866449511401	0	0	0	8.14332247557003	0.488599348534202	1.79153094462541	2.28013029315961	0	0	0	0	47.8827361563518	0.488599348534202	0	0	0	0.162866449511401	0.325732899022801	0	0.162866449511401	0	0	0.162866449511401	0
23867	41399	"Lüderholz"	51.674454	10.31037	40	"AWI"	40	572	3953	2069	0	0.148809523809524	3.42261904761905	0	0.148809523809524	0	0.297619047619048	0	6.69642857142857	0.446428571428571	0	0.148809523809524	0	0	0	0	4.01785714285714	16.0714285714286	0	0	0	0.148809523809524	6.8452380952381	0	0	0	0.148809523809524	0	0	0	2.97619047619048	1.33928571428571	2.67857142857143	0.892857142857143	0	0	0	0	49.5535714285714	0.297619047619048	0	0	0.297619047619048	0	2.97619047619048	0	0	0	0	0.446428571428571	0
23867	41399	"Lüderholz"	51.674454	10.31037	50	"AWI"	50	796	4539	2689	0.441176470588235	0.882352941176471	10.7352941176471	0.147058823529412	0	0	0.588235294117647	0	5.14705882352941	0	0	0	0	0.147058823529412	0.147058823529412	0	11.3235294117647	13.6764705882353	0	0	0	0	24.1176470588235	0.147058823529412	0	0	0	0	0	0.294117647058824	10	1.47058823529412	4.70588235294118	0.588235294117647	0	0	0	0	11.4705882352941	0	0.147058823529412	0	0	0.441176470588235	1.76470588235294	0	0	0	0	1.61764705882353	0
23867	41399	"Lüderholz"	51.674454	10.31037	60	"AWI"	60	1331	5050	3236	0.162866449511401	0.814332247557003	8.30618892508143	0.162866449511401	0	0	0.162866449511401	0.488599348534202	9.44625407166124	0	0	0	0	0	0	0	6.67752442996743	13.6807817589577	0	0	0	0	28.0130293159609	0.162866449511401	0	0	0.162866449511401	0	0	0	7.81758957654723	2.28013029315961	6.02605863192182	0	0	0	0	0	14.0065146579805	0	0	0	0.651465798045603	0.325732899022801	0	0	0	0	0	0.651465798045603	0
23867	41399	"Lüderholz"	51.674454	10.31037	64	"AWI"	64	1634	5126	3469	0	2.21774193548387	13.1048387096774	0.201612903225806	0	0.201612903225806	0.806451612903226	0	0.201612903225806	0	0	0	0	0.201612903225806	0	0	29.6370967741936	14.9193548387097	0	0	0	0	3.62903225806452	0.806451612903226	0	0	0	0	0	0	0.604838709677419	2.82258064516129	8.06451612903226	0.403225806451613	0	0	0	0	18.5483870967742	0	0	0	0.604838709677419	0	0.604838709677419	0	0	0	0	2.41935483870968	0
23867	41399	"Lüderholz"	51.674454	10.31037	70	"AWI"	70	1982	5278	3846	0.237529691211401	2.13776722090261	13.7767220902613	0	0.237529691211401	0.475059382422803	0.475059382422803	0	1.42517814726841	0	0	0	0	0	0	0	11.8764845605701	15.4394299287411	0	0	0	0	0.950118764845606	1.18764845605701	0	0	0.237529691211401	0	0	0	0.237529691211401	4.51306413301663	11.4014251781473	0.475059382422803	0	0	0	0	29.9287410926366	0	0	0	0.475059382422803	0	0.237529691211401	0	0	0.237529691211401	0	4.03800475059382	0
