"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
3171	24256	"Borkovická blata"	49.232262	14.621568	150	"AWI"	150	2260	5818	4207	104	0	27	0	0	0	1	0	21	0	0	0	0	0	0	0	3	31	0	0	0	0	0	81	0	2	0	0	0	0	0	0	0	5	0	102	59	0	0	0	0	0	0	0	16	0	0	0	0	2	0	0	0	0	0	0	0	4	9	1
3171	24256	"Borkovická blata"	49.232262	14.621568	160	"AWI"	160	2666	5954	4502	151	0	36	0	0	0	1	0	59	0	0	0	0	0	0	0	15	19	0	0	0	0	0	88	0	3	0	0	0	0	0	0	0	6	0	82	79	0	0	0	0	0	0	0	31	0	11	0	0	0	0	0	0	0	0	0	0	1	6	1
3171	24256	"Borkovická blata"	49.232262	14.621568	170	"AWI"	170	2931	6112	4810	140	0	28	1	0	0	2	0	59	4	0	0	0	0	0	0	19	44	0	0	0	0	0	125	0	4	0	0	0	0	0	0	0	3	0	103	66	0	0	0	0	0	2	0	32	0	0	0	0	3	0	0	0	0	0	0	0	7	4	0
3171	24256	"Borkovická blata"	49.232262	14.621568	180	"AWI"	180	3156	6383	5111	95	0	31	0	0	0	1	0	32	1	0	0	0	0	0	0	5	34	0	0	0	0	0	57	0	2	0	0	0	1	0	0	0	1	0	135	54	0	0	0	0	0	0	0	27	0	0	0	0	3	0	0	0	0	0	0	0	1	3	0
3171	24256	"Borkovická blata"	49.232262	14.621568	190	"AWI"	190	3625	6474	5389	102	2	33	0	0	0	1	0	39	1	0	0	0	0	0	0	8	10	0	0	0	0	0	51	0	3	0	0	0	0	0	0	0	0	0	287	35	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	1	0	0	0	0	7	6	2
3171	24256	"Borkovická blata"	49.232262	14.621568	200	"AWI"	200	3980	6601	5693	23	0	38	0	0	0	0	0	42	0	0	0	0	0	0	0	8	45	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	3	0	194	39	0	0	0	0	0	1	0	44	0	1	0	0	0	0	0	0	0	0	0	0	5	6	0
3171	24256	"Borkovická blata"	49.232262	14.621568	210	"AWI"	210	4213	6820	5997	16	1	43	0	0	0	0	0	60	0	0	0	0	0	0	0	21	15	0	0	0	0	0	33	0	8	0	0	0	0	0	0	0	0	0	191	28	0	0	0	0	0	0	0	33	0	0	0	0	1	0	0	0	0	0	0	1	17	11	0
3171	24256	"Borkovická blata"	49.232262	14.621568	220	"AWI"	220	4905	6881	6229	4	2	72	0	0	0	3	0	119	0	0	0	0	0	0	0	37	11	0	0	0	0	0	21	0	4	0	0	0	0	0	0	0	1	0	139	25	0	0	0	0	0	2	0	29	0	2	0	0	0	0	0	0	0	0	0	3	27	13	1
3171	24256	"Borkovická blata"	49.232262	14.621568	230	"AWI"	230	5517	6966	6468	2	1	74	0	0	1	2	0	99	2	0	0	0	0	0	0	38	4	0	0	0	0	0	9	0	8	0	0	0	0	0	0	0	0	0	231	95	0	0	0	0	0	0	0	39	0	0	0	1	2	0	0	0	0	0	0	0	21	20	1
3171	24256	"Borkovická blata"	49.232262	14.621568	240	"AWI"	240	5911	7132	6740	1	1	42	0	0	0	2	0	72	3	0	0	0	0	0	0	48	16	0	0	0	0	0	20	0	6	0	1	0	0	0	0	0	0	0	195	63	0	0	0	0	0	0	0	37	0	0	0	0	7	0	0	0	0	0	0	0	19	15	0
3171	24256	"Borkovická blata"	49.232262	14.621568	250	"AWI"	250	6028	7189	6814	3	2	69	0	0	1	0	0	155	0	0	1	0	0	0	0	89	21	0	0	0	0	0	15	0	2	0	1	0	0	0	0	0	0	0	110	80	0	0	0	0	0	0	0	52	0	2	0	0	2	0	0	1	0	0	0	0	28	19	1
3171	24256	"Borkovická blata"	49.232262	14.621568	260	"AWI"	260	6124	7269	6883	0	0	77	0	0	0	2	0	129	0	0	0	0	0	0	0	25	21	0	0	0	0	0	12	1	11	0	0	0	0	0	0	0	0	0	75	80	0	0	0	0	0	0	0	25	0	3	0	0	1	0	0	1	0	0	0	0	18	27	0
3171	24256	"Borkovická blata"	49.232262	14.621568	270	"AWI"	270	6196	7392	6947	0	0	55	0	0	1	1	0	300	0	0	0	0	0	0	0	27	6	0	0	0	0	0	7	0	9	0	0	0	0	0	0	0	0	0	72	121	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	17	21	1
3171	24256	"Borkovická blata"	49.232262	14.621568	280	"AWI"	280	6290	7445	7008	0	2	41	0	0	0	0	0	85	0	0	0	0	0	0	0	14	7	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	90	224	0	0	0	0	0	0	0	24	0	3	0	1	1	1	0	0	0	0	0	2	11	29	0
3171	24256	"Borkovická blata"	49.232262	14.621568	290	"AWI"	290	6370	7520	7068	0	0	44	0	0	0	1	0	79	2	0	0	0	0	0	0	0	5	0	0	0	0	0	2	1	3	0	0	0	0	0	0	0	0	0	49	341	0	0	0	0	0	0	0	17	0	0	0	0	0	2	0	0	0	0	0	1	4	9	2
3171	24256	"Borkovická blata"	49.232262	14.621568	300	"AWI"	300	6435	7620	7125	0	0	22	0	0	0	0	0	96	0	0	0	0	0	0	0	11	22	0	0	0	0	0	1	6	1	0	0	1	0	0	0	0	0	0	76	262	0	0	0	0	0	0	0	7	0	0	0	4	0	1	0	0	0	0	0	0	5	8	0
3171	24256	"Borkovická blata"	49.232262	14.621568	310	"AWI"	310	6528	7661	7186	0	0	42	0	0	0	0	0	68	1	0	0	0	0	0	0	7	23	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	33	264	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	6	7	0
3171	24256	"Borkovická blata"	49.232262	14.621568	320	"AWI"	320	6611	7730	7246	0	0	70	0	0	0	0	0	47	0	0	0	0	0	0	0	13	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	37	239	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	5	9	0
3171	24256	"Borkovická blata"	49.232262	14.621568	330	"AWI"	330	6677	7831	7309	0	0	86	0	0	0	1	0	42	0	0	0	0	0	0	0	4	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	288	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
3171	24256	"Borkovická blata"	49.232262	14.621568	340	"AWI"	340	6786	7884	7366	0	0	41	0	0	0	1	0	35	0	0	0	0	0	0	0	18	7	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	35	365	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	3	5	0
3171	24256	"Borkovická blata"	49.232262	14.621568	350	"AWI"	350	6862	7939	7427	0	0	20	0	0	0	1	0	78	0	0	0	0	0	0	0	9	64	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	45	425	0	0	0	0	0	0	0	21	0	0	0	4	0	0	0	0	0	0	0	0	3	8	0
3171	24256	"Borkovická blata"	49.232262	14.621568	360	"AWI"	360	6919	8012	7486	0	0	7	0	0	0	1	0	40	0	0	0	0	0	0	0	7	47	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	13	287	0	0	0	0	0	0	0	11	0	0	0	8	1	5	0	0	0	0	0	2	9	8	0
3171	24256	"Borkovická blata"	49.232262	14.621568	370	"AWI"	370	7043	8073	7548	0	0	2	0	0	0	1	0	18	0	0	0	0	0	0	0	2	77	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	21	309	0	0	0	0	0	0	0	8	0	0	0	15	0	3	0	0	0	0	0	0	1	2	0
3171	24256	"Borkovická blata"	49.232262	14.621568	380	"AWI"	380	7124	8136	7610	0	0	3	0	0	0	0	0	34	0	0	0	0	0	2	0	5	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	370	0	0	0	0	0	0	0	8	0	0	0	8	0	3	0	0	0	0	0	2	4	2	1
3171	24256	"Borkovická blata"	49.232262	14.621568	390	"AWI"	390	7192	8222	7674	0	0	1	0	0	0	1	0	26	0	0	0	0	0	0	0	2	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	384	0	0	0	0	0	0	0	9	0	0	0	6	1	0	0	0	0	0	0	0	1	3	1
3171	24256	"Borkovická blata"	49.232262	14.621568	400	"AWI"	400	7319	8263	7726	0	0	2	0	0	0	1	0	40	1	0	0	0	0	0	0	9	32	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	448	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	6	0
3171	24256	"Borkovická blata"	49.232262	14.621568	410	"AWI"	410	7423	8327	7785	0	0	1	0	0	0	2	0	39	9	0	0	0	0	0	0	9	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	12	396	0	0	0	0	0	0	0	3	0	0	0	2	3	1	0	0	0	0	0	1	3	5	0
3171	24256	"Borkovická blata"	49.232262	14.621568	420	"AWI"	420	7495	8391	7844	0	0	1	0	0	0	0	0	15	2	0	0	0	0	0	0	11	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	331	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0
3171	24256	"Borkovická blata"	49.232262	14.621568	430	"AWI"	430	7718	8529	7963	0	0	2	0	0	0	1	0	24	5	0	0	0	0	0	0	9	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	376	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0
3171	24256	"Borkovická blata"	49.232262	14.621568	440	"AWI"	440	7807	8766	8104	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	396	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0
3171	24256	"Borkovická blata"	49.232262	14.621568	450	"AWI"	450	7853	9087	8233	0	0	1	0	0	0	0	0	8	1	0	0	0	0	0	0	2	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3171	24256	"Borkovická blata"	49.232262	14.621568	460	"AWI"	460	8043	9329	8538	0	0	0	0	0	0	0	0	29	2	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	464	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	1	0
3171	24256	"Borkovická blata"	49.232262	14.621568	470	"AWI"	470	8127	9794	8814	0	0	0	0	0	0	1	0	18	1	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	341	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0
3171	24256	"Borkovická blata"	49.232262	14.621568	480	"AWI"	480	8194	10385	9073	0	0	1	0	0	0	0	0	35	0	0	0	0	0	0	0	2	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	437	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0
3171	24256	"Borkovická blata"	49.232262	14.621568	485	"AWI"	485	8366	10471	9209	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	368	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0
3171	24256	"Borkovická blata"	49.232262	14.621568	490	"AWI"	490	8459	10553	9372	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	286	0	0	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	2	0	2	0
3171	24256	"Borkovická blata"	49.232262	14.621568	495	"AWI"	495	8550	10653	9523	0	0	0	0	0	0	2	0	77	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	344	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1
3171	24256	"Borkovická blata"	49.232262	14.621568	500	"AWI"	500	8620	10782	9675	0	0	0	0	0	0	1	0	20	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	2	0
3171	24256	"Borkovická blata"	49.232262	14.621568	510	"AWI"	510	8733	11125	9964	0	0	1	0	0	0	2	0	66	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	372	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0
3171	24256	"Borkovická blata"	49.232262	14.621568	520	"AWI"	520	9183	11235	10236	0	0	0	0	0	0	1	0	104	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	493	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	1	0
3171	24256	"Borkovická blata"	49.232262	14.621568	530	"AWI"	530	9437	11373	10529	0	0	2	0	0	0	0	0	75	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	364	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
3171	24256	"Borkovická blata"	49.232262	14.621568	540	"AWI"	540	9614	11601	10823	0	0	0	0	0	0	4	0	87	1	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	1	1	0	0
3171	24256	"Borkovická blata"	49.232262	14.621568	550	"AWI"	550	9987	11699	11031	0	0	0	1	0	0	2	0	54	2	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	19	0	0	2	0	5	0	0	0	0	0	0	0	0	0
3171	24256	"Borkovická blata"	49.232262	14.621568	555	"AWI"	555	10123	11778	11149	0	0	0	0	0	0	4	0	35	3	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	3	423	0	0	0	0	0	0	0	0	0	0	0	5	0	12	0	0	0	0	0	0	0	0	0
3171	24256	"Borkovická blata"	49.232262	14.621568	560	"AWI"	560	10228	11875	11259	0	0	2	1	0	0	3	0	82	2	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	2	1	262	0	0	0	0	0	0	0	0	23	0	0	3	0	16	0	0	0	0	0	3	0	0	0
3171	24256	"Borkovická blata"	49.232262	14.621568	565	"AWI"	565	10296	12020	11368	0	0	1	1	0	0	5	0	56	2	0	0	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	0	9	0	0	0	0	18	0	0	0	0	0	0	0	0	0
3171	24256	"Borkovická blata"	49.232262	14.621568	570	"AWI"	570	10366	12231	11469	0	0	0	2	0	0	5	0	51	1	0	0	0	0	5	0	0	188	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	325	0	0	0	0	0	0	1	0	13	0	0	3	1	13	0	0	0	0	0	2	2	0	0
3171	24256	"Borkovická blata"	49.232262	14.621568	575	"AWI"	575	10431	12302	11534	0	0	3	1	0	0	18	0	68	2	0	0	0	0	0	0	0	247	0	0	0	0	1	0	0	0	0	0	9	0	0	0	0	0	0	1	243	0	0	0	0	0	0	0	0	4	0	0	5	1	16	0	0	0	0	0	1	0	0	0
3171	24256	"Borkovická blata"	49.232262	14.621568	580	"AWI"	580	10475	12396	11600	1	0	0	2	0	0	11	0	133	3	0	0	0	0	0	0	0	355	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	413	0	0	1	0	0	0	0	0	0	0	0	11	1	30	0	0	0	0	0	2	0	0	0
3171	24256	"Borkovická blata"	49.232262	14.621568	585	"AWI"	585	10530	12520	11664	0	0	2	0	0	0	13	0	111	1	0	0	0	0	6	0	0	342	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	436	0	0	0	0	0	0	0	0	0	0	0	9	0	22	0	0	0	1	0	4	0	1	0
3171	24256	"Borkovická blata"	49.232262	14.621568	590	"AWI"	590	10576	12680	11729	0	0	3	3	0	0	9	0	127	2	0	0	1	0	2	0	0	272	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	365	0	0	0	0	0	0	0	0	0	0	0	10	0	14	0	0	0	0	0	6	0	0	0
3171	24256	"Borkovická blata"	49.232262	14.621568	595	"AWI"	595	10638	12822	11784	1	0	2	1	0	0	7	0	153	0	0	0	0	0	3	0	0	309	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	418	0	0	0	0	0	0	0	0	0	0	0	3	2	43	0	0	0	0	1	6	0	0	0
3171	24256	"Borkovická blata"	49.232262	14.621568	600	"AWI"	600	10693	12983	11836	0	0	3	1	6	0	8	0	150	2	0	0	0	0	0	0	0	314	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	368	0	0	0	0	0	0	0	0	0	0	0	7	0	34	0	0	0	0	0	4	0	0	0
3171	24256	"Borkovická blata"	49.232262	14.621568	605	"AWI"	605	10734	13057	11906	0	0	0	2	0	0	6	0	142	2	0	0	0	0	0	1	0	254	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	9	0	54	0	0	0	0	0	1	0	0	0
3171	24256	"Borkovická blata"	49.232262	14.621568	615	"AWI"	615	10839	13252	12042	0	0	0	1	0	0	5	0	92	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	5	0	31	0	0	0	0	0	1	0	0	0
3171	24256	"Borkovická blata"	49.232262	14.621568	620	"AWI"	620	10877	13381	12106	0	0	0	2	0	0	2	0	82	0	0	0	0	0	0	0	0	247	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	1	252	0	0	1	0	0	0	0	0	4	0	0	3	1	43	0	0	0	0	0	2	0	1	0
3171	24256	"Borkovická blata"	49.232262	14.621568	625	"AWI"	625	10909	13499	12168	0	0	1	0	0	0	3	0	133	1	0	0	0	0	0	0	0	321	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	6	0	51	0	0	0	0	0	2	0	0	0
