"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Myrica"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
15970	24626	"Castle Suscinio"	47.5125	-2.72722	35	"AWI"	35	73	344	206	0	0	6.12244897959184	0	0.680272108843537	0.680272108843537	0.680272108843537	0	0	1.36054421768707	0.680272108843537	0.680272108843537	0	0	0	0	2.04081632653061	0	4.08163265306122	0	6.12244897959184	0	0	0	0	0.680272108843537	0	0	0	0	0	0	0	0	0	0.680272108843537	4.08163265306122	0	0	0	0	0	53.0612244897959	0	0	0	0	0	9.52380952380952	0	4.08163265306122	0	0	0	0	0	0	1.36054421768707	0	0	0.680272108843537	1.36054421768707	0.680272108843537	0	0	0.680272108843537
15970	24626	"Castle Suscinio"	47.5125	-2.72722	45	"AWI"	45	138	535	311	0	0	2.67857142857143	0	0.892857142857143	0	0	0	0	3.57142857142857	0	2.67857142857143	0	0	0	0	1.78571428571429	0.892857142857143	1.78571428571429	0	0	0	0	0	0	0	0	0	0	0	0.892857142857143	2.67857142857143	0	0	0.892857142857143	0	0.892857142857143	0	0	0	0	0	51.7857142857143	0	0	0	0	0	18.75	0.892857142857143	5.35714285714286	0	0	0	0	0	0	1.78571428571429	0	0	0	1.78571428571429	0	0	0	0
15970	24626	"Castle Suscinio"	47.5125	-2.72722	55	"AWI"	55	174	814	407	0.714285714285714	0	14.2857142857143	0	2.14285714285714	0	1.42857142857143	0	0	7.14285714285714	0	0	0	0	0	0	2.14285714285714	0	20	0	1.42857142857143	0	0	0	0	5.71428571428571	0	0	0.714285714285714	0	0	0	0	0	0	2.14285714285714	0	0	0	0	0	0	20	0	0	0	0	0	13.5714285714286	0	1.42857142857143	0	0	1.42857142857143	0	0	0	2.14285714285714	0	0	0.714285714285714	1.42857142857143	0.714285714285714	0.714285714285714	0	0
15970	24626	"Castle Suscinio"	47.5125	-2.72722	65	"AWI"	65	262	933	537	0	0	14.84375	0	0.78125	0	0.78125	0	0	7.03125	0	0	0	0.78125	0	0	0	0	18.75	0	0.78125	0	0	0	0	5.46875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	24.21875	0	0.78125	0	0	0	0	0.78125	0	0	0	0	0	0	0	0	0	0
15970	24626	"Castle Suscinio"	47.5125	-2.72722	75	"AWI"	75	316	1118	667	0	0	6.59340659340659	0	0	0.549450549450549	0	0	0	5.49450549450549	0	0	0	0	0	0	1.0989010989011	0	17.5824175824176	0	0.549450549450549	0	0	0	0	8.79120879120879	0.549450549450549	0	0.549450549450549	0	0	0	0	0	0	0	0.549450549450549	0	0	0	0	1.0989010989011	24.7252747252747	0	0	0	0	0	25.8241758241758	1.0989010989011	0	0.549450549450549	0	0	0	3.2967032967033	0	0	0	0	0	1.0989010989011	0	0	0	0
15970	24626	"Castle Suscinio"	47.5125	-2.72722	85	"AWI"	85	440	1217	793	0	0	16.6666666666667	0	0	0	2.56410256410256	0	0	11.5384615384615	0.641025641025641	0	0	0	0	0	0.641025641025641	0	28.8461538461538	0	1.28205128205128	0	0	0	0	5.12820512820513	0	0	0	0	0	0	0	0	0	0	0.641025641025641	0	0	0	0	0	0	0	0	0	0	0	30.1282051282051	0.641025641025641	0	0	0	0	0	0	0	0	0	0	0	1.28205128205128	0	0	0	0
15970	24626	"Castle Suscinio"	47.5125	-2.72722	90	"AWI"	90	478	1263	859	0	0	35.2941176470588	0	0	1.47058823529412	1.47058823529412	0	0	13.2352941176471	0	0	0	0	0	0	0	0	8.82352941176471	0	17.6470588235294	0	0	0	0	2.94117647058824	0	0	0	0	0	0	0	0	0	1.47058823529412	1.47058823529412	0	0	0	0	0	0	0	0	0	0	0	8.82352941176471	0	0	0	0	0	0	0	0	2.94117647058824	0	0	0	2.94117647058824	1.47058823529412	0	0	0
15970	24626	"Castle Suscinio"	47.5125	-2.72722	105	"AWI"	105	655	1428	1043	0	0	8.97435897435897	0	0.641025641025641	0.641025641025641	0	0	0	7.05128205128205	0	1.92307692307692	0.641025641025641	0	0	0	1.28205128205128	0	6.41025641025641	0.641025641025641	1.28205128205128	0	0	0	0	1.92307692307692	0	0	0.641025641025641	0	0	0	0	0	0	0	0.641025641025641	0	0	0	0	0	14.7435897435897	0	0	0	0	0	49.3589743589744	0	0	0	0	0	1.28205128205128	1.28205128205128	0	0.641025641025641	0	0	0	0	0	0	0	0
15970	24626	"Castle Suscinio"	47.5125	-2.72722	140	"AWI"	140	1198	1736	1439	0	0	45.4545454545455	0	3.03030303030303	0	0	0	0	9.09090909090909	0	0	0	0	0	0	0	3.03030303030303	12.1212121212121	0	6.06060606060606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.1818181818182	0	0	0	0	0	0	0	0	0	0	0	3.03030303030303	0	0	0	0	0
15970	24626	"Castle Suscinio"	47.5125	-2.72722	150	"AWI"	150	1316	2131	1641	0	0	18.3673469387755	0	0	0	0	0	0	2.04081632653061	0	0	0	0	0	0	0	0	36.734693877551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.3469387755102	0	0	0	0	0	0	0	0	0	0	0	21.4285714285714	4.08163265306122	0	0	0	0
