"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Lythraceae"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
16674	26510	"Schwemm"	47.65811	12.299518	0	"AWI"	0	-135	34	-51	2.99539170506912	0	6.22119815668203	0	0.460829493087558	0	0.230414746543779	0	5.99078341013825	0	0.460829493087558	0	0	0	0	0.230414746543779	0.230414746543779	4.83870967741935	7.6036866359447	0	0	0.921658986175115	0	0	5.52995391705069	0	2.30414746543779	0	0.230414746543779	1.15207373271889	0	0	0	0	0	0	0	33.1797235023041	14.5161290322581	0	0	0	0	0	4.60829493087558	0	0.230414746543779	0	0	2.07373271889401	0.460829493087558	0	0	0	0	3.2258064516129	0.460829493087558	0	1.38248847926267	0.460829493087558	0
16674	26510	"Schwemm"	47.65811	12.299518	10	"AWI"	10	-79	263	45	0.334448160535117	0	3.34448160535117	0.167224080267559	1.17056856187291	0	0.167224080267559	0	3.34448160535117	0	0	0	0	0	0	0.167224080267559	0	5.35117056856187	5.51839464882943	0	0	0.334448160535117	0	0	4.51505016722408	0	1.83946488294314	0	0.334448160535117	1.00334448160535	0	0	0	0	0	0	0	13.8795986622074	15.3846153846154	0	35.1170568561873	0	0	0	2.67558528428094	0	0	0	0	0.501672240802676	0.334448160535117	0	0	0	0	1.17056856187291	0.167224080267559	0	1.17056856187291	2.0066889632107	0
16674	26510	"Schwemm"	47.65811	12.299518	20	"AWI"	20	-20	440	151	0	0.5249343832021	4.1994750656168	0	2.36220472440945	0	0.26246719160105	0	3.93700787401575	0	0	0	0	0	0.26246719160105	0.26246719160105	0	6.56167979002625	7.61154855643045	0	0	2.0997375328084	0	0	4.46194225721785	0	1.0498687664042	0	0	0	0	0	0	0	0	0	0	6.56167979002625	7.3490813648294	0	38.0577427821522	0	0	0	2.88713910761155	0	0	0	0.26246719160105	3.1496062992126	0.5249343832021	0	0	0	0.26246719160105	4.46194225721785	0	0	1.31233595800525	1.5748031496063	0
16674	26510	"Schwemm"	47.65811	12.299518	30	"AWI"	30	35	605	262	0.883652430044183	0.147275405007364	4.41826215022091	0	0.441826215022091	0	0.147275405007364	0	3.82916053019146	0	0	0	0	0	0	0	0	6.03829160530191	6.18556701030928	0	0	5.3019145802651	0	0	4.41826215022091	0	1.17820324005891	0	0	0	0	0	0	0	0.147275405007364	0	0	16.7893961708395	10.8983799705449	0	31.0751104565538	0	0	0	2.35640648011782	0	0	0	0.147275405007364	1.620029455081	0	0	0	0	0	1.32547864506627	0	0	1.32547864506627	1.32547864506627	0
16674	26510	"Schwemm"	47.65811	12.299518	40	"AWI"	40	97	719	381	0.662251655629139	1.32450331125828	7.94701986754967	0	2.64900662251656	0	0	0	11.9205298013245	0	0	0	0	0	0	0	0	12.5827814569536	11.9205298013245	0.662251655629139	0	0	0.662251655629139	0	5.29801324503311	0	1.98675496688742	0	0	1.32450331125828	0	0	0	0	0	0	0	3.97350993377483	14.5695364238411	0	0	0	0	0	4.63576158940397	0	0	0	0	5.96026490066225	0	0	0	0	0	7.28476821192053	0	0	1.98675496688742	2.64900662251656	0
16674	26510	"Schwemm"	47.65811	12.299518	50	"AWI"	50	183	826	493	1.47637795275591	0	5.21653543307087	0.0984251968503937	1.5748031496063	0	0.295275590551181	0	2.75590551181102	0	0.295275590551181	0	0	0	0	0.295275590551181	0	4.82283464566929	11.2204724409449	0	0	2.06692913385827	0	0	6.39763779527559	0	0.885826771653543	0	0	0.196850393700787	0	0.0984251968503937	0	0	0	0	0.688976377952756	15.3543307086614	10.8267716535433	0	24.4094488188976	0	0	0	1.5748031496063	0	0.0984251968503937	0	0	4.42913385826772	0.393700787401575	0	0	0	0.0984251968503937	2.65748031496063	0.196850393700787	0.295275590551181	0.688976377952756	0.590551181102362	0
16674	26510	"Schwemm"	47.65811	12.299518	60	"AWI"	60	276	941	601	0.807265388496468	0	5.24722502522704	0.100908173562059	1.71543895055499	0	0	0	3.93541876892028	0	0.201816347124117	0	0.403632694248234	0	0.100908173562059	0.100908173562059	0	4.64177598385469	11.6044399596367	0	0	0	0.100908173562059	0	6.86175580221998	0	1.10998990918264	0	0.302724520686176	0.403632694248234	0	0.100908173562059	0	0	0	0	0	5.3481331987891	10.393541876892	0	26.0343087790111	0	0.70635721493441	0	3.22906155398587	0	0	0	0.201816347124117	5.14631685166499	0.201816347124117	0	0	0	0	8.37537840565086	0.100908173562059	0.100908173562059	0.70635721493441	1.71543895055499	0
16674	26510	"Schwemm"	47.65811	12.299518	70	"AWI"	70	355	1047	713	2.85714285714286	0.0816326530612245	6.93877551020408	0.0816326530612245	0.979591836734694	0	0.244897959183673	0	4.57142857142857	0	0	0	0.489795918367347	0	0	0.163265306122449	0	7.26530612244898	10.3673469387755	0	0	0	0	0	10.7755102040816	0	0.326530612244898	0	0.489795918367347	1.22448979591837	0	0	0	0	0	0	0	10.4489795918367	10.530612244898	0	19.3469387755102	0	0.244897959183673	0	5.14285714285714	0	0	0	0	3.51020408163265	0.163265306122449	0	0	0	0	2.61224489795918	0.163265306122449	0.0816326530612245	0.244897959183673	0.653061224489796	0
16674	26510	"Schwemm"	47.65811	12.299518	80	"AWI"	80	481	1125	824	2.19435736677116	0	6.89655172413793	0	0.783699059561128	0	0.313479623824451	0	2.19435736677116	0.156739811912226	0.313479623824451	0.156739811912226	0.940438871473354	0	0	0.156739811912226	0.156739811912226	11.4420062695925	10.0313479623824	0	0	0	0	0	16.4576802507837	0	0.156739811912226	0	0.313479623824451	2.66457680250784	0	0	0	0	0	0	0	7.05329153605016	8.15047021943574	0	15.8307210031348	0	0.313479623824451	0	6.42633228840125	0	0	0	0	2.03761755485893	0.470219435736677	0	0	0	0.313479623824451	3.91849529780564	0	0	0	0.156739811912226	0
16674	26510	"Schwemm"	47.65811	12.299518	90	"AWI"	90	621	1203	931	5.39906103286385	0.156494522691706	8.99843505477308	0	0.234741784037559	0	0.469483568075117	0	3.05164319248826	0	0.0782472613458529	0	0.234741784037559	0	0	0.0782472613458529	0	6.18153364632238	6.33802816901408	0	0	4.22535211267606	0	0	29.7339593114241	0	0.704225352112676	0	0	0.782472613458529	0	0	0	0	0	0	1.01721439749609	10.9546165884194	5.63380281690141	0	8.84194053208138	0	0	0	4.06885758998435	0	0	0	0.0782472613458529	1.01721439749609	0.156494522691706	0	0	0	0.0782472613458529	0.54773082942097	0	0.391236306729264	0.54773082942097	0	0
