"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Corylus"	"Cyperaceae"	"Ericales"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Tilia"	"Ulmus"
26148	45395	"Vällamäe"	57.73722	27.06917	11	"AWI"	11	-93	104	6	8.84955752212389	0.884955752212389	0	0	24.7787610619469	0	0.884955752212389	5.30973451327434	0	26.5486725663717	27.4336283185841	3.53982300884956	0	0	0	0.884955752212389	0.884955752212389	0	0
26148	45395	"Vällamäe"	57.73722	27.06917	31	"AWI"	31	-54	323	105	18.6440677966102	0.847457627118644	0.847457627118644	0.847457627118644	25.4237288135593	0	0.847457627118644	1.69491525423729	0	4.23728813559322	33.8983050847458	7.6271186440678	0.847457627118644	0.847457627118644	0	2.54237288135593	0.847457627118644	0	0
26148	45395	"Vällamäe"	57.73722	27.06917	55	"AWI"	55	44	435	235	17.5	0	0	1.66666666666667	31.6666666666667	0.833333333333333	0.833333333333333	4.16666666666667	0	3.33333333333333	28.3333333333333	6.66666666666667	0.833333333333333	0.833333333333333	0	0.833333333333333	0.833333333333333	0	1.66666666666667
26148	45395	"Vällamäe"	57.73722	27.06917	75	"AWI"	75	105	541	345	9.82142857142857	0	0.892857142857143	0.892857142857143	44.6428571428571	0	0.892857142857143	0.892857142857143	0	5.35714285714286	26.7857142857143	6.25	0.892857142857143	0.892857142857143	0	0	0.892857142857143	0.892857142857143	0
26148	45395	"Vällamäe"	57.73722	27.06917	85	"AWI"	85	200	558	392	14.5454545454545	0	0	0	43.6363636363636	0.909090909090909	0	0.909090909090909	0	9.09090909090909	20.9090909090909	2.72727272727273	0.909090909090909	0	0	0	0.909090909090909	3.63636363636364	1.81818181818182
26148	45395	"Vällamäe"	57.73722	27.06917	115	"AWI"	115	426	640	550	17.2727272727273	0	0	0	18.1818181818182	9.09090909090909	0	0	0	23.6363636363636	10.9090909090909	0	2.72727272727273	0	0	0	1.81818181818182	1.81818181818182	14.5454545454545
26148	45395	"Vällamäe"	57.73722	27.06917	130	"AWI"	130	561	779	656	10.4347826086957	0	0.869565217391304	0	27.8260869565217	1.73913043478261	0.869565217391304	2.60869565217391	0	12.1739130434783	33.0434782608696	4.34782608695652	2.60869565217391	0	0	0	0	1.73913043478261	1.73913043478261
26148	45395	"Vällamäe"	57.73722	27.06917	145	"AWI"	145	585	1081	747	19.0909090909091	0.909090909090909	0	0	43.6363636363636	3.63636363636364	0	1.81818181818182	0	5.45454545454545	21.8181818181818	0	1.81818181818182	0	0	0	0	1.81818181818182	0
26148	45395	"Vällamäe"	57.73722	27.06917	175	"AWI"	175	693	1274	974	7.69230769230769	0	0	0	38.4615384615385	0	0	0	0.961538461538462	19.2307692307692	28.8461538461538	0	0.961538461538462	0	0	0	0.961538461538462	1.92307692307692	0.961538461538462
26148	45395	"Vällamäe"	57.73722	27.06917	190	"AWI"	190	793	1379	1081	6.36363636363636	0	0	0	48.1818181818182	4.54545454545455	0	1.81818181818182	0.909090909090909	12.7272727272727	17.2727272727273	1.81818181818182	1.81818181818182	0.909090909090909	0	0	1.81818181818182	0	1.81818181818182
