"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
16651	26425	"Lutzenberg"	47.46266	12.359188	0.1	"AWI"	0.1	7689.7	10296.4	9119.7	0.228050171037628	13.4549600912201	0	0	0.228050171037628	0	4.21892816419612	0	0	0	0	0	0	17.4458380843786	0.684150513112885	0	0	0.228050171037628	0	0.228050171037628	3.07867730900798	0	0	0	0	0	0	0	0	0	39.3386545039909	3.07867730900798	0	0	2.16647662485747	0	2.73660205245154	0	0	0	0	0.114025085518814	0	0	0.114025085518814	0	0	0	3.07867730900798	9.46408209806157	0.114025085518814
16651	26425	"Lutzenberg"	47.46266	12.359188	5	"AWI"	5	7887	10384	9257	0.457142857142857	8	0	0	0	0	2.17142857142857	0	0	0	0	0	0	4.57142857142857	0.685714285714286	0	0	0.228571428571429	0	0.114285714285714	3.2	0	0	0	0	0	0	0	0	0	64.5714285714286	2.74285714285714	0	0	0.571428571428571	0	4.57142857142857	0	0	0	0	0.228571428571429	0	0	0	0	0.114285714285714	0	1.25714285714286	6.51428571428571	0
16651	26425	"Lutzenberg"	47.46266	12.359188	10	"AWI"	10	8015	10500	9392	0.289855072463768	7.10144927536232	0	0	0.144927536231884	0	3.6231884057971	0	0	0	0	0	0	11.304347826087	0.579710144927536	0	0	0.289855072463768	0	0	3.6231884057971	0	0	0	0	0	0	0	0	0.144927536231884	59.1304347826087	1.73913043478261	0	0	1.15942028985507	0	1.88405797101449	0	0	0	0	0	0	0	0	0	0	0	1.44927536231884	7.53623188405797	0
16651	26425	"Lutzenberg"	47.46266	12.359188	15	"AWI"	15	8215	10583	9531	0.369458128078818	6.52709359605911	0	0	0	0	3.57142857142857	0	0	0	0	0	0	6.1576354679803	5.78817733990148	0	0	0	0	0.123152709359606	2.83251231527094	0	0	0	0	0	0	0	0	0	56.4039408866995	2.70935960591133	0	0	1.84729064039409	0	3.44827586206897	0	0	0	0.246305418719212	0	0	0	0	0	0	0.123152709359606	0.985221674876847	8.62068965517241	0.246305418719212
16651	26425	"Lutzenberg"	47.46266	12.359188	20	"AWI"	20	8380	10690	9668	0.227014755959137	6.69693530079455	0	0	0.113507377979569	0	2.1566401816118	0	0	0	0	0	0	4.99432463110102	0.681044267877412	0	0	0.113507377979569	0.113507377979569	0	2.38365493757094	0	0	0	0	0	0	0	0	0	67.5368898978434	2.61066969353008	0	0	1.36208853575482	0	3.9727582292849	0.227014755959137	0	0	0	0	0.113507377979569	0	0	0	0	0	0.567536889897843	6.12939841089671	0
16651	26425	"Lutzenberg"	47.46266	12.359188	25	"AWI"	25	8584	10775	9790	0.294695481335953	6.97445972495088	0	0	0	0	2.75049115913556	0	0	0	0	0	0	14.7347740667976	0.294695481335953	0	0	0	0	0	1.57170923379175	0	0	0	0	0	0	0	0	0	53.0451866404715	3.53634577603143	0	0	0.982318271119843	0	1.96463654223969	0	0	0	0	0	0.196463654223969	0	0	0	0	0.0982318271119843	1.76817288801572	11.7878192534381	0
16651	26425	"Lutzenberg"	47.46266	12.359188	30	"AWI"	30	8720	10891	9933	0	7.54966887417219	0	0	0.264900662251656	0	3.70860927152318	0	0	0	0	0	0	10.3311258278146	3.57615894039735	0	0	0.264900662251656	0	0	4.37086092715232	0	0	0	0	0	0	0	0	0	48.6092715231788	5.16556291390728	0	0	1.58940397350993	0	2.78145695364238	0	0	0	0	0.264900662251656	0.264900662251656	0	0	0	0	0	1.85430463576159	9.27152317880795	0.132450331125828
16651	26425	"Lutzenberg"	47.46266	12.359188	35	"AWI"	35	8928	10980	10058	0.144927536231884	7.97101449275362	0	0	0.144927536231884	0	5.07246376811594	0	0	0	0	0.144927536231884	0	23.0434782608696	1.73913043478261	0	0	0.144927536231884	0.144927536231884	0	4.92753623188406	0	0	0	0	0	0	0	0	0	32.463768115942	5.07246376811594	0	0	0.72463768115942	0	2.7536231884058	0	0	0	0	0.144927536231884	0.289855072463768	0	0	0	0	0.144927536231884	2.31884057971015	12.1739130434783	0.434782608695652
16651	26425	"Lutzenberg"	47.46266	12.359188	40	"AWI"	40	9083	11108	10189	0.117508813160987	8.10810810810811	0	0	0.470035252643948	0	3.17273795534665	0	0	0	0	0	0	15.6286721504113	1.17508813160987	0	0	0.470035252643948	0	0.117508813160987	3.87779083431257	0	0	0	0	0	0	0	0	0	41.9506462984724	3.99529964747356	0	0	2.82021151586369	0	3.6427732079906	0	0	0	0	0	0.235017626321974	0	0	0	0.117508813160987	0	3.17273795534665	10.8108108108108	0.117508813160987
16651	26425	"Lutzenberg"	47.46266	12.359188	45	"AWI"	45	9306	11179	10323	0.25706940874036	5.1413881748072	0	0	0	0	5.91259640102828	0	0	0	0	0.12853470437018	0	20.4370179948586	5.91259640102828	0	0	0.12853470437018	0	0.12853470437018	3.2133676092545	0	0	0	0	0	0	0	0	0	29.9485861182519	4.88431876606684	0	0	7.7120822622108	0	5.01285347043702	0	0	0	0	0	0.12853470437018	0.12853470437018	0	0	0	0.25706940874036	2.69922879177378	7.7120822622108	0.25706940874036
16651	26425	"Lutzenberg"	47.46266	12.359188	50	"AWI"	50	9476	11281	10463	0	8.84279475982533	0	0	0.327510917030568	0	4.91266375545851	0	0	0	0	0	0	36.1353711790393	4.36681222707424	0	0	0.873362445414847	0	0	3.49344978165939	0	0	0	0	0	0	0	0	0.109170305676856	8.4061135371179	3.82096069868996	0	0	1.31004366812227	0	4.25764192139738	0	0	0	0	0	0	0	0	0	0	0.109170305676856	10.0436681222707	12.882096069869	0.109170305676856
16651	26425	"Lutzenberg"	47.46266	12.359188	55	"AWI"	55	9712	11370	10590	0.418994413407821	11.4525139664804	0.139664804469274	0	0	0	8.79888268156425	0	0.279329608938547	0	0	0	0	37.8491620111732	1.53631284916201	0	0	0	0	0	1.53631284916201	0	0	0	0	0	0	0	0	0.418994413407821	3.63128491620112	4.46927374301676	0	0	3.77094972067039	0	6.70391061452514	0	0	0	0.139664804469274	0	0	0	0	0	0	0.139664804469274	8.24022346368715	10.3351955307263	0.139664804469274
16651	26425	"Lutzenberg"	47.46266	12.359188	60	"AWI"	60	9859	11504	10723	0	8.7431693989071	0	0	0.234192037470726	0	9.44574551131928	0	0.078064012490242	0	0	0	0	28.2591725214676	1.71740827478532	0	0	0.78064012490242	0	0	0	0	0	0	0	0	0	0	0	0.156128024980484	2.88836846213895	11.6315378610461	0	0	7.49414519906323	0	10.7728337236534	0	0	0	0.078064012490242	0	0	0	0	0	0	0.078064012490242	3.59094457455113	13.9734582357533	0.078064012490242
16651	26425	"Lutzenberg"	47.46266	12.359188	65	"AWI"	65	10023	11593	10850	0.0835421888053467	9.35672514619883	0	0	0.417710944026733	0	15.7894736842105	0	0	0	0	0	0	11.6123642439432	2.08855472013367	0	0	0	0	0	0.25062656641604	0	0	0.0835421888053467	0	0	0	0	0	0.0835421888053467	1.16959064327485	25.8145363408521	0	0	4.17710944026734	0	2.42272347535505	0	0	0	0.167084377610693	0	0.167084377610693	0	0	0	0.0835421888053467	0.0835421888053467	4.92898913951545	21.2197159565581	0
16651	26425	"Lutzenberg"	47.46266	12.359188	70	"AWI"	70	10163	11728	10979	0	12.0710059171598	0	0	0.591715976331361	0	18.5798816568047	0	0	0	0	0.236686390532544	0	3.19526627218935	3.31360946745562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.591715976331361	49.112426035503	0	0	7.69230769230769	0	0.118343195266272	0	0	0	0	0	0.473372781065089	0	0	0	0	0	1.77514792899408	2.24852071005917	0
16651	26425	"Lutzenberg"	47.46266	12.359188	75	"AWI"	75	10345	11812	11105	0	8.16522574447646	0	0	0.0960614793467819	0	16.5225744476465	0	0	0	0	0	0	0.96061479346782	5.37944284341979	0	0	0	0.0960614793467819	0	0.384245917387128	0	0	0.0960614793467819	0	0	0	0	0	0	0	64.0730067243036	0	0	3.26609029779059	0	0.0960614793467819	0	0	0	0	0.192122958693564	0.384245917387128	0	0	0	0	0	0.0960614793467819	0.192122958693564	0
16651	26425	"Lutzenberg"	47.46266	12.359188	80	"AWI"	80	10471	11948	11241	0	2.43055555555556	0.231481481481481	0	0.115740740740741	0	14.6990740740741	0	0	0	0	0	0	0.694444444444444	3.81944444444444	0	0	0	0	0	0.231481481481481	0	0	0.347222222222222	0	0	0	0	0	0	0	72.4537037037037	0	0	3.58796296296296	0	0.231481481481481	0	0	0	0.115740740740741	0.462962962962963	0.347222222222222	0	0	0	0.115740740740741	0	0	0	0.115740740740741
16651	26425	"Lutzenberg"	47.46266	12.359188	85	"AWI"	85	10653	12034	11360	0	1.9047619047619	0	0	0	0	17.3809523809524	0	0	0	0	0	0	0.476190476190476	4.76190476190476	0	0	0	0.119047619047619	0	0.119047619047619	0	0	0.833333333333333	0	0	0	0	0	0	0.119047619047619	60.3571428571429	0	0	12.9761904761905	0	0.119047619047619	0	0	0	0	0.119047619047619	0.476190476190476	0	0	0	0	0.238095238095238	0	0	0
16651	26425	"Lutzenberg"	47.46266	12.359188	87.5	"AWI"	87.5	10709.5	12088	11419.5	0	0.1230012300123	0	0	0.4920049200492	0	10.8241082410824	0	0	0	0	0.1230012300123	0	0	17.8351783517835	0	0	0	0.1230012300123	0	0	0	0	0.2460024600246	0	0	0.1230012300123	0	0	0	0.1230012300123	50.1845018450184	0	0	16.2361623616236	0	0	0	0	2.7060270602706	0	0	0.3690036900369	0	0	0	0.2460024600246	0.2460024600246	0	0	0
16651	26425	"Lutzenberg"	47.46266	12.359188	90	"AWI"	90	10766	12153	11482	0	0.140252454417952	0	0	0	0	28.7517531556802	0	0	0	0	0	0	0	13.3239831697055	0	0	0	0.280504908835905	0	0	0	0	0.280504908835905	0	0	0	0	0	0	0	22.8611500701262	0	0	30.1542776998598	0	0	0	0	3.08555399719495	0.140252454417952	0.140252454417952	0.561009817671809	0	0	0	0	0.280504908835905	0	0	0
16651	26425	"Lutzenberg"	47.46266	12.359188	92.5	"AWI"	92.5	10863	12194	11544	0	0.275862068965517	0	0	1.37931034482759	0	15.448275862069	0	0.137931034482759	0	0	0	0	0	33.6551724137931	0	0	0	0.275862068965517	0	0	0	0	0.689655172413793	0	0	0	0	0	0	0.137931034482759	35.8620689655172	0	0	10.3448275862069	0	0	0	0	0	0.275862068965517	0.413793103448276	0.413793103448276	0	0	0	0	0.689655172413793	0	0	0
16651	26425	"Lutzenberg"	47.46266	12.359188	95	"AWI"	95	10960	12233	11611	0	0.126903553299492	0	0	0.380710659898477	0	18.4010152284264	0	0	0	0	0	0	0	21.7005076142132	0	0	0	0.126903553299492	0	0	0	0	0.761421319796954	0	0	0	0	0	0	0	33.756345177665	0	0	21.3197969543147	0	0	0	0	2.28426395939086	0.126903553299492	0.253807106598985	0.50761421319797	0	0	0	0	0.253807106598985	0	0	0
