"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
13468	20223	"Rynholec"	50.12944	13.92972	40	"AWI"	40	220	825	515	2.03458799593082	0	1.83112919633774	0.508646998982706	0	0.915564598168871	0	0	3.56052899287894	0	0.712105798575788	0	0	0	0	0.101729399796541	1.22075279755849	10.3763987792472	0.305188199389624	0	0	0.610376398779247	0	0	0.101729399796541	0	0.101729399796541	0	0	0	5.39165818921668	52.6958290946083	0	14.5473041709054	0.305188199389624	1.11902339776195	0	1.42421159715158	0	0	0.203458799593082	0	0.101729399796541	0.305188199389624	0	0	0	1.11902339776195	0	0.305188199389624	0.101729399796541
13468	20223	"Rynholec"	50.12944	13.92972	50	"AWI"	50	354	955	662	2.02020202020202	0	1.10192837465565	0.550964187327824	0	1.10192837465565	0	0	3.39761248852158	0	1.01010101010101	0.0918273645546373	0	0	0	0	1.92837465564738	7.98898071625344	0.367309458218549	0	0	0.367309458218549	0	0.0918273645546373	0.0918273645546373	0	0.0918273645546373	0	0	0	6.51974288337925	56.1065197428834	0	13.5904499540863	0	0.734618916437098	0	1.01010101010101	0	0.367309458218549	0	0	0	0.0918273645546373	0	0	0.0918273645546373	0.826446280991736	0	0.275482093663912	0.183654729109275
13468	20223	"Rynholec"	50.12944	13.92972	60	"AWI"	60	489	1066	810	4.36046511627907	0.436046511627907	2.32558139534884	0	0	0.145348837209302	0	0	5.08720930232558	0	0	0.145348837209302	0	0	0	0	3.48837209302326	2.32558139534884	0	0	0	2.18023255813953	0	0.872093023255814	0	0	0	0	0	0	21.3662790697674	36.3372093023256	0	0	0	0	0	19.1860465116279	0	0.436046511627907	0	0	0	0	0	0	0	0.872093023255814	0.436046511627907	0	0
13468	20223	"Rynholec"	50.12944	13.92972	70	"AWI"	70	645	1168	957	2.54957507082153	0.141643059490085	1.8413597733711	0.141643059490085	0	0.28328611898017	0	0	3.96600566572238	0	0.424929178470255	0	0	0	0	0	2.97450424929179	2.54957507082153	0	0	0	2.97450424929179	0	0.708215297450425	0	0.28328611898017	0	0	0	0.141643059490085	24.3626062322946	41.3597733711048	0	0	0	0.28328611898017	0	12.6062322946176	0	0.424929178470255	0.28328611898017	0	0.28328611898017	0	0	0	0	0.991501416430595	0.28328611898017	0.141643059490085	0
13468	20223	"Rynholec"	50.12944	13.92972	80	"AWI"	80	861	1241	1094	0.583090379008746	0	1.89504373177843	0	0	0.145772594752187	0	0	3.06122448979592	0	0.43731778425656	0	0	0	0	0	1.74927113702624	1.89504373177843	0	0	0	1.45772594752187	0	0.291545189504373	0	0	0	0	0	0	30.0291545189504	41.6909620991254	0	0	0	0	0	15.0145772594752	0	0	0.145772594752187	0	0.145772594752187	0	0	0	0	0.43731778425656	1.02040816326531	0	0
13468	20223	"Rynholec"	50.12944	13.92972	90	"AWI"	90	1121	1413	1270	2.07667731629393	0.159744408945687	2.71565495207668	0	0	0.319488817891374	0	0	6.23003194888179	0	0.958466453674121	0	0	0	0	0	4.15335463258786	2.3961661341853	0	0	0	4.15335463258786	0	1.59744408945687	0.159744408945687	0	0	0	0	0	21.7252396166134	25.8785942492013	0	0	0	0	0	25.2396166134185	0	0	0	0	0.159744408945687	0	0	0	0.319488817891374	1.11821086261981	0.638977635782748	0	0
13468	20223	"Rynholec"	50.12944	13.92972	100	"AWI"	100	1266	2107	1542	1.41025641025641	0.128205128205128	1.79487179487179	0.128205128205128	0	0.256410256410256	0	0	5.38461538461539	0	0.256410256410256	0.128205128205128	0	0	0	0	2.82051282051282	4.74358974358974	0	0	0	2.30769230769231	0	1.41025641025641	0	0	0.128205128205128	0	0	0	20.6410256410256	39.2307692307692	0	0	0	0.128205128205128	0	16.2820512820513	0	0.384615384615385	0.128205128205128	0	0.384615384615385	0	0	0	0.128205128205128	1.15384615384615	0.641025641025641	0	0
13468	20223	"Rynholec"	50.12944	13.92972	110	"AWI"	110	1409	2641	1865	2.54872563718141	0.299850074962519	2.24887556221889	0	0	0.299850074962519	0	0	3.74812593703148	0	0.449775112443778	0	0	0	0	0	4.047976011994	1.19940029985008	0	0	0	1.34932533733133	0	1.19940029985008	0	0	0	0	0	0	23.8380809595202	37.6311844077961	0	0	0	0.149925037481259	0	17.5412293853073	0	0.599700149925038	0	0	0.299850074962519	0	0.149925037481259	0	0.149925037481259	1.79910044977511	0.449775112443778	0	0
13468	20223	"Rynholec"	50.12944	13.92972	120	"AWI"	120	1617	3109	2226	0.552486187845304	0	1.24309392265193	0	0	0.138121546961326	0	0	2.62430939226519	0	0.138121546961326	0.276243093922652	0	0	0	0.138121546961326	3.45303867403315	11.878453038674	0	0	0	0.414364640883978	0	0.69060773480663	0	0	0	0	0	0.138121546961326	22.3756906077348	39.0883977900552	0	0	0	0.414364640883978	0	13.6740331491713	0	0	0	0	0.138121546961326	0	0	0	0	1.51933701657459	1.10497237569061	0	0
13468	20223	"Rynholec"	50.12944	13.92972	130	"AWI"	130	1836	3593	2566	0	0	1.96078431372549	0	0	0.301659125188537	0	0	2.26244343891403	0	2.11161387631976	0	0	0	0	0	3.77073906485671	10.7088989441931	0	0	0	0.301659125188537	0	0.452488687782805	0	0	0	0	0	0	17.0437405731523	50.9803921568627	0	0	0	0.301659125188537	0	8.1447963800905	0	0	0	0	0.150829562594268	0	0	0	0	0.452488687782805	1.05580693815988	0	0
