"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celastraceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juniperus"	"Larix"	"Liliaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Tilia"	"Ulmus"
3301	4285	"Lac Mouton"	44.05778	7.44472	125	"AWI"	125	8310	9171	8752	28.2352941176471	0	1.17647058823529	0	4.70588235294118	1.17647058823529	0	7.05882352941176	0	0	0	0	0	0	0	9.41176470588235	0	0	2.35294117647059	0	0	0	0	0	0	3.52941176470588	0	0	0	0	0	0	0	0	1.17647058823529	0	0	0	0	0	4.70588235294118	0	18.8235294117647	1.17647058823529	0	0	1.17647058823529	0	4.70588235294118	0	0	3.52941176470588	7.05882352941176
3301	4285	"Lac Mouton"	44.05778	7.44472	130	"AWI"	130	8431	9301	8851	12.7659574468085	0	6.38297872340426	0	2.12765957446809	1.06382978723404	0	12.7659574468085	3.19148936170213	0	3.19148936170213	0	0	0	0	13.8297872340426	0	0	4.25531914893617	0	0	0	0	0	0	2.12765957446809	0	0	0	2.12765957446809	0	1.06382978723404	0	1.06382978723404	0	0	0	0	0	0	8.51063829787234	0	9.57446808510638	1.06382978723404	0	0	0	0	7.4468085106383	1.06382978723404	0	2.12765957446809	4.25531914893617
3301	4285	"Lac Mouton"	44.05778	7.44472	135	"AWI"	135	8525	9423	8960	1.47058823529412	0	2.94117647058824	0	8.82352941176471	1.47058823529412	0	13.2352941176471	1.47058823529412	0	0	0	0	0	0	14.7058823529412	1.47058823529412	1.47058823529412	4.41176470588235	0	0	0	0	1.47058823529412	1.47058823529412	0	0	0	0	0	0	0	0	1.47058823529412	0	0	0	0	0	0	8.82352941176471	0	14.7058823529412	1.47058823529412	0	0	0	0	7.35294117647059	0	0	1.47058823529412	10.2941176470588
3301	4285	"Lac Mouton"	44.05778	7.44472	140	"AWI"	140	8586	9618	9057	2.01005025125628	0.50251256281407	3.01507537688442	0	1.50753768844221	0.50251256281407	0	4.02010050251256	1.50753768844221	0.50251256281407	0	0	0	0	0	8.04020100502512	0	0	2.01005025125628	0	0	0	0	0	0	0.50251256281407	0	0	0	0	0.50251256281407	0	0	0	0	0	45.7286432160804	0	0	0	5.0251256281407	0	8.5427135678392	0	1.50753768844221	0	0	0	10.0502512562814	1.50753768844221	0	0.50251256281407	2.51256281407035
3301	4285	"Lac Mouton"	44.05778	7.44472	150	"AWI"	150	8756	9872	9270	2.7027027027027	0	2.7027027027027	0	4.05405405405405	1.35135135135135	0	14.8648648648649	1.35135135135135	1.35135135135135	0	0	0	0	0	12.1621621621622	0	0	4.05405405405405	0	0	0	0	0	0	1.35135135135135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.1621621621622	0	17.5675675675676	0	0	0	1.35135135135135	0	10.8108108108108	1.35135135135135	0	5.40540540540541	5.40540540540541
3301	4285	"Lac Mouton"	44.05778	7.44472	160	"AWI"	160	8924	10118	9487	0	1.31578947368421	0	0	1.31578947368421	1.97368421052632	0	15.7894736842105	0	0	0	0	0	0	0	4.60526315789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.9473684210526	0	0	0	7.23684210526316	0	7.23684210526316	0.657894736842105	0	0	0	0	1.97368421052632	1.31578947368421	0	0.657894736842105	1.97368421052632
3301	4285	"Lac Mouton"	44.05778	7.44472	170	"AWI"	170	9109	10345	9707	0	0	0	0.980392156862745	1.96078431372549	0	0	37.2549019607843	0	0	0	0	0	0	0	7.84313725490196	0	0	3.92156862745098	0	0	0	0	0	0	0.980392156862745	0	0	0	0	0	0.980392156862745	0	0	0	0	0	0	0	0	12.7450980392157	0	13.7254901960784	0	1.96078431372549	0	1.96078431372549	0	3.92156862745098	6.86274509803922	0	1.96078431372549	2.94117647058824
3301	4285	"Lac Mouton"	44.05778	7.44472	180	"AWI"	180	9296	10564	9927	0	1.35135135135135	0	0	10.8108108108108	5.40540540540541	0	24.3243243243243	0	0	0	0	0	0	0	8.10810810810811	0	1.35135135135135	5.40540540540541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.5135135135135	0	8.10810810810811	0	5.40540540540541	0	0	0	4.05405405405405	8.10810810810811	0	0	4.05405405405405
3301	4285	"Lac Mouton"	44.05778	7.44472	190	"AWI"	190	9504	10756	10142	0	0	2.63157894736842	0	3.94736842105263	7.89473684210526	0	26.3157894736842	0	0	0	0	0	0	0	13.1578947368421	0	0	3.94736842105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.5263157894737	0	19.7368421052632	0	0	0	0	1.31578947368421	1.31578947368421	2.63157894736842	0	1.31578947368421	5.26315789473684
3301	4285	"Lac Mouton"	44.05778	7.44472	195	"AWI"	195	9628	10845	10246	0	0	0	2.46913580246914	7.40740740740741	0	7.40740740740741	23.4567901234568	0	0	0	0	0	0	1.23456790123457	4.93827160493827	0	0	1.23456790123457	0	0	0	0	0	0	1.23456790123457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.1111111111111	0	23.4567901234568	0	2.46913580246914	0	1.23456790123457	0	4.93827160493827	4.93827160493827	0	1.23456790123457	1.23456790123457
3301	4285	"Lac Mouton"	44.05778	7.44472	200	"AWI"	200	9711	10966	10354	29.7101449275362	0.72463768115942	2.89855072463768	0	0	0.72463768115942	0	15.9420289855072	0	0.72463768115942	0	0	0	0	0	2.89855072463768	0	0	4.34782608695652	0	0	0	0	0	0	0	0	0.72463768115942	0	0	4.34782608695652	0	0	0	0	0	0	0	0	0	9.42028985507246	0	11.5942028985507	0.72463768115942	0	0	2.17391304347826	0.72463768115942	5.79710144927536	2.89855072463768	0	1.44927536231884	2.17391304347826
3301	4285	"Lac Mouton"	44.05778	7.44472	210	"AWI"	210	9890	11183	10543	0	0	0	0	6.49350649350649	2.5974025974026	0	4.54545454545455	0	0	0	0	0	0	0	1.2987012987013	0	0	0	0	0	0	0	0.649350649350649	0	0	0	0	0	0	0.649350649350649	0	0	0	0	0	57.7922077922078	0	0	0	11.038961038961	0	6.49350649350649	0	0	0	0	0	5.84415584415584	2.5974025974026	0	0	0
3301	4285	"Lac Mouton"	44.05778	7.44472	220	"AWI"	220	10064	11412	10719	23.3644859813084	0	1.86915887850467	0.934579439252336	2.80373831775701	1.86915887850467	2.80373831775701	9.34579439252336	0	0	0	0	0	0.934579439252336	0	1.86915887850467	0	0	5.60747663551402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.6915887850467	0	15.8878504672897	0	0	0	1.86915887850467	0	5.60747663551402	2.80373831775701	0	2.80373831775701	0.934579439252336
3301	4285	"Lac Mouton"	44.05778	7.44472	230	"AWI"	230	10220	11628	10901	7.01754385964912	0	0.87719298245614	1.75438596491228	14.0350877192982	4.3859649122807	0	1.75438596491228	0.87719298245614	0	0	0	0	0	0	1.75438596491228	0	0	9.64912280701754	0	0	0	0	0	0	0	0	0.87719298245614	0.87719298245614	0	0	0	0	0	0	0	0	0	0	0	23.6842105263158	0	11.4035087719298	0	0	0	1.75438596491228	0	5.26315789473684	7.89473684210526	0	4.3859649122807	1.75438596491228
3301	4285	"Lac Mouton"	44.05778	7.44472	235	"AWI"	235	10317	11720	10992	4.59770114942529	1.14942528735632	0	1.14942528735632	3.44827586206897	4.59770114942529	21.8390804597701	2.29885057471264	1.14942528735632	0	0	0	0	0	0	3.44827586206897	0	0	8.04597701149425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.0344827586207	0	13.7931034482759	0	0	0	1.14942528735632	0	2.29885057471264	0	0	0	0
3301	4285	"Lac Mouton"	44.05778	7.44472	240	"AWI"	240	10389	11855	11082	0.778210116731518	0	0.389105058365759	1.55642023346304	1.94552529182879	1.94552529182879	0	2.72373540856031	0	0	0	0	0	0	0	0	0	0	5.44747081712062	0	0	0	0	0.389105058365759	0	0	0	0.389105058365759	0	0	0.389105058365759	0	0	0	0	0	62.6459143968872	0	0	0	13.2295719844358	0	6.22568093385214	0	0	0	0	0	1.55642023346304	0	0	0.389105058365759	0
3301	4285	"Lac Mouton"	44.05778	7.44472	241	"AWI"	241	10410	11868	11100	0	0	0.884955752212389	0.294985250737463	0	5.30973451327434	0	0	0	0	0	0.294985250737463	0	0	0	0	0.294985250737463	0	1.76991150442478	0.294985250737463	0.589970501474926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82.8908554572271	0	0	0	5.30973451327434	0	1.17994100294985	0	0	0	0	0.294985250737463	0.294985250737463	0	0	0	0.294985250737463
3301	4285	"Lac Mouton"	44.05778	7.44472	250	"AWI"	250	10559	12054	11263	0.413223140495868	0	0	1.2396694214876	2.06611570247934	3.30578512396694	0	1.2396694214876	0.413223140495868	0	0	0	0	0	0	0	0	0	5.37190082644628	0	0	0	0	0	0	0	0	0	0	0	0.413223140495868	0	0	0	0	0	76.4462809917355	0	0	0	4.95867768595041	0	3.71900826446281	0	0	0	0	0	0.413223140495868	0	0	0	0
3301	4285	"Lac Mouton"	44.05778	7.44472	251	"AWI"	251	10584	12068	11279	0	0	0	4.34782608695652	0	41.304347826087	0	0	0	0	0	0	0	0	0	0	0	0	15.2173913043478	0	0	0	0	0	0	0	0	0	2.17391304347826	0	0	0	0	0	0	0	0	0	0	0	21.7391304347826	0	8.69565217391304	0	0	0	0	0	4.34782608695652	0	0	0	2.17391304347826
3301	4285	"Lac Mouton"	44.05778	7.44472	270	"AWI"	270	10901	12450	11629	0	0	0	5.55555555555556	0	34.9206349206349	0	2.38095238095238	0	0	0	0	0	0	0	0	0	0	1.58730158730159	0.793650793650794	2.38095238095238	0	0	0.793650793650794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.4444444444444	0	1.58730158730159	0	0	0	0	3.17460317460317	0.793650793650794	0	0.793650793650794	0.793650793650794	0
3301	4285	"Lac Mouton"	44.05778	7.44472	280	"AWI"	280	11079	12656	11818	1.53846153846154	0	0	6.92307692307692	1.53846153846154	58.4615384615385	0	3.07692307692308	0	0	0	0	0.769230769230769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.769230769230769	0	0	0	0	0	0	0	0	0	0	0	24.6153846153846	0	0.769230769230769	0	0	0	0	0.769230769230769	0	0	0	0.769230769230769	0
