"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Violaceae"
23820	41280	"Beckton"	51.51944	0.05889	27	"AWI"	27	133	1109	511	0.386100386100386	0	12.3552123552124	11.5830115830116	2.31660231660232	0	0.386100386100386	0	0	1.15830115830116	0	0	0	0	6.56370656370656	9.26640926640927	0	0	0.386100386100386	0	0	0	1.93050193050193	0	0.386100386100386	0	0	0	0	2.7027027027027	0	0	41.6988416988417	0	0	0	6.17760617760618	1.54440154440154	0	0	0	0	0	0	0	0	1.15830115830116	0
23820	41280	"Beckton"	51.51944	0.05889	34	"AWI"	34	223	1297	662	1.02739726027397	0	24.3150684931507	2.3972602739726	0.684931506849315	0.684931506849315	0.342465753424658	0	0	1.36986301369863	0	0.342465753424658	0	0	10.6164383561644	17.1232876712329	0	0	0.342465753424658	0	0	0	0.684931506849315	0	0	0	0	0	0	10.2739726027397	0	0.684931506849315	10.2739726027397	0	0	0	13.6986301369863	1.36986301369863	0	0	0	0.342465753424658	0	0	0	1.36986301369863	2.05479452054794	0
23820	41280	"Beckton"	51.51944	0.05889	42	"AWI"	42	332	1538	836	0	0	19.2857142857143	5.71428571428571	1.07142857142857	0.714285714285714	0	0	0	1.07142857142857	0	0	0	0	12.1428571428571	13.2142857142857	0	0	0.714285714285714	0	0	0	0.357142857142857	0	0	0	0	0	0.357142857142857	17.1428571428571	0	0.357142857142857	10	0	0	0	12.5	0.714285714285714	0	0	0	0.714285714285714	0	0	0	2.85714285714286	1.07142857142857	0
23820	41280	"Beckton"	51.51944	0.05889	50	"AWI"	50	447	1756	1014	0	0	20.7017543859649	4.91228070175439	2.45614035087719	0	0.350877192982456	0	0	0.701754385964912	0	0	0	0	9.47368421052632	11.2280701754386	0.701754385964912	0	0.701754385964912	0	0	0	0	0	0	0	0	0	0	8.7719298245614	0	0	16.8421052631579	0	0	0	16.4912280701754	0.701754385964912	0	0	0	1.05263157894737	0	0	0	3.50877192982456	1.40350877192982	0
23820	41280	"Beckton"	51.51944	0.05889	58	"AWI"	58	603	1917	1184	0	0	21.183800623053	5.9190031152648	0.623052959501558	0.623052959501558	0.934579439252336	0	0	3.42679127725857	0	0	0	0	11.214953271028	12.7725856697819	0	0	0	0	0	0	0	0	0	0	0	0.311526479750779	0	3.73831775700935	0	0	25.2336448598131	0	0	0	9.96884735202492	0.934579439252336	0	0	0	0	0	0	0	1.55763239875389	1.55763239875389	0
23820	41280	"Beckton"	51.51944	0.05889	66	"AWI"	66	732	2065	1357	0	0	20.9459459459459	1.01351351351351	0.675675675675676	0.337837837837838	0.675675675675676	0	0	3.04054054054054	0	0	0	0	12.5	8.78378378378378	0	0	0	0	0.337837837837838	0	1.01351351351351	0	0	0	0	0	0	5.06756756756757	0	0	31.0810810810811	0	0	0	11.1486486486486	0	0	0	0	0	0	0	0	0.675675675675676	2.7027027027027	0
23820	41280	"Beckton"	51.51944	0.05889	74	"AWI"	74	867	2234	1516	1.06007067137809	0	24.0282685512367	4.9469964664311	1.06007067137809	0.706713780918728	0.353356890459364	0	0	1.76678445229682	0	0	0	0	14.4876325088339	4.59363957597173	0	0	0.706713780918728	0	0	0	0	0	0	0	0	0	0	4.9469964664311	0	0	32.5088339222615	0	0	0	3.886925795053	0.706713780918728	0	0	0	0.706713780918728	0	0	0	2.47349823321555	1.06007067137809	0
23820	41280	"Beckton"	51.51944	0.05889	82	"AWI"	82	1004	2392	1689	0	0	18.5314685314685	5.24475524475525	0.699300699300699	0	0.699300699300699	0	0	3.14685314685315	0	0	0	0	10.4895104895105	11.8881118881119	0	0	0.699300699300699	0	0	0	1.74825174825175	0	0	0	0	0	0	3.4965034965035	0	0	24.4755244755245	0	0	0	13.986013986014	0.699300699300699	0	0	0	1.74825174825175	0	0	0	0.699300699300699	1.74825174825175	0
23820	41280	"Beckton"	51.51944	0.05889	90	"AWI"	90	1164	2553	1862	0	0	24.8251748251748	9.09090909090909	1.04895104895105	0.34965034965035	0.699300699300699	0.34965034965035	0	3.84615384615385	0	0	0	0	8.04195804195804	8.74125874125874	0	0	0.699300699300699	0	0	0	0.699300699300699	0.34965034965035	0	0	0	0	0	4.1958041958042	0	0	25.5244755244755	0	0	0	9.44055944055944	0.34965034965035	0	0.34965034965035	0	0.699300699300699	0	0	0	0	0.699300699300699	0
23820	41280	"Beckton"	51.51944	0.05889	98	"AWI"	98	1342	2714	2034	0	0	22.7758007117438	2.84697508896797	0.711743772241993	0.711743772241993	0.711743772241993	0	0	4.62633451957295	0	0	0	0	6.76156583629893	9.25266903914591	0	0	2.84697508896797	0	0	0	0.711743772241993	0	0	0	0	0	0	1.77935943060498	0	0	26.3345195729537	0	0	0	14.5907473309609	0.355871886120996	0	0	0	1.06761565836299	0.355871886120996	0	0.355871886120996	2.13523131672598	0.711743772241993	0.355871886120996
