"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
3078	4012	"Dallican Water"	60.38736	-1.09648	390	"AWI"	390	-124	43	-39	1.1844331641286	0	0	0	0	0	5.58375634517767	0	0	0	0.169204737732657	1.86125211505922	0	6.42978003384095	67.3434856175973	0	0	0	0.169204737732657	0	0	0	0	0	0	0	1.52284263959391	0	12.8595600676819	0	0	0.338409475465313	0	0	0.50761421319797	0.676818950930626	0.169204737732657	0	0	0	0	0	0.169204737732657	1.01522842639594	0
3078	4012	"Dallican Water"	60.38736	-1.09648	394	"AWI"	394	-61	344	73	1.84426229508197	0	0	0	0.409836065573771	0	4.30327868852459	0.204918032786885	0	0	0	1.22950819672131	0	5.12295081967213	84.2213114754098	0	0	0	0	0	0	0	0	0	0	0	1.02459016393443	0	0	0	0	0.204918032786885	0	0	0.204918032786885	0.819672131147541	0.204918032786885	0	0	0	0	0	0	0.204918032786885	0
3078	4012	"Dallican Water"	60.38736	-1.09648	398	"AWI"	398	4	536	204	1.931330472103	0.214592274678112	0	0	0	0	3.6480686695279	0.429184549356223	0	0	0	1.07296137339056	0	2.78969957081545	87.5536480686695	0	0	0	0	0	0	0	0	0	0	0	0.643776824034335	0	0	0	0	0.429184549356223	0	0	0	0.643776824034335	0.643776824034335	0	0	0	0	0	0	0	0
3078	4012	"Dallican Water"	60.38736	-1.09648	402	"AWI"	402	79	719	339	1.59453302961276	0	0	0	0	0	5.23917995444191	0	0	0	0	1.36674259681093	0	9.33940774487472	79.0432801822324	0	0	0	0	0	0	0	0	0	0	0.227790432801822	1.13895216400911	0	0	0	0	0.455580865603645	0	0	0	0.911161731207289	0.455580865603645	0	0	0	0	0	0	0.227790432801822	0
3078	4012	"Dallican Water"	60.38736	-1.09648	406	"AWI"	406	164	880	475	2.29885057471264	0	0	0	0.191570881226054	0	4.40613026819923	0.383141762452107	0	0	0	1.72413793103448	0	7.27969348659004	71.264367816092	0	0	0	0	0	0	0	0.191570881226054	0	0	0	0.766283524904214	0	9.19540229885057	0	0	1.34099616858238	0	0	0	0.383141762452107	0.574712643678161	0	0	0	0	0	0	0	0
3078	4012	"Dallican Water"	60.38736	-1.09648	410	"AWI"	410	252	1016	615	0.99601593625498	0	0	0	0.199203187250996	0	4.18326693227092	0.199203187250996	0	0	0.398406374501992	0.796812749003984	0	5.57768924302789	74.7011952191235	0	0	0	0	0	0	0	0	0	0	0	1.79282868525896	0	8.56573705179283	0	0	0.796812749003984	0	0	0	0.99601593625498	0.398406374501992	0	0	0	0	0	0.199203187250996	0.199203187250996	0
3078	4012	"Dallican Water"	60.38736	-1.09648	414	"AWI"	414	372	1127	751	2.10727969348659	0	0.191570881226054	0	0.191570881226054	0	5.3639846743295	0.191570881226054	0	0	0.191570881226054	0.766283524904214	0	9.38697318007663	62.0689655172414	0	0	0	0.191570881226054	0	0.574712643678161	0	0.383141762452107	0	0.191570881226054	0	1.34099616858238	0	14.367816091954	0	0	0.766283524904214	0	0	0	0.191570881226054	1.34099616858238	0	0	0	0	0	0	0.191570881226054	0
3078	4012	"Dallican Water"	60.38736	-1.09648	418	"AWI"	418	500	1238	889	0.683371298405467	0.227790432801822	0	0	0	0	4.32801822323462	0	0	0	0	1.36674259681093	0	12.0728929384966	77.4487471526196	0	0	0	0	0	0	0	0.455580865603645	0	0	0	0.911161731207289	1.36674259681093	0	0	0	0	0	0	0	0.227790432801822	0.455580865603645	0	0	0	0	0	0	0.455580865603645	0
3078	4012	"Dallican Water"	60.38736	-1.09648	422	"AWI"	422	631	1345	1021	2.77136258660508	0	0	0	0	0	3.69515011547344	0.46189376443418	0	0	0	1.15473441108545	0	5.31177829099307	83.3718244803695	0	0	0	0	0	0	0	0	0	0.23094688221709	0	0.92378752886836	0	0	0	0	1.15473441108545	0.23094688221709	0	0	0.46189376443418	0.23094688221709	0	0	0	0	0	0	0	0
3078	4012	"Dallican Water"	60.38736	-1.09648	426	"AWI"	426	785	1442	1150	1.72786177105832	0	0	0	0.215982721382289	0	4.96760259179266	0.215982721382289	0	0	0	1.29589632829374	0	9.07127429805616	67.6025917926566	0	0	0.215982721382289	0	0	0.215982721382289	0	0	0	0.215982721382289	0	1.07991360691145	0	11.6630669546436	0	0	0.431965442764579	0	0	0	0.215982721382289	0.863930885529158	0	0	0	0	0	0	0	0
