"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Ilex"	"Lamiaceae"	"Onagraceae"	"Papaveraceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Salix"	"Tilia"	"Ulmus"	"Violaceae"
16235	25131	"Anse Saint-Martin"	49.70389	-1.87861	5	"AWI"	5	973	1664	1339	39.6078431372549	0.392156862745098	21.9607843137255	0	0	0	3.92156862745098	1.17647058823529	0.392156862745098	8.23529411764706	3.13725490196078	0	0.392156862745098	0	0	0.392156862745098	0	0	11.7647058823529	0	0	0	0	6.66666666666667	0	0	0	1.56862745098039	0	0.392156862745098	0
16235	25131	"Anse Saint-Martin"	49.70389	-1.87861	10	"AWI"	10	1072	1719	1412	2.41545893719807	0	1.93236714975845	0	0.966183574879227	0	0.483091787439614	1.93236714975845	2.89855072463768	3.38164251207729	9.66183574879227	0	0	0	0	0	0	0	0	2.89855072463768	1.93236714975845	64.2512077294686	0	5.31400966183575	0	0.483091787439614	0	0.483091787439614	0	0.966183574879227	0
16235	25131	"Anse Saint-Martin"	49.70389	-1.87861	15	"AWI"	15	1178	1778	1482	30.6382978723404	0	3.40425531914894	0.851063829787234	0	0	2.12765957446809	0.425531914893617	0	11.4893617021277	27.6595744680851	0	0	0	0	0	0	0	12.7659574468085	0	0	0	0	9.36170212765957	0	0	0	1.27659574468085	0	0	0
16235	25131	"Anse Saint-Martin"	49.70389	-1.87861	25	"AWI"	25	1382	1893	1621	13.2890365448505	0.332225913621262	1.32890365448505	0	0	2.6578073089701	2.32558139534884	0.332225913621262	0	12.624584717608	34.8837209302326	0	0.664451827242525	0	0	0.332225913621262	0	0	9.96677740863787	0	1.66112956810631	6.97674418604651	0	10.2990033222591	0.332225913621262	0	0.332225913621262	1.66112956810631	0	0	0
16235	25131	"Anse Saint-Martin"	49.70389	-1.87861	30	"AWI"	30	1493	1949	1694	0.925925925925926	0.462962962962963	1.38888888888889	0	0	7.87037037037037	1.38888888888889	2.31481481481481	4.62962962962963	0.462962962962963	5.09259259259259	0	0	0	0	0	0	0	0	0	3.24074074074074	62.037037037037	0	7.40740740740741	0	2.31481481481481	0	0.462962962962963	0	0	0
16235	25131	"Anse Saint-Martin"	49.70389	-1.87861	35	"AWI"	35	1562	2056	1772	9.41176470588235	0.588235294117647	8.23529411764706	1.76470588235294	0	0	7.05882352941176	0	1.17647058823529	21.7647058823529	11.1764705882353	5.29411764705882	0.588235294117647	1.17647058823529	0	0.588235294117647	0	0.588235294117647	0.588235294117647	0.588235294117647	4.11764705882353	0	0	20.5882352941176	0.588235294117647	0	0.588235294117647	2.94117647058824	0	0	0.588235294117647
16235	25131	"Anse Saint-Martin"	49.70389	-1.87861	45	"AWI"	45	1681	2254	1930	3.06748466257669	1.22699386503067	3.06748466257669	0	0	0	2.45398773006135	0	0	3.68098159509202	15.9509202453988	0	0	0	0	0	0	0	0	0	2.45398773006135	52.760736196319	0	8.58895705521472	0	0.613496932515337	4.29447852760736	1.84049079754601	0	0	0
16235	25131	"Anse Saint-Martin"	49.70389	-1.87861	55	"AWI"	55	1807	2440	2091	3.84615384615385	0.427350427350427	10.6837606837607	0	0	0	0.854700854700855	0.427350427350427	0.854700854700855	6.83760683760684	70.5128205128205	0	0	0	0	0	0	0	0	0.427350427350427	0.427350427350427	0	0.427350427350427	2.56410256410256	0.427350427350427	0	0.427350427350427	0	0	0.854700854700855	0
16235	25131	"Anse Saint-Martin"	49.70389	-1.87861	60	"AWI"	60	1870	2526	2170	32.0284697508897	0.355871886120996	8.54092526690392	1.42348754448399	0.355871886120996	0	4.27046263345196	0	1.42348754448399	16.3701067615658	6.04982206405694	0	0	0	0	0.355871886120996	0	0	0	0	0.355871886120996	13.8790035587189	0	12.0996441281139	0.355871886120996	0	0	1.06761565836299	0.711743772241993	0.355871886120996	0
16235	25131	"Anse Saint-Martin"	49.70389	-1.87861	70	"AWI"	70	2005	2703	2329	46.5384615384615	0.769230769230769	18.8461538461538	0.384615384615385	1.15384615384615	0	1.53846153846154	0	1.15384615384615	10.3846153846154	8.84615384615385	0	0	0	0	0.384615384615385	0	0	0	0.384615384615385	2.30769230769231	0	0.384615384615385	5.76923076923077	0	0.384615384615385	0	0.769230769230769	0	0	0
