"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Ilex"	"Juglans"	"Lamiaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Tilia"	"Ulmus"	"Urticaceae"
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	47	"AWI"	47	198	482	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	181	"AWI"	181	1069	1283	1189	0	9.52380952380952	9.52380952380952	0	0	0	0	9.52380952380952	0	0	0	0	0	0	0	0	19.047619047619	0	0	19.047619047619	0	0	0	0	0	0	0	0	0	0	0	0	28.5714285714286	0	0	0	0	4.76190476190476	0	0	0	0	0	0	0	0	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	45	"AWI"	45	180	473	341	0	0	2.27272727272727	0	0	0	0	2.27272727272727	0	0	0	0	0	0	0	0	6.81818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72.7272727272727	0	15.9090909090909	0	0	0	0	0	0	0	0	0	0	0	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	225	"AWI"	225	1400	1677	1545	0	51.1904761904762	0.680272108843537	0	0	0	0	9.18367346938776	0	0	0	0	0	0	0	11.734693877551	1.70068027210884	0	0	8.50340136054422	0	0	0	0	0	0	0	0	0	0	2.72108843537415	0.340136054421769	6.80272108843537	0	0	0	0	7.14285714285714	0	0	0	0	0	0	0	0	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	357	"AWI"	357	2409	2666	2587	0	40.9836065573771	0.655737704918033	0	0	0	0	30.8196721311475	0	0	0	0	0	0	0	7.70491803278689	8.68852459016393	0	0	1.63934426229508	0	0	0	0	0	0	0	0	0	0	0	0	4.26229508196721	0	0	0	0	3.9344262295082	0	0	0	0.163934426229508	0.819672131147541	0	0.163934426229508	0.163934426229508	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	19	"AWI"	19	-3	258	113	0	2.4390243902439	4.8780487804878	0	0	0	0	4.8780487804878	0	0	0	0	0	0	0	2.4390243902439	7.31707317073171	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21951219512195	1.21951219512195	75.609756097561	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	301	"AWI"	301	1977	2244	2116	0.186219739292365	31.6573556797021	0	0	0	0	0	40.4096834264432	0	0	0	0	0	0	0	5.02793296089385	1.86219739292365	0	0	4.46927374301676	0	0	0	0	0	0	0	0	0	0	0.74487895716946	0	8.19366852886406	0	0	0	0	7.4487895716946	0	0	0	0	0	0	0	0	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	209	"AWI"	209	1266	1539	1406	0.16260162601626	31.869918699187	2.11382113821138	0	0	0	0	10.5691056910569	0	0	0	0	0	0	0	12.8455284552846	2.11382113821138	0	0	16.0975609756098	0	0	0	0	0	0	0	0	0	0	6.50406504065041	0.975609756097561	10.4065040650407	0	0	0	0	5.85365853658537	0	0	0	0	0	0	0	0.48780487804878	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	281	"AWI"	281	1816	2114	1968	0	51.9713261648746	0.716845878136201	0	0	0	0	16.4874551971326	0	0	0	0	0	0	0	8.06451612903226	1.61290322580645	0	0	6.45161290322581	0	0	0	0	0	0	0	0	0	0	1.25448028673835	0.17921146953405	8.78136200716846	0	0	0	0	3.9426523297491	0	0	0	0	0	0	0.17921146953405	0.3584229390681	0
27230	48658	"Sehestedter Aussendeichsmoor"	53.438402	8.306488	233	"AWI"	233	1459	1736	1608	0	28.5714285714286	0.821018062397373	0	0	0	0	13.7931034482759	0	0	0	0	0	0	0	14.1215106732348	2.95566502463054	0	0	17.4055829228243	0	0	0	0	0	0	0	0	0	0	1.80623973727422	0.164203612479475	17.0771756978654	0	0	0	0	2.95566502463054	0	0	0	0	0	0	0	0.328407224958949	0
