"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	140	"AWI"	140	496	718	597	1	0	24	1	0	0	2	0	0	0	0	2	0	0	4	0	0	20	0	0	0	6	0	1	12	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	6	0	0	0	1	5	64	0	0	0	0	1	34	5	6	2	0	1	0	2	4	0	0	2	1	0	0	0	4	0	0	1	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	145	"AWI"	145	521	743	621	0	0	17	3	0	0	1	0	0	6	0	0	0	0	1	0	0	10	0	0	0	4	0	0	17	0	0	0	0	4	1	0	0	0	0	1	3	1	2	0	0	4	0	0	1	1	3	71	0	0	0	1	2	57	0	2	0	0	0	0	6	0	0	0	1	0	1	0	0	2	1	1	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	150	"AWI"	150	542	760	641	0	0	26	2	0	1	2	2	14	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	7	6	0	0	0	6	0	0	0	1	0	3	0	0	11	2	0	0	0	0	0	1	3	85	0	0	0	0	1	52	0	0	0	0	0	0	0	3	0	0	1	0	1	0	0	6	0	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	155	"AWI"	155	556	784	663	0	1	51	2	0	1	2	0	0	6	0	0	0	0	5	0	0	0	0	0	0	9	0	0	16	0	0	0	0	7	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	5	64	0	0	0	0	0	45	0	0	1	0	1	0	3	0	0	1	6	2	0	0	0	12	2	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	160	"AWI"	160	565	816	681	0	0	40	0	0	0	2	0	0	5	0	1	0	0	2	0	0	10	0	0	0	3	0	0	8	0	0	0	0	2	0	0	0	0	0	2	0	1	1	0	0	0	0	0	3	0	0	86	0	0	0	1	0	55	0	0	0	0	0	16	8	0	0	0	1	1	0	0	0	7	0	2	0	0	1
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	165	"AWI"	165	584	837	698	0	0	37	4	0	1	1	0	0	6	0	2	0	0	6	2	0	0	0	0	0	12	0	0	15	0	0	0	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	8	91	0	0	0	0	0	60	0	0	2	0	0	0	14	0	0	0	9	1	0	0	0	4	2	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	170	"AWI"	170	601	855	717	0	0	81	0	0	0	0	1	0	8	0	0	0	0	3	0	0	2	0	0	0	6	0	0	20	5	0	0	0	7	0	0	0	0	0	0	0	0	1	1	0	2	0	0	2	0	4	47	0	0	0	0	0	61	0	0	2	0	0	0	6	0	0	0	1	0	0	0	0	5	0	2	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	175	"AWI"	175	613	878	736	0	0	65	0	0	1	1	0	0	4	0	0	0	0	11	0	0	2	0	0	0	14	0	0	6	0	0	0	0	4	2	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	8	66	0	0	0	1	0	53	0	0	1	0	0	0	5	0	0	0	3	0	0	0	0	4	0	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	180	"AWI"	180	630	900	755	0	0	67	1	0	0	2	1	0	9	0	2	0	0	4	0	0	6	1	0	0	7	0	0	7	7	0	0	0	8	1	0	0	1	0	1	0	2	0	0	0	1	0	0	2	2	9	53	0	0	0	0	0	2	0	0	1	0	0	0	5	0	0	0	2	0	0	2	0	2	1	5	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	185	"AWI"	185	650	916	773	0	0	38	0	0	0	1	0	0	0	0	0	1	0	10	0	3	7	0	0	0	12	0	0	10	4	0	0	0	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	6	70	0	0	0	1	0	95	4	0	1	0	0	0	9	0	0	0	1	0	2	0	0	4	2	0	0	0	1
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	190	"AWI"	190	664	932	791	0	0	31	0	0	1	3	0	0	9	0	0	0	0	5	0	0	3	0	0	0	20	2	0	17	5	0	0	0	3	0	0	0	0	0	1	0	1	2	3	0	0	0	0	0	2	6	55	0	0	0	1	1	82	0	0	2	0	0	0	6	0	0	0	3	0	0	0	0	0	0	2	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	195	"AWI"	195	682	955	809	0	0	53	0	0	1	0	0	0	7	0	0	0	0	7	0	0	5	0	0	0	9	0	0	23	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	58	0	0	0	0	0	38	0	0	4	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	1	0	1
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	200	"AWI"	200	706	970	828	1	0	36	2	0	1	2	1	0	4	0	0	0	0	5	0	0	3	0	0	0	8	0	0	20	7	0	0	0	11	0	0	0	2	0	0	0	1	0	0	0	0	0	2	0	3	7	82	0	0	1	3	2	44	1	2	2	0	0	0	19	2	0	0	4	1	0	0	0	0	2	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	205	"AWI"	205	727	986	849	0	1	38	2	0	3	0	0	0	3	0	0	0	0	6	0	0	11	0	0	0	10	0	0	14	0	0	0	0	5	0	0	0	2	0	1	0	0	0	2	0	0	0	0	0	2	18	69	0	0	0	1	0	37	0	0	1	0	0	0	21	0	0	0	2	0	0	1	0	0	2	3	2	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	210	"AWI"	210	743	1009	869	0	2	35	2	0	1	1	0	0	5	0	1	0	0	2	0	0	11	0	0	0	15	0	0	35	2	0	0	0	6	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	1	12	67	0	0	0	1	3	28	0	0	1	0	0	0	13	0	0	0	4	1	0	1	0	0	1	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	215	"AWI"	215	773	1029	893	0	0	71	1	0	0	0	0	0	5	0	0	0	0	3	0	0	1	0	0	0	10	0	0	27	0	0	0	0	6	0	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0	5	88	0	0	0	0	1	29	0	0	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	10	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	220	"AWI"	220	793	1054	915	0	0	12	0	0	0	1	0	0	3	0	0	0	0	0	0	0	1	0	0	0	4	0	0	46	3	0	0	0	8	1	0	0	0	0	2	0	3	0	6	0	1	0	0	0	1	8	93	0	0	0	3	0	30	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	2	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	225	"AWI"	225	806	1084	932	0	0	10	1	0	1	3	0	0	1	0	0	0	0	5	0	0	0	0	0	0	4	0	0	94	0	0	0	0	14	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	8	75	0	0	0	0	0	28	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	230	"AWI"	230	825	1111	954	0	0	59	1	0	0	2	0	0	3	0	0	0	0	1	0	0	11	0	0	0	5	0	0	41	0	0	0	0	4	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	7	50	0	0	0	0	0	43	0	0	3	0	0	0	23	0	0	0	2	0	0	0	0	0	2	2	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	235	"AWI"	235	842	1140	976	0	0	88	1	0	1	0	0	0	5	0	0	0	0	0	0	0	3	0	0	0	10	0	0	36	0	0	0	0	4	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	1	3	47	0	0	0	2	0	37	0	0	2	0	0	0	34	15	0	0	3	0	0	0	0	0	1	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	240	"AWI"	240	853	1185	997	0	0	140	3	0	0	1	0	0	5	0	0	0	0	1	0	0	1	0	0	0	8	0	0	25	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	30	0	0	0	6	1	38	0	0	1	0	0	0	4	0	0	0	1	0	0	0	0	0	1	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	245	"AWI"	245	870	1219	1020	0	0	21	0	0	1	1	0	0	0	0	3	0	0	4	0	0	1	0	0	0	8	0	0	84	0	0	0	0	7	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	5	72	0	0	0	0	0	35	0	0	2	0	1	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	250	"AWI"	250	888	1241	1044	0	0	10	2	0	0	0	0	0	19	0	1	0	0	1	0	0	5	0	0	0	1	0	0	106	0	0	0	0	0	0	0	0	0	0	3	0	2	1	3	0	0	0	0	4	0	3	66	0	0	0	0	0	16	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	1	1	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	255	"AWI"	255	901	1272	1068	0	0	16	3	0	0	0	0	0	2	0	3	0	0	1	0	0	0	0	0	0	6	0	0	126	5	0	0	4	10	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	2	4	57	0	0	1	0	0	35	0	0	1	0	4	0	8	0	0	0	3	0	0	0	0	0	0	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	260	"AWI"	260	918	1307	1090	0	0	14	3	0	2	1	0	0	2	0	0	0	0	0	0	0	2	0	0	0	12	0	0	79	0	0	0	0	10	2	0	0	0	0	1	0	3	0	0	0	0	0	0	0	2	1	74	0	0	0	1	1	28	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	2	1	0	0	2
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	265	"AWI"	265	943	1327	1114	2	0	15	2	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	6	0	0	126	3	0	0	0	8	0	0	0	0	0	1	0	1	0	2	0	3	1	0	0	2	6	80	0	0	0	2	2	9	1	2	3	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	270	"AWI"	270	956	1356	1137	0	0	3	0	0	0	1	0	0	2	0	0	0	0	0	0	0	2	0	0	0	4	0	0	142	4	0	0	0	3	0	0	0	0	0	0	10	2	0	5	0	0	0	0	0	1	2	66	0	0	0	1	0	24	0	0	0	0	4	0	5	0	0	0	0	0	0	1	1	0	2	2	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	275	"AWI"	275	970	1387	1159	0	0	170	0	0	2	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	5	0	0	11	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	1	25	0	0	0	3	2	30	0	11	2	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	285	"AWI"	285	1014	1424	1206	0	0	7	2	0	1	3	0	60	2	0	2	0	0	1	0	0	0	0	0	0	2	0	0	14	0	0	0	0	12	1	0	0	0	2	1	0	4	0	0	0	3	0	0	2	3	27	129	0	0	0	0	3	13	1	0	1	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	1
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	290	"AWI"	290	1030	1456	1230	0	0	48	2	0	0	2	0	0	3	0	2	0	0	0	0	0	2	0	0	0	13	0	0	12	0	0	0	0	15	0	0	0	1	0	0	0	3	6	6	0	0	0	0	1	1	7	73	0	0	0	1	0	26	0	1	0	0	0	0	2	3	0	0	3	1	0	2	0	0	1	2	0	0	2
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	295	"AWI"	295	1055	1478	1253	0	0	127	0	0	0	1	0	0	7	0	1	0	0	0	0	0	0	0	0	0	10	0	0	10	0	0	0	0	5	2	0	0	0	0	0	0	0	0	1	0	1	0	0	2	1	2	29	0	0	0	3	0	37	2	1	0	0	0	0	6	4	0	1	7	0	1	0	0	0	2	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	300	"AWI"	300	1080	1496	1278	0	0	22	3	0	0	0	0	0	6	0	1	0	0	1	2	0	3	0	0	0	15	0	0	25	0	0	0	0	23	1	0	0	0	1	1	4	2	0	4	0	0	0	0	0	0	5	84	0	0	0	2	1	38	0	1	1	0	0	0	14	0	0	0	0	0	0	1	0	0	0	10	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	305	"AWI"	305	1100	1526	1305	0	0	20	2	0	0	4	0	0	3	1	0	0	0	1	0	0	0	0	0	0	6	0	0	79	0	1	0	0	4	1	0	0	0	0	0	5	4	0	2	0	1	0	0	0	1	7	83	0	0	0	2	1	38	0	0	1	0	0	0	3	0	0	0	15	0	0	2	0	0	2	0	0	2	2
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	310	"AWI"	310	1122	1550	1328	0	0	26	2	0	0	1	0	0	8	0	1	0	0	3	0	0	1	0	0	0	11	0	0	19	0	0	0	0	14	1	0	0	1	0	1	0	3	3	0	0	0	0	0	0	0	9	74	0	0	0	0	0	59	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	2	16	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	315	"AWI"	315	1147	1568	1350	0	0	32	1	0	0	3	0	0	8	0	2	0	0	5	0	0	4	0	0	0	26	0	0	47	2	0	0	0	27	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	4	49	0	0	0	1	2	54	2	0	0	0	0	0	5	0	0	0	13	0	0	0	0	0	2	0	2	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	320	"AWI"	320	1163	1590	1374	0	0	53	2	0	2	1	0	0	8	0	1	0	0	4	0	0	5	0	0	0	16	0	0	43	0	0	0	0	17	1	0	0	2	0	0	0	5	1	1	0	0	0	0	0	3	2	35	0	0	0	0	1	79	0	0	0	0	0	0	4	3	0	0	0	1	0	0	1	0	2	5	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	325	"AWI"	325	1187	1617	1395	0	0	44	2	0	0	2	0	0	14	0	0	0	0	3	3	0	7	0	0	0	37	0	0	27	4	0	0	0	42	2	0	0	4	0	1	4	2	0	2	0	2	0	0	0	2	2	30	0	0	0	8	2	66	0	0	2	0	0	0	6	0	0	0	2	1	0	0	0	0	0	5	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	330	"AWI"	330	1227	1636	1419	0	1	45	2	0	2	1	0	0	9	0	0	0	0	5	0	0	6	0	0	0	11	0	0	37	4	0	0	0	45	1	0	0	3	0	0	0	8	2	2	0	0	0	0	1	2	0	48	0	0	0	5	3	63	0	0	0	0	0	0	7	0	0	0	2	1	0	1	1	0	2	3	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	335	"AWI"	335	1250	1666	1442	0	0	30	0	0	0	0	0	0	12	0	0	0	0	1	0	0	0	0	0	0	21	0	0	22	0	0	0	0	35	6	0	0	0	0	0	0	2	0	2	0	1	0	0	0	2	1	69	0	0	0	0	0	70	0	0	1	0	0	0	4	0	0	0	2	0	0	0	0	0	2	2	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	345	"AWI"	345	1300	1711	1488	0	0	60	3	0	2	2	0	0	16	2	2	0	0	1	2	0	0	0	0	0	16	0	0	30	0	0	0	0	4	2	0	0	2	0	0	0	2	0	3	0	2	0	0	0	2	3	24	0	0	1	0	1	57	2	2	2	0	2	0	3	0	0	0	2	0	0	0	2	0	2	3	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	355	"AWI"	355	1339	1762	1532	0	0	47	2	0	1	2	0	0	13	1	0	0	0	0	0	0	0	0	0	0	17	0	0	22	0	0	0	0	14	1	0	0	2	0	0	0	1	0	2	0	6	0	0	0	3	6	48	0	0	1	2	1	60	2	0	0	0	0	0	2	0	0	0	2	0	0	0	2	0	2	2	1	0	1
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	365	"AWI"	365	1413	1799	1579	0	1	47	2	0	0	2	1	0	6	0	0	0	0	0	0	0	0	0	0	0	13	0	0	27	0	0	0	0	10	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	3	3	50	0	0	0	1	0	64	0	2	1	0	0	0	2	0	0	0	0	0	0	0	1	0	3	6	1	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	375	"AWI"	375	1486	1852	1636	0	0	56	2	0	2	1	2	0	10	0	0	0	0	2	0	0	0	0	0	0	7	0	0	19	0	0	0	0	3	0	0	1	2	0	0	0	1	4	1	0	3	2	0	0	4	8	50	0	0	0	1	2	64	1	1	0	0	0	0	0	0	0	3	1	0	0	0	2	0	1	7	1	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	381	"AWI"	381	1534	1889	1678	0	0	130	3	0	2	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	8	0	0	34	0	0	0	0	4	0	0	0	2	1	0	0	1	2	0	0	0	0	0	0	2	7	0	0	0	0	4	0	36	0	2	1	0	0	0	3	0	1	0	0	0	0	0	3	0	2	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	384	"AWI"	384	1547	1910	1693	0	0	152	2	0	2	1	0	0	13	0	0	0	0	7	0	0	0	0	0	0	4	0	0	14	0	0	0	0	5	0	0	0	2	0	0	0	1	0	4	0	0	0	0	0	1	3	20	0	0	0	1	0	54	0	0	0	0	0	0	5	0	0	0	2	0	0	0	2	0	3	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	390	"AWI"	390	1581	1967	1732	0	0	120	2	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	11	0	0	24	0	0	0	0	1	1	0	0	0	0	0	0	2	1	6	0	0	1	0	1	2	2	36	0	0	0	1	1	68	0	0	1	0	0	0	11	0	0	0	3	0	0	0	0	0	2	2	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	400	"AWI"	400	1635	2084	1826	0	0	42	2	0	2	2	0	0	5	0	2	0	0	1	0	0	0	0	0	0	4	0	0	56	6	0	0	0	3	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	2	3	42	0	0	0	2	2	54	0	1	1	0	1	0	9	0	0	0	2	2	0	0	1	0	0	1	1	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	410	"AWI"	410	1712	2198	1918	0	0	88	2	0	1	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	4	0	0	40	0	0	0	0	1	2	0	0	2	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1	2	0	32	0	0	0	0	0	0	19	0	0	0	1	1	0	15	0	0	3	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	420	"AWI"	420	1765	2288	2021	0	0	35	2	0	2	1	0	0	6	0	1	0	0	0	0	0	0	0	0	0	7	0	0	65	0	0	0	0	3	0	0	0	1	0	0	0	0	0	17	0	0	0	0	0	1	0	0	0	0	0	0	0	81	0	0	0	0	0	0	13	0	0	0	0	0	0	14	0	0	0	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	430	"AWI"	430	1903	2365	2115	0	1	40	2	0	0	3	1	0	4	0	0	0	0	0	0	0	0	0	0	0	12	0	0	77	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	8	45	0	0	1	0	0	43	0	0	0	0	0	0	4	0	0	0	0	0	0	5	0	0	3	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	440	"AWI"	440	2012	2462	2213	0	0	87	4	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	17	0	0	48	0	0	0	0	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	2	29	0	0	1	0	1	49	0	0	0	0	0	0	3	0	0	0	0	0	0	0	5	0	1	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	450	"AWI"	450	2102	2598	2322	0	0	80	2	0	1	1	0	0	14	0	2	0	0	0	0	0	0	0	0	0	10	0	0	11	0	0	0	0	3	0	0	0	1	0	0	0	0	0	5	0	2	1	0	0	2	5	0	0	0	2	0	2	50	0	0	0	0	0	0	6	0	0	0	2	0	0	1	5	0	2	0	0	0	0
16105	24871	"Tourbière de Nay"	47.31056	-1.53417	460	"AWI"	460	2187	2734	2431	0	0	85	3	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	19	0	0	23	0	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	39	0	0	0	0	0	0	13	0	0	0	0	0	0	0	4	0	2	0	0	0	0
