"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
2964	40627	"Aegelsee"	46.64583	7.54333	540	"AWI"	540	7600	8285	7977	2.29746070133011	0.120918984280532	14.8730350665054	0.120918984280532	0.120918984280532	0	0.120918984280532	0	2.41837968561064	0.241837968561064	0	0	0	0	0	21.5235792019347	13.4220072551391	0	0	0	0	0.120918984280532	0	1.45102781136638	0	0	0	0	0	0	0	0	0	0	0.120918984280532	12.2128174123337	0	0	0	0	4.11124546553809	0.120918984280532	0	0	0.483675937122128	0.120918984280532	0	0.120918984280532	0	0	5.68319226118501	20.1934703748489	0
2964	40627	"Aegelsee"	46.64583	7.54333	550	"AWI"	550	7808	8351	8094	0.587084148727984	0.195694716242661	12.133072407045	0	1.56555772994129	0	0.195694716242661	0	0.195694716242661	0	0	0	0	0	0	23.091976516634	11.545988258317	0	0	0	0	0	0	2.5440313111546	0	0	0	0	0	0	0	0	0	0	0	12.9158512720157	0	0	0	0	2.73972602739726	0.195694716242661	0	0	0.391389432485323	0.195694716242661	0	0	0	0	6.45792563600783	25.0489236790607	0
2964	40627	"Aegelsee"	46.64583	7.54333	560	"AWI"	560	8017	8397	8215	1.16279069767442	0.166112956810631	10.6312292358804	0	0.166112956810631	0.166112956810631	0.498338870431894	0	2.32558139534884	0.166112956810631	0.166112956810631	0	0	0	0	14.1196013289037	33.8870431893688	0	0	0	0	0	0	1.82724252491694	0	0	0.498338870431894	0	0.166112956810631	0	0	0	0	0.166112956810631	0	11.1295681063123	0	0	0	0	4.48504983388704	0.166112956810631	0	0	0.166112956810631	0	0	0	0	0	6.64451827242525	11.2956810631229	0
2964	40627	"Aegelsee"	46.64583	7.54333	570	"AWI"	570	8185	8509	8350	0.649350649350649	0.0927643784786642	4.35992578849722	0	0.0927643784786642	0	0.0927643784786642	0	0.371057513914657	0	0	0	0	0	0	6.86456400742115	58.9981447124304	0	0	0	0	0	0	0.834879406307978	0	0	0.0927643784786642	0	0	0	0	0.0927643784786642	0	0	0	8.71985157699443	0	0	0	0	2.5974025974026	0	0	0	0.0927643784786642	0	0	0	0	0.0927643784786642	9.09090909090909	6.86456400742115	0
2964	40627	"Aegelsee"	46.64583	7.54333	580	"AWI"	580	8266	8830	8497	0.144717800289436	0.289435600578871	18.9580318379161	0	0.144717800289436	0	0.434153400868307	0	2.31548480463097	0	0	0	0	0	0	14.4717800289436	23.7337192474674	0	0	0	0	0	0	6.80173661360347	0	0	0.144717800289436	0	0	0	0	0	0	0	0	2.31548480463097	0	0	0	0	7.81476121562952	0.144717800289436	0	0	0.434153400868307	0	0	0	0	0	11.8668596237337	9.98552821997106	0
2964	40627	"Aegelsee"	46.64583	7.54333	590	"AWI"	590	8320	9311	8654	0.206611570247934	0.619834710743802	27.8925619834711	0	0.413223140495868	0.206611570247934	0.826446280991736	0	1.44628099173554	0.206611570247934	0	0	0	0	0	18.595041322314	23.1404958677686	0	0	0	0	0	0	1.2396694214876	0	0	0.413223140495868	0	0	0	0	0	0	0	0	3.92561983471074	0	0	0	0	5.37190082644628	0.206611570247934	0	0	0.619834710743802	0	0	0	0	0	2.68595041322314	11.9834710743802	0
2964	40627	"Aegelsee"	46.64583	7.54333	600	"AWI"	600	8366	9783	8810	0.626959247648903	0.156739811912226	11.7554858934169	0	0.783699059561128	0	0.156739811912226	0	0.940438871473354	0	0	0	0	0	0	16.9278996865204	35.423197492163	0	0	0	0	0	0	2.19435736677116	0	0	0.156739811912226	0	0	0	0	0	0	0	0	9.09090909090909	0	0	0	0	4.23197492163009	0	0	0	0.156739811912226	0	0	0	0	0	5.01567398119122	12.3824451410658	0
2964	40627	"Aegelsee"	46.64583	7.54333	610	"AWI"	610	8491	9922	9007	0.379266750948167	0.379266750948167	10.6194690265487	0	0.758533501896334	0.126422250316056	0.252844500632111	0	3.16055625790139	0.126422250316056	0	0	0	0	0	18.5840707964602	19.4690265486726	0	0	0	0	0	0	4.67762326169406	0	0	0.884955752212389	0	0	0	0	0	0	0	0	8.21744627054361	0	0	0	0	9.22882427307206	0	0	0	0	0.505689001264223	0	0.252844500632111	0	0	4.67762326169406	17.6991150442478	0
2964	40627	"Aegelsee"	46.64583	7.54333	620	"AWI"	620	8557	10121	9191	0.212089077412513	0.63626723223754	8.8016967126193	0	0.31813361611877	0.212089077412513	0.106044538706257	0	2.4390243902439	0	0	0	0	0	0	22.7995758218452	23.8600212089077	0	0	0	0	0	0.106044538706257	1.59066808059385	0	0	0.31813361611877	0	0	0	0	0	0	0	0	10.7104984093319	0	0	0	0	6.46871686108165	0.212089077412513	0	0.106044538706257	0.31813361611877	0.31813361611877	0	0.212089077412513	0	0.106044538706257	2.22693531283139	17.9215270413574	0
2964	40627	"Aegelsee"	46.64583	7.54333	630	"AWI"	630	8629	10408	9350	0	1.56046814044213	9.88296488946684	0	0.780234070221066	1.30039011703511	0.260078023407022	0	4.81144343302991	0	0	0	0	0	0	23.2769830949285	14.9544863459038	0	0	0.130039011703511	0	0	0	2.3407022106632	0	0	0	0	0	0	0	0	0	0	0	4.94148244473342	0	0	0	0	8.71261378413524	0.260078023407022	0	0	0.260078023407022	0.390117035110533	0	0	0	0	8.45253576072822	17.6853055916775	0
2964	40627	"Aegelsee"	46.64583	7.54333	640	"AWI"	640	8778	10556	9515	0	0.611620795107034	5.81039755351682	0	0.152905198776758	0.152905198776758	0.458715596330275	0	7.79816513761468	0	0	0	0	0	0	39.1437308868502	6.57492354740061	0	0	0	0	0	0.152905198776758	0.458715596330275	0	0	0.611620795107034	0	0	0	0	0	0	0	0	7.95107033639144	0	0	0	0	9.9388379204893	0.152905198776758	0	0.305810397553517	0.152905198776758	0	0.152905198776758	0.458715596330275	0	0	7.03363914373089	11.9266055045872	0
2964	40627	"Aegelsee"	46.64583	7.54333	650	"AWI"	650	8852	10753	9681	0	0.774193548387097	1.93548387096774	0	0.129032258064516	0.387096774193548	0.258064516129032	0	5.41935483870968	0.129032258064516	0	0	0	0	0	53.0322580645161	1.54838709677419	0	0	0	0	0	0	0.516129032258065	0	0	0.129032258064516	0	0	0	0	0	0	0	0	6.32258064516129	0	0	0	0	11.0967741935484	0.129032258064516	0	0.129032258064516	0.129032258064516	0.129032258064516	0	0	0	0	4.38709677419355	13.4193548387097	0
2964	40627	"Aegelsee"	46.64583	7.54333	660	"AWI"	660	8966	10947	9834	0	0.481540930979133	2.24719101123596	0	0.160513643659711	0.160513643659711	0.160513643659711	0	17.4959871589085	0	0.160513643659711	0	0	0	0	48.6356340288925	0.642054574638844	0	0	0	0	0	0	0.160513643659711	0.160513643659711	0	0.642054574638844	0	0	0	0	0	0	0	0	6.74157303370786	0	0	0	0	12.199036918138	0	0	0	0	0.160513643659711	0	0	0	0	4.01284109149278	5.7784911717496	0
2964	40627	"Aegelsee"	46.64583	7.54333	670	"AWI"	670	9090	11067	10027	0	0.728597449908925	2.36794171220401	0	0.364298724954463	0.546448087431694	0.182149362477231	0	8.01457194899818	0	0	0	0	0	0	40.6193078324226	1.09289617486339	0	0	0	0	0	0	0.182149362477231	0	0	0	0	0	0	0	0	0	0	0	17.6684881602914	0	0	0	0	10.7468123861566	0.182149362477231	0	0	0	0.182149362477231	0.182149362477231	0	0	0	4.18943533697632	12.7504553734062	0
2964	40627	"Aegelsee"	46.64583	7.54333	680	"AWI"	680	9208	11218	10236	0	0.746268656716418	1.34328358208955	0	0	0	0.149253731343284	0	10.2985074626866	0	0	0	0	0	0	41.9402985074627	1.94029850746269	0.149253731343284	0	0.149253731343284	0	0	0	0	0	0	0.447761194029851	0	0	0	0	0	0	0	0	16.7164179104478	0	0	0	0	11.3432835820896	0.149253731343284	0	0	0.447761194029851	0	0	0	0	0	3.28358208955224	10.8955223880597	0
2964	40627	"Aegelsee"	46.64583	7.54333	690	"AWI"	690	9353	11363	10425	0	0.735294117647059	1.47058823529412	0	0.147058823529412	0	0	0	7.05882352941176	0	0	0	0	0	0	36.6176470588235	1.47058823529412	0	0	0	0	0	0.147058823529412	0.147058823529412	0	0	0.147058823529412	0	0	0	0	0	0	0	0	27.7941176470588	0	0	0	0	9.41176470588235	0.294117647058824	0	0	0.147058823529412	0.147058823529412	0	0	0	0	3.82352941176471	10.4411764705882	0
2964	40627	"Aegelsee"	46.64583	7.54333	700	"AWI"	700	9590	11502	10613	0	0.32520325203252	1.6260162601626	0.16260162601626	0.16260162601626	0	0.32520325203252	0	14.6341463414634	0.16260162601626	0	0	0	0	0	37.7235772357724	1.13821138211382	0	0	0	0	0	0	0.16260162601626	0	0	1.30081300813008	0	0	0	0	0	0	0	0	21.1382113821138	0	0	0	0	6.01626016260163	0.32520325203252	0	0.16260162601626	0.16260162601626	0.48780487804878	0	0	0	0.32520325203252	5.04065040650407	8.61788617886179	0
2964	40627	"Aegelsee"	46.64583	7.54333	710	"AWI"	710	9759	11742	10798	0	0.377358490566038	1.32075471698113	0	0.377358490566038	0	0.377358490566038	0	14.7169811320755	0	0	0	0	0	0	29.811320754717	0.377358490566038	0	0	0	0	0	0	0.754716981132076	0	0	0.754716981132076	0	0	0	0	0	0	0	0	33.5849056603774	0	0	0	0	1.50943396226415	0.188679245283019	0	0	0.188679245283019	0.754716981132076	0	0	0	0	4.90566037735849	10	0
2964	40627	"Aegelsee"	46.64583	7.54333	720	"AWI"	720	9979	11895	10968	0	0	2.13592233009709	0	0.388349514563107	0	0.194174757281553	0	13.2038834951456	0.194174757281553	0	0	0	0	0	24.0776699029126	1.16504854368932	0.194174757281553	0	0	0	0	0.194174757281553	0	0	0	0.58252427184466	0	0	0	0	0	0	0	0	40.1941747572816	0	0	0	0	1.74757281553398	0.194174757281553	0	0	0.194174757281553	0.388349514563107	0	0	0	0	1.35922330097087	13.5922330097087	0
2964	40627	"Aegelsee"	46.64583	7.54333	730	"AWI"	730	10232	11985	11151	0	0.132100396301189	1.84940554821664	0	0.528401585204756	0	0.264200792602378	0	13.6063408190225	0	0	0	0	0	0	18.0977542932629	1.58520475561427	0	0	0	0	0	0	0	0	0	0.396301188903567	0	0	0	0	0	0	0	0	53.3685601056803	0	0	0	0	1.1889035667107	0.132100396301189	0	0	0.792602377807133	0.924702774108322	0	0	0	0	0.660501981505945	6.47291941875826	0
2964	40627	"Aegelsee"	46.64583	7.54333	735	"AWI"	735	10318	12072	11245	0	0	1.08892921960073	0.362976406533575	0.544464609800363	0	0.362976406533575	0	8.34845735027223	0	0	0	0	0	0	11.4337568058076	1.63339382940109	0.362976406533575	0	0	0	0	0	0	0	0	0.181488203266788	0	0	0	0	0	0	0	0	67.3321234119782	0	0	0	0	1.27041742286751	0	0	0	0.181488203266788	0.725952813067151	0	0	0	0	0.907441016333938	5.08166969147005	0.181488203266788
2964	40627	"Aegelsee"	46.64583	7.54333	740	"AWI"	740	10385	12169	11339	0	0	1.71606864274571	0	0	0	0.62402496099844	0	10.9204368174727	0	0	0	0	0	0	4.99219968798752	1.5600624024961	0	0	0	0	0	0	0	0	0	0.93603744149766	0	0	0	0	0	0	0	0	72.5429017160686	0	0	0	0	0.62402496099844	0	0	0.15600624024961	0.46801872074883	0.31201248049922	0	0	0	0	0.15600624024961	4.99219968798752	0
2964	40627	"Aegelsee"	46.64583	7.54333	742.5	"AWI"	742.5	10430.5	12229.5	11380.5	0	0	0.32051282051282	0	0	0	0.641025641025641	0	19.8717948717949	0	0	0	0	0	0.16025641025641	2.56410256410256	1.28205128205128	0	0	0	0	0	0	0	0	0	0.480769230769231	0	0	0	0	0	0	0	0	71.3141025641026	0	0	0	0	0.961538461538462	0.32051282051282	0	0.16025641025641	0	0.16025641025641	0	0	0	0	0.16025641025641	1.44230769230769	0.16025641025641
2964	40627	"Aegelsee"	46.64583	7.54333	745	"AWI"	745	10554	12251	11422	0	0	0.319829424307036	0	0.426439232409382	0	0.106609808102345	0	16.5245202558635	0.106609808102345	0.106609808102345	0	0	0	0	1.59914712153518	0.533049040511727	0	0	0	0	0	0	0	0	0	0.533049040511727	0	0	0	0	0	0	0	0	77.5053304904051	0	0	0	0	0.319829424307036	0	0	0	0.426439232409382	0.533049040511727	0	0	0	0	0	0.959488272921109	0
2964	40627	"Aegelsee"	46.64583	7.54333	747.5	"AWI"	747.5	10688	12277.5	11466	0	0	0.467289719626168	0	0	0	0.623052959501558	0	34.7352024922118	0	0.155763239875389	0	0	0	0	0.155763239875389	0.623052959501558	0	0	0.311526479750779	0	0	0	0	0	0	0.934579439252336	0	0	0	0	0	0	0	0	61.214953271028	0	0	0	0	0.311526479750779	0.155763239875389	0	0	0	0.155763239875389	0	0	0	0	0	0	0.155763239875389
2964	40627	"Aegelsee"	46.64583	7.54333	750	"AWI"	750	10789	12292	11505	0	0.185873605947955	0.185873605947955	0	0.371747211895911	0	0.557620817843866	0	28.6245353159851	0	0	0	0	0	0	1.11524163568773	0.743494423791822	0	0	0	0	0	0	0	0	0	1.30111524163569	0	0	0	0	0	0	0	0	64.4981412639405	0	0	0	0	0	0.371747211895911	0	0.185873605947955	0.929368029739777	0.929368029739777	0	0	0	0	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	752.5	"AWI"	752.5	10884	12305	11551.5	0	0	0	0	0.291120815138282	0	0.873362445414847	0	26.9286754002911	0	0	0	0	0	0	0.291120815138282	1.16448326055313	0	0	0	0	0	0	0	0	0	2.18340611353712	0	0	0	0	0	0	0	0	66.0844250363901	0	0	0	0	0.291120815138282	0.291120815138282	0	0	0.582241630276565	0.873362445414847	0	0	0	0.145560407569141	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	755	"AWI"	755	10964	12329	11598	0	0	0.111607142857143	0	0.558035714285714	0	0.78125	0	13.7276785714286	0	0.111607142857143	0	0	0	0	0.223214285714286	1.11607142857143	0.111607142857143	0	0	0	0	0	0	0	0	1.45089285714286	0	0	0	0	0	0	0	0	80.1339285714286	0	0	0	0	0.111607142857143	0.334821428571429	0	0	0.111607142857143	0.669642857142857	0	0	0	0.446428571428571	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	757.5	"AWI"	757.5	11038	12361.5	11642.5	0	0	0	0.167785234899329	0	0	1.00671140939597	0	16.7785234899329	0	0	0	0	0	0	0.167785234899329	1.00671140939597	0.167785234899329	0	0	0	0	0	0	0	0	3.69127516778524	0	0	0	0	0	0	0	0	73.993288590604	0	0	0	0	0.335570469798658	0.167785234899329	0	0	1.67785234899329	0.335570469798658	0	0	0.167785234899329	0.167785234899329	0	0	0.167785234899329
2964	40627	"Aegelsee"	46.64583	7.54333	760	"AWI"	760	11091	12395	11697	0	0	0.130890052356021	0	0.523560209424084	0	0.392670157068063	0	18.848167539267	0	0	0	0	0	0	0.785340314136126	0.392670157068063	0.130890052356021	0	0	0	0	0	0	0	0	2.87958115183246	0	0	0	0	0	0	0	0	74.2146596858639	0	0	0	0	0.130890052356021	0.523560209424084	0	0.130890052356021	0.785340314136126	0.130890052356021	0	0	0	0	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	762.5	"AWI"	762.5	11132.5	12429	11751	0	0	0	0	0.344234079173838	0	1.37693631669535	0	8.95008605851979	0	0	0	0	0	0.0860585197934596	0	1.80722891566265	0.0860585197934596	0	0	0	0	0	0	0	0	3.184165232358	0	0	0	0	0	0	0	0	83.4767641996558	0	0	0	0	0	0	0	0.172117039586919	0.172117039586919	0.258175559380379	0	0	0	0.0860585197934596	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	765	"AWI"	765	11179	12473	11803	0	0	0	0.349243306169965	0.232828870779977	0	2.09545983701979	0	4.42374854481956	0	0	0	0	0	0.116414435389988	0.232828870779977	1.16414435389988	0	0	0	0	0	0	0	0	0	1.62980209545984	0	0	0	0	0	0	0	0	88.0093131548312	0	0	0	0	0.349243306169965	0.232828870779977	0	0.349243306169965	0.349243306169965	0.232828870779977	0	0	0	0.232828870779977	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	767.5	"AWI"	767.5	11211	12528	11854.5	0	0	0	0.269541778975741	0.269541778975741	0	2.96495956873315	0	4.85175202156334	0	0	0	0	0	0.134770889487871	0	2.56064690026954	0.269541778975741	0	0	0	0	0	0	0	0	1.07816711590297	0	0	0	0	0	0	0	0	85.9838274932615	0	0	0	0	0	0.134770889487871	0	0.673854447439353	0.269541778975741	0.134770889487871	0	0	0	0.404312668463612	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	770	"AWI"	770	11240	12587	11909	0	0	0	0	0.341296928327645	0	3.07167235494881	0	8.3617747440273	0	0	0	0	0	0.341296928327645	1.02389078498294	2.04778156996587	0.341296928327645	0	0	0	0	0	0	0	0	3.58361774744027	0	0	0	0	0	0	0	0	78.1569965870307	0	0	0	0	0	0	0	0.511945392491468	0.68259385665529	0.511945392491468	0	0	0	1.02389078498294	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	772.5	"AWI"	772.5	11340.5	12620.5	11978.5	0	0	0	0	0.425531914893617	0	1.06382978723404	0	4.25531914893617	0.212765957446809	0	0	0	0	0.425531914893617	0	3.40425531914894	0.212765957446809	0	0	0	0	0	0	0	0	4.68085106382979	0	0	0	0	0	0	0	0	82.7659574468085	0	0	0	0	0	0.425531914893617	0	0.638297872340425	0.638297872340425	0.212765957446809	0	0	0	0.638297872340425	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	775	"AWI"	775	11481	12641	12057	0	0.121654501216545	0.24330900243309	0.364963503649635	0.48661800486618	0	1.94647201946472	0	6.08272506082725	0.121654501216545	0	0	0	0	0	0.24330900243309	1.58150851581509	0	0	0	0	0	0	0	0	0	2.4330900243309	0	0	0	0	0	0	0	0	84.7931873479319	0	0	0	0	0	0.364963503649635	0	0.121654501216545	0.121654501216545	0.364963503649635	0	0	0	0.48661800486618	0	0.121654501216545	0
2964	40627	"Aegelsee"	46.64583	7.54333	777.5	"AWI"	777.5	11618.5	12665	12135	0	0	0	0	0.178571428571429	0	4.46428571428571	0	1.42857142857143	0	0	0	0	0	0.714285714285714	0	2.14285714285714	0.357142857142857	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	86.25	0	0	0	0	0.178571428571429	0	0	0.357142857142857	0.178571428571429	0.178571428571429	0	0	0	1.07142857142857	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	780	"AWI"	780	11761	12689	12214	0	0	0	0.303490136570561	0.151745068285281	0	4.09711684370258	0	6.98027314112291	0	0	0	0	0	0.151745068285281	0.455235204855842	3.1866464339909	0	0	0	0	0	0	0	0	0	2.27617602427921	0	0	0	0	0	0	0	0	81.1836115326252	0	0	0	0	0.151745068285281	0	0	0	0.303490136570561	0.151745068285281	0	0	0	0.606980273141123	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	782.5	"AWI"	782.5	11898.5	12709.5	12294	0	0	0	0.151975683890578	0.759878419452888	0	8.05471124620061	0	8.51063829787234	0	0	0	0	0	0	0.303951367781155	2.43161094224924	0.455927051671732	0	0.303951367781155	0	0	0	0	0	0	2.43161094224924	0	0.151975683890578	0	0	0	0	0	0	72.1884498480243	0	0	0	0.151975683890578	0	0.151975683890578	0	0.759878419452888	1.51975683890578	0	0	0	0.151975683890578	1.3677811550152	0	0	0.151975683890578
2964	40627	"Aegelsee"	46.64583	7.54333	785	"AWI"	785	12030	12727	12376	0	0	0	0.545702592087312	0.136425648021828	0	2.72851296043656	0	7.7762619372442	0	0	0	0	0	0.136425648021828	0.136425648021828	1.77353342428377	0	0	0	0	0	0	0	0	0	1.77353342428377	0	0	0	0	0	0	0	0	83.356070941337	0	0	0	0	0.136425648021828	0.136425648021828	0	0	0.818553888130969	0.136425648021828	0	0	0	0.409276944065484	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	787.5	"AWI"	787.5	12165	12753.5	12455	0	0	0	0.920810313075507	0	0	3.13075506445672	0	8.28729281767956	0	0	0	0	0	0	0	3.31491712707182	0.368324125230203	0	0	0	0	0	0	0	0	8.65561694290976	0	0	0	0	0	0	0	0	72.1915285451197	0	0	0	0	0.368324125230203	0.184162062615101	0	0	1.10497237569061	0.368324125230203	0	0	0	0.920810313075507	0	0	0.184162062615101
2964	40627	"Aegelsee"	46.64583	7.54333	790	"AWI"	790	12298	12779	12536	0	0	0	1.12517580872011	0.421940928270042	0	6.61040787623066	0	6.0478199718706	0.140646976090014	0	0	0	0	0.281293952180028	0.140646976090014	1.9690576652602	0.140646976090014	0	0	0	0	0	0	0	0	3.23488045007032	0	0	0	0	0	0	0	0	75.9493670886076	0	0	0	0	0.140646976090014	0.421940928270042	0	0.70323488045007	1.26582278481013	0.562587904360056	0	0	0	0.562587904360056	0	0	0.281293952180028
2964	40627	"Aegelsee"	46.64583	7.54333	792.5	"AWI"	792.5	12422	12808.5	12616	0	0	0	0.673400673400673	0.336700336700337	0	4.88215488215488	0	5.55555555555556	0	0	0	0	0	0	0.168350168350168	3.1986531986532	0.336700336700337	0	0	0	0	0	0	0	0	4.04040404040404	0	0	0	0	0	0	0	0	76.7676767676768	0	0	0	0.168350168350168	0.336700336700337	0.336700336700337	0	0	1.68350168350168	0.168350168350168	0	0	0	1.17845117845118	0	0	0.168350168350168
2964	40627	"Aegelsee"	46.64583	7.54333	795	"AWI"	795	12536	12847	12697	0	0	0	0.315457413249211	0.630914826498423	0	1.89274447949527	0	4.73186119873817	0.157728706624606	0.157728706624606	0	0	0	0	0	1.73501577287066	0.473186119873817	0	0	0	0	0	0	0	0	0.946372239747634	0	0	0	0	0	0	0	0	87.2239747634069	0	0	0	0	0.157728706624606	0.630914826498423	0	0.157728706624606	0.315457413249211	0.315457413249211	0	0	0	0.157728706624606	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	797.5	"AWI"	797.5	12633	12901.5	12779.5	0	0	0	0.328407224958949	0.164203612479475	0	2.29885057471264	0	10.6732348111658	0	0	0	0	0	0	0	2.62725779967159	0.164203612479475	0	0	0	0	0	0	0	0	2.62725779967159	0	0	0	0	0	0	0	0	79.1461412151067	0	0	0	0	0.164203612479475	0.492610837438424	0	0	0.656814449917898	0.164203612479475	0	0	0	0.164203612479475	0	0	0.328407224958949
2964	40627	"Aegelsee"	46.64583	7.54333	800	"AWI"	800	12703	12965	12851	0	0	0	0.178571428571429	0.714285714285714	0	1.42857142857143	0	18.2142857142857	0	0	0	0	0	0	0	1.07142857142857	0.535714285714286	0	0	0	0	0	0	0	0	0.714285714285714	0	0	0	0	0	0	0	0	74.8214285714286	0	0	0	0	0.178571428571429	0.714285714285714	0	0	0.357142857142857	0.892857142857143	0	0	0	0.178571428571429	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	805	"AWI"	805	12767	13076	12920	0	0	0	0.136798905608755	0.27359781121751	0	1.09439124487004	0	12.311901504788	0	0	0	0	0	0	0	1.77838577291382	0.136798905608755	0	0	0	0	0	0	0	0	1.36798905608755	0	0	0	0	0	0	0	0	81.8057455540356	0	0	0	0	0	0.410396716826265	0	0.136798905608755	0.27359781121751	0.27359781121751	0	0	0	0	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	807.5	"AWI"	807.5	12788.5	13182	12948.5	0	0	0	0	0.544464609800363	0	2.72232304900181	0	13.9745916515427	0	0	0	0	0	0	0	4.17422867513612	0.362976406533575	0	0	0	0	0	0	0	0	2.72232304900181	0	0	0	0	0	0	0	0	74.2286751361162	0	0	0	0	0	0	0	0.181488203266788	0.544464609800363	0.362976406533575	0	0	0	0.181488203266788	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	810	"AWI"	810	12802	13295	12978	0	0	0	0.158478605388273	0.316957210776545	0	1.90174326465927	0	14.4215530903328	0	0	0	0	0	0	0	1.58478605388273	0	0	0	0	0	0	0	0	0	2.21870047543582	0	0	0	0	0	0	0	0	78.1299524564184	0	0	0	0	0	0.158478605388273	0	0.158478605388273	0.475435816164818	0.475435816164818	0	0	0	0	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	815	"AWI"	815	12821	13516	13036	0	0	0	0	0	0	0.475059382422803	0	13.5391923990499	0	0	0	0	0	0	0	1.42517814726841	0.237529691211401	0	0	0	0	0	0	0	0	2.25653206650831	0	0	0	0	0	0	0	0	80.7600950118765	0	0	0	0	0	0.356294536817102	0	0	0.118764845605701	0.593824228028504	0	0	0	0.237529691211401	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	817.5	"AWI"	817.5	12830	13627	13064	0	0	0	0.151515151515152	0.151515151515152	0	1.36363636363636	0	11.969696969697	0	0	0	0	0	0	0	2.27272727272727	0.151515151515152	0	0	0	0	0	0	0	0	3.03030303030303	0	0	0	0	0	0	0	0	80.3030303030303	0	0	0	0	0	0.151515151515152	0	0.151515151515152	0	0	0	0	0.303030303030303	0	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	820	"AWI"	820	12841	13738	13093	0	0	0	0	0.229621125143513	0	2.18140068886338	0	13.5476463834673	0	0	0	0	0	0	0	1.14810562571757	0.114810562571757	0	0	0	0	0	0	0.114810562571757	0	1.72215843857635	0	0	0	0	0	0	0	0	80.0229621125143	0	0	0	0	0	0.229621125143513	0	0.114810562571757	0.114810562571757	0.114810562571757	0	0	0	0.34443168771527	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	822.5	"AWI"	822.5	12846.5	13843.5	13121.5	0	0	0	0	0.151515151515152	0	1.66666666666667	0	22.4242424242424	0	0	0	0	0	0	0	1.81818181818182	0.151515151515152	0	0	0	0	0	0	0	0	3.78787878787879	0	0	0	0	0	0	0	0	67.4242424242424	0	0	0	0	0	0.151515151515152	0	0.303030303030303	0.757575757575758	0.909090909090909	0	0	0	0.454545454545455	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	825	"AWI"	825	12854	13953	13151	0	0	0	0.105374077976818	0.737618545837724	0	2.00210748155954	0	33.4035827186512	0	0	0	0	0	0.105374077976818	0	3.37197049525817	0.316122233930453	0	0	0	0	0	0	0	0	5.3740779768177	0	0	0	0	0	0	0	0	51.422550052687	0	0	0	0	0	0.632244467860906	0	0.316122233930453	0.737618545837724	0.737618545837724	0	0	0	0.737618545837724	0	0	0
2964	40627	"Aegelsee"	46.64583	7.54333	827.5	"AWI"	827.5	12862	14065	13180	0	0	0	0	0.443131462333826	0	1.92023633677991	0	62.4815361890694	0	0	0	0	0	0	0	2.80649926144756	0.590841949778434	0	0	0	0	0	0	0	0	8.27178729689808	0	0	0	0	0	0	0	0	20.5317577548006	0	0	0	0	0	0	0	0.443131462333826	1.03397341211226	1.03397341211226	0	0	0	0.443131462333826	0	0	0
