"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Lythraceae"	"Olea"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
14596	22880	"Tourbière de Santa Anna"	45.86334	7.788702	10	"AWI"	10	28	867	331	0	0	5.53191489361702	0	0.638297872340425	0.851063829787234	0	1.06382978723404	0.212765957446809	0	0	0.212765957446809	0	1.91489361702128	0.425531914893617	0.212765957446809	55.531914893617	0	0	0	0	0	0	0	0	0.212765957446809	0.425531914893617	0	0	1.06382978723404	0	0	1.70212765957447	0	2.97872340425532	25.1063829787234	0.212765957446809	0.425531914893617	0	0	0	0.212765957446809	0.851063829787234	0	0	0	0	0	0	0.212765957446809
14596	22880	"Tourbière de Santa Anna"	45.86334	7.788702	20	"AWI"	20	288	1231	718	0.84985835694051	0	0	0.28328611898017	0	0.28328611898017	0	1.13314447592068	0	0.28328611898017	0	0	1.69971671388102	0	0.56657223796034	0.28328611898017	56.657223796034	0	0	0	0.56657223796034	0	0	0.84985835694051	0	1.41643059490085	0.28328611898017	0	0	0	0	0	16.4305949008499	0	0	0	0	1.98300283286119	0	0	0	0	0.28328611898017	0	15.2974504249292	0	0	0.28328611898017	0.28328611898017	0.28328611898017
14596	22880	"Tourbière de Santa Anna"	45.86334	7.788702	30	"AWI"	30	632	1553	1108	7.14285714285714	0	0	0	2.85714285714286	0	0	0	0	2.85714285714286	0	0	0	1.42857142857143	0	1.42857142857143	18.5714285714286	0	0	0	0	0	1.42857142857143	0	0	1.42857142857143	0	0	1.42857142857143	0	0	0	54.2857142857143	0	0	0	0	2.85714285714286	1.42857142857143	0	0	0	0	0	0	0	0	0	0	2.85714285714286
14596	22880	"Tourbière de Santa Anna"	45.86334	7.788702	35	"AWI"	35	836	1702	1300	5.36585365853659	0.48780487804878	18.0487804878049	0.975609756097561	0.48780487804878	0.48780487804878	0	3.41463414634146	0.48780487804878	0	0	0	0	0	1.46341463414634	0.48780487804878	34.6341463414634	0	0	0	0	0.975609756097561	0	0	0	0	0.48780487804878	0	0	0	0	0	24.8780487804878	0	0	0	0	4.39024390243902	0	0.975609756097561	0	0	0.48780487804878	0	0	0.48780487804878	0	0	0.48780487804878	0.48780487804878
14596	22880	"Tourbière de Santa Anna"	45.86334	7.788702	40	"AWI"	40	1061	1833	1492	2.63157894736842	0	0	0.986842105263158	0.657894736842105	0.328947368421053	0	2.96052631578947	0.328947368421053	0	0	0.328947368421053	0	0	0.986842105263158	0.986842105263158	65.1315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.4210526315789	0	0	0	0	2.96052631578947	1.31578947368421	0	0	0.328947368421053	0.328947368421053	0	0	0.328947368421053	0	0	0.328947368421053	0.657894736842105
14596	22880	"Tourbière de Santa Anna"	45.86334	7.788702	45	"AWI"	45	1350	1948	1677	7.01754385964912	0	12.280701754386	1.31578947368421	2.63157894736842	0.87719298245614	0	2.19298245614035	0	0	0	0	0	0.43859649122807	0	0	47.3684210526316	0	0	0	0	0.43859649122807	0	0.43859649122807	0	0	0.87719298245614	0	0	0	0	0	15.3508771929825	0	0	0	0	7.01754385964912	0	0	0	0	0.43859649122807	0.43859649122807	0	0.43859649122807	0.43859649122807	0	0	0
14596	22880	"Tourbière de Santa Anna"	45.86334	7.788702	50	"AWI"	50	1644	2176	1876	3.26441784548422	0	4.67899891186072	1.74102285092492	0.108813928182807	0.217627856365615	0	1.19695321001088	0.544069640914037	0	0	0.43525571273123	0	0.108813928182807	0.544069640914037	0	18.4983677910773	0	0	0	0	0	0	0	0	0	0.217627856365615	0	0	0	0	0	3.15560391730141	33.7323177366703	0	29.4885745375408	0	1.4145810663765	0	0	0	0	0.326441784548422	0	0	0	0	0	0.326441784548422	0
14596	22880	"Tourbière de Santa Anna"	45.86334	7.788702	55	"AWI"	55	1812	2540	2115	3.83064516129032	0.403225806451613	7.45967741935484	6.25	0.403225806451613	0.403225806451613	0	2.62096774193548	0.604838709677419	0.201612903225806	0	0	0	0.201612903225806	0.201612903225806	0.201612903225806	16.5322580645161	0	0	0	0	0	0	0	0	0.201612903225806	0.201612903225806	0	0	0	0	0	2.62096774193548	53.2258064516129	0	0	0	2.41935483870968	0	0	0	0	0.403225806451613	0.201612903225806	0	0	0.201612903225806	0	0.403225806451613	0.806451612903226
14596	22880	"Tourbière de Santa Anna"	45.86334	7.788702	60	"AWI"	60	1967	2822	2365	10.7438016528926	0.275482093663912	7.43801652892562	0.275482093663912	0.550964187327824	0	0	3.58126721763085	0.275482093663912	0	0	0	0	0	0.550964187327824	0	10.7438016528926	0	0	0	0	0	0	0	0	0.275482093663912	0.275482093663912	0	0	0	0	0	1.10192837465565	61.1570247933884	0	0	0	1.37741046831956	0	0	0	0	0	0.275482093663912	0	0	0	0	0	1.10192837465565
14596	22880	"Tourbière de Santa Anna"	45.86334	7.788702	65	"AWI"	65	2171	3056	2626	11.8556701030928	0	5.41237113402062	0	0	0	0	2.57731958762887	0	0	0	0.257731958762887	0	0	1.03092783505155	0	17.5257731958763	0	0	0	0	0	0	0	0	0	0.77319587628866	0	0	0	0	0	0.515463917525773	54.8969072164949	0	0	0	3.09278350515464	0	0	0	0	0	0.257731958762887	0	0	0	0	0.77319587628866	1.03092783505155
14596	22880	"Tourbière de Santa Anna"	45.86334	7.788702	70	"AWI"	70	2441	3262	2876	6.23376623376623	0	2.07792207792208	0	0	0	0	0.519480519480519	0.779220779220779	0	0	0	0	0	0	0	27.5324675324675	0	0	0	0	0.25974025974026	0	0	0	0.779220779220779	0	0	0	0	0	0	1.03896103896104	56.8831168831169	0	0	0.25974025974026	2.07792207792208	0	0	0	0	0	0.25974025974026	0	0	0.25974025974026	0	1.03896103896104	0
14596	22880	"Tourbière de Santa Anna"	45.86334	7.788702	75	"AWI"	75	2845	3658	3210	4.24242424242424	0.303030303030303	4.84848484848485	0	0.303030303030303	0.303030303030303	0	2.72727272727273	0	0	0	0	0	0	0.303030303030303	0	20	0	1.21212121212121	0	0	0	0	0	0	0.303030303030303	0.303030303030303	0	0	0	0	0	1.51515151515152	60.3030303030303	0	0	0	1.21212121212121	0	0	0	0	0.606060606060606	0.303030303030303	0	0.303030303030303	0	0	0.606060606060606	0.303030303030303
14596	22880	"Tourbière de Santa Anna"	45.86334	7.788702	80	"AWI"	80	3124	4782	3678	20	0	30	0	1.42857142857143	1.42857142857143	0	12.8571428571429	0	0	0	1.42857142857143	0	1.42857142857143	7.14285714285714	0	0	0	0	0	0	0	0	0	0	0	1.42857142857143	0	0	0	0	0	5.71428571428571	0	0	0	0	8.57142857142857	0	0	0	0	0	1.42857142857143	0	0	0	0	7.14285714285714	0
