"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celtis"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Iridaceae"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Olea"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"
3016	3930	"Biot"	43.8	7.1	1400	"AWI"	1400	5033	5550	5353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0752688172043	0	0	0	0	4.3010752688172	0	0.537634408602151	0.537634408602151	0	0	0	0	0	1.0752688172043	0	2.68817204301075	0	0	0	0	0	0	0	0	0	40.3225806451613	0	0	0.537634408602151	0	0	0	38.7096774193548	7.52688172043011	0	0.537634408602151	0	0	0	0	0	0	0	0	1.61290322580645	0	0.537634408602151	0	0	0
3016	3930	"Biot"	43.8	7.1	1440	"AWI"	1440	5093	5613	5423	31.25	0	0	0	0	3.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.125	15.625	0	0	0	0	0	0	0	0	0	21.875	0	0	0	0	0	0	0	0	0	0	3.125	0	0	0	0	0	18.75	3.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3016	3930	"Biot"	43.8	7.1	1460	"AWI"	1460	5119	5658	5453	10.8333333333333	0	0	1.66666666666667	0	1.66666666666667	0	0	0	0	0	0	0	0	0	0	0.833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.833333333333333	0	0	0	0	0	0	0	1.66666666666667	1.66666666666667	59.1666666666667	0	0	0	0	0	0	12.5	6.66666666666667	0	0	0	0	1.66666666666667	0	0	0	0	0	0.833333333333333	0	0	0	0	0
3016	3930	"Biot"	43.8	7.1	1560	"AWI"	1560	5198	5969	5599	7.03703703703704	0	0.740740740740741	0	0	0	0.740740740740741	0	0	0	0.37037037037037	0	0	0	0	0	0	0	0	0	1.48148148148148	0.740740740740741	0	0	0	0	0	0	0	0	0	0.37037037037037	0	0.37037037037037	0	0	0	0	0	0	0.37037037037037	86.6666666666667	0	0	0	0	0	0	1.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3016	3930	"Biot"	43.8	7.1	1700	"AWI"	1700	5359	6344	5828	2.06611570247934	0	15.702479338843	0.413223140495868	2.06611570247934	0.826446280991736	0.413223140495868	0.826446280991736	0	0	0.826446280991736	0	1.2396694214876	0.413223140495868	0	0	0	0.826446280991736	0	0	14.8760330578512	2.89256198347107	0	0	7.02479338842975	0	0	0.826446280991736	1.65289256198347	0	0.413223140495868	3.30578512396694	0.826446280991736	0.413223140495868	0	0	0.413223140495868	0	0	0	0	0	0.413223140495868	0.413223140495868	0	0.826446280991736	13.2231404958678	0	16.5289256198347	6.19834710743802	0.413223140495868	1.65289256198347	0	1.2396694214876	0	0	0	0	0	0.826446280991736	0	0	0	0	0	0
3016	3930	"Biot"	43.8	7.1	1720	"AWI"	1720	5403	6356	5864	7.05882352941176	0	25.2941176470588	0	1.17647058823529	0.588235294117647	0	0.588235294117647	0	0	0	0	0	0	0	0	0	0	0	0	14.7058823529412	0.588235294117647	0	0	8.82352941176471	0	0	1.17647058823529	0	0.588235294117647	0	0	0	0	0	0.588235294117647	0	0	0	0	0	0	0	0	0	0	0	0	30.5882352941176	4.11764705882353	0	1.17647058823529	0	0	0	0	0	0	0	0	2.35294117647059	0	0.588235294117647	0	0	0
3016	3930	"Biot"	43.8	7.1	1740	"AWI"	1740	5448	6369	5902	2.21238938053097	0.442477876106195	14.1592920353982	0	3.09734513274336	0.884955752212389	0	0.442477876106195	0.442477876106195	0	0	0	0.884955752212389	0.442477876106195	0	0.442477876106195	0	0.442477876106195	0	0	14.1592920353982	1.32743362831858	0	0	5.30973451327434	0.442477876106195	0	0	1.32743362831858	0.442477876106195	0	4.86725663716814	0	0	0	0	0	0.884955752212389	0	0	0	15.929203539823	1.32743362831858	0.442477876106195	0	0	0	0.442477876106195	11.5044247787611	14.1592920353982	0	0.884955752212389	0	0.442477876106195	0.442477876106195	0.442477876106195	0	0	0.442477876106195	0.442477876106195	0	0	0	0.442477876106195	0	0
3016	3930	"Biot"	43.8	7.1	1840	"AWI"	1840	5562	6465	6083	7.9295154185022	0	26.431718061674	4.40528634361234	0.881057268722467	1.3215859030837	0.440528634361234	0	0	0	0	0	0.440528634361234	0	0	0	0	0	2.20264317180617	0	14.9779735682819	0.440528634361234	0	0.440528634361234	0	0.440528634361234	0.440528634361234	0.881057268722467	0	0	0	0.881057268722467	0	0	0	0	0	0	0	0	0	19.8237885462555	0	1.3215859030837	0	0	0	0.440528634361234	10.1321585903084	1.3215859030837	0	3.08370044052863	0	0.440528634361234	0	0.440528634361234	0	0	0	0	0	0	0	0	0	0.440528634361234
3016	3930	"Biot"	43.8	7.1	1880	"AWI"	1880	5612	6529	6157	2.47678018575851	0	26.9349845201238	1.23839009287926	1.85758513931889	0.619195046439629	0	0	0	0	0.309597523219814	0	0.619195046439629	0.309597523219814	0	0	0	0	0	0	18.8854489164087	2.1671826625387	0	0	3.09597523219814	0	0.619195046439629	0	0.928792569659443	0	0	0.619195046439629	0.619195046439629	0	0	0	0	0	0	0.309597523219814	0	0	0.928792569659443	0.619195046439629	0	0	0	0	29.1021671826625	2.1671826625387	0	2.47678018575851	0	0.309597523219814	0	1.54798761609907	0	0	0	0.309597523219814	0.309597523219814	0	0.309597523219814	0.309597523219814	0	0
3016	3930	"Biot"	43.8	7.1	1960	"AWI"	1960	5845	6620	6295	2.89532293986637	0	29.1759465478842	0.44543429844098	0.22271714922049	0.66815144766147	0.44543429844098	0	0	0	0	0	0.44543429844098	0	0	0	0	0	0	0	16.0356347438753	0.66815144766147	0	0.22271714922049	12.4721603563474	0	0.22271714922049	0.22271714922049	0.22271714922049	0	0	0.44543429844098	0	0	0	0	0	0	0	0	0	7.57238307349666	0	0.66815144766147	0	0.22271714922049	0	0.22271714922049	22.0489977728285	3.34075723830735	0	0.22271714922049	0	0	0	0	0	0	0	0.22271714922049	0	0	0.66815144766147	0	0	0
