"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Juglans"	"Lamiaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Salix"	"Tilia"	"Ulmus"
3409	4417	"Sibista"	43.23333	41.43056	1.5	"AWI"	1.5	-101	85	-11.5	3.94088669950739	17.9802955665025	1.72413793103448	3.20197044334975	0.492610837438424	1.23152709359606	0	0.246305418719212	0	3.20197044334975	0.738916256157635	0	2.46305418719212	20.935960591133	0	2.95566502463054	5.66502463054187	0	2.70935960591133	0	0.985221674876847	3.69458128078818	18.4729064039409	0	1.72413793103448	0.738916256157635	3.20197044334975	0.738916256157635	2.21674876847291	0	0	0.492610837438424	0.246305418719212
3409	4417	"Sibista"	43.23333	41.43056	7.5	"AWI"	7.5	-26	338.5	113.5	1.61943319838057	23.0769230769231	1.61943319838057	2.02429149797571	0.809716599190283	4.45344129554656	0	0	2.83400809716599	7.28744939271255	0.404858299595142	0	8.50202429149797	18.2186234817814	0	0	0	0	2.42914979757085	0	0.809716599190283	1.21457489878543	14.9797570850202	0	0.809716599190283	0.404858299595142	7.28744939271255	0.809716599190283	0	0	0	0.404858299595142	0
3409	4417	"Sibista"	43.23333	41.43056	10.5	"AWI"	10.5	9.5	437	180.5	1.52671755725191	19.4656488549618	1.14503816793893	4.19847328244275	1.14503816793893	3.05343511450382	0	0	0	6.48854961832061	1.52671755725191	0	3.05343511450382	32.4427480916031	0	3.81679389312977	0.763358778625954	0	3.05343511450382	0	0.381679389312977	0.381679389312977	8.3969465648855	0.381679389312977	1.14503816793893	0	6.48854961832061	0.381679389312977	0.381679389312977	0	0	0.381679389312977	0
3409	4417	"Sibista"	43.23333	41.43056	15.5	"AWI"	15.5	85.5	560	298	5.73770491803279	20.2185792349727	1.09289617486339	8.19672131147541	0.819672131147541	0.273224043715847	0	0	0	3.00546448087432	0.273224043715847	0	1.63934426229508	34.1530054644809	0	3.27868852459016	0	0	3.55191256830601	0	1.09289617486339	4.0983606557377	7.10382513661202	0	1.09289617486339	0.273224043715847	3.00546448087432	0.273224043715847	0	0	0	0.546448087431694	0.273224043715847
3409	4417	"Sibista"	43.23333	41.43056	17.5	"AWI"	17.5	127	598	345.5	6.98324022346369	6.70391061452514	1.11731843575419	3.07262569832402	1.39664804469274	1.39664804469274	0	0	0	4.46927374301676	0	0	0.837988826815642	44.6927374301676	0	0.558659217877095	1.39664804469274	0.279329608938547	0.558659217877095	0	0.279329608938547	2.23463687150838	16.7597765363128	0	1.39664804469274	0.558659217877095	4.46927374301676	0	0.279329608938547	0	0	0.279329608938547	0.279329608938547
3409	4417	"Sibista"	43.23333	41.43056	23.5	"AWI"	23.5	240	733.5	485	1.76056338028169	9.15492957746479	0.704225352112676	0.352112676056338	1.05633802816901	3.52112676056338	0	0	1.76056338028169	1.40845070422535	0	0	2.8169014084507	50.3521126760563	0	0	0	0	0	0	0	2.46478873239437	21.1267605633803	0	1.05633802816901	1.05633802816901	1.40845070422535	0	0	0	0	0	0
3409	4417	"Sibista"	43.23333	41.43056	26.5	"AWI"	26.5	309.5	796.5	553.5	1.73160173160173	22.5108225108225	1.73160173160173	1.73160173160173	1.2987012987013	6.92640692640693	0	0	0	8.22510822510823	0.865800865800866	0	5.19480519480519	12.5541125541126	0	1.73160173160173	0.865800865800866	0	0.865800865800866	0	1.2987012987013	0.865800865800866	15.5844155844156	0	0.865800865800866	3.03030303030303	8.22510822510823	1.2987012987013	2.16450216450216	0	0	0	0.432900432900433
3409	4417	"Sibista"	43.23333	41.43056	28	"AWI"	28	349	820	589	5.03355704697987	32.8859060402685	1.67785234899329	3.69127516778524	0.671140939597315	3.69127516778524	0	0	3.69127516778524	4.36241610738255	0.335570469798658	0	4.36241610738255	1.34228187919463	0	0	1.00671140939597	0.335570469798658	2.01342281879195	0.335570469798658	0	3.35570469798658	15.7718120805369	0	2.68456375838926	4.36241610738255	4.36241610738255	2.68456375838926	0	1.00671140939597	0	0.335570469798658	0
3409	4417	"Sibista"	43.23333	41.43056	31	"AWI"	31	429	883	658	1.14942528735632	33.9080459770115	2.8735632183908	6.32183908045977	1.14942528735632	7.47126436781609	0	0	0	5.74712643678161	1.14942528735632	0	4.59770114942529	6.89655172413793	0	1.72413793103448	1.72413793103448	0	0.574712643678161	0	0.574712643678161	1.72413793103448	8.62068965517241	0	0.574712643678161	1.72413793103448	5.74712643678161	5.17241379310345	0	0	0	0.574712643678161	0
3409	4417	"Sibista"	43.23333	41.43056	34	"AWI"	34	517	940	726	5.73248407643312	28.343949044586	1.59235668789809	3.82165605095541	0.955414012738854	2.22929936305732	0.318471337579618	0	0	1.59235668789809	1.27388535031847	0	3.82165605095541	18.4713375796178	0	0.636942675159236	1.59235668789809	0	3.18471337579618	0	0.318471337579618	4.14012738853503	17.515923566879	0	0	2.22929936305732	1.59235668789809	0	0.318471337579618	0	0	0	0.318471337579618
