"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Iridaceae"	"Juniperus"	"Lamiaceae"	"Lentibulariaceae"	"Ligustrum"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
2986	3890	"Åsbotorpsjön"	58.40981	13.81996	848	"AWI"	848	8743	9700	9454	1.09151973131822	0	0	0	0	36.1041141897565	0.335852225020991	0	0	0	0	0.0839630562552477	0	10.5793450881612	2.51889168765743	0	0	0	0	0	0	0.0839630562552477	0.167926112510495	0	0	0	0.419815281276238	0	0	0	0	0	0.0839630562552477	1.34340890008396	36.943744752309	0	5.2896725440806	0.503778337531486	0	0	0	0	0	0	3.35852225020991	0	0	0	0.167926112510495	0.0839630562552477	0	0.587741393786734	0.251889168765743	0
2986	3890	"Åsbotorpsjön"	58.40981	13.81996	850	"AWI"	850	9036	9761	9549	0.775795190069822	0	0	0.853374709076804	0	37.3157486423584	0.620636152055857	0	0	0	0	0	0	12.1024049650892	3.72381691233514	0	0	0	0	0	0	0	0	0	0	0	0.310318076027929	0	0	0	0	0	0.155159038013964	0	38.0915438324282	0	3.18076027928627	0.310318076027929	0	0.465477114041893	0	0	0.232738557020946	0.155159038013964	0.930954228083786	0	0	0	0	0	0	0.620636152055857	0.155159038013964	0
2986	3890	"Åsbotorpsjön"	58.40981	13.81996	852	"AWI"	852	9192	9881	9645	0.530503978779841	0	0	0	0	32.8028293545535	0.26525198938992	0.353669319186561	0	0	0	0	0	12.6436781609195	4.06719717064545	0	0	0	0	0	0	0	0.618921308576481	0	0.17683465959328	0	0.353669319186561	0	0	0	0	0	0	0	38.1078691423519	0	5.92396109637489	0.26525198938992	0	0.17683465959328	0	0	0	0	1.94518125552608	0	0	0	0.26525198938992	0	0	1.23784261715296	0.26525198938992	0
2986	3890	"Åsbotorpsjön"	58.40981	13.81996	854	"AWI"	854	9307	10003	9719	0.492957746478873	0	0	0	0	34.2253521126761	1.26760563380282	0	0	0	0	0	0	15	2.95774647887324	0	0	0	0	0	0	0	0	0	0	0	1.05633802816901	0	0	0	0.0704225352112676	0	0	0	34.2253521126761	0	5.91549295774648	0.140845070422535	0	0.915492957746479	0	0	0	0.211267605633803	2.95774647887324	0	0	0	0.140845070422535	0	0	0.422535211267606	0	0
2986	3890	"Åsbotorpsjön"	58.40981	13.81996	856	"AWI"	856	9412	10057	9783	0	0	0	0	0	35.0821744627054	0	0	0	0	0	0	0	18.3944374209861	4.551201011378	0	0	0	0	0	0	0	0.189633375474083	0	0	0	0.442477876106195	0	0	0	0	0	0.189633375474083	0	34.7029077117573	0	2.33881163084703	0.126422250316056	0	1.01137800252845	0	0	0	0	1.01137800252845	0	0	0	0.126422250316056	0	0	1.39064475347661	0.442477876106195	0
2986	3890	"Åsbotorpsjön"	58.40981	13.81996	858	"AWI"	858	9482	10137	9849	0.47244094488189	0	0	0.15748031496063	0	39.7637795275591	0.47244094488189	0	0	0	0	0	0	12.1259842519685	1.81102362204724	0	0	0	0	0	0	0	0	0	0	0	0.393700787401575	0	0	0	0	0	0	0	41.3385826771654	0	1.65354330708661	0	0	0	0	0	0	0	1.49606299212598	0	0	0	0	0	0	0.31496062992126	0	0
2986	3890	"Åsbotorpsjön"	58.40981	13.81996	860	"AWI"	860	9589	10175	9917	0	0	0	0	0	31.8924111431316	0.288184438040346	0	0	0.288184438040346	0	0	0	12.1998078770413	6.14793467819404	0	0	0	0	0	0	0	0.0960614793467819	0	0	0	0	0	0	0	0	0.0960614793467819	0	0	41.8828049951969	0	5.18731988472623	0.288184438040346	0	0.192122958693564	0.192122958693564	0	0	0	0.672430355427474	0	0	0	0	0	0	0.576368876080692	0	0
2986	3890	"Åsbotorpsjön"	58.40981	13.81996	862	"AWI"	862	9668	10228	9991	0.075642965204236	0	0	0.151285930408472	0	29.6520423600605	0.226928895612708	0.151285930408472	0	0	0	0	0	11.4977307110439	4.38729198184569	0	0	0	0	0	0	0	0.226928895612708	0	0	0	0.151285930408472	0	0	0	0	0	0	0	46.142208774584	0	3.93343419062027	0.151285930408472	0	0.37821482602118	0	0	0	0.529500756429652	2.11800302571861	0	0	0	0	0	0	0.226928895612708	0	0
2986	3890	"Åsbotorpsjön"	58.40981	13.81996	864	"AWI"	864	9760	10286	10059	0	0	0	0	0	0	0	0	0	0	0	0	0	11.0246433203632	7.52269779507134	0	0	0	0	0	0	0	0.389105058365759	0	0	0	1.42671854734112	0	0	0	0	0	0.778210116731518	0	71.3359273670558	0	5.05836575875486	0.518806744487678	0	0.389105058365759	0	0	0	0.12970168612192	0.907911802853437	0	0	0	0.389105058365759	0	0	0.12970168612192	0	0
2986	3890	"Åsbotorpsjön"	58.40981	13.81996	866	"AWI"	866	9844	10343	10137	0	0	0	0.643086816720257	0	30.7073954983923	0.482315112540193	0	0	0	0	0	0	8.52090032154341	3.93890675241158	0	0	0	0	0	0	0	0	0	0	0	0.803858520900322	0	0	0	0.0803858520900322	0	0.0803858520900322	0	45.8199356913183	0	3.61736334405145	0.964630225080386	0	0.160771704180064	0	0	0	0.643086816720257	2.491961414791	0	0	0.160771704180064	0.482315112540193	0	0	0.160771704180064	0.241157556270096	0
