"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Berberidaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Lythraceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
2980	3884	"Arkutino Lake"	42.329472	27.724032	239	"AWI"	239	2476	3385	2928	0	0	0	9	3	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	15	14	0	0	8	0	0	0	0	0	0	79	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	246	"AWI"	246	2616	3490	3063	1	0	3	5	3	0	4	0	0	3	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7	10	0	0	2	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	1
2980	3884	"Arkutino Lake"	42.329472	27.724032	255	"AWI"	255	2847	3670	3248	0	0	4	8	0	0	18	0	0	12	0	3	0	1	0	0	0	0	0	0	31	0	3	0	0	0	0	2	10	0	0	1	0	0	0	13	56	0	0	9	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	7	8	1	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	269	"AWI"	269	3208	4001	3607	0	0	2	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	3	7	0	0	0	0	0	0	23	29	0	0	1	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	2	0	0	0	3	1	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	277	"AWI"	277	3303	4353	3812	0	0	3	7	2	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	19	9	0	0	0	0	0	0	0	72	0	0	3	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	289	"AWI"	289	3389	4935	4109	0	0	1	4	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	18	0	0	0	0	2	0	0	2	87	0	2	1	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	2	0	0	2	12	0	0	1
2980	3884	"Arkutino Lake"	42.329472	27.724032	298	"AWI"	298	3448	5401	4327	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	29	18	0	0	1	2	0	0	0	50	0	0	4	0	0	0	0	0	0	156	0	0	0	0	0	3	0	2	0	0	0	0	10	0	0	1
2980	3884	"Arkutino Lake"	42.329472	27.724032	309	"AWI"	309	3790	5602	4604	0	0	11	3	1	1	17	0	0	0	0	4	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	34	15	0	0	0	1	0	0	0	75	0	0	9	0	0	0	0	0	0	251	0	0	0	0	0	3	1	4	0	0	0	0	14	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	317	"AWI"	317	4073	5653	4819	1	0	7	3	0	0	7	0	0	2	0	1	0	1	0	0	0	0	0	0	4	0	3	0	1	0	0	24	8	0	0	0	0	0	0	2	89	0	1	17	0	0	0	0	0	0	173	0	0	0	0	0	0	0	3	0	0	0	0	8	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	330	"AWI"	330	4349	5759	5190	0	0	53	12	5	0	23	0	0	4	0	14	0	0	0	0	0	2	0	0	9	0	0	0	4	0	0	10	0	1	0	0	0	0	0	10	29	0	4	6	0	0	0	0	2	0	149	0	0	0	0	0	1	91	5	0	1	0	0	15	0	0	1
2980	3884	"Arkutino Lake"	42.329472	27.724032	339	"AWI"	339	4492	5862	5449	0	0	4	5	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	2	0	0	0	0	0	59	0	0	0	0	0	0	0	1	0	113	0	0	0	0	0	0	3	0	0	2	0	3	11	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	348	"AWI"	348	4615	6035	5697	0	0	3	4	0	1	7	0	0	2	0	2	0	0	1	0	0	0	0	0	7	0	1	0	1	0	0	22	10	0	0	0	0	0	0	0	74	0	2	3	0	0	0	0	1	0	187	0	0	1	0	0	2	0	0	0	0	0	2	3	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	357	"AWI"	357	4686	6099	5766	0	0	1	4	2	0	8	0	0	1	0	1	0	0	0	0	0	1	0	0	2	0	4	0	0	0	0	23	0	0	1	0	0	0	0	0	51	0	1	4	0	0	0	0	0	0	139	0	0	0	0	0	1	3	3	0	1	0	4	5	0	0	2
2980	3884	"Arkutino Lake"	42.329472	27.724032	367	"AWI"	367	4771	6125	5802	1	1	10	11	6	0	16	0	0	3	0	3	0	1	0	0	1	1	1	0	14	0	0	0	1	0	2	48	8	0	0	0	0	0	0	0	89	0	0	10	0	0	0	0	0	1	167	0	0	0	0	0	1	3	5	4	1	0	6	0	0	0	1
2980	3884	"Arkutino Lake"	42.329472	27.724032	378	"AWI"	378	4865	6161	5843	0	0	7	7	3	0	11	0	0	2	0	3	0	0	0	0	0	1	1	0	6	0	8	0	1	0	0	14	4	0	0	0	0	0	0	0	65	0	0	9	0	0	0	0	0	0	137	0	0	0	0	0	0	1	4	0	0	0	7	1	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	386	"AWI"	386	4921	6188	5874	0	0	12	11	3	0	16	0	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	16	7	0	0	0	2	0	0	0	41	0	0	0	0	0	0	0	0	0	117	0	0	1	0	0	3	3	4	0	0	0	7	8	0	0	1
2980	3884	"Arkutino Lake"	42.329472	27.724032	396	"AWI"	396	4969	6235	5914	0	1	0	14	3	0	5	0	0	3	0	0	0	0	0	0	2	0	0	0	7	0	4	0	0	0	0	16	10	0	0	0	0	0	0	0	43	1	0	2	0	0	0	0	0	0	148	0	0	0	0	5	2	0	0	3	1	0	6	11	0	0	1
2980	3884	"Arkutino Lake"	42.329472	27.724032	406	"AWI"	406	5027	6261	5945	0	0	5	19	0	0	0	0	0	3	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	7	6	0	0	0	0	0	1	0	53	0	0	0	0	0	0	0	0	0	112	1	0	0	0	0	0	2	0	1	0	0	5	4	1	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	416	"AWI"	416	5104	6277	5972	0	0	5	7	3	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	1	0	0	0	0	18	12	1	0	0	0	0	0	0	62	0	1	8	0	0	0	0	1	0	143	0	0	0	0	0	1	2	2	0	1	0	8	3	0	0	1
2980	3884	"Arkutino Lake"	42.329472	27.724032	426	"AWI"	426	5166	6303	6002	0	0	7	1	1	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	12	0	1	0	0	0	0	37	8	1	0	0	0	0	0	0	96	0	1	12	0	0	0	0	0	0	184	0	0	0	0	0	1	1	3	0	0	0	6	1	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	429	"AWI"	429	5179	6312	6010	0	0	3	1	1	0	8	0	0	3	0	1	0	1	0	0	0	0	0	1	7	0	1	0	0	0	0	27	17	0	0	0	0	0	0	0	96	0	1	8	0	0	0	0	0	0	174	0	0	0	0	0	0	1	3	0	0	0	2	9	0	0	1
2980	3884	"Arkutino Lake"	42.329472	27.724032	433	"AWI"	433	5198	6323	6022	0	0	7	67	15	0	15	0	0	3	0	7	0	2	0	0	0	0	0	0	10	0	6	0	0	0	0	33	0	0	0	2	4	0	0	0	35	0	4	3	0	0	0	0	0	0	100	0	0	0	0	0	30	0	0	2	0	0	3	8	0	0	3
2980	3884	"Arkutino Lake"	42.329472	27.724032	440	"AWI"	440	5236	6346	6042	0	1	12	3	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	40	6	0	0	0	3	0	0	0	137	0	2	7	0	0	0	0	0	0	260	0	0	1	0	0	5	5	0	0	0	0	4	11	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	443	"AWI"	443	5250	6360	6049	0	0	9	1	1	3	8	0	0	5	0	0	0	0	0	0	0	0	0	0	8	0	2	0	1	0	0	36	10	2	0	0	0	0	0	1	104	0	0	8	0	0	0	0	0	0	235	0	0	0	0	0	0	3	1	0	2	0	3	7	0	0	2
2980	3884	"Arkutino Lake"	42.329472	27.724032	449	"AWI"	449	5281	6376	6066	0	1	4	1	0	2	6	0	0	3	0	1	0	0	0	0	0	0	0	0	5	0	1	0	1	0	0	26	6	1	0	0	0	0	0	1	92	0	0	3	0	0	0	0	0	0	185	0	0	0	0	0	10	2	2	0	0	0	3	7	0	0	2
2980	3884	"Arkutino Lake"	42.329472	27.724032	455	"AWI"	455	5344	6382	6083	0	1	7	2	0	0	9	0	0	2	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	40	10	0	0	0	0	0	0	1	116	0	1	5	0	0	0	0	0	0	261	0	0	0	0	0	0	0	4	0	0	0	9	12	0	0	1
2980	3884	"Arkutino Lake"	42.329472	27.724032	467	"AWI"	467	5443	6408	6119	1	1	4	1	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	10	0	2	0	0	0	0	25	0	0	0	0	0	0	0	1	108	0	1	4	0	0	0	0	0	0	195	0	0	0	0	0	1	0	0	0	0	0	1	8	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	476	"AWI"	476	5492	6428	6146	1	0	6	2	0	0	12	0	0	4	0	3	0	0	0	0	0	0	0	0	8	0	4	0	0	0	0	33	12	0	0	0	0	0	0	0	109	0	1	3	0	0	0	0	0	0	236	0	0	0	0	0	1	3	3	0	0	0	4	9	0	0	2
2980	3884	"Arkutino Lake"	42.329472	27.724032	486	"AWI"	486	5559	6455	6176	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	23	0	0	0	0	0	0	0	1	58	0	0	3	0	0	0	0	0	0	117	0	0	0	0	0	0	1	0	0	0	0	1	3	0	0	1
2980	3884	"Arkutino Lake"	42.329472	27.724032	497	"AWI"	497	5623	6492	6207	2	0	7	2	0	0	10	0	0	1	0	0	0	1	0	0	0	0	0	0	3	0	0	0	1	0	0	27	0	0	0	0	0	0	0	0	100	0	0	7	0	0	0	0	0	0	146	0	0	0	0	0	0	2	3	0	0	0	4	8	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	508	"AWI"	508	5711	6510	6239	0	0	2	1	0	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	55	0	1	4	0	0	0	0	0	0	73	0	0	1	0	0	0	1	1	0	0	0	0	2	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	517	"AWI"	517	5796	6524	6265	2	0	4	3	0	0	5	0	0	0	0	2	1	2	0	0	1	1	0	0	4	0	0	0	0	0	0	17	6	1	0	0	0	0	0	0	100	1	1	3	0	0	0	0	1	0	123	0	0	0	0	0	0	1	1	0	1	0	5	6	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	527	"AWI"	527	5884	6546	6293	1	1	4	2	0	0	5	0	0	1	0	2	0	1	0	0	0	0	0	0	5	0	1	1	0	0	0	12	0	2	0	0	0	0	0	0	84	0	0	2	0	0	0	0	0	0	95	0	0	0	0	0	0	0	5	0	0	0	2	4	0	0	4
2980	3884	"Arkutino Lake"	42.329472	27.724032	540	"AWI"	540	5966	6576	6332	1	1	9	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	7	0	1	0	1	0	0	31	16	0	0	1	1	0	0	0	131	0	0	4	0	0	0	0	1	0	225	0	0	4	0	0	4	6	1	0	0	0	0	8	1	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	546	"AWI"	546	5994	6594	6350	2	0	2	1	0	0	4	0	0	0	0	3	0	1	0	0	0	1	0	0	8	0	2	0	0	0	0	22	0	0	0	0	0	0	0	0	86	0	0	6	0	0	0	0	0	0	103	0	0	0	0	0	1	0	6	0	0	0	3	3	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	559	"AWI"	559	6037	6611	6375	1	0	3	2	0	0	8	0	0	1	0	4	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	20	11	0	0	0	0	0	0	0	104	0	0	5	0	0	0	0	0	0	145	0	0	0	0	0	0	0	6	0	0	0	1	5	0	0	1
2980	3884	"Arkutino Lake"	42.329472	27.724032	569	"AWI"	569	6077	6629	6396	1	1	8	1	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	30	0	0	0	0	0	0	0	1	116	0	0	7	0	0	0	0	0	0	148	0	0	0	0	0	1	0	2	0	1	0	10	3	0	0	1
2980	3884	"Arkutino Lake"	42.329472	27.724032	577	"AWI"	577	6103	6647	6415	1	1	3	3	0	0	5	0	0	1	0	1	0	1	0	0	0	0	0	0	6	0	1	0	0	0	0	16	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	1	0	1	0	0	0	3	7	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	588	"AWI"	588	6143	6673	6438	0	0	1	1	1	4	3	0	0	2	0	1	0	0	0	0	0	0	0	0	8	0	3	0	0	0	0	19	10	0	0	0	0	0	0	0	70	0	0	2	0	0	0	0	0	0	120	0	0	0	0	0	1	0	5	0	0	0	2	9	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	599	"AWI"	599	6182	6695	6459	0	0	2	7	1	0	4	0	0	1	0	0	1	0	0	0	0	0	0	0	4	0	0	0	2	0	0	17	6	0	0	0	0	0	0	0	49	0	1	2	0	0	0	0	0	0	79	0	0	0	0	0	0	1	0	0	3	0	1	8	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	609	"AWI"	609	6220	6713	6477	1	0	5	2	1	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	5	0	0	0	1	0	0	11	0	0	0	0	0	0	0	1	48	0	0	2	0	0	0	0	1	0	86	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	619	"AWI"	619	6253	6732	6495	0	0	4	2	0	1	7	0	0	0	0	2	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	84	0	0	2	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	2
2980	3884	"Arkutino Lake"	42.329472	27.724032	629	"AWI"	629	6282	6752	6513	0	0	5	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	21	8	0	0	0	0	0	0	0	72	0	0	1	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	1	0	3	8	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	640	"AWI"	640	6304	6775	6532	3	1	12	7	1	0	10	0	0	3	0	1	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	42	16	0	1	0	0	0	0	0	185	0	0	3	0	0	0	0	0	0	223	0	0	0	0	0	15	3	0	1	0	0	3	6	0	0	1
2980	3884	"Arkutino Lake"	42.329472	27.724032	659	"AWI"	659	6401	6828	6592	1	0	3	2	1	0	3	0	0	1	0	2	0	1	0	0	0	0	0	0	5	0	2	0	0	0	0	17	0	0	0	0	1	0	0	0	74	0	1	2	0	0	0	0	0	0	101	0	0	0	0	0	0	0	2	0	0	0	2	8	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	668	"AWI"	668	6431	6856	6620	0	0	7	4	0	2	7	0	0	3	0	4	0	0	0	0	0	0	0	0	9	0	1	0	0	0	0	25	0	0	0	0	0	0	0	1	175	0	3	4	0	0	0	0	0	0	208	0	0	0	0	0	0	1	3	1	0	0	2	17	1	0	2
2980	3884	"Arkutino Lake"	42.329472	27.724032	679	"AWI"	679	6457	6903	6651	1	0	3	6	2	1	8	0	0	1	0	5	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	109	0	0	13	0	0	0	0	0	0	152	0	0	0	0	0	0	1	1	0	1	0	6	13	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	689	"AWI"	689	6472	6957	6682	1	1	5	0	0	2	7	0	0	1	0	2	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	15	0	0	0	0	0	0	0	0	82	0	0	5	0	0	0	0	0	0	150	0	0	0	0	0	1	4	0	0	0	0	6	13	0	0	2
2980	3884	"Arkutino Lake"	42.329472	27.724032	699	"AWI"	699	6518	6997	6723	1	0	7	3	1	0	8	0	0	3	0	2	0	0	0	0	0	0	0	0	9	0	0	0	1	0	0	20	0	0	0	0	0	0	0	0	65	0	0	3	0	0	0	0	0	0	94	0	0	1	0	0	0	5	1	0	0	0	6	12	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	708	"AWI"	708	6564	7029	6765	0	0	4	6	2	1	7	0	0	2	0	9	0	2	0	0	0	0	0	0	5	0	5	0	1	0	0	12	36	0	0	1	0	0	0	0	62	1	0	8	0	0	0	0	0	0	180	0	0	0	0	0	5	8	2	1	0	0	2	11	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	719	"AWI"	719	6602	7070	6817	0	0	3	1	1	1	2	0	0	2	0	1	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	22	0	1	0	1	0	0	0	1	56	0	1	3	0	0	0	0	0	0	124	0	0	0	0	0	1	3	2	0	0	0	3	7	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	729	"AWI"	729	6626	7128	6865	0	0	7	3	1	1	3	0	0	1	0	1	0	0	0	0	0	0	0	0	12	0	0	0	2	0	0	23	0	0	0	1	0	0	0	1	59	0	0	9	1	0	0	0	0	0	145	0	0	0	0	0	0	6	0	2	0	0	5	9	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	740	"AWI"	740	6648	7201	6915	1	0	4	0	0	1	2	0	0	6	0	0	0	0	0	0	0	2	0	0	14	0	1	1	1	0	0	20	8	0	1	1	1	0	0	0	49	0	0	9	0	0	0	0	0	0	195	0	0	0	0	0	6	2	0	0	0	1	3	13	0	0	1
2980	3884	"Arkutino Lake"	42.329472	27.724032	748	"AWI"	748	6722	7241	6965	1	3	3	2	1	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0	0	0	0	0	0	0	2	37	0	0	2	0	0	0	0	1	0	98	0	0	0	0	0	4	1	0	1	0	0	7	6	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	759	"AWI"	759	6787	7316	7042	0	0	3	2	1	0	5	0	0	0	0	2	0	1	0	0	1	0	0	0	11	0	0	0	1	0	0	16	0	0	0	0	0	0	0	2	45	0	1	6	0	0	0	0	0	0	106	0	0	0	0	0	1	3	1	5	0	0	4	6	0	1	1
2980	3884	"Arkutino Lake"	42.329472	27.724032	769	"AWI"	769	6824	7421	7109	1	1	4	1	2	0	4	0	0	2	0	2	0	0	0	0	0	0	1	1	6	0	0	0	0	0	0	16	0	0	0	0	0	0	0	1	38	0	0	6	0	0	0	0	0	0	140	0	0	1	0	0	0	2	0	1	2	0	1	6	0	0	2
2980	3884	"Arkutino Lake"	42.329472	27.724032	779	"AWI"	779	6852	7577	7169	0	1	1	1	0	0	5	0	0	1	0	1	0	0	0	0	1	0	0	0	12	0	0	0	0	0	0	14	0	0	1	0	0	0	0	2	32	0	0	4	0	0	0	0	1	0	126	0	0	0	0	0	0	1	0	1	0	0	7	8	0	0	2
2980	3884	"Arkutino Lake"	42.329472	27.724032	789	"AWI"	789	6874	7757	7227	0	0	8	3	8	0	7	0	0	6	0	1	0	2	0	0	0	0	0	0	20	0	2	0	0	0	0	38	0	0	0	0	1	0	0	3	55	0	0	11	0	0	0	0	0	0	223	0	0	0	0	0	0	3	1	0	0	0	4	15	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	799	"AWI"	799	6946	7879	7320	0	0	5	0	7	0	2	0	1	3	1	3	0	1	0	0	0	1	1	0	5	1	5	0	1	0	0	16	18	0	0	1	3	0	0	1	40	0	1	11	0	0	0	0	0	1	146	0	0	0	0	0	0	5	3	1	3	0	3	8	0	1	1
2980	3884	"Arkutino Lake"	42.329472	27.724032	808	"AWI"	808	6994	8034	7403	0	0	1	2	2	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	13	0	0	0	0	0	0	0	1	36	0	0	5	0	0	0	0	0	0	117	0	0	0	0	0	1	1	1	1	0	0	2	8	0	0	1
2980	3884	"Arkutino Lake"	42.329472	27.724032	819	"AWI"	819	7042	8256	7499	0	0	0	0	0	4	2	0	0	7	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	13	0	0	0	0	0	0	0	1	33	0	0	9	0	0	0	0	0	0	112	0	0	1	0	0	0	0	0	0	0	0	2	9	0	0	0
2980	3884	"Arkutino Lake"	42.329472	27.724032	829	"AWI"	829	7068	8497	7575	1	0	7	1	0	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	5	0	4	0	0	0	0	12	12	0	0	0	0	0	0	2	31	0	0	10	0	0	0	0	0	0	107	0	0	0	0	0	1	5	0	2	0	0	2	7	0	0	1
2980	3884	"Arkutino Lake"	42.329472	27.724032	839	"AWI"	839	7091	8755	7658	0	0	5	2	0	0	5	0	0	4	0	1	0	0	0	0	0	0	0	0	11	0	0	0	0	1	0	14	0	0	0	0	0	0	0	2	58	0	0	3	0	0	0	0	0	0	191	0	0	0	0	0	0	0	1	0	2	0	9	10	0	0	3
