"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Linaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
14524	22757	"Plešné jezero"	48.775332	13.864648	81	"AWI"	81	2379	3587	2938	26.7139479905437	0	0	0	0	0	0	0	7.56501182033097	0	0	0	0	0	0	5.67375886524823	0	0	0	0	0	25.0591016548463	1.6548463356974	0	0	0	0	0	0	0	0	0	0.472813238770686	26.9503546099291	0	0	0	0	0	0	0	4.9645390070922	0	0	0	0	0	0	0	0	0	0	0.472813238770686	0.472813238770686	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	108	"AWI"	108	3869	4231	4047	28.6713286713287	0.233100233100233	0	0	0	0	0.699300699300699	0	7.69230769230769	0	0	0	0	0	0	8.62470862470862	0.233100233100233	0	0	0	0	17.2494172494172	0.932400932400932	0	0	0	0	0	0	0	0.233100233100233	0	0.466200466200466	28.2051282051282	0	0	0	0	0	0	0	4.89510489510489	0	0	0	0	0	0	0	0	0	0	0.932400932400932	0.466200466200466	0.466200466200466	0
14524	22757	"Plešné jezero"	48.775332	13.864648	126	"AWI"	126	4410	5176	4810	18.0434782608696	0	0	0	0	0	0	0	9.34782608695652	0.217391304347826	0	0	0	0	0	14.1304347826087	0.217391304347826	0	0	0	0	20.6521739130435	0.869565217391304	0	0	0	0	0	0	0	0	0	0.217391304347826	29.7826086956522	0	0	0	0	0	0	0	4.78260869565217	0	0	0	0	0	0	0	0	0	0	0.217391304347826	1.52173913043478	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	153	"AWI"	153	5484	6322	5862	39	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	12.5	1.5	0	0	0	0	31.5	2.5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	1	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	184	"AWI"	184	5969	8368	7158	7.29166666666667	0	0	0	0	0	0.520833333333333	0	0	1.04166666666667	0	0	0	0	0	18.75	0.520833333333333	0	0	0	0	43.75	3.64583333333333	0	0	0	0	0	0	0	0	0	0.520833333333333	0	0	0	0	0	0	0	0	14.0625	0	0	0	0	0	0	0	0	0	0	3.125	6.77083333333333	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	202	"AWI"	202	6427	8836	7882	0.367647058823529	0	0	0	0	0	0.367647058823529	0	38.6029411764706	0	0	0	0	0	0	27.2058823529412	0.735294117647059	0	0	0	0	0.367647058823529	2.20588235294118	0	0	0	0	0	0	0	0.367647058823529	0	0	0	0	0	0	0	0	0	0	12.1323529411765	0	0	0	0	0	0	0	0	0	0	5.51470588235294	12.1323529411765	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	232	"AWI"	232	8791	9379	9111	0.62111801242236	0	0	0	0	0	0.62111801242236	0	11.1801242236025	0	0	0	0	0	0	13.4575569358178	0.20703933747412	0	0	0	0	12.4223602484472	4.76190476190476	0	0	0	0	0	0	0	0	0	0.20703933747412	40.3726708074534	0	0	0	0	0	0	0	7.86749482401656	0	0	0	0	0	0	0	0	0	0	2.69151138716356	5.59006211180124	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	259	"AWI"	259	9474	11977	10489	0	0	0	0.574712643678161	0	0	0.574712643678161	0	24.1379310344828	0	0	0	0	0	0	52.2988505747126	2.29885057471264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.04597701149425	0	0	0	0	0	0	0	0	0	0	2.29885057471264	9.77011494252874	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	262	"AWI"	262	9659	12092	10657	1.19521912350598	0	0	0	0	0.398406374501992	0	0	14.7410358565737	0	0	0	0	0	0	29.4820717131474	0.398406374501992	0	0	0	0	1.19521912350598	0.796812749003984	0	0	0	0	0	0	0	0	0	0	33.0677290836653	0	0	0	0	0	0	0	7.17131474103586	0	0	0	0	0	0	0	0	0	0	4.38247011952191	7.17131474103586	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	271	"AWI"	271	9988	12351	11204	1.92307692307692	0	0	0	0	0	0.769230769230769	0	0	0	0	0	0	0	0	82.6923076923077	0.769230769230769	0	0	0	0	0	0.384615384615385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.61538461538462	0	0	0	0	0	0	0	0	0	0	2.30769230769231	6.53846153846154	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	280	"AWI"	280	10406	12742	11722	15.8249158249158	0.336700336700337	0	0	0	0	1.34680134680135	0	43.7710437710438	0	0	0	0	0.336700336700337	0	13.4680134680135	1.01010101010101	0	0	0	0	16.8350168350168	1.34680134680135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.336700336700337	0	0	0	0	0	0	0	0	0	0	2.35690235690236	3.03030303030303	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	283	"AWI"	283	10780	12781	11902	0.50761421319797	0	0	0	0	0	0.50761421319797	0	75.6345177664975	0	0	0	0	0	0	11.6751269035533	1.52284263959391	0	0	0	0	6.5989847715736	0	0	0	1.01522842639594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52284263959391	0	0	0	0	0	0	0	0	0.50761421319797	0	0.50761421319797	0	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	292	"AWI"	292	11791	12951	12458	0	0	0	1.66666666666667	0	0	12.7777777777778	0	61.1111111111111	0	1.11111111111111	0	0	0	0.555555555555556	2.22222222222222	6.66666666666667	0	0	0	0	0.555555555555556	0	0	0	10.5555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11111111111111	0	0	0.555555555555556	0	0	0	0	0	0	0	0	1.11111111111111	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	301	"AWI"	301	12415	13176	12869	0	0	0.833333333333333	0.833333333333333	0	0	3.75	0	70.4166666666667	0.416666666666667	0	0	0	0	0	0.833333333333333	2.08333333333333	0	0	0	0	0	0	0	0	17.9166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66666666666667	0	0	0	0	0	1.25	0	0	0	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	304	"AWI"	304	12613	13218	12954	0	0	0	0.114025085518814	0	0	2.05245153933865	0	35.1197263397948	0	0.114025085518814	0	0	0	0.114025085518814	0.684150513112885	1.71037628278221	0	0	0	0	0	0.114025085518814	0	0	1.02622576966933	0	0	0	0	0	0	0	0	57.69669327252	0	0	0	0	0.114025085518814	0	0.114025085518814	0	0	0.342075256556442	0	0	0	0	0	0.456100342075257	0	0.114025085518814	0.114025085518814	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	313	"AWI"	313	12903	13550	13214	0	0	0	0	0	0	10.0719424460432	0	69.7841726618705	0	0	0	0	0	0	0.719424460431655	5.75539568345324	0	0	0	0	0	0	0	0	10.7913669064748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.719424460431655	0	0	0.719424460431655	0	0	0	0	0.719424460431655	0.719424460431655	0	0	0	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	322	"AWI"	322	13076	13789	13395	0	0	0	2.75862068965517	0	0	10.3448275862069	0	67.5862068965517	0	0	0	0	0	3.44827586206897	1.03448275862069	2.41379310344828	0.344827586206897	0	0	0	0	0	0	0	7.58620689655172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41379310344828	0	0	0	0	0	1.72413793103448	0	0	0.344827586206897	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	325	"AWI"	325	13121	13881	13449	0	0	0	0.847457627118644	0	0	14.4067796610169	0	31.7796610169492	0	0	0	0	0	1.69491525423729	0	8.47457627118644	0	0	0	0	0	0	0	0	8.47457627118644	0	0	0	0	0	0	0	0	31.3559322033898	0	0	0	0	0	0.423728813559322	0	0	0	0.423728813559322	0	0	0	0	0	2.11864406779661	0	0	0	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	328	"AWI"	328	13158	13959	13504	0	0	0	0.938967136150235	0	0	14.5539906103286	0	23.943661971831	0	0	0	0	0	5.63380281690141	0.469483568075117	14.0845070422535	0	0	0	0	0	0	0	0	3.75586854460094	0	0	0	0	0	0	0	0	32.3943661971831	0	0	0	0	0	0	0.469483568075117	0	0	0	0	0	0	0	0	3.75586854460094	0	0	0	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	331	"AWI"	331	13182	14059	13562	0	0	0	2.35294117647059	0	0	14.9019607843137	0	18.0392156862745	0.392156862745098	0	0	0	0	3.52941176470588	1.96078431372549	2.35294117647059	0.392156862745098	0	0	0	0	0	0	0	0.392156862745098	0	0	0	0	0	0	0	0	50.1960784313725	0	0	0	0	0	0	0	0	0	0.784313725490196	0	0	0	0	0	4.70588235294118	0	0	0	0	0
14524	22757	"Plešné jezero"	48.775332	13.864648	334	"AWI"	334	13212	14163	13615	0	0	0	0.789473684210526	0	0	15.7894736842105	0	22.6315789473684	0.526315789473684	0	0	0	0	2.63157894736842	0	9.47368421052632	0.526315789473684	0	0	0	0	0	0	0	8.42105263157895	0	0	0	0	0	0	0	0	36.5789473684211	0	0	0	0	0	0	0.263157894736842	0	0	1.57894736842105	0	0	0	0	0	0.789473684210526	0	0	0	0	0
