"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Aristolochiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
16347	25382	"Quart du Bois"	46.8925	4.03417	0	"AWI"	0	-128	22	-54	1.15273775216138	0	2.01729106628242	0.288184438040346	0	0.288184438040346	0.576368876080692	0	0.576368876080692	0	0.576368876080692	0	0.288184438040346	0	0	0	0	0	12.9682997118156	0	3.1700288184438	0.288184438040346	5.18731988472623	0	0	0	0	0.288184438040346	0	2.01729106628242	0	0	0	0	0.288184438040346	0.288184438040346	0	0	0	0	0	2.30547550432277	0	0.288184438040346	1.44092219020173	0	0	0	0	0	0	9.22190201729107	0	0	0.288184438040346	0	0.576368876080692	0	0.288184438040346	0	0	0	0.288184438040346	0.288184438040346	0	54.7550432276657	0	0	0
16347	25382	"Quart du Bois"	46.8925	4.03417	4	"AWI"	4	-102	74	-21	0.28169014084507	0.28169014084507	0.845070422535211	0.28169014084507	0	0.28169014084507	0	0.845070422535211	0	0	0.563380281690141	0	1.40845070422535	0	0	0	0	0	18.5915492957746	0	2.53521126760563	0	43.0985915492958	1.12676056338028	0	0.28169014084507	0	0.845070422535211	0	0	0	0	0.28169014084507	0	0.845070422535211	0.845070422535211	0	0	0	0	0	1.40845070422535	0.28169014084507	0	7.6056338028169	0	0	0	0	0	0	12.6760563380282	0	0	0.845070422535211	3.09859154929577	0.28169014084507	0	0	0	0	0	0.28169014084507	0	0	0.28169014084507	0	0	0
16347	25382	"Quart du Bois"	46.8925	4.03417	8	"AWI"	8	-76	121	12	0.278551532033426	0.278551532033426	0.557103064066852	0	0	0.278551532033426	0	1.67130919220056	0	0	1.67130919220056	0	2.78551532033426	0	0	0	0	0	16.1559888579387	0.278551532033426	2.22841225626741	0	44.8467966573816	1.1142061281337	0	0	0	0.835654596100279	0	0	0	0	0	0.278551532033426	0.835654596100279	0	0	0	0	0	0	0	0	0	7.79944289693593	0	0	0	0.278551532033426	0	0	13.6490250696379	0	0	2.78551532033426	0	0	0	0.278551532033426	0	0.278551532033426	0	0	0	0	0.835654596100279	0	0	0
16347	25382	"Quart du Bois"	46.8925	4.03417	11.5	"AWI"	11.5	-53.5	162.5	41.5	0	0	0.557103064066852	0	0	0	0	0.278551532033426	0	0	0.835654596100279	0	0.835654596100279	0	0	0	0	0	19.2200557103064	0	2.22841225626741	0	50.6963788300836	0	0	0	0	1.1142061281337	0	0.835654596100279	0	0	0	0	1.39275766016713	0.278551532033426	0	0	0	0	0	0.278551532033426	0	0	5.57103064066852	0	0	0	0	0	0	12.8133704735376	0	0	0.557103064066852	0	0.557103064066852	0	0.278551532033426	0	0	0	0.557103064066852	0	0	1.1142061281337	0	0	0
16347	25382	"Quart du Bois"	46.8925	4.03417	16	"AWI"	16	-27	208	80	0	0	1.44404332129964	0.36101083032491	0	0.36101083032491	0	0.72202166064982	0	0	1.08303249097473	0	2.16606498194946	0	0	0	0	0	21.2996389891697	0	1.80505415162455	0	47.6534296028881	0	0	0	0	0.72202166064982	0	0	0	0	0	0	0.36101083032491	1.44404332129964	0	0	0	0	0	0.36101083032491	0	0	4.69314079422383	0	0	0	0	0	0.36101083032491	10.8303249097473	0	0	1.08303249097473	0	1.44404332129964	0	0.36101083032491	0	0	0	0	0	0	1.44404332129964	0	0	0
16347	25382	"Quart du Bois"	46.8925	4.03417	20	"AWI"	20	-3	248	114	0.284090909090909	0	0.568181818181818	0	0	0.284090909090909	0	0.284090909090909	0.284090909090909	0	0.852272727272727	0	1.13636363636364	0	0	4.54545454545455	0	0	32.9545454545455	0.284090909090909	2.55681818181818	0	35.2272727272727	0	0	0.284090909090909	0	0.852272727272727	0	0	0	0	0	0	0.568181818181818	0.852272727272727	0	0	0	0	0	0	0	0	1.13636363636364	0	0	0	0	0	0	12.5	0	0	0.284090909090909	0	1.98863636363636	0	0.568181818181818	0	0.284090909090909	0	0	0	0.568181818181818	0.852272727272727	0	0	0
16347	25382	"Quart du Bois"	46.8925	4.03417	24	"AWI"	24	29	278	150	0	0	0.366300366300366	0.732600732600733	0	0	0	0	0.366300366300366	0	0.366300366300366	0	0.366300366300366	0	0	0	0	0	42.1245421245421	0	0.732600732600733	0	30.03663003663	0	0	0	0	0.732600732600733	0	0	0	0	0	0	2.1978021978022	2.56410256410256	0	0.366300366300366	0	0	0	0.732600732600733	0	0	1.46520146520147	0	0	0	0	0	0	15.018315018315	0	0	0.732600732600733	0	0	0	0	0	0	0	0	0	0	1.0989010989011	0	0	0
16347	25382	"Quart du Bois"	46.8925	4.03417	28	"AWI"	28	59	310	185	0	0	1.19047619047619	0	0	0.396825396825397	0	1.19047619047619	0	0	0	0	0.793650793650794	0.396825396825397	0	8.73015873015873	0	0	38.8888888888889	0	2.77777777777778	0	24.2063492063492	0	0	0	0	0.793650793650794	0	0	0	0	0	0	2.38095238095238	1.98412698412698	0	0	0	0	0	0.793650793650794	0	0	0.793650793650794	0	0	0	0	0	0	11.9047619047619	0	0	0	0	1.19047619047619	0.396825396825397	0.793650793650794	0	0.396825396825397	0	0	0	0	0	0	0	0
16347	25382	"Quart du Bois"	46.8925	4.03417	32	"AWI"	32	92	342	220	0	0	2.04778156996587	0	0	0	0	0.341296928327645	0	0	0.341296928327645	0	0.68259385665529	0	0	1.36518771331058	0	0	50.5119453924915	0	1.36518771331058	0	21.160409556314	0	0	0	0	0.341296928327645	0	0	0	0	0	0	1.02389078498294	0.341296928327645	0	0.341296928327645	0	0	0.68259385665529	0.341296928327645	0	0	0.341296928327645	0	0	0	0	0	0	13.3105802047782	0	0	0.68259385665529	0	2.38907849829352	0	0.341296928327645	0	0	0	0	0	0	2.04778156996587	0	0	0
16347	25382	"Quart du Bois"	46.8925	4.03417	36	"AWI"	36	124	375	254	0	0	0.854700854700855	0	0	1.28205128205128	0	0.854700854700855	0.427350427350427	0	0.427350427350427	0	0.427350427350427	0.854700854700855	0	1.70940170940171	0	0	45.2991452991453	0	2.13675213675214	0	20.5128205128205	0	0	0	0	2.13675213675214	0	0	0	0	0	0	1.70940170940171	0.854700854700855	0	0	0	0	0	0.427350427350427	0	0.427350427350427	0.854700854700855	0	0	0	0	0	0	16.6666666666667	0	0	0.427350427350427	0	0.854700854700855	0	0.427350427350427	0	0	0	0	0	0	0.427350427350427	0	0	0
