"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Grossulariaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
14289	22373	"Štrbské pleso"	49.121826	20.05786	102	"AWI"	102	-26	524	467	6.28115653040877	0	5.98205383848455	0.299102691924227	0	0	0	2.59222333000997	0	7.97607178464606	0	0.199401794616152	0	0	0	0	2.59222333000997	0.997008973080758	0	0	0	9.07278165503489	0	0.299102691924227	0	0.997008973080758	0.598205383848455	0	0.598205383848455	0	0.598205383848455	0	0	2.49252243270189	27.4177467597208	11.3659022931206	0	9.4715852442672	0	0	0	0	6.1814556331007	0	0	0.0997008973080758	1.09670987038883	0.598205383848455	0	0	0.0997008973080758	0	0.199401794616152	0.997008973080758	0.897308075772682
14289	22373	"Štrbské pleso"	49.121826	20.05786	110	"AWI"	110	33	671	542	8.13953488372093	0.193798449612403	3.39147286821705	0.581395348837209	0	0	0	1.74418604651163	0	8.13953488372093	0	0.0968992248062016	0	0	0.193798449612403	0	2.42248062015504	0.678294573643411	0	0	0	13.8565891472868	0	0.872093023255814	0	1.64728682170543	0.581395348837209	0.0968992248062016	0.193798449612403	0	0	0	0	1.93798449612403	20.9302325581395	7.84883720930233	1.16279069767442	12.984496124031	0	0	0	0	5.62015503875969	0.0968992248062016	0	0.0968992248062016	2.22868217054264	1.06589147286822	0.290697674418605	0	0.0968992248062016	0.0968992248062016	0	1.74418604651163	0.968992248062015
14289	22373	"Štrbské pleso"	49.121826	20.05786	118	"AWI"	118	89	835	626	16.2251655629139	0	2.98013245033113	0.33112582781457	0	0	0	1.98675496688742	0	0	0	0.22075055187638	0	0	0	0	2.2075055187638	0.551876379690949	0	0	0	14.5695364238411	0	0.772626931567329	0	0.551876379690949	0.11037527593819	0	0	0	0.22075055187638	0	0	2.86975717439294	29.3598233995585	10.9271523178808	0.441501103752759	5.73951434878587	0	0	0	0	5.62913907284768	0	0	0	0.772626931567329	0.993377483443709	0	0.11037527593819	0.11037527593819	0	0	1.76600441501104	0.551876379690949
14289	22373	"Štrbské pleso"	49.121826	20.05786	126	"AWI"	126	144	1007	716	13.2400430570506	0.215285252960172	4.95156081808396	0.430570505920344	0	0	0	3.1216361679225	0	0	0	0.215285252960172	0	0	0	0	1.29171151776103	0.538213132400431	0.215285252960172	0	0	12.7018299246502	0	1.29171151776103	0	1.07642626480086	0.107642626480086	0	0.107642626480086	0	0.322927879440258	0	0	4.52099031216362	31.6469321851453	8.61141011840689	0.645855758880517	5.48977395048439	0	0	0	0	5.70505920344456	0.107642626480086	0	0.107642626480086	0.645855758880517	0.215285252960172	0	0.215285252960172	0	0.107642626480086	0.107642626480086	1.07642626480086	0.968783638320775
14289	22373	"Štrbské pleso"	49.121826	20.05786	134	"AWI"	134	203	1184	806	13.7040714995035	0.099304865938431	3.47567030784508	0.893743793445879	0	0	0	1.68818272095333	0	8.3416087388282	0	0	0	0	0	0	1.5888778550149	0.397219463753724	0	0	0	17.974180734856	0	0.595829195630586	0	1.09235352532274	0.198609731876862	0	0	0	0.198609731876862	0	0	4.1708043694141	26.1171797418074	9.33465739821251	0	0	0	0	0	0	5.759682224429	0.297914597815293	0	0.297914597815293	0.397219463753724	0.198609731876862	0	0.297914597815293	0.297914597815293	0	0.397219463753724	1.68818272095333	0.496524329692155
14289	22373	"Štrbské pleso"	49.121826	20.05786	142	"AWI"	142	350	1271	899	11.0874200426439	0.106609808102345	5.33049040511727	0.852878464818763	0	0	0	1.81236673773987	0	0	0	0.213219616204691	0	0	0	0	2.02558635394456	0.213219616204691	0	0	0	18.8699360341151	0	0.426439232409382	0	1.1727078891258	0.213219616204691	0	0	0	0.106609808102345	0	0	6.18336886993603	24.0938166311301	11.6204690831557	0	4.37100213219616	0	0	0	0	7.0362473347548	0.319829424307036	0	0	0.426439232409382	0.213219616204691	0	0	0.319829424307036	0.213219616204691	0.213219616204691	2.02558635394456	0.533049040511727
14289	22373	"Štrbské pleso"	49.121826	20.05786	150	"AWI"	150	578	1304	996	13.6141038197845	0.0979431929480901	4.89715964740451	0.39177277179236	0	0	0	1.17531831537708	0	8.61900097943193	0	0.0979431929480901	0	0	0.0979431929480901	0	0.783545543584721	0.587659157688541	0	0	0	13.6141038197845	0	0.39177277179236	0	0.685602350636631	0.0979431929480901	0	0.489715964740451	0	0.39177277179236	0	0	4.21155729676787	29.4809010773751	11.7531831537708	0	0	0	0	0	0	7.14985308521058	0.0979431929480901	0	0.0979431929480901	0.0979431929480901	0.0979431929480901	0	0	0	0	0	0.979431929480901	0
14289	22373	"Štrbské pleso"	49.121826	20.05786	158	"AWI"	158	794	1336	1091	13.7893593919653	0.1085776330076	2.71444082519001	0.542888165038002	0	0	0	2.28013029315961	0	0	0	0.325732899022801	0	0	0.1085776330076	0	0.651465798045603	0.434310532030402	0	0	0	13.3550488599349	0	0.760043431053203	0.1085776330076	0.325732899022801	0.217155266015201	0	0.1085776330076	0	0.651465798045603	0	0	4.66883821932682	35.2877307274701	10.6406080347448	0	3.69163952225842	0	0	0	0	6.40608034744843	0.217155266015201	0	0.217155266015201	0.542888165038002	0.1085776330076	0	0	0.1085776330076	0.1085776330076	0.217155266015201	1.085776330076	0.217155266015201
14289	22373	"Štrbské pleso"	49.121826	20.05786	166	"AWI"	166	993	1391	1191	9.91501416430595	0	5.38243626062323	0.188857412653447	0	0	0	1.2275731822474	0	13.5033050047214	0	0	0	0	0	0	1.98300283286119	0.472143531633617	0	0	0	15.014164305949	0.0944287063267233	0.472143531633617	0	0.56657223796034	0.28328611898017	0	0.0944287063267233	0	0.188857412653447	0	0	4.34372049102927	26.3456090651558	10.1983002832861	0.28328611898017	0	0	0	0	0	7.08215297450425	0.28328611898017	0	0	0.188857412653447	0.0944287063267233	0	0	0.0944287063267233	0	0	1.51085930122757	0.188857412653447
14289	22373	"Štrbské pleso"	49.121826	20.05786	174	"AWI"	174	1107	1467	1297	12.3042505592841	0.111856823266219	6.26398210290828	0.782997762863535	0	0	0	1.34228187919463	0	0	0	0.111856823266219	0	0	0.111856823266219	0	2.3489932885906	0.894854586129754	0	0	0	13.758389261745	0	0.782997762863535	0	0.111856823266219	0.335570469798658	0	0	0	0.111856823266219	0	0	4.25055928411633	32.5503355704698	13.1991051454139	0	0	0	0	0	0	7.27069351230425	0.223713646532438	0	0.335570469798658	0.111856823266219	0.335570469798658	0	0	0.111856823266219	0	0	1.90156599552573	0.335570469798658
