"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juniperus"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
26143	45379	"Lake Ruila"	59.175	24.43111	94	"AWI"	94	-140	27	-64	0	25.3411306042885	0.584795321637427	0	1.75438596491228	0	0	0.194931773879142	0	0	0	5.45808966861598	0	0	0	0	0	0.194931773879142	0	0.194931773879142	0	0	0	0.974658869395711	10.7212475633528	46.3937621832359	0.389863547758285	0	0	1.16959064327485	0.779727095516569	0	0	0	3.11890838206628	0.779727095516569	0	0	0.584795321637427	0.974658869395711	0.389863547758285	0
26143	45379	"Lake Ruila"	59.175	24.43111	102	"AWI"	102	16	957	310	0	19.1304347826087	0	0	2.26086956521739	0	0	0	0	0.173913043478261	0	2.78260869565217	1.73913043478261	0	0	0	0	0.173913043478261	0	0.173913043478261	1.73913043478261	0	0	0	9.91304347826087	57.9130434782609	0	0	0	0.869565217391304	0	0.173913043478261	0	0	0.695652173913043	0.869565217391304	0	0.173913043478261	0.521739130434783	0.695652173913043	0	0
26143	45379	"Lake Ruila"	59.175	24.43111	110	"AWI"	110	233	1540	748	0	18.9509306260575	0.338409475465313	0	0.338409475465313	0	0	0	0	0	0	6.09137055837564	4.56852791878173	0	0	0	0	0	0	0	0.169204737732657	0	0.169204737732657	0.169204737732657	7.44500846023689	57.5296108291032	0	0	0	1.1844331641286	0	0	0	0	1.1844331641286	0.676818950930626	0	0	0.676818950930626	0.338409475465313	0.169204737732657	0
26143	45379	"Lake Ruila"	59.175	24.43111	118	"AWI"	118	524	1973	1165	0	28.0777537796976	0	0	1.07991360691145	0	0	0	0	0	0	6.47948164146868	0.647948164146868	0	0	0	0	0.215982721382289	0	0.431965442764579	0	0	0	0.215982721382289	13.3909287257019	39.524838012959	0	0	0	0.863930885529158	0.215982721382289	0	0	0	0	1.07991360691145	0	0.215982721382289	4.96760259179266	2.59179265658747	0	0
26143	45379	"Lake Ruila"	59.175	24.43111	126	"AWI"	126	893	2327	1612	0	16.8016194331984	0.202429149797571	0.202429149797571	2.22672064777328	0	0	0.202429149797571	0	0	0	9.7165991902834	4.65587044534413	0	0	0	0	0.202429149797571	0	0.607287449392713	0.404858299595142	0	0.202429149797571	0.202429149797571	7.89473684210526	45.9514170040486	0	0	0	0.607287449392713	0	0	0	0	0.404858299595142	2.22672064777328	0	0	5.46558704453441	1.82186234817814	0	0
26143	45379	"Lake Ruila"	59.175	24.43111	134	"AWI"	134	1297	2615	2050	0	20	0	0	0.833333333333333	0	0	0	0	0	0	10.8333333333333	0.555555555555556	0	0	0	0	0	0	0.555555555555556	0	0	0	0.555555555555556	27.7777777777778	33.6111111111111	0	0	0	0.555555555555556	0.555555555555556	0	0	0	0	0.277777777777778	0	0	1.94444444444444	1.94444444444444	0	0
26143	45379	"Lake Ruila"	59.175	24.43111	142	"AWI"	142	1772	2876	2460	0	25.5725190839695	0	0	0.381679389312977	0	0	0	0	0	0	9.54198473282443	0.763358778625954	0	0	0	0	0	0	0.954198473282443	0	0	0	0	10.8778625954198	45.4198473282443	0	0	0	3.24427480916031	0	0	0	0	0	0.763358778625954	0	0	0.572519083969466	1.90839694656489	0	0
26143	45379	"Lake Ruila"	59.175	24.43111	150	"AWI"	150	2422	3091	2831	0	23.0277185501066	0.426439232409382	0	0.426439232409382	0	0	0	0	0	0	6.18336886993603	1.27931769722815	0	0	0	0	0	0	0	0	0	0	0.639658848614073	13.6460554371002	49.0405117270789	0	0	0	2.98507462686567	0.213219616204691	0	0	0	0.213219616204691	0.213219616204691	0	0	0.852878464818763	0.852878464818763	0	0
26143	45379	"Lake Ruila"	59.175	24.43111	158	"AWI"	158	2677	3315	3048	0	15.8995815899582	0	0	0.418410041841004	0	0	0	0	0	0	4.60251046025105	0.418410041841004	0	0	0	0	0	0	0.278940027894003	0.139470013947001	0	0	0.418410041841004	22.7336122733612	49.2329149232915	0	0	0	3.48675034867503	0	0	0	0	0	0.278940027894003	0	0	1.25523012552301	0.836820083682008	0	0
26143	45379	"Lake Ruila"	59.175	24.43111	166	"AWI"	166	2967	3486	3270	0	21.4067278287462	0.152905198776758	0	0.917431192660551	0	0	0	0	0	0	7.3394495412844	0.764525993883792	0	0	0	0	0	0	0.764525993883792	0	0	0	0.152905198776758	16.5137614678899	41.4373088685015	0	0	0	5.96330275229358	0	0	0	0	0	0.305810397553517	0	0	1.52905198776758	2.75229357798165	0	0
26143	45379	"Lake Ruila"	59.175	24.43111	174	"AWI"	174	3152	3644	3419	0	19.7368421052632	0	0	0.146198830409357	0	0	0	0	0	0	3.3625730994152	1.60818713450292	0	0	0	0	0	0	0.146198830409357	0	0	0	0.292397660818713	15.2046783625731	52.1929824561403	0	0	0	3.80116959064327	0	0	0	0	0	0.292397660818713	0	0	0.87719298245614	2.33918128654971	0	0
