"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	135	"AWI"	135	-66	186	47	11.0891089108911	0.198019801980198	0	0.594059405940594	0	0	0.594059405940594	0	1.18811881188119	0	0	3.76237623762376	0	1.18811881188119	0	0	0	0	0	0	0	0	0	19.8019801980198	0	23.1683168316832	0.198019801980198	0	0	0	0	5.94059405940594	0	0	0	0	0	0.396039603960396	0	0	0	0	0	0	0	0	0.792079207920792	0	0.594059405940594	0	0	0	0	0	0	0	0.198019801980198	0	20.3960396039604	1.98019801980198	0	0	0.198019801980198	0	0.99009900990099	0	0	0	0	0	1.58415841584158	4.95049504950495	0	0.198019801980198
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	170	"AWI"	170	82	359	226	0.220994475138122	0.110497237569061	0	0.773480662983425	0	0	0	0	0.441988950276243	0	0	0.220994475138122	0	2.87292817679558	0	0	0	0	0.883977900552486	0	0	0	0	1.65745856353591	0	61.5469613259669	0.220994475138122	0	0	0	0	0.220994475138122	0	0	0	0	0	0.994475138121547	0	0.883977900552486	0	0	0.110497237569061	0.110497237569061	0	0	0	0	0	0	0	0	19.0055248618785	0	0	0	0	0	5.74585635359116	0	0	0	0.552486187845304	0	0.220994475138122	0	0	0.220994475138122	0.662983425414365	1.54696132596685	0	0.441988950276243	0	0.331491712707182
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	230	"AWI"	230	473	643	531	2.54237288135593	0	5.50847457627119	0.423728813559322	0	0	0	0	2.11864406779661	0	0	1.27118644067797	0	2.11864406779661	0	0	0	0	13.9830508474576	0	0	0	0	1.69491525423729	0.423728813559322	25	0	0	0	0	0	2.54237288135593	0	0	0	0	0	0.847457627118644	1.69491525423729	0	0	0	0	0	0	0	0	0	0.423728813559322	0	0	0	16.1016949152542	0	0	0	0	0	20.3389830508475	0.423728813559322	0	0	0	0	1.27118644067797	0	0	0.847457627118644	0	0.423728813559322	0	0	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	240	"AWI"	240	517	802	612	1.00200400801603	0.400801603206413	3.80761523046092	0	0	0	0	0	2.20440881763527	0	0	1.00200400801603	0	0.801603206412826	0	0.400801603206413	0	0	8.81763527054108	0	0	0	0	2.20440881763527	0.400801603206413	22.2444889779559	0	0	0	0	0	5.21042084168337	0	0	0	0	0	2.20440881763527	2.20440881763527	0	0.200400801603206	0	0	0	0.200400801603206	0	0	0	0	0	0	0	10.8216432865731	0	0	0.400801603206413	0	0	28.8577154308617	0.601202404809619	0	0	0.200400801603206	1.40280561122244	2.40480961923848	0	0	1.20240480961924	0	0.200400801603206	0	0.400801603206413	0	0.200400801603206
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	270	"AWI"	270	686	1150	899	7.04607046070461	0.2710027100271	0	0.5420054200542	0	0	0	0	1.6260162601626	0	0	2.1680216802168	0	0	0	0	0	0	1.0840108401084	0	0	0	0.5420054200542	12.4661246612466	0	21.9512195121951	0.2710027100271	0	0	0	0	7.04607046070461	0	0	0	0	0	0	0.813008130081301	0	0	0	0	0.5420054200542	0	0	0	0	0.813008130081301	6.77506775067751	0	0	0	0	0	0	0	0	29.810298102981	1.3550135501355	0	0	0.2710027100271	0	1.3550135501355	0	0	0.2710027100271	0	0.813008130081301	0.2710027100271	1.6260162601626	0	0.2710027100271
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	300	"AWI"	300	926	1422	1186	3.27552986512524	0.192678227360308	0	0	0	0	0	0	1.15606936416185	0	0	3.08285163776493	0	0.578034682080925	0	0	0	0	1.15606936416185	0	0	0	0	16.5703275529865	0	25.4335260115607	0.192678227360308	0	0	0	0	10.019267822736	0	0	0	0	0	1.34874759152216	0.192678227360308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.0944123314065	1.54142581888247	0	0	0.385356454720617	0	0.963391136801541	0	0	0.192678227360308	0	0	0.192678227360308	4.04624277456647	0	0.385356454720617
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	350	"AWI"	350	1562	1782	1672	3.51437699680511	0.479233226837061	0	0.159744408945687	0	0	0	0	1.2779552715655	0	0	5.59105431309904	0	0	0	0	0	0	0	0	0	0	0.159744408945687	9.90415335463259	0	16.9329073482428	0	0	0	0	0	12.9392971246006	0	0.638977635782748	0	0	0	3.19488817891374	1.11821086261981	0	0	0	0	0.319488817891374	0	0	2.71565495207668	0	0.159744408945687	0	0	0	0	0	0	0	0	0	33.2268370607029	3.6741214057508	0	0	0.159744408945687	1.2779552715655	1.11821086261981	0	0	0.159744408945687	0	0	0	1.2779552715655	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	380	"AWI"	380	1816	2593	2145	4.40860215053763	0.21505376344086	0	0.21505376344086	0	0	0	0	0.10752688172043	0	0	0.43010752688172	0	0.21505376344086	0	0	0	0	0	0	0	0	0	4.40860215053763	0	72.6881720430108	0	0	0	0	0	2.58064516129032	0	0	0	0	0	0.32258064516129	0	0	0	0	0	0.10752688172043	0.10752688172043	0	0	0	0	0	0	0	0	0	0	0	0	0	10.4301075268817	0.967741935483871	0	0	0.10752688172043	0	0.21505376344086	0	0	0	0	1.0752688172043	0	1.29032258064516	0	0.10752688172043
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	410	"AWI"	410	2205	3099	2648	12.0967741935484	0	0	1.61290322580645	0	0	0	0	0.806451612903226	0	0	1.61290322580645	0	0.806451612903226	0	0	0	0	0	0	0	0	0	18.5483870967742	0	10.4838709677419	0	0	0	0	0	5.64516129032258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.741935483871	2.41935483870968	0	0	0	0	0	0	0	0	0.806451612903226	0	0	2.41935483870968	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	430	"AWI"	430	2537	3355	2988	15.9090909090909	0.757575757575758	0	1.51515151515152	0	0	0	0	0.757575757575758	0	0	4.54545454545455	0	0.757575757575758	0	0	0	0	0	0	0	0	0	15.9090909090909	0	28.7878787878788	0	0	0	0	0	3.03030303030303	0	0	0	0	0	0	0.757575757575758	0	0	0	0	0	0	0	0	0	1.51515151515152	0	0	0	0	0	0	0	0	0	21.2121212121212	0.757575757575758	0	0	0.757575757575758	0	0	0	0	0	0	0	0	2.27272727272727	0	0.757575757575758
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	450	"AWI"	450	2932	3576	3304	13.1086142322097	0.374531835205993	0	1.12359550561798	0	0	0	0	1.12359550561798	0	0	1.49812734082397	0	1.49812734082397	0	0	0	0	0	0	0	0	0	12.7340823970037	0	18.7265917602996	0	0	0	0	0	1.87265917602996	0	0	0	0	0	0.374531835205993	0.374531835205993	0	0	0	0	0	0	0	0	0	0	5.2434456928839	0	0	11.9850187265918	0	0	0	0	0	20.2247191011236	0	0	0	0.374531835205993	0	4.8689138576779	0	0	0	0	0	2.24719101123596	2.24719101123596	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	470	"AWI"	470	3469	3777	3601	7.74091627172196	0.157977883096367	38.4676145339652	0	0	0	0.23696682464455	0	0.0789889415481833	0	0	0.394944707740916	0	0.0789889415481833	0.0789889415481833	0.0789889415481833	0	0	0.0789889415481833	0	0	0	0	2.29067930489731	0.23696682464455	19.9052132701422	0	0	0	0	0	5.13428120063191	0	1.02685624012638	0	0	0	0	0.157977883096367	0	0.0789889415481833	0	0	0	0	0	0	0.0789889415481833	0.23696682464455	0.4739336492891	0	0	13.5071090047393	0	0	0	0.394944707740916	0	6.39810426540284	0.23696682464455	0	0	0	0	0.4739336492891	0	0.0789889415481833	0.23696682464455	0	0	0.710900473933649	0.947867298578199	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	490	"AWI"	490	3664	4312	3915	3.54938271604938	0.462962962962963	29.320987654321	0.154320987654321	0	0	0	0	0.617283950617284	0	0	1.23456790123457	0	0.462962962962963	0.154320987654321	0.771604938271605	0	0	0	0	0	0	0	5.40123456790123	0	12.1913580246914	0.154320987654321	0	0	0	0	6.94444444444444	0	1.69753086419753	0	0	0	0.308641975308642	0.462962962962963	0	0	0	0	0	0	0	0	0	0.617283950617284	3.85802469135802	0	0	6.94444444444444	0	0	0.154320987654321	0	0	17.1296296296296	0.462962962962963	0	0	0.308641975308642	1.38888888888889	1.08024691358025	0	0	0	0	0	1.38888888888889	2.77777777777778	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	540	"AWI"	540	4295	5169	4734	7.86290322580645	0.604838709677419	0	0.403225806451613	0	0	0	0	3.42741935483871	0	0	1.20967741935484	0	0.604838709677419	0	0	0	0	0	0	0	0	0	14.3145161290323	0	19.1532258064516	0	0	0	0	0	1.20967741935484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20967741935484	6.25	0	0	9.4758064516129	0	0	0	0	0	27.6209677419355	0	0	0	0.403225806451613	0	0.806451612903226	0	0	0.403225806451613	0	0	0.403225806451613	4.23387096774194	0	0.403225806451613
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	550	"AWI"	550	4450	5324	4914	9.375	0.446428571428571	0	0	0	0	0	0	1.04166666666667	0	0	2.38095238095238	0	0	0	0	0	0	0	0	0	0	0	17.2619047619048	0	30.5059523809524	0.148809523809524	0	0	0	0	6.10119047619048	0	1.78571428571429	0	0	0	0	0.297619047619048	0	0	0	0	0	0	0	0	0.297619047619048	0.446428571428571	0	0	0	0	0	0	0	0	0	24.1071428571429	0	0	0	1.33928571428571	0	0.595238095238095	0	0	0.297619047619048	0	0.148809523809524	0.892857142857143	2.23214285714286	0	0.297619047619048
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	570	"AWI"	570	4798	5584	5248	12.5874125874126	0.699300699300699	0	0	0	0	0	0	1.3986013986014	0	0	0.699300699300699	0	1.3986013986014	0	0	0	0	0	0	0	0	0.699300699300699	14.6853146853147	0	46.1538461538462	0	0	0	0	0	5.59440559440559	0.699300699300699	0	0	0	0	0	0.699300699300699	0	0	0	0	0	0	0	0	0	2.0979020979021	0	0	0	0	0	0	0	0	0	10.4895104895105	0	0	0	0.699300699300699	0	0	0	0	0	0	0	0	1.3986013986014	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	590	"AWI"	590	5229	5782	5560	21.079258010118	0.337268128161889	0	0	0	0	0.168634064080944	0	0.843170320404722	0	0	0.843170320404722	0	0.674536256323777	0	0	0	0	0	0	0	0	0	23.2715008431703	0	2.69814502529511	0	0	0	0	0	11.8043844856661	0	3.70994940978078	0	0	0	0	0.168634064080944	0	0	0	0	0	0	0	0	0	0.337268128161889	0	0	0	0	0	0	0	0	0	10.2866779089376	0	0	0	0.168634064080944	0	11.2984822934233	7.75716694772344	0	0.337268128161889	0.337268128161889	0	1.5177065767285	2.36087689713322	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	610	"AWI"	610	5670	5982	5838	39.5864106351551	0	0	0	0	0	0.295420974889217	0	0	0	0	2.36336779911374	0	0.147710487444609	0	0	0	0	0	0	0	0	0.147710487444609	16.1004431314623	0	16.2481536189069	0	0	0	0	0	6.49926144756278	0	4.43131462333826	0	0	0	0	0.147710487444609	0	0	0	0	0	0	0	0	0	0.295420974889217	1.92023633677991	0	0	0	0	0	0	0	0	4.87444608567208	0	0	0	0	0	2.65878877400295	0	0	0	0	0	1.92023633677991	2.21565731166913	0	0.147710487444609
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	625	"AWI"	625	5792	6267	6007	64.8177496038035	0	0	0.158478605388273	0	0	0.792393026941363	0	0.63391442155309	0	0	0.63391442155309	0	0.158478605388273	0	0	0	0	0	0	0	0	0.316957210776545	12.6782884310618	0	6.02218700475436	0	0	0	0	0	3.486529318542	0	0.792393026941363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63391442155309	0	0	0	0	0	0	0	0	0	5.22979397781299	0	0	0	0	0	0.792393026941363	0	0	0	0	0	1.26782884310618	1.58478605388273	0	0
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	650	"AWI"	650	6030	6585	6304	66.553480475382	0.169779286926995	0	0	0	0	0.169779286926995	0	0	0	0	0.169779286926995	0	0.33955857385399	0	0	0	0	0	0	0	0	0	12.7334465195246	0	4.41426146010187	0	0	0	0	0	3.05602716468591	0	1.35823429541596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67911714770798	0	0	0	0	0	0	0	0	0	7.80984719864177	0	0	0	0	0	0	0	0	0.169779286926995	0	0	1.52801358234295	0.67911714770798	0	0.169779286926995
23953	41634	"Pavullo nel Frignano"	44.32009	10.83865	670	"AWI"	670	6281	6781	6550	43.0272108843537	0.340136054421769	0	0.170068027210884	0	0	1.02040816326531	0	2.55102040816327	0	0	1.02040816326531	0	0.340136054421769	0	0	0	0	0.170068027210884	0	0	0	0	11.734693877551	0	6.12244897959184	0	0	0	0	0	2.55102040816327	0	1.36054421768707	0	0	0.170068027210884	0	0	0	0	0	0	0	0	0	0	0	1.02040816326531	3.40136054421769	0	0	0	0	0	0	0	0	16.156462585034	0	0	0	0.170068027210884	0	1.02040816326531	0	0	0	0	0	5.4421768707483	2.04081632653061	0	0.170068027210884
