"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Geraniaceae"	"Indeterminable"	"Juncaceae"	"Juniperus"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	531	"AWI"	531	1165	1925	1533	21	0	0	0	0	376	0	0	0	0	0	0	0	14	0	0	0	0	0	5	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	535	"AWI"	535	1317	2092	1701	24	0	0	0	0	449	0	0	0	0	0	0	0	12	0	0	0	1	0	1	0	13	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	539	"AWI"	539	1472	2246	1873	35	0	0	1	0	404	0	0	0	0	1	0	0	10	0	0	0	0	0	8	0	11	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	543	"AWI"	543	1624	2374	2043	19	0	0	1	0	373	0	0	0	0	0	0	0	16	0	0	0	0	0	5	0	11	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	547	"AWI"	547	1879	2482	2202	14	0	0	2	0	356	0	0	0	0	0	0	0	17	0	0	0	0	0	1	0	5	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	551	"AWI"	551	2061	2611	2354	28	0	0	0	0	0	0	0	0	0	1	0	0	14	0	0	0	0	1	4	0	14	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	555	"AWI"	555	2172	2749	2463	25	0	0	0	0	480	0	1	0	0	0	0	0	11	0	0	0	0	0	9	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	559	"AWI"	559	2245	2902	2563	26	1	0	1	0	421	0	0	0	0	0	0	0	17	0	0	0	0	0	4	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	1	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	563	"AWI"	563	2317	3043	2663	11	0	0	0	0	398	0	0	0	0	0	0	0	16	0	0	0	0	0	5	0	12	0	0	0	0	5	0	0	17	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	567	"AWI"	567	2396	3154	2770	19	0	0	0	0	342	0	0	0	0	0	0	0	11	0	0	0	0	0	5	0	10	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	571	"AWI"	571	2500	3260	2875	9	0	0	0	0	395	0	0	0	0	0	0	0	7	0	0	0	0	0	6	0	12	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	575	"AWI"	575	2598	3357	2982	24	0	0	0	0	353	0	0	0	0	1	0	0	10	0	0	0	0	0	8	0	11	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	579	"AWI"	579	2701	3463	3090	27	0	0	0	0	410	0	0	0	0	0	0	0	7	0	0	0	0	0	3	0	15	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	3	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	583	"AWI"	583	2792	3556	3197	20	0	0	0	0	425	0	0	0	0	0	0	0	15	0	0	0	0	0	1	0	13	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	3	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	587	"AWI"	587	2906	3641	3302	18	0	0	0	0	366	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	591	"AWI"	591	3039	3729	3407	31	0	0	0	0	375	0	0	0	0	0	1	0	8	0	0	0	0	0	6	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	595	"AWI"	595	3166	3814	3513	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	7	0	0	0	0	1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	599	"AWI"	599	3288	3898	3614	34	0	0	0	0	487	0	0	0	0	0	0	0	10	0	0	0	0	0	1	0	19	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	1	0	0	1	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	603	"AWI"	603	3420	3983	3716	23	0	0	0	0	360	0	0	0	0	0	0	0	7	0	0	0	0	0	1	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	607	"AWI"	607	3593	4067	3810	27	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	1	0	0	1	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	611	"AWI"	611	3677	4184	3916	37	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	3	1	15	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	615	"AWI"	615	3756	4333	4017	30	2	0	0	0	391	0	0	0	0	0	1	0	7	0	0	0	0	1	4	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	619	"AWI"	619	3839	4468	4120	38	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	4	0	8	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	623	"AWI"	623	3911	4595	4224	34	0	0	0	0	365	1	1	0	0	0	0	0	4	0	0	0	0	1	6	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	627	"AWI"	627	4010	4698	4328	28	0	0	0	0	467	0	0	0	0	0	1	0	2	0	0	0	0	0	3	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	631	"AWI"	631	4108	4796	4435	57	0	0	0	0	347	0	0	0	0	0	2	0	18	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	635	"AWI"	635	4208	4895	4541	36	0	0	0	0	259	0	0	0	0	1	1	0	6	0	9	0	0	1	6	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	639	"AWI"	639	4307	4989	4645	24	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	10	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	643	"AWI"	643	4408	5083	4749	46	0	0	1	0	416	0	0	0	0	0	0	0	9	0	0	0	0	0	7	0	15	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	647	"AWI"	647	4547	5144	4847	39	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	651	"AWI"	651	4723	5204	4938	27	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	655	"AWI"	655	4873	5282	5034	46	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	659	"AWI"	659	4936	5436	5149	51	0	0	0	0	278	0	0	0	1	0	0	0	4	0	0	0	0	0	5	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	663	"AWI"	663	4988	5602	5260	98	0	0	0	0	283	0	0	0	0	0	0	0	17	0	0	0	0	0	6	0	7	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	1	0	0	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	667	"AWI"	667	5066	5728	5367	92	0	0	0	0	355	0	0	0	0	1	0	0	5	0	0	0	0	0	5	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	671	"AWI"	671	5156	5831	5470	73	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	3	0	4	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	2	1	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	675	"AWI"	675	5252	5943	5577	106	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	5	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	679	"AWI"	679	5339	6041	5685	138	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	6	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	683	"AWI"	683	5439	6151	5792	107	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	4	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	687	"AWI"	687	5540	6242	5902	138	0	0	0	0	226	0	0	0	0	0	0	0	12	0	0	0	0	0	1	0	12	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	2	1	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	691	"AWI"	691	5669	6329	6005	128	0	0	0	0	213	0	0	0	0	1	0	0	7	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	1	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	695	"AWI"	695	5788	6418	6105	141	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0	0	0	4	0	12	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	3	0	0	1	1	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	699	"AWI"	699	5918	6512	6209	122	0	0	0	0	273	0	1	0	0	0	0	0	13	0	0	0	0	0	9	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	705	"AWI"	705	6177	6664	6375	138	0	0	0	0	267	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	10	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	709	"AWI"	709	6282	6891	6527	119	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	713	"AWI"	713	6367	7220	6707	156	0	0	0	0	204	0	0	0	0	0	0	0	10	0	0	0	0	0	3	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	717	"AWI"	717	6493	7401	6889	120	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	3	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	721	"AWI"	721	6627	7590	7070	146	0	0	0	0	214	0	0	0	0	0	2	0	5	0	0	0	0	1	4	0	14	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	725	"AWI"	725	6776	7774	7257	123	0	0	0	0	270	0	0	0	0	0	0	0	20	0	0	0	0	0	4	0	11	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	729	"AWI"	729	6936	7942	7432	186	0	0	0	0	255	0	0	0	0	0	0	0	8	0	0	0	0	0	8	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	733	"AWI"	733	7083	8079	7623	240	0	0	1	0	221	0	0	0	1	0	2	0	10	0	0	0	0	0	7	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	737	"AWI"	737	7298	8194	7804	248	0	0	0	0	229	0	0	0	0	0	2	0	17	0	0	0	0	0	10	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	1	0	1	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	741	"AWI"	741	7565	8303	7982	218	0	0	0	0	189	0	0	0	0	0	0	0	11	0	0	0	0	0	6	0	13	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	6	0	0	1	1	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	743	"AWI"	743	7641	8379	8078	221	0	0	0	0	209	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	745	"AWI"	745	7868	8415	8168	208	0	0	1	0	238	0	0	0	0	0	0	0	6	0	0	0	0	1	10	0	32	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	747	"AWI"	747	8010	8490	8267	183	0	0	0	0	263	0	0	0	0	0	0	0	14	0	0	0	0	0	6	0	20	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	3	0	0	1	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	749	"AWI"	749	8141	8597	8357	20	0	0	0	0	293	0	0	0	0	0	1	0	18	0	0	0	0	0	13	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	751	"AWI"	751	8293	8735	8443	29	0	0	0	0	258	0	1	0	0	0	0	0	15	0	0	0	0	0	10	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	753	"AWI"	753	8392	8944	8538	23	0	0	0	0	226	0	0	0	0	1	3	0	16	3	0	0	0	0	18	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	755	"AWI"	755	8550	9299	8916	22	0	0	0	0	332	0	0	0	0	0	2	0	22	5	0	0	0	0	20	0	130	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	757	"AWI"	757	8621	9918	9269	5	2	0	0	0	246	0	0	0	0	0	1	0	10	3	0	0	0	0	17	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	759	"AWI"	759	8966	10286	9599	2	0	0	2	0	331	0	0	0	0	0	1	1	9	5	0	1	0	0	15	0	19	0	0	0	0	0	39	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	761	"AWI"	761	9397	10394	9942	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	3	0	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
26168	45639	"Gammelheimenvatnet"	68.48221	17.75935	763	"AWI"	763	9641	10676	10305	0	0	0	2	0	131	0	0	0	0	0	0	0	13	0	0	1	0	0	11	1	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
