"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Ilex"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Lythraceae"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
16660	26442	"Kirchbichl"	47.51111	12.09028	250	"AWI"	250	5699	6327	6002	0.538599640933573	0	0	0	0.897666068222621	0.179533213644524	0.897666068222621	0	0	1.61579892280072	0	0	0	0	0	0	0	19.0305206463196	2.69299820466786	0	0	0.359066427289048	0	0	0.718132854578097	3.77019748653501	1.79533213644524	0	0	0	0	0	0	0	0	0	0	49.9102333931777	0	0	0	0	0	4.66786355475763	0.538599640933573	0.179533213644524	0.538599640933573	0	0.538599640933573	0	0	0	0	0	0	4.84739676840215	6.28366247755835	0
16660	26442	"Kirchbichl"	47.51111	12.09028	260	"AWI"	260	5780	6443	6099	0.0860585197934596	0.344234079173838	42.4268502581756	0.172117039586919	0.258175559380379	0.0860585197934596	0.516351118760757	0	0	0.516351118760757	0	0	0	0	0	0	0	8.69191049913941	1.46299483648881	0	0	0	0	0	0.344234079173838	1.29087779690189	1.03270223752151	0	0	0	0	0	0	0	0	0	0	33.9931153184165	0	0	0	0	0	1.54905335628227	0	0	0	0	0.0860585197934596	0	0	0	0	0	0	2.83993115318417	4.30292598967298	0
16660	26442	"Kirchbichl"	47.51111	12.09028	270	"AWI"	270	5861	6548	6199	0.0966183574879227	0	14.6859903381643	0.193236714975845	0	0	1.06280193236715	0	0	0.289855072463768	0	0	0	0	0	0	0	4.54106280193237	1.64251207729469	0	0	0	0	0	0.289855072463768	0	0.483091787439614	0	0	0	0	0	0.0966183574879227	0	0	0	0	67.9227053140097	0	0	0	0	0	1.64251207729469	0	0	0	0.0966183574879227	0.676328502415459	0	0	0	0	0	0	3.47826086956522	2.80193236714976	0
16660	26442	"Kirchbichl"	47.51111	12.09028	280	"AWI"	280	5952	6648	6298	0	0.102880658436214	22.4279835390947	0.308641975308642	0.51440329218107	0.205761316872428	1.95473251028807	0	0	0.411522633744856	0	0.205761316872428	0.102880658436214	0	0	0	0	6.89300411522634	0.720164609053498	0	0	0	0	0	0	0.617283950617284	0.205761316872428	0	0	0	0	0	0	0	0.102880658436214	0	0	51.2345679012346	0	0	2.98353909465021	0	0	1.13168724279835	0	0	0	0.102880658436214	0.617283950617284	0	0	0	0	0	0	5.04115226337449	4.11522633744856	0
16660	26442	"Kirchbichl"	47.51111	12.09028	290	"AWI"	290	6043	6745	6396	0.0944287063267233	0	23.5127478753541	0.0944287063267233	0.28328611898017	0.0944287063267233	1.41643059490085	0	0	0.28328611898017	0	0.0944287063267233	0	0	0.0944287063267233	0	0	2.64400377714825	2.17186024551464	0	0	0	0	0	0	0.188857412653447	0.84985835694051	0	0	0	0	0	0	0	0.0944287063267233	0	0	55.0519357884797	2.36071765816808	0	1.6052880075543	0	0	0.56657223796034	0	0	0	0	0.28328611898017	0.28328611898017	0	0	0	0	0	3.68271954674221	4.24929178470255	0
16660	26442	"Kirchbichl"	47.51111	12.09028	300	"AWI"	300	6138	6849	6498	0	0	0	0.103950103950104	0.103950103950104	0.207900207900208	0.51975051975052	0	0	0	0	0	0	0	0	0	0	7.27650727650728	0.727650727650728	0.103950103950104	0	0	0	0	0.103950103950104	0	0.727650727650728	0	0	0.103950103950104	0	0	0	0	0	0	0	81.3929313929314	0	0	0.831600831600832	0	0	0.207900207900208	0	0	0	0.103950103950104	0.207900207900208	0	0	0	0	0	0	5.61330561330561	1.66320166320166	0
16660	26442	"Kirchbichl"	47.51111	12.09028	310	"AWI"	310	6234	6932	6595	0	0.0827814569536424	15.3973509933775	0.248344370860927	0.165562913907285	0	0.827814569536424	0	3.3112582781457	0.248344370860927	0	0.0827814569536424	0	0	0.0827814569536424	0	0	4.80132450331126	2.31788079470199	0	0	0	0	0	0	0	0.496688741721854	0	0	0	0	0	0	0	0	0	0	55.794701986755	0	0	1.73841059602649	0	0	0.165562913907285	0	0	0	0	0.33112582781457	0	0	0	0	0.0827814569536424	0	9.93377483443709	3.89072847682119	0
16660	26442	"Kirchbichl"	47.51111	12.09028	320	"AWI"	320	6342	7017	6693	0	0.0843881856540084	39.4092827004219	0.0843881856540084	0.0843881856540084	0	0.675105485232067	0	0	0.506329113924051	0	0	0	0	0	0	0	3.88185654008439	9.87341772151899	0	0	0	0	0	0	0	0.168776371308017	0	0	0	0	0	0	0	0	0	0	32.9113924050633	3.54430379746835	0	1.26582278481013	0	0	0.421940928270042	0	0	0	0	0.168776371308017	0	0	0	0	0	0	4.89451476793249	2.0253164556962	0
16660	26442	"Kirchbichl"	47.51111	12.09028	330	"AWI"	330	6456	7098	6793	0.0530785562632696	0	69.9044585987261	0	0	0	0.159235668789809	0	0	0.265392781316348	0	0	0	0	0.0530785562632696	0	0	0.424628450106157	11.7303609341826	0	0	0	0	0	0	0.0530785562632696	0.424628450106157	0	0	0	0	0	0	0	0	0	0	15.2866242038217	0	0	0	0	0	0.265392781316348	0	0	0	0.0530785562632696	0	0	0	0	0	0	0	0.690021231422505	0.636942675159236	0
16660	26442	"Kirchbichl"	47.51111	12.09028	338	"AWI"	338	6555	7165	6871	0.0768049155145929	0.153609831029186	14.4393241167435	0	0.153609831029186	0	1.15207373271889	0	0	0.384024577572965	0	0.0768049155145929	0	0	0	0	0	11.3671274961598	11.2903225806452	0	0	0	0	0	0	0	0.768049155145929	0	0	0.0768049155145929	0	0	0	0	0	0	0	37.9416282642089	5.4531490015361	0	1.22887864823349	0	0	1.45929339477727	0.153609831029186	0	0	0.0768049155145929	0.460829493087558	0.0768049155145929	0	0	0	0.0768049155145929	0	7.98771121351766	5.14592933947773	0
16660	26442	"Kirchbichl"	47.51111	12.09028	350	"AWI"	350	6716	7269	6993	0	0	10.1500441306267	0.088261253309797	0.176522506619594	0	0.176522506619594	0	0	0.264783759929391	0	0	0	0	0	0	0	7.06090026478376	3.97175639894086	0	0	0	0	0	0.088261253309797	0	1.14739629302736	0	0	0	0	0	0	0	0	0	0	62.4889673433363	3.0008826125331	0	0	0	0	0.88261253309797	0	0	0.353045013239188	0	0.353045013239188	0	0	0	0	0	0	6.35481023830538	3.44218887908208	0
16660	26442	"Kirchbichl"	47.51111	12.09028	360	"AWI"	360	6842	7387	7112	0.0744047619047619	0.818452380952381	21.875	0.0744047619047619	0.520833333333333	0.223214285714286	0.0744047619047619	0	0	0.892857142857143	0	0	0	0	0.0744047619047619	0	0	8.03571428571429	9.74702380952381	0	0	0	0	0	0.0744047619047619	0.297619047619048	3.57142857142857	0	0	0	0	0	0	0	0	0	0	33.7797619047619	3.19940476190476	0	0.967261904761905	0	0	1.26488095238095	4.46428571428571	0	0	0.148809523809524	0.223214285714286	0.148809523809524	0	0	0	0	0	4.53869047619048	4.91071428571429	0
16660	26442	"Kirchbichl"	47.51111	12.09028	370	"AWI"	370	6947	7588	7243	0	0.174978127734033	13.2108486439195	0.0874890638670166	0.26246719160105	0	0.26246719160105	0	0	0.349956255468067	0	0	0	0	0	0	0	8.74890638670166	5.7742782152231	0	0	0	0	0	0.0874890638670166	0	2.27471566054243	0	0	0	0	0.0874890638670166	0	0	0.174978127734033	0	0	44.0944881889764	4.98687664041995	0	1.66229221347332	0	0	1.66229221347332	1.22484689413823	0	0.26246719160105	0	0.174978127734033	0	0	0	0	0.0874890638670166	0	8.22397200349956	6.12423447069116	0
16660	26442	"Kirchbichl"	47.51111	12.09028	380	"AWI"	380	7045	7802	7394	0	0.635208711433757	19.8729582577133	0	0.998185117967332	0	0.453720508166969	0	0	0.725952813067151	0	0	0	0	0	0	0	12.1597096188748	3.99274047186933	0	0	0	0	0	0.0907441016333938	0	1.36116152450091	0	0	0.181488203266788	0	0	0	0	0	0	0	33.9382940108893	5.35390199637024	0	0	0	0	1.4519056261343	0	0	0	0.0907441016333938	0.0907441016333938	0	0	0	0	0	0	12.0689655172414	6.53357531760436	0
16660	26442	"Kirchbichl"	47.51111	12.09028	390	"AWI"	390	7167	7988	7547	0	0.756938603868797	21.1101766190076	0.0841042893187553	1.09335576114382	0.0841042893187553	0.672834314550042	0	0	0.672834314550042	0	0	0	0	0	0	0	13.4566862910008	1.42977291841884	0	0	0	0	0	0	0	1.26156433978133	0	0	0	0	0	0	0	0	0	0	32.8847771236333	5.71909167367536	0	0	0	0	2.10260723296888	0	0	0	0.0841042893187553	0.336417157275021	0	0	0	0	0	0.0841042893187553	11.1017661900757	7.06476030277544	0
16660	26442	"Kirchbichl"	47.51111	12.09028	400	"AWI"	400	7289	8142	7700	0.0712758374910905	0.641482537419815	36.7783321454027	0	0.997861724875267	0	0.213827512473272	0	0	1.92444761225944	0	0	0	0	0.142551674982181	0	0	5.48823948681397	8.62437633642195	0	0	0	0	0	0	0.285103349964362	2.49465431218817	0	0	0	0	0	0	0	0	0	0	24.376336421953	1.56806842480399	0	4.56165359942979	0	0	1.56806842480399	0	0	0.356379187455453	0.142551674982181	0.213827512473272	0.285103349964362	0	0	0	0	0	3.7776193870278	5.48823948681397	0
16660	26442	"Kirchbichl"	47.51111	12.09028	410	"AWI"	410	7432	8292	7858	0	0.0827129859387924	29.1149710504549	0	1.48883374689826	0.33085194375517	0.165425971877585	0	0	1.73697270471464	0	0	0	0	0.165425971877585	0	0	5.62448304383788	9.18114143920596	0	0	0	0	0	0	0.496277915632754	3.3085194375517	0	0	0	0	0	0	0	0	0	0	33.4160463192721	2.64681555004136	0	0	0	0	2.89495450785773	0.909842845326716	0	0	0	0.33085194375517	0	0	0	0	0	0	3.88751033912324	4.21836228287841	0
16660	26442	"Kirchbichl"	47.51111	12.09028	420	"AWI"	420	7577	8420	8017	0	0.412541254125412	26.8976897689769	0	1.4026402640264	0	0.0825082508250825	0	0	0.907590759075908	0	0	0.0825082508250825	0	0	0	0	11.5511551155116	8.003300330033	0	0	0	0	0	0	0.66006600660066	4.04290429042904	0	0	0.0825082508250825	0	0	0	0	0	0	0	25.990099009901	3.38283828382838	0	0	0	0	2.31023102310231	0	0	0.33003300330033	0.0825082508250825	0	0.247524752475248	0	0.0825082508250825	0	0.0825082508250825	0.0825082508250825	3.96039603960396	9.32343234323432	0
16660	26442	"Kirchbichl"	47.51111	12.09028	430	"AWI"	430	7733	8545	8171	0	0.469116497263487	22.5175918686474	0.0781860828772478	1.09460516028147	0.234558248631744	0.547302580140735	0	0	1.7982799061767	0	0.0781860828772478	0	0	0	0	0	10.7896794370602	11.7279124315872	0	0	0	0	0	0	1.17279124315872	5.78577013291634	0	0	0	0.0781860828772478	0.156372165754496	0	0	0	0	0	22.2048475371384	2.97107114933542	0	0	0	0	3.98749022673964	0	0	0.547302580140735	0.156372165754496	0.156372165754496	0.234558248631744	0.0781860828772478	0	0	0	0	5.23846755277561	7.89679437060203	0
16660	26442	"Kirchbichl"	47.51111	12.09028	440	"AWI"	440	7890	8670	8326	0	0.224047796863331	12.4719940253921	0	0.149365197908887	0.0746825989544436	0.149365197908887	0	0	1.34428678117999	0	0.149365197908887	0	0	0	0	0	11.2023898431665	19.193427931292	0	0	0	0	0	0.0746825989544436	0.448095593726662	3.51008215085885	0	0	0.149365197908887	0	0	0	0	0	0	0	29.7236743838686	3.21135175504108	0	0	0	0	2.31516056758775	0	0	0	0.224047796863331	0	0.373412994772218	0	0	0	0	0	5.89992531740105	9.11127707244212	0
16660	26442	"Kirchbichl"	47.51111	12.09028	450	"AWI"	450	8031	8781	8474	0	0.656814449917898	0	0	0.164203612479475	0.328407224958949	0.164203612479475	0	0	2.13464696223317	0	0.0821018062397373	0	0	0	0	0	23.7274220032841	19.047619047619	0	0	0	0	0	0.164203612479475	0	3.94088669950739	0	0	0.246305418719212	0.0821018062397373	0	0	0	0	0	0	20.1149425287356	5.09031198686371	0	0	0	0	4.02298850574713	0	0	0.328407224958949	0	0.0821018062397373	0.0821018062397373	0	0	0	0	0.0821018062397373	4.67980295566502	14.7783251231527	0
16660	26442	"Kirchbichl"	47.51111	12.09028	460	"AWI"	460	8169	8883	8603	0	0.451467268623025	7.59969902182092	0	0.451467268623025	0.0752445447705041	0.150489089541008	0	0	1.8058690744921	0	0	0	0	0	0	0	23.6267870579383	16.4033107599699	0	0	0	0	0	0	0	5.4176072234763	0	0	0.0752445447705041	0	0	0	0	0	0	0	9.55605718585402	4.06320541760722	0	0	0	0	2.93453724604966	0	0	0.225733634311512	0	0.0752445447705041	0.300978179082017	0	0	0	0	0.150489089541008	8.35214446952596	18.2844243792325	0
16660	26442	"Kirchbichl"	47.51111	12.09028	470	"AWI"	470	8259	8968	8681	0	1.06007067137809	0	0	0.530035335689046	0	0.353356890459364	0.088339222614841	0	1.9434628975265	0	0.088339222614841	0.088339222614841	0	0	0	0	32.5088339222615	6.36042402826855	0	0	0	0	0	0	0	7.50883392226149	0	0	0.088339222614841	0	0	0	0	0	0	0	12.8975265017668	4.50530035335689	0	0	0	0	3.00353356890459	0	0.088339222614841	0.265017667844523	0	0	0.088339222614841	0	0	0	0	0.088339222614841	10.7773851590106	17.5795053003534	0.088339222614841
16660	26442	"Kirchbichl"	47.51111	12.09028	480	"AWI"	480	8341	9054	8758	0	0.383877159309021	0	0	0.287907869481766	0.0959692898272553	0.191938579654511	0	0	1.91938579654511	0	0	0.0959692898272553	0	0	0.0959692898272553	0	38.5796545105566	10.1727447216891	0	0	0	0	0	0	0	5.85412667946257	0	0	0.191938579654511	0	0	0	0	0	0	0	8.73320537428023	4.31861804222649	0	0	0	0	4.03071017274472	0	0	0.287907869481766	0	0.191938579654511	0.0959692898272553	0	0.0959692898272553	0	0.0959692898272553	0.0959692898272553	7.38963531669866	16.7946257197697	0
16660	26442	"Kirchbichl"	47.51111	12.09028	490	"AWI"	490	8447	9134	8835	0	0.431034482758621	0	0.0862068965517241	0.0862068965517241	0.0862068965517241	0.431034482758621	0	0	2.24137931034483	0	0	0	0	0	0	0	28.7068965517241	16.2931034482759	0	0	0	0	0	0.0862068965517241	0	4.48275862068965	0	0	0	0	0.0862068965517241	0	0	0	0	0	10.5172413793103	6.72413793103448	0	0	0	0	3.53448275862069	0	0	0	0.0862068965517241	0.172413793103448	0	0.0862068965517241	0	0	0	0.0862068965517241	7.24137931034483	18.3620689655172	0.172413793103448
16660	26442	"Kirchbichl"	47.51111	12.09028	500	"AWI"	500	8545	9215	8915	0	0.183318056828598	0	0	0.366636113657195	0.0916590284142988	0.458295142071494	0	0	0.183318056828598	0	0	0	0	0	0	0	17.6901924839597	43.263061411549	0	0	0	0	0	0	0	2.01649862511457	0	0	0	0	0	0	0	0	0	0	9.53253895508708	4.76626947754354	0	0	0	0	2.29147571035747	0	0	0	0.0916590284142988	0	0.0916590284142988	0	0	0	0	0	8.61594867094409	10.3574702108158	0
16660	26442	"Kirchbichl"	47.51111	12.09028	510	"AWI"	510	8632	9291	8994	0	0.415512465373961	0	0	0.0692520775623269	0	0.277008310249307	0	0	0.761772853185596	0	0	0	0	0	0	0	17.9362880886427	5.33240997229917	0.0692520775623269	0	0	0	0	0	0	0.969529085872576	0	0	0	0	0	0	0	0	0	0	8.65650969529086	0	0	47.1606648199446	0	0	2.07756232686981	0	0	0	0	0	0.0692520775623269	0	0	0	0	0	6.30193905817174	9.76454293628809	0.138504155124654
16660	26442	"Kirchbichl"	47.51111	12.09028	520	"AWI"	520	8726	9373	9071	0	0.100300902708124	0	0	0	0.100300902708124	0.601805416248746	0	0	0.100300902708124	0	0	0	0	0.100300902708124	0	0	19.5586760280842	9.32798395185557	0	0	0	0	0	0	0.100300902708124	0.501504513540622	0	0	0	0	0	0	0	0	0	0	15.0451354062187	8.6258776328987	0	13.4403209628887	0	0	0.501504513540622	0	0	0	0	0.100300902708124	0	0	0	0	0	0	25.6770310932798	6.01805416248746	0.100300902708124
16660	26442	"Kirchbichl"	47.51111	12.09028	530	"AWI"	530	8809	9463	9155	0	1.07758620689655	0	0	1.07758620689655	0	0.538793103448276	0	1.40086206896552	0.538793103448276	0	0	0	0	0	0	0	39.6551724137931	6.57327586206897	0	0	0	0	0	0	0.107758620689655	1.93965517241379	0	0	0	0	0	0	0	0	0	0	11.0991379310345	0	0	0	0	0	3.34051724137931	0	0	0.323275862068966	0	0.21551724137931	0	0	0	0	0	0.107758620689655	22.7370689655172	8.51293103448276	0.754310344827586
16660	26442	"Kirchbichl"	47.51111	12.09028	540	"AWI"	540	8877	9571	9243	0	0.387972841901067	5.43161978661494	0	0.193986420950533	0	0.775945683802134	0	0	1.1639185257032	0	0.0969932104752667	0	0	0	0	0	29.7769156159069	3.58874878758487	0	0	0	0	0	0	0	4.9466537342386	0	0	0	0	0	0	0	0	0	0	7.5654704170708	3.87972841901067	0	15.4219204655674	0	0	1.26091173617847	0	0	0	0	0.0969932104752667	0	0	0	0	0	0.0969932104752667	19.6896217264791	5.5286129970902	0.0969932104752667
16660	26442	"Kirchbichl"	47.51111	12.09028	550	"AWI"	550	8956	9670	9331	0	0.395256916996047	0	0	0.263504611330698	0.131752305665349	0.263504611330698	0	0	0.395256916996047	0	0	0	0	0	0	0	36.231884057971	4.74308300395257	0	0	0	0	0	0	0	3.03030303030303	0	0	0	0	0	0	0	0	0	0	13.7022397891963	0	0	0	0	0	11.0671936758893	0	0	0	0.131752305665349	0.131752305665349	0	0	0	0	0	0	23.8471673254282	4.87483530961792	0.790513833992095
16660	26442	"Kirchbichl"	47.51111	12.09028	560	"AWI"	560	9042	9762	9419	0	0.590717299578059	0	0.0843881856540084	0.337552742616034	0	0.759493670886076	0	0	0.675105485232067	0	0	0	0	0	0	0	35.4430379746835	4.30379746835443	0	0	0	0	0	0	0	3.54430379746835	0	0	0.0843881856540084	0	0	0	0.506329113924051	0	0	0	7.76371308016878	4.9789029535865	0	9.62025316455696	0	0	1.68776371308017	0	0	0.168776371308017	0.168776371308017	0.0843881856540084	0.0843881856540084	0	0	0	0	0	21.2658227848101	6.75105485232067	1.09704641350211
16660	26442	"Kirchbichl"	47.51111	12.09028	570	"AWI"	570	9136	9851	9505	0	0.256739409499358	0	0	0.256739409499358	0	0.385109114249037	0	0	0.898587933247754	0	0	0	0	0.128369704749679	0	0	30.9370988446727	6.29011553273427	0	0	0	0	0	0	0	1.66880616174583	0	0	0	0	0	0	0	0	0	0	12.1951219512195	0	0	0	0	0	8.47240051347882	0	0	0	0.128369704749679	0.641848523748395	0	0	0	0	0	0	29.0115532734275	7.31707317073171	1.41206675224647
16660	26442	"Kirchbichl"	47.51111	12.09028	578	"AWI"	578	9205	9931	9573	0	2.18340611353712	0	0	0.436681222707424	0	0.764192139737991	0	0	0.545851528384279	0	0	0	0	0	0	0	36.0262008733624	3.7117903930131	0	0	0	0	0	0	0	3.49344978165939	0	0	0	0	0.109170305676856	0	0	0	0	0	8.62445414847162	0	0	5.89519650655022	0	0	13.4279475982533	0	0	0	0.218340611353712	0.218340611353712	0	0	0	0	0	0	21.7248908296943	2.51091703056769	0.109170305676856
16660	26442	"Kirchbichl"	47.51111	12.09028	590	"AWI"	590	9302	10039	9677	0	2.40673886883273	0	0	0.240673886883273	0.120336943441637	0.36101083032491	0	0	1.08303249097473	0	0	0	0	0	0	0	30.3249097472924	4.33212996389892	0	0	0	0	0	0	0	1.44404332129964	0	0	0	0	0	0	0	0	0	0	5.89651022864019	0	0	0	0	0	5.53549939831528	0	0	0	0.120336943441637	0	0	0	0	0	0.120336943441637	0	39.9518652226233	7.94223826714801	0.120336943441637
16660	26442	"Kirchbichl"	47.51111	12.09028	600	"AWI"	600	9390	10124	9764	0	0.336322869955157	0	0	0.448430493273543	0.112107623318386	0.896860986547085	0	3.1390134529148	0.224215246636771	0	0	0	0	0	0	0	27.3542600896861	4.48430493273543	0	0	0	0	0	0	0	1.45739910313901	0	0	0	0	0	0	0	0	0	0	9.41704035874439	0	0	14.9103139013453	0	0	4.26008968609865	0	0	0	0.112107623318386	0	0	0	0	0	0	0	26.3452914798206	6.16591928251121	0.336322869955157
