"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Ilex"	"Indeterminable"	"Lamiaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
23791	41216	"The Dowels Walland marsh"	51.04361	0.82806	94	"AWI"	94	1532	2223	1902	16.5	6.25	0.25	0	0.5	0	8.5	1.25	0	0	21	16.5	0	0	0	0	0	0	0	2	0	0	0	0	1.75	0	0	0	0	23.25	0.5	0	0	0	0	0.75	0	0	0	0	0	0	1	0	0
23791	41216	"The Dowels Walland marsh"	51.04361	0.82806	110	"AWI"	110	1951	2497	2236	3.47826086956522	1.30434782608696	4.34782608695652	0	0	0	5.21739130434783	0.434782608695652	0	0	8.26086956521739	51.7391304347826	0	0	0	0	0	0.434782608695652	0	3.47826086956522	0	0	0	0	0.434782608695652	0	0.434782608695652	0	0	17.8260869565217	0.869565217391304	0	0	0	0	0.869565217391304	0	0	0	0	0	0	0.434782608695652	0	0.434782608695652
23791	41216	"The Dowels Walland marsh"	51.04361	0.82806	114	"AWI"	114	2066	2566	2309	21.8241042345277	3.58306188925081	1.95439739413681	0	0.325732899022801	0	5.21172638436482	1.30293159609121	0	0	6.51465798045603	33.2247557003257	0	0	0	0	0.977198697068404	0.651465798045603	0	2.28013029315961	0	0.977198697068404	0.651465798045603	0.325732899022801	0.651465798045603	0	0	0	0	7.81758957654723	2.28013029315961	3.58306188925081	0	1.30293159609121	0	3.58306188925081	0	0	0	0	0	0	0	0	0.977198697068404
23791	41216	"The Dowels Walland marsh"	51.04361	0.82806	118	"AWI"	118	2174	2638	2383	49.4071146245059	1.18577075098814	0	0	0	0	6.32411067193676	1.97628458498024	0	0	9.88142292490119	11.4624505928854	0	0	0	0	0.395256916996047	0.395256916996047	0	3.95256916996047	0	0	0	0.790513833992095	0	0	0	0	0	6.32411067193676	0.395256916996047	0.790513833992095	0	0.790513833992095	0	5.13833992094862	0	0	0	0	0	0	0	0	0.790513833992095
23791	41216	"The Dowels Walland marsh"	51.04361	0.82806	122	"AWI"	122	2242	2702	2458	48.8372093023256	0.232558139534884	0.232558139534884	0	0	0	8.6046511627907	0	0	0	7.44186046511628	13.0232558139535	0	0	0	0.465116279069767	0.697674418604651	0	0	0.465116279069767	0	0	0	2.55813953488372	0	0	0	0	0	3.02325581395349	0.465116279069767	0	0	0.232558139534884	0	12.5581395348837	0	0	0	0	0	0	0.232558139534884	0.232558139534884	0.697674418604651
23791	41216	"The Dowels Walland marsh"	51.04361	0.82806	126	"AWI"	126	2296	2774	2526	60.2977667493797	0.248138957816377	0	0.496277915632754	0.248138957816377	0	1.48883374689826	0.496277915632754	0.744416873449132	0	10.1736972704715	1.24069478908189	0	0	0	0.744416873449132	1.73697270471464	1.48883374689826	0	2.72952853598015	0	0	0	0.992555831265509	0.744416873449132	0	0	0	0	8.93300248138958	1.24069478908189	0	0	0.496277915632754	0	2.23325062034739	0	0	0	0	1.24069478908189	0	0.248138957816377	0	1.73697270471464
23791	41216	"The Dowels Walland marsh"	51.04361	0.82806	134	"AWI"	134	2422	2931	2672	53.8095238095238	0.238095238095238	0	0	0	0	3.57142857142857	0	0	0	9.28571428571429	5.71428571428571	0	0	0	0.952380952380952	0.714285714285714	0.714285714285714	0	0.714285714285714	0	0.238095238095238	0	1.42857142857143	0	0	0	0	0	6.90476190476191	0	0	0	0.476190476190476	0	13.5714285714286	0	0	0	0	0	0	0.238095238095238	0.238095238095238	1.19047619047619
23791	41216	"The Dowels Walland marsh"	51.04361	0.82806	142	"AWI"	142	2559	3063	2811	52.9832935560859	0.715990453460621	0.238663484486874	1.19331742243437	0	0	4.77326968973747	0.954653937947494	0	0	10.0238663484487	7.39856801909308	0	0	0	0	0.477326968973747	2.86396181384248	0.238663484486874	2.38663484486873	0	0	0	0.238663484486874	0.238663484486874	0	0	0	0	7.63723150357995	0.715990453460621	0	0	0.477326968973747	0	4.29594272076372	0	0	0	0	0.477326968973747	0	0.238663484486874	0	1.43198090692124
23791	41216	"The Dowels Walland marsh"	51.04361	0.82806	150	"AWI"	150	2695	3194	2958	62.3059866962306	0.443458980044346	0.443458980044346	0	0	0	5.7649667405765	0	0	0	7.53880266075388	4.43458980044346	0	0	0	0	0.665188470066519	0.221729490022173	0	1.99556541019956	0	0	0	0.221729490022173	0	0	0	0	0	6.87361419068736	0	0.221729490022173	0	0.665188470066519	0	2.21729490022173	0	0	0	0	0	0.221729490022173	0.221729490022173	0.221729490022173	5.32150776053215
23791	41216	"The Dowels Walland marsh"	51.04361	0.82806	158	"AWI"	158	2854	3301	3101	63.0901287553648	0	0.214592274678112	0.858369098712446	0.214592274678112	0	9.2274678111588	0.429184549356223	0	0	7.72532188841202	7.72532188841202	0	0	0	0	0.214592274678112	0.214592274678112	0	0.858369098712446	0	0	0	0	0	0	0	0	0	4.50643776824034	0.429184549356223	0.858369098712446	0	0.858369098712446	0	1.07296137339056	0	0	0	0	0	0	0.214592274678112	0.214592274678112	1.07296137339056
