"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Tamaricaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	757.5	"AWI"	757.5	12641	14690.5	13781	0	0	0	0	0	0	0	0	5	0	87	0	1	0	0	0	0	0	0	0	9	3	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	760	"AWI"	760	12690	14755	13838	0	0	0	0	0	0	0	0	12	0	35	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	2	0	0	0	0	0	0	1	0	1	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	762.5	"AWI"	762.5	12723	14833	13897	0	0	0	0	0	0	0	0	50	0	263	0	0	0	0	0	0	0	0	0	7	37	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	9	10	0	0	0	0	0	1	0	2	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	765	"AWI"	765	12755	14939	13951	0	0	0	0	0	0	0	0	38	0	121	1	0	0	0	0	0	0	0	0	7	28	0	0	0	0	0	0	0	0	0	0	42	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	3	5	0	0	1	0	0	2	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	767	"AWI"	767	12776	15024	13996	0	0	0	0	0	0	0	0	84	0	112	0	1	0	0	0	0	0	0	0	10	69	0	0	0	0	0	0	0	0	0	0	51	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	6	0	0	1	0	0	2	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	770	"AWI"	770	12806	15175	14058	0	0	0	2	0	0	0	0	39	0	39	0	0	0	0	0	0	0	1	0	2	18	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	2	3	0	0	1	2	0	1	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	775	"AWI"	775	12891	15304	14161	0	0	0	1	0	0	0	0	24	0	138	1	0	0	0	0	0	0	0	0	5	51	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	9	12	0	0	0	0	0	0	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	780	"AWI"	780	12960	15471	14263	0	0	0	0	0	0	0	0	13	0	39	0	0	0	0	0	0	0	0	0	1	30	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	9	0	0	0	3	0	3	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	790	"AWI"	790	13142	15740	14474	0	0	0	0	0	0	0	0	5	0	24	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	800	"AWI"	800	13282	16042	14673	0	0	0	0	0	0	0	0	19	0	41	1	0	0	0	0	0	0	0	0	2	37	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	2	0	0	3	0	2	0	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	810	"AWI"	810	13460	16344	14876	0	0	0	0	0	0	0	0	12	0	24	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	815	"AWI"	815	13549	16468	14972	0	0	0	1	0	0	0	0	43	0	55	0	0	0	0	0	0	0	0	0	4	16	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	6	6	0	0	0	0	0	0	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	820	"AWI"	820	13631	16607	15075	0	0	0	0	0	0	0	0	13	0	47	0	0	0	0	0	1	0	0	0	6	9	0	0	0	0	0	0	0	0	0	0	17	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	830	"AWI"	830	13801	16894	15289	0	0	0	0	0	0	0	0	29	0	24	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	835	"AWI"	835	13879	17020	15391	0	0	0	4	0	0	0	0	68	0	64	0	0	0	0	0	0	0	0	0	4	5	5	0	0	0	0	0	0	0	0	0	45	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	4	3	8	0	0	0	0	0	0	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	840	"AWI"	840	13955	17179	15494	0	0	0	0	0	0	0	0	18	0	10	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	10	"AWI"	10	-55	256	58	1	0	0	0	0	0	0	0	4	0	7	2	0	2	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	1	1	0	8	0	0	0	0	0	45	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	20	"AWI"	20	-4	412	151	2	0	0	0	1	0	0	0	3	0	9	0	0	4	0	0	0	0	0	0	106	0	0	0	0	0	0	1	0	0	0	1	1	0	2	0	0	0	0	0	17	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	40	"AWI"	40	98	657	346	3	0	6	3	0	0	0	0	12	0	18	0	0	4	0	0	0	0	3	0	524	0	0	0	0	0	0	2	1	0	0	3	5	0	17	0	0	0	0	0	36	146	0	0	0	0	0	10	7	0	0	0	1	4	2	0	0	0	0	0	1	0	0	0	0	1
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	60	"AWI"	60	262	859	547	4	0	11	2	0	0	0	0	5	0	7	0	0	5	0	0	0	0	4	0	463	0	0	0	0	0	0	1	0	0	0	3	0	0	6	0	0	0	0	0	30	74	0	80	0	0	0	7	1	0	0	0	3	1	3	0	0	0	0	0	0	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	80	"AWI"	80	437	1019	746	1	0	13	0	0	0	0	0	6	0	4	0	0	5	0	0	3	0	0	0	465	2	0	0	0	0	0	5	0	0	0	0	1	0	16	0	0	0	0	0	27	56	0	0	0	0	0	3	1	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	100	"AWI"	100	650	1168	930	7	0	45	0	0	0	0	0	4	0	14	1	0	0	0	0	3	0	4	0	283	0	0	0	0	0	0	4	0	0	0	2	2	0	11	0	0	0	0	0	44	126	0	0	0	0	0	15	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	120	"AWI"	120	842	1312	1099	5	0	0	1	0	0	0	0	3	0	10	0	0	1	0	0	12	0	3	0	284	0	0	0	0	0	0	6	0	0	0	1	0	0	12	0	0	0	0	0	80	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	140	"AWI"	140	963	1500	1237	3	1	23	0	0	0	0	0	2	0	25	0	0	0	0	0	8	0	1	0	143	1	0	0	0	0	0	2	1	0	0	2	2	0	10	0	0	0	0	1	60	229	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	160	"AWI"	160	1124	1645	1378	3	0	22	1	0	0	0	0	5	0	24	0	0	1	0	0	0	0	1	0	281	0	0	0	0	0	0	5	0	0	0	1	4	0	9	0	0	0	0	1	34	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	180	"AWI"	180	1256	1781	1515	2	0	12	0	0	0	0	0	1	0	9	0	0	1	0	0	0	0	1	0	212	0	0	0	0	0	0	2	1	0	0	1	1	0	6	0	0	0	0	0	45	0	0	0	0	0	0	4	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	200	"AWI"	200	1436	1906	1657	5	0	13	0	0	0	0	0	3	0	11	0	0	0	0	0	0	0	1	0	60	0	0	0	0	0	0	1	0	0	0	0	12	0	8	0	0	0	0	0	68	119	0	0	0	0	0	6	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	220	"AWI"	220	1592	2055	1813	8	0	0	1	0	0	0	0	3	0	9	0	0	0	0	0	0	0	2	0	61	0	0	0	0	0	0	4	0	0	0	1	3	0	10	0	0	0	0	0	67	124	0	0	0	0	0	4	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	2	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	240	"AWI"	240	1737	2244	1986	4	0	37	0	0	0	0	0	9	0	11	0	0	0	0	0	2	0	3	0	157	0	0	0	0	0	0	0	0	0	0	0	6	0	9	0	0	0	0	0	111	72	0	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	260	"AWI"	260	1923	2400	2150	3	0	40	0	0	0	0	0	3	0	8	0	1	0	0	0	0	0	2	0	165	0	0	0	0	0	0	1	0	0	0	0	6	0	6	0	0	0	0	0	42	0	0	0	0	0	0	6	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	280	"AWI"	280	2063	2565	2307	5	0	52	0	0	0	0	0	4	0	17	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	6	0	0	0	0	0	0	7	0	0	0	0	0	20	0	0	0	0	0	0	5	4	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	300	"AWI"	300	2192	2709	2454	11	0	0	2	0	0	0	0	3	0	13	0	0	0	0	0	0	0	1	0	82	0	0	0	0	0	0	4	0	0	0	0	0	0	9	0	0	0	0	0	82	0	0	0	0	0	0	10	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	320	"AWI"	320	2334	2844	2596	10	0	32	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	2	0	46	0	0	0	0	0	0	2	0	0	0	0	0	0	18	0	0	0	0	0	105	0	0	0	0	0	0	4	1	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	340	"AWI"	340	2492	2961	2737	7	0	18	0	0	0	0	0	1	0	12	0	0	0	0	0	0	0	2	0	31	0	0	0	0	0	0	2	0	0	0	0	0	0	15	0	0	0	0	1	84	212	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	360	"AWI"	360	2651	3061	2881	5	1	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	1	0	0	0	0	0	0	27	0	0	0	0	0	66	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	380	"AWI"	380	2861	3157	3013	3	0	27	0	0	0	0	1	2	0	23	0	0	1	0	0	0	0	1	0	46	1	0	0	0	0	0	3	0	0	0	1	2	0	36	0	0	0	0	0	125	0	0	0	0	0	0	16	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	400	"AWI"	400	3019	3365	3172	5	0	63	0	0	0	0	0	8	0	49	0	0	0	0	0	0	0	12	0	42	0	0	0	0	0	0	2	0	0	0	0	0	0	10	0	0	0	0	0	83	114	0	0	0	0	0	14	3	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	420	"AWI"	420	3120	3651	3336	6	0	106	1	0	0	0	0	5	0	51	1	1	3	0	0	0	0	8	0	19	0	0	0	0	0	0	3	1	0	0	0	25	0	10	0	0	0	0	0	79	0	0	0	0	0	0	16	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	2	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	430	"AWI"	430	3205	3742	3425	6	0	161	2	0	0	0	0	11	0	56	0	0	0	0	0	0	0	4	0	18	3	0	0	0	0	0	5	2	0	0	0	130	0	12	0	0	0	0	0	79	0	0	0	0	0	0	33	2	0	0	0	1	9	2	0	0	0	0	0	0	0	2	1	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	440	"AWI"	440	3315	3871	3546	10	0	0	0	0	0	0	0	1	0	18	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	2	0	0	0	1	11	0	4	0	0	0	0	0	39	127	0	44	0	0	0	16	2	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	450	"AWI"	450	3414	4063	3691	20	3	83	3	0	0	0	0	9	0	50	0	1	0	0	0	0	0	9	0	49	0	0	0	0	0	0	3	0	0	0	0	32	0	24	0	0	0	0	0	80	0	0	0	0	0	0	36	1	0	0	0	2	10	1	0	0	0	0	0	0	0	4	1	1	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	460	"AWI"	460	3521	4213	3869	11	0	0	0	0	0	0	0	1	0	12	0	0	0	0	0	0	0	3	0	7	0	0	0	0	0	0	2	0	0	0	0	1	0	13	0	0	0	0	0	83	443	0	0	0	0	0	12	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	465	"AWI"	465	3633	4285	3954	46	0	59	0	0	0	0	0	10	0	72	0	0	0	0	0	0	0	12	0	55	0	0	0	0	0	0	3	2	0	0	0	4	0	63	0	0	0	0	0	173	0	0	0	2	0	0	26	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	470	"AWI"	470	3740	4327	4047	9	0	0	0	0	0	0	0	3	0	8	0	0	0	0	0	0	0	2	0	24	0	0	0	0	0	0	3	0	0	1	0	0	0	29	0	0	1	0	0	92	0	0	0	0	0	0	8	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	475	"AWI"	475	3816	4405	4138	35	1	40	0	0	0	1	0	5	0	47	0	0	0	0	0	0	0	7	0	90	0	0	0	0	0	0	7	3	0	0	0	4	0	45	0	0	0	0	0	100	0	0	0	0	0	0	24	1	0	0	0	1	11	0	0	0	0	0	0	0	0	2	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	480	"AWI"	480	3896	4454	4198	6	1	0	0	0	0	0	0	3	0	15	0	0	0	0	0	0	0	3	0	92	0	0	0	0	0	0	1	0	0	0	0	0	0	18	0	0	0	0	0	17	238	0	0	0	0	0	6	0	0	0	0	0	5	0	1	0	0	0	0	1	0	1	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	490	"AWI"	490	4001	4582	4309	17	1	0	0	0	0	1	0	1	0	14	0	0	0	0	0	0	0	1	0	21	0	0	0	0	0	0	1	0	0	0	0	0	0	16	0	0	0	0	0	22	261	0	0	0	0	0	13	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	500	"AWI"	500	4108	4660	4412	20	0	0	0	0	0	0	0	1	0	16	0	0	1	0	0	0	0	2	0	21	0	0	0	0	0	0	1	0	0	0	0	0	0	30	0	0	0	0	0	12	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	510	"AWI"	510	4236	4743	4510	30	0	15	0	0	0	1	0	4	0	36	0	0	0	0	0	0	0	4	0	34	0	0	0	0	0	0	4	0	0	0	0	0	0	65	0	0	0	0	0	28	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	520	"AWI"	520	4399	4826	4654	49	1	50	0	0	0	0	0	1	0	62	1	0	0	0	0	0	0	6	0	61	1	0	0	0	0	0	6	1	0	0	0	4	0	87	0	0	0	0	0	30	0	0	0	0	0	1	34	1	0	0	0	1	1	4	0	0	0	0	0	0	0	2	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	525	"AWI"	525	4504	5027	4795	42	0	23	0	0	0	0	0	2	0	55	0	0	0	0	0	0	0	5	0	23	0	0	0	0	0	0	3	0	0	0	0	1	0	68	1	0	0	0	0	26	0	0	0	0	0	0	16	3	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	530	"AWI"	530	4556	5403	4889	16	0	31	0	0	0	0	0	1	0	41	0	1	0	0	0	0	0	3	0	27	0	0	0	0	0	0	4	4	0	0	0	2	0	50	0	0	0	0	0	14	0	0	0	0	0	0	18	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	535	"AWI"	535	4711	5675	5124	31	0	40	1	0	0	0	0	7	0	44	0	0	0	0	0	0	0	4	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	7	0	0	0	0	0	1	19	0	0	0	0	0	1	0	0	0	0	0	0	1	0	3	1	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	540	"AWI"	540	4831	6009	5432	19	0	0	0	0	0	0	0	1	0	44	0	0	0	0	0	0	0	4	0	14	0	0	0	0	0	0	1	0	0	0	0	1	0	44	0	0	0	0	0	1	0	0	0	0	0	0	11	0	0	0	0	0	1	1	0	0	2	1	0	1	0	4	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	545	"AWI"	545	4904	6559	5713	39	3	60	0	0	0	0	0	9	0	97	0	0	0	0	0	0	0	15	0	27	0	0	0	1	0	0	3	0	0	0	0	3	0	164	0	0	0	0	0	2	795	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	2	0	10	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	550	"AWI"	550	5406	6734	6022	16	0	0	1	0	0	0	0	2	0	114	0	0	0	0	0	0	0	9	0	22	0	0	0	0	0	0	4	3	0	0	0	0	0	48	0	0	0	0	0	2	430	0	0	0	0	1	12	1	0	0	0	0	1	1	0	0	0	0	0	0	0	5	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	555	"AWI"	555	5924	6845	6353	31	0	0	0	1	0	0	0	3	0	133	0	0	0	0	0	0	0	7	0	28	0	0	0	0	0	0	2	2	0	0	0	2	0	73	0	0	0	0	0	2	0	0	0	0	0	2	27	0	0	0	0	1	0	0	0	0	0	0	0	2	0	11	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	560	"AWI"	560	6269	7083	6690	73	3	40	1	0	0	0	0	8	0	217	1	0	0	0	0	0	0	24	0	55	0	0	0	0	0	0	2	16	0	0	0	10	0	211	0	0	0	0	0	1	934	0	0	0	0	0	76	0	0	0	0	3	2	2	0	0	0	0	0	0	9	34	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	565	"AWI"	565	6481	7280	6888	26	3	0	0	0	0	0	1	4	0	201	1	0	0	0	0	0	0	10	0	8	0	0	0	0	0	0	0	4	0	0	0	0	0	41	0	0	0	0	0	1	0	0	0	0	0	0	26	0	0	0	0	0	1	1	0	0	0	0	0	1	4	13	0	0	0
15749	24195	"Mittlere Hellelen"	46.28306	7.84417	570	"AWI"	570	6586	7681	7074	15	0	18	0	0	0	0	0	1	0	53	0	0	0	0	0	0	0	10	0	11	0	0	0	0	0	0	0	3	0	0	0	1	0	31	0	0	0	0	0	0	250	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
