"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Olea"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
15709	24106	"Lake Maliq"	40.76667	20.78333	450	"AWI"	450	6061	6575	6305	34	0	1	0	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	194	0	0	0	0	0	1	0	0	0	0	2	0	0	0	3	0	220	3	0	0	0	0	0	35	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	455	"AWI"	455	6101	6633	6360	10	0	12	1	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	3	128	0	0	0	0	0	10	2	0	0	0	2	0	2	0	27	0	67	0	1	0	0	0	0	65	0	0	1	0	1	0	13	0	0	0	0	0	0	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	460	"AWI"	460	6135	6695	6412	14	0	4	1	0	0	3	0	0	0	0	6	0	0	0	1	0	0	0	0	142	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	63	0	0	0	0	0	0	48	0	0	0	0	3	0	6	0	0	0	0	0	1	3	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	465	"AWI"	465	6156	6789	6458	43	0	1	1	1	0	2	0	0	1	0	27	0	0	0	0	0	0	0	1	328	0	0	0	0	0	3	0	0	0	0	2	0	0	0	9	0	129	0	0	0	0	0	0	49	0	1	0	0	1	0	2	0	0	0	0	0	6	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	470	"AWI"	470	6237	6822	6516	20	0	0	1	1	0	1	0	0	0	0	63	0	0	0	0	0	0	0	1	170	0	0	0	0	0	5	0	0	0	0	3	0	0	0	2	0	84	1	0	0	0	0	0	36	0	2	0	0	0	0	3	0	0	0	0	0	4	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	475	"AWI"	475	6277	6864	6580	22	1	3	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	94	0	0	0	0	0	0	45	0	0	0	0	4	0	2	0	0	0	0	0	2	2	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	480	"AWI"	480	6310	6925	6638	10	0	1	3	5	1	3	0	0	1	0	33	0	0	0	0	0	0	0	2	799	0	0	0	0	0	12	5	0	0	0	4	2	2	0	9	0	105	0	1	0	0	0	0	49	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	485	"AWI"	485	6398	6955	6694	19	0	2	1	6	0	2	0	0	0	0	21	0	0	0	0	0	0	0	2	331	0	0	0	0	0	0	0	0	0	0	1	1	1	0	4	0	84	0	0	0	0	0	0	28	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	490	"AWI"	490	6447	6992	6758	20	0	1	3	1	0	1	0	0	0	0	25	0	0	0	0	0	0	0	2	241	0	0	0	0	0	2	0	0	0	0	3	0	1	0	2	0	119	1	0	0	0	0	0	44	0	1	0	0	4	0	0	0	0	0	0	0	1	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	495	"AWI"	495	6489	7047	6820	10	0	3	2	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	64	0	1	0	0	0	0	26	0	0	0	0	2	0	2	1	0	0	1	0	2	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	500	"AWI"	500	6618	7080	6873	30	1	2	3	2	0	2	0	0	0	0	9	0	0	0	0	0	0	0	0	78	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	505	"AWI"	505	6736	7099	6931	22	1	0	2	2	1	5	0	0	0	0	0	0	0	0	1	0	0	0	0	128	0	0	0	0	0	1	0	0	0	0	5	0	1	0	0	1	71	0	0	0	0	0	0	43	0	1	0	0	1	0	3	0	0	1	0	0	4	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	510	"AWI"	510	6814	7137	6990	37	0	1	1	1	0	4	0	0	1	0	5	0	0	0	0	0	0	0	2	424	0	0	0	0	0	1	5	0	0	0	1	0	1	0	0	0	141	0	1	0	0	0	0	57	0	0	0	0	1	0	0	0	0	0	0	0	3	1	0	1
15709	24106	"Lake Maliq"	40.76667	20.78333	515	"AWI"	515	6946	7219	7078	20	0	2	0	7	1	0	0	0	0	0	8	0	0	0	0	0	0	0	5	545	0	0	0	0	0	9	7	0	0	0	0	0	1	0	8	1	100	0	0	0	0	0	0	57	0	1	0	0	4	0	0	0	0	0	0	0	4	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	520	"AWI"	520	7009	7362	7170	32	0	0	2	1	0	2	0	0	1	0	5	0	0	0	0	0	0	0	2	165	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	32	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	525	"AWI"	525	7037	7595	7261	11	1	3	1	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	3	35	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	87	0	0	0	0	0	0	44	0	0	0	0	4	0	0	0	0	0	0	0	10	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	530	"AWI"	530	7116	7723	7359	19	0	3	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	129	0	0	0	0	0	2	4	0	0	0	1	0	0	0	0	0	123	0	0	0	0	0	0	62	0	0	0	0	4	0	2	0	0	0	0	0	4	3	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	535	"AWI"	535	7186	7783	7474	26	0	5	6	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	2	111	0	0	0	0	0	3	0	0	0	0	7	0	2	0	0	0	83	2	0	0	0	0	0	32	0	0	0	0	8	0	0	0	0	0	0	0	7	1	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	540	"AWI"	540	7238	7896	7586	83	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	73	0	1	0	0	0	2	0	0	0	0	1	0	0	0	4	0	149	3	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	545	"AWI"	545	7353	8000	7685	61	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	254	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	103	0	0	0	0	0	0	30	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	550	"AWI"	550	7529	8043	7780	51	0	1	0	1	0	4	0	0	0	0	8	0	0	0	0	0	0	0	2	288	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	81	0	0	0	0	0	0	31	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	555	"AWI"	555	7635	8121	7875	49	0	1	2	3	0	0	0	0	0	0	40	0	0	0	0	0	0	0	2	369	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	124	0	0	0	0	0	0	29	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	560	"AWI"	560	7739	8240	7980	80	0	0	0	0	0	2	0	0	2	0	16	0	0	0	0	0	0	0	2	76	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	83	0	0	0	0	0	0	17	0	0	0	0	1	0	1	2	0	0	0	0	6	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	565	"AWI"	565	7863	8380	8106	42	0	0	3	0	0	7	0	0	1	0	17	0	0	0	0	0	0	0	1	535	0	0	0	0	0	1	0	0	0	0	2	0	1	0	3	0	88	1	1	0	0	0	0	21	0	3	0	0	1	0	0	0	0	0	0	0	3	3	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	570	"AWI"	570	7917	8593	8221	28	0	4	0	2	0	3	0	0	0	0	12	0	0	0	0	0	0	0	14	220	0	1	0	0	0	0	5	0	0	0	1	0	0	0	0	0	56	0	0	0	0	0	0	46	0	3	0	0	3	0	0	0	0	0	0	0	5	3	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	575	"AWI"	575	7989	8787	8337	8	0	5	3	6	0	5	0	0	0	0	15	0	0	0	0	0	0	0	5	181	0	0	0	0	0	2	2	0	0	0	1	0	1	0	12	0	99	0	0	0	0	0	0	39	1	0	0	0	3	0	4	0	0	0	0	0	3	1	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	580	"AWI"	580	8104	8852	8460	24	1	2	0	4	0	0	0	0	0	0	15	0	0	0	0	0	0	0	1	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	47	0	0	0	0	0	0	1	1	0	0	0	0	5	2	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	585	"AWI"	585	8168	8951	8575	40	0	10	0	27	0	3	0	0	1	0	46	0	0	0	0	0	0	0	5	108	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	96	0	0	0	0	0	0	48	0	4	0	0	0	0	24	0	0	0	0	0	4	1	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	590	"AWI"	590	8233	9077	8682	27	0	6	2	13	0	0	0	0	1	1	17	0	0	0	0	0	0	0	4	109	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	85	0	0	0	0	0	0	23	0	6	0	0	0	0	9	1	0	0	0	0	3	2	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	595	"AWI"	595	8370	9133	8793	10	0	17	0	30	0	2	0	0	2	0	17	0	0	0	1	0	0	0	6	151	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	66	0	1	0	0	0	0	37	0	4	0	0	0	0	15	0	0	0	0	1	1	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	600	"AWI"	600	8467	9225	8907	27	1	7	0	6	1	0	0	0	0	0	4	0	0	0	0	0	0	0	6	87	0	0	0	0	0	2	0	0	0	0	1	0	2	0	0	0	107	0	0	0	0	0	0	52	0	1	0	0	2	0	4	1	0	0	0	0	5	0	0	1
15709	24106	"Lake Maliq"	40.76667	20.78333	605	"AWI"	605	8555	9380	9011	32	0	21	1	3	1	1	0	0	1	0	0	0	0	0	0	0	0	0	22	127	0	0	0	0	0	0	8	0	0	0	3	0	1	0	4	0	67	0	0	0	0	0	0	101	0	1	0	0	1	0	5	0	0	0	0	0	6	15	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	610	"AWI"	610	8774	9400	9113	29	0	11	1	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	1	0	0	0	0	0	80	0	2	0	0	1	0	8	2	0	0	0	0	5	7	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	615	"AWI"	615	8991	9434	9224	26	0	11	0	12	0	0	0	0	0	0	23	0	0	0	0	0	0	0	7	37	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	117	0	0	0	0	0	0	55	0	11	0	0	1	0	6	0	0	0	0	1	3	1	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	620	"AWI"	620	9120	9494	9335	10	0	28	2	24	1	3	0	0	4	0	2	0	0	0	0	0	0	0	3	16	0	0	0	0	0	1	0	0	0	0	0	3	1	0	0	0	98	2	0	0	0	0	0	99	0	6	0	0	1	0	70	0	0	0	0	0	3	2	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	625	"AWI"	625	9154	9593	9361	21	0	52	1	18	1	4	0	0	0	0	2	0	0	0	0	0	0	0	7	27	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	80	0	0	0	0	0	0	54	0	0	0	0	2	0	99	0	0	0	0	0	8	2	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	630	"AWI"	630	9184	9747	9386	43	0	56	2	21	0	1	0	0	2	1	13	0	0	0	0	0	0	0	3	20	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	112	0	0	0	0	0	0	35	0	2	0	0	0	0	36	0	0	0	0	0	8	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	635	"AWI"	635	9205	9900	9414	9	1	56	4	20	0	1	0	0	1	0	7	0	0	0	0	0	0	0	4	65	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	68	0	1	0	0	0	0	49	0	3	0	0	2	0	29	0	0	0	0	0	2	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	640	"AWI"	640	9311	10015	9459	11	0	45	1	3	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2	117	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	0	126	0	0	0	0	0	0	69	0	0	0	0	0	0	12	1	0	0	0	0	9	3	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	645	"AWI"	645	9352	10136	9519	9	0	12	5	6	0	4	0	0	0	2	3	0	0	0	0	0	0	0	3	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	14	0	1	0	0	2	0	5	0	0	0	0	0	1	1	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	650	"AWI"	650	9387	10272	9573	33	0	8	0	5	0	0	0	0	0	0	8	0	0	0	1	0	1	0	2	22	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	91	0	0	0	0	0	0	21	0	3	0	0	0	0	8	1	0	0	0	0	4	1	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	655	"AWI"	655	9695	10373	9848	6	0	5	4	3	1	2	0	0	2	0	3	0	0	0	0	0	0	0	4	178	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	64	0	0	0	0	0	0	21	1	0	0	0	6	0	3	0	0	0	0	0	2	5	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	660	"AWI"	660	10016	10465	10180	2	1	4	2	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	4	205	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	46	0	0	0	0	0	0	30	0	2	0	0	3	0	7	0	0	0	0	1	2	2	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	665	"AWI"	665	10297	10662	10504	0	0	7	10	3	0	0	0	0	2	0	3	0	0	0	0	0	0	0	1	418	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	29	0	0	0	0	5	0	0	2	0	0	0	0	4	1	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	670	"AWI"	670	10550	10890	10729	2	0	24	5	2	0	4	0	0	1	0	6	0	0	0	0	0	0	0	2	334	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	99	0	1	0	0	0	0	41	0	1	0	0	0	0	11	0	0	0	0	0	7	3	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	675	"AWI"	675	10687	11129	10935	5	0	2	3	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	1	203	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	86	0	0	0	0	0	0	7	0	0	0	0	4	0	2	0	0	0	0	0	3	1	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	680	"AWI"	680	10764	11422	11148	11	0	3	6	5	0	10	0	0	3	0	1	0	0	0	0	0	0	0	1	307	0	2	0	0	0	0	0	0	0	0	2	0	2	0	0	0	98	0	0	0	0	0	0	33	0	0	0	0	2	0	2	2	0	0	0	0	5	1	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	685	"AWI"	685	10978	11570	11280	5	0	1	4	5	0	8	0	0	1	0	8	0	0	0	0	0	0	0	2	84	1	2	0	0	0	0	0	0	0	0	2	1	1	0	0	0	91	0	0	0	0	0	0	22	0	0	0	0	4	0	0	0	0	0	0	3	2	1	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	690	"AWI"	690	11246	11620	11371	0	0	0	3	3	0	8	0	0	4	1	12	0	0	0	2	0	0	0	0	72	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	47	1	0	0	0	0	0	20	0	0	0	0	3	0	1	0	0	0	0	1	0	1	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	695	"AWI"	695	11307	11744	11499	0	0	0	54	3	0	66	0	0	8	0	4	0	0	0	0	0	0	0	1	749	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	51	0	0	0	0	0	0	36	0	0	0	0	23	0	1	0	0	0	0	0	0	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	700	"AWI"	700	11359	11892	11584	0	0	0	15	2	0	44	0	0	1	0	6	0	0	0	0	0	0	0	0	485	1	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	91	0	0	0	0	0	0	28	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	705	"AWI"	705	11400	11949	11648	3	0	1	8	0	0	33	0	0	1	0	3	0	0	0	1	0	0	0	0	229	0	1	0	0	0	0	0	0	0	0	3	0	2	0	0	0	57	0	0	0	0	0	0	12	0	1	0	0	14	0	0	0	0	1	0	0	0	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	710	"AWI"	710	11423	12049	11710	6	0	3	5	1	0	15	0	0	1	0	3	0	0	0	1	0	0	0	4	333	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	81	0	0	0	0	0	0	29	0	0	0	0	5	0	2	0	0	0	0	0	1	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	715	"AWI"	715	11469	12134	11767	7	0	1	4	4	0	12	0	0	2	2	2	0	0	0	1	0	0	0	2	425	0	1	0	0	0	1	0	0	0	0	1	0	17	0	0	0	60	0	1	0	0	0	0	39	0	1	0	0	2	0	0	0	0	0	0	1	0	1	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	720	"AWI"	720	11523	12178	11833	9	0	2	5	2	0	14	0	0	5	1	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	3	0	25	0	0	0	71	0	1	0	0	0	0	52	0	0	0	0	2	9	1	0	0	0	0	0	0	1	0	1
15709	24106	"Lake Maliq"	40.76667	20.78333	725	"AWI"	725	11558	12243	11899	20	0	2	4	2	0	7	0	0	5	0	4	0	0	0	0	0	0	0	3	113	0	2	0	0	0	1	0	0	0	0	0	0	4	0	0	0	111	0	0	0	0	0	0	67	0	1	0	0	0	7	1	0	0	0	0	0	2	1	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	730	"AWI"	730	11604	12329	11966	6	0	3	4	3	0	8	0	0	6	0	2	0	0	0	1	0	0	0	2	78	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	46	0	0	0	0	0	0	44	0	0	0	0	5	0	2	0	0	0	0	0	1	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	735	"AWI"	735	11677	12376	12036	6	0	2	6	5	0	16	0	0	9	0	2	0	0	0	0	1	0	0	3	61	0	0	0	0	0	0	0	0	0	0	5	5	2	0	0	0	71	0	0	0	0	0	0	52	0	2	0	0	3	0	2	0	0	0	0	0	0	2	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	740	"AWI"	740	11730	12432	12110	7	0	1	7	8	0	9	0	0	3	0	1	0	0	0	0	0	0	0	3	69	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	88	0	0	0	0	0	0	41	0	0	0	0	0	6	0	0	0	0	0	0	2	1	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	745	"AWI"	745	11790	12506	12179	11	1	5	1	3	0	5	0	0	1	0	14	0	0	0	0	0	0	0	3	200	0	0	0	0	0	3	0	0	0	0	2	0	4	0	0	2	85	0	1	0	0	0	0	34	0	1	0	0	3	0	1	0	0	0	0	0	2	3	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	750	"AWI"	750	11882	12528	12241	17	1	12	3	9	0	2	0	0	1	1	14	0	0	0	0	0	0	0	3	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	2	0	0	0	0	35	0	0	0	0	4	0	5	0	0	1	0	0	2	2	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	755	"AWI"	755	11934	12564	12310	0	0	0	3	5	0	24	0	0	3	0	0	0	0	0	0	0	0	0	0	610	0	2	0	0	0	1	0	0	0	0	3	0	10	0	0	0	73	0	0	0	0	0	0	64	0	0	0	0	8	3	1	1	0	0	0	0	1	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	760	"AWI"	760	12001	12628	12374	2	0	2	15	2	0	35	0	0	2	0	4	0	0	0	0	0	0	0	0	453	0	1	0	0	0	1	0	0	0	0	2	0	3	0	0	0	77	0	1	0	0	0	0	50	0	1	0	0	8	0	2	0	0	0	0	0	0	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	765	"AWI"	765	12142	12647	12439	2	0	1	22	4	0	62	0	0	3	0	1	0	0	0	0	0	0	0	1	551	0	1	0	0	0	0	0	0	0	0	3	0	4	0	0	0	118	0	0	0	0	0	0	88	0	2	0	0	5	0	4	2	0	0	0	0	0	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	770	"AWI"	770	12234	12673	12511	1	0	0	11	3	0	49	0	0	1	0	0	0	0	0	1	0	0	0	2	36	0	2	0	0	0	0	0	0	0	0	3	0	2	0	0	0	82	0	0	0	0	0	0	19	0	0	0	0	12	0	2	1	0	0	0	0	1	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	775	"AWI"	775	12296	12717	12585	2	0	0	5	1	0	59	0	0	3	0	0	0	0	0	0	0	0	0	0	365	0	1	0	0	0	0	0	0	0	0	1	1	16	0	0	0	91	0	0	0	0	0	0	47	0	0	0	0	8	0	0	0	1	0	0	0	2	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	780	"AWI"	780	12455	12728	12646	3	0	1	21	2	0	67	0	0	7	0	0	0	0	0	0	0	0	0	0	142	0	1	0	0	0	1	0	0	0	0	0	0	7	0	0	0	122	0	0	0	0	0	0	49	0	2	0	0	2	0	5	0	0	0	0	0	1	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	785	"AWI"	785	12531	12757	12711	2	0	0	9	1	0	80	0	0	9	0	0	0	0	0	0	0	0	0	1	88	0	1	0	0	0	0	0	0	0	0	1	0	5	0	0	0	61	0	0	0	0	0	0	44	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	790	"AWI"	790	12618	12910	12763	0	0	0	9	3	0	67	0	0	3	0	0	0	0	0	0	0	0	0	1	70	0	2	0	0	0	1	0	0	0	0	0	0	3	0	0	0	107	0	0	0	0	0	0	39	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	795	"AWI"	795	12677	12998	12822	3	0	1	11	1	0	35	0	0	7	0	0	0	0	0	2	0	0	0	1	115	1	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	154	0	0	0	0	0	0	41	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	800	"AWI"	800	12709	13094	12877	5	0	2	5	4	0	31	0	0	5	0	1	0	0	0	0	0	0	0	0	262	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	152	0	0	0	0	0	0	71	0	8	0	0	1	0	2	0	0	0	0	0	0	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	805	"AWI"	805	12725	13230	12929	3	0	1	6	6	0	28	0	0	4	0	3	0	0	0	0	0	0	0	1	243	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	145	0	0	0	0	0	0	24	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	810	"AWI"	810	12784	13292	12982	15	1	1	17	10	0	17	0	0	5	0	2	0	0	0	1	0	0	0	1	194	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	216	0	0	0	0	0	0	41	0	2	0	0	1	0	0	0	0	0	0	1	0	1	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	815	"AWI"	815	12817	13372	13041	9	0	1	4	5	0	26	0	0	4	0	8	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	90	0	1	0	0	0	0	19	0	1	0	0	4	0	1	0	0	0	0	0	0	1	0	1
15709	24106	"Lake Maliq"	40.76667	20.78333	820	"AWI"	820	12839	13455	13100	8	0	4	12	3	0	37	0	0	2	0	7	0	0	0	0	0	0	0	2	260	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	201	0	0	0	0	0	0	46	0	2	0	0	2	0	0	0	0	0	0	1	2	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	825	"AWI"	825	12898	13529	13152	6	0	0	2	4	0	38	0	0	4	0	3	0	0	0	1	0	0	0	0	135	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	125	0	0	0	0	0	0	30	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	830	"AWI"	830	12947	13588	13208	21	0	0	3	2	0	26	0	0	3	0	5	0	0	0	1	0	0	0	0	63	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	150	0	0	0	0	0	0	24	0	10	0	0	0	0	0	0	0	0	0	0	0	2	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	835	"AWI"	835	12982	13683	13265	1	0	1	7	9	0	11	0	0	3	0	51	0	1	0	0	0	0	0	1	53	0	3	0	0	0	0	0	0	0	0	3	0	1	0	0	0	95	0	2	0	0	0	0	30	0	3	1	0	5	3	0	0	0	0	0	0	0	0	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	840	"AWI"	840	13084	13755	13324	9	0	0	10	9	0	24	0	0	5	0	37	0	0	0	0	0	0	0	1	72	0	1	0	0	0	0	0	0	0	0	1	0	10	0	0	0	147	0	0	0	0	0	0	28	0	1	0	0	6	0	1	0	0	0	0	0	0	1	0	0
15709	24106	"Lake Maliq"	40.76667	20.78333	845	"AWI"	845	13186	13827	13391	4	1	1	8	0	0	18	0	0	4	0	10	0	0	0	1	0	0	0	1	25	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	85	0	0	0	0	0	0	18	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0
