"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Malvaceae"	"Olea"	"Onagraceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Tamarix"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3093	4028	"Embouchac"	43.56639	3.91667	185	"AWI"	185	1146	1716	1472	0	0	1.35746606334842	14.4796380090498	0	4.07239819004525	0	0	1.80995475113122	0	0	1.35746606334842	0	0.452488687782805	0	0	0	0	0	0	0	1.80995475113122	53.8461538461538	0	0	0	0	0	0	0	0	0	0	0	0.452488687782805	0	0	0.904977375565611	0	0	0	0	0	0	4.07239819004525	0	0	0	0	0	4.52488687782805	8.5972850678733	0.904977375565611	0	0	0.452488687782805	0	0	0	0	0.452488687782805	0	0	0	0	0	0	0.452488687782805
3093	4028	"Embouchac"	43.56639	3.91667	190	"AWI"	190	1185	1756	1515	0	0	2.78884462151394	12.3505976095618	0	2.39043824701195	0	0	1.59362549800797	0	0	0.796812749003984	0	0	0	0	0	0	0	0	0	5.57768924302789	51.792828685259	0	0	0	0	0	0.796812749003984	0.796812749003984	0	0.398406374501992	0	0	0.398406374501992	0	0	0	0	0	0	0	0	0	4.38247011952191	0	0	0	0	0	5.97609561752988	7.56972111553785	0.398406374501992	0	0	0	0	0.796812749003984	0	0.398406374501992	0.398406374501992	0	0	0	0.398406374501992	0	0	0
3093	4028	"Embouchac"	43.56639	3.91667	195	"AWI"	195	1286	1775	1548	0	0	2.38095238095238	20.4761904761905	0	8.09523809523809	0	0	4.28571428571429	0	0	1.42857142857143	0	0.952380952380952	0	0	0	0	0	0	0	2.85714285714286	40.9523809523809	0	0	0	0	0	0.476190476190476	1.42857142857143	0.476190476190476	0	0	0	1.42857142857143	0	0	0	0	0	0	0	0	0	0.476190476190476	0	0	0	0	0.476190476190476	3.33333333333333	6.19047619047619	0.476190476190476	0	0	0.476190476190476	0	0.476190476190476	0	0	0.952380952380952	0	0	0	0.952380952380952	0	0	0.952380952380952
3093	4028	"Embouchac"	43.56639	3.91667	200	"AWI"	200	1369	1798	1584	0	0	5.55555555555556	45.7777777777778	0	0.666666666666667	0	0	2.22222222222222	0	0	2.66666666666667	0	0	0	0.222222222222222	0	0.444444444444444	0	0	0	6.66666666666667	4	0	0	0	0	0	1.55555555555556	0.444444444444444	0.444444444444444	0	0	0.222222222222222	0.222222222222222	0	0	0	0	0	0	0	0	0	0.888888888888889	0	0	17.3333333333333	0	0	2.88888888888889	4.44444444444444	0.444444444444444	0	0	0.444444444444444	0	0.222222222222222	0	0.222222222222222	0.888888888888889	0	0	0	0	0	0	1.11111111111111
3093	4028	"Embouchac"	43.56639	3.91667	205	"AWI"	205	1419	1828	1622	0	0	0.523560209424084	12.9144851657941	0	2.09424083769634	0	0	1.39616055846422	0	0	0.349040139616056	0	0.698080279232112	0.349040139616056	0	0	0.698080279232112	0	0	0	0.698080279232112	31.413612565445	0	0	0	0	0	1.39616055846422	0.174520069808028	0	0	0	0	0	0	0	0.523560209424084	0.174520069808028	0	0	0	0	0	1.04712041884817	0	0	38.0453752181501	0	0	2.79232111692845	2.79232111692845	0.349040139616056	0	0	0.349040139616056	0.349040139616056	0.174520069808028	0	0	0	0	0	0	0.698080279232112	0	0	0
3093	4028	"Embouchac"	43.56639	3.91667	210	"AWI"	210	1461	1872	1666	0.167224080267559	0	1.00334448160535	12.7090301003344	0	0.836120401337793	0	0	1.17056856187291	0	0	0.334448160535117	0	0.334448160535117	0	0	0	0.167224080267559	0	0	0	1.17056856187291	35.7859531772575	0	0	0	0	0	1.50501672240803	0.334448160535117	0.334448160535117	0.167224080267559	0	0.334448160535117	0	0	0	0	0.334448160535117	0	0	0	0	0	1.50501672240803	0	0	31.7725752508361	0	0	1.83946488294314	4.0133779264214	0.334448160535117	0	0	0.334448160535117	0.334448160535117	0.501672240802676	0	0	0	0	0	0	2.34113712374582	0	0	0.334448160535117
3093	4028	"Embouchac"	43.56639	3.91667	215	"AWI"	215	1503	1919	1711	0.196656833824975	0	1.27826941986234	43.3628318584071	0	0.196656833824975	0	0	3.04818092428712	0	0	0.196656833824975	0.0983284169124877	0.0983284169124877	0.0983284169124877	0	0	0.0983284169124877	0	0.0983284169124877	0	1.17994100294985	9.93117010816126	0	0	0	0	0	1.37659783677483	0.393313667649951	0.0983284169124877	0.0983284169124877	0	0	0.196656833824975	0	0.0983284169124877	0	0	0	0	0.196656833824975	0	0	1.67158308751229	0	0	30.0884955752212	0	0	1.76991150442478	1.76991150442478	0.393313667649951	0	0	0.196656833824975	0.786627335299902	0.294985250737463	0.0983284169124877	0.0983284169124877	0.0983284169124877	0	0	0	0.0983284169124877	0	0	0.294985250737463
3093	4028	"Embouchac"	43.56639	3.91667	220	"AWI"	220	1537	1995	1753	0.220264317180617	0.110132158590308	2.20264317180617	44.6035242290749	0	0.440528634361234	0	0	2.53303964757709	0	0	0.440528634361234	0	0.110132158590308	0.220264317180617	0	0	0.110132158590308	0	0	0	0.991189427312775	13.8766519823789	0	0	0	0	0	0.66079295154185	0.220264317180617	0	0	0	0.110132158590308	0.220264317180617	0	0	0	0.330396475770925	0	0	0	0	0	1.10132158590308	0.110132158590308	0	23.7885462555066	0	0	3.9647577092511	1.87224669603524	0.110132158590308	0.330396475770925	0	0.440528634361234	0.110132158590308	0.110132158590308	0	0.330396475770925	0	0	0	0	0.110132158590308	0	0	0.220264317180617
3093	4028	"Embouchac"	43.56639	3.91667	225	"AWI"	225	1564	2095	1792	0	0	2.23285486443381	20.7336523125997	0	0.956937799043062	0	0	4.30622009569378	0	0	0.318979266347687	0	0.478468899521531	0.318979266347687	0	0	0	0	0	0	0.637958532695375	18.6602870813397	0	0	0	0	0	2.23285486443381	0.637958532695375	0	0	0	0.159489633173844	0	0	0	0	0.159489633173844	0	0	0	0	0	2.71132376395534	0	0	37.3205741626794	0	0	3.66826156299841	1.43540669856459	0.956937799043062	0	0	0.318979266347687	0.637958532695375	0.318979266347687	0	0.159489633173844	0	0	0	0	0.159489633173844	0	0	0.478468899521531
3093	4028	"Embouchac"	43.56639	3.91667	230	"AWI"	230	1598	2175	1835	0	0	1.38036809815951	21.319018404908	0	1.53374233128834	0.153374233128834	0	1.99386503067485	0	0	0.153374233128834	0.153374233128834	0.460122699386503	0.153374233128834	0	0	0.153374233128834	0	0	0	2.91411042944785	16.4110429447853	0	0	0	0	0	1.38036809815951	0.920245398773006	0	0.153374233128834	0.153374233128834	0	0.153374233128834	0	0	0	0	0	0	0	0	0	3.22085889570552	0	0	36.9631901840491	0	0	5.21472392638037	1.38036809815951	0.460122699386503	0	0	0.460122699386503	0.920245398773006	0.306748466257669	0.153374233128834	0.306748466257669	0	0	0	0	0.153374233128834	0	0	0.920245398773006
