"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caryophyllaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Myrica"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Ranunculaceae"	"Rosaceae"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
3438	4452	"Semmeldalen"	77.92761	15.42529	0	"AWI"	0	1220	1827	1530	0.104547830632514	0.0522739153162572	0	0.0522739153162572	0.0522739153162572	1.93413486670152	0.0522739153162572	0	1.51594354417146	0.104547830632514	0.0522739153162572	0.627286983795086	2.61369576581286	0	0.0522739153162572	0	0	1.35912179822269	77.2085729221119	0.0522739153162572	3.55462624150549	0.209095661265029	0	9.20020909566126	1.20230005227392	0	0	0	0
3438	4452	"Semmeldalen"	77.92761	15.42529	11	"AWI"	11	1336	1912	1628	0.400686891814539	0.114481969089868	0.0572409845449342	0.343445907269605	0	2.69032627361191	0.286204922724671	0.0572409845449342	3.77790497996566	0.457927876359473	0.0572409845449342	1.54550658271322	7.89925586720092	0	0.114481969089868	0	0	2.57584430452204	58.5002862049227	0.629650829994276	3.03377218088151	0.286204922724671	0	17.0578133943904	0	0.0572409845449342	0	0	0.0572409845449342
3438	4452	"Semmeldalen"	77.92761	15.42529	34	"AWI"	34	1591	2080	1828	0.161550888529887	0.053850296176629	0	0.161550888529887	0	3.338718362951	0.269251480883145	0	1.72320947765213	0.269251480883145	0	7.4313408723748	4.41572428648358	0	0.376952073236403	0.107700592353258	0.053850296176629	3.7156704361874	36.725901992461	0.215401184706516	1.18470651588584	14.7011308562197	0.107700592353258	24.0710823909532	0.861604738826064	0	0.053850296176629	0	0
3438	4452	"Semmeldalen"	77.92761	15.42529	45	"AWI"	45	1690	2171	1926	0.0531914893617021	0.106382978723404	0	0.478723404255319	0	0.74468085106383	0.425531914893617	0	1.43617021276596	0.106382978723404	0	25.7446808510638	1.48936170212766	0	0.106382978723404	0	0.0531914893617021	2.65957446808511	48.4042553191489	0	0	0.478723404255319	0.265957446808511	16.2765957446809	1.17021276595745	0	0	0	0
3438	4452	"Semmeldalen"	77.92761	15.42529	55	"AWI"	55	1783	2255	2015	0	0	0	0	0.0490196078431373	0.294117647058824	0.147058823529412	0	0.490196078431373	0	0.343137254901961	39.9019607843137	0	0	0.245098039215686	0.0490196078431373	0	0.882352941176471	35.0490196078431	0.0490196078431373	1.61764705882353	0.196078431372549	0.0980392156862745	20.2450980392157	0.343137254901961	0	0	0	0
3438	4452	"Semmeldalen"	77.92761	15.42529	63	"AWI"	63	1858	2330	2089	0.203769740193581	0.0509424350483953	0.0509424350483953	0.0509424350483953	0	2.03769740193581	2.44523688232298	0	0.967906265919511	0	0	4.78858889454916	2.69994905756495	0	0.0509424350483953	0	0	1.93581253183902	21.8543046357616	0.101884870096791	4.68670402445237	0.76413652572593	0.356597045338767	55.9347936831381	0.916963830871116	0.101884870096791	0	0	0
3438	4452	"Semmeldalen"	77.92761	15.42529	74	"AWI"	74	1958	2425	2191	0.795334040296925	0.0530222693531283	0	0.424178154825027	0.106044538706257	1.48462354188759	0	0	0.742311770943796	0.0530222693531283	0.0530222693531283	10.8165429480382	0	0.0530222693531283	0	0	0.0530222693531283	0.795334040296925	33.3510074231177	0.0530222693531283	0.795334040296925	39.2895015906681	0.159066808059385	10.0742311770944	0.742311770943796	0.0530222693531283	0.0530222693531283	0	0
3438	4452	"Semmeldalen"	77.92761	15.42529	84	"AWI"	84	2066	2507	2281	3.19303338171263	0	0	0.435413642960813	0.290275761973875	5.37010159651669	0	0	9.57910014513788	0.145137880986938	0.145137880986938	22.6415094339623	0	0.145137880986938	0.290275761973875	0.145137880986938	0.145137880986938	1.88679245283019	31.6400580551524	0.290275761973875	0	1.1611030478955	0	22.3512336719884	0	0	0	0.145137880986938	0
3438	4452	"Semmeldalen"	77.92761	15.42529	94	"AWI"	94	2169	2589	2371	0.825082508250825	0	0	0.44004400440044	0.055005500550055	1.04510451045105	0	0	2.25522552255226	0	0	4.29042904290429	5.55555555555556	0.055005500550055	0	0	0	4.56545654565457	41.3091309130913	0.22002200220022	4.07040704070407	2.14521452145215	0.055005500550055	31.9031903190319	1.21012101210121	0	0	0	0
3438	4452	"Semmeldalen"	77.92761	15.42529	102	"AWI"	102	2260	2650	2444	0.470430107526882	0	0	0.0672043010752688	0.134408602150538	1.00806451612903	0.134408602150538	0	1.20967741935484	0.0672043010752688	0.0672043010752688	43.9516129032258	2.35215053763441	0	0.201612903225806	0	0	1.9489247311828	14.7849462365591	0.0672043010752688	8.80376344086022	0.537634408602151	0.134408602150538	23.991935483871	0	0	0.0672043010752688	0	0
