"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Malvaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
16148	24959	"La Borie"	45.24056	2.75028	202	"AWI"	202	8619	9245	8951	0	0	0	0	0	0	0	0	0	10.5263157894737	0	0.478468899521531	0	0	0	0	0	0	58.3732057416268	0	0.478468899521531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.956937799043062	0	0	0	0	0	0	0	16.2679425837321	0.956937799043062	0	0	0	0	0	0	0.478468899521531	0	0	0	0.478468899521531	0	0	0	10.5263157894737	0	0	0.478468899521531	0
16148	24959	"La Borie"	45.24056	2.75028	235	"AWI"	235	9030	10228	9556	0	0	0.425531914893617	0	0	0	0	0	0	15.7446808510638	0	0	0	0	0	0	0	0	62.1276595744681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70212765957447	0	0	0	0	0	0	0	11.4893617021277	0	0	0	0	0	0	0.425531914893617	0.851063829787234	0	0	0	0	0	0	0	7.23404255319149	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	255	"AWI"	255	9295	10728	9935	0	0	0	0	0	0.719424460431655	0	0.719424460431655	0	24.4604316546763	0	0	0	0	0	0	0	0	56.8345323741007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.359712230215827	0	0	0	0	0	0	0	13.3093525179856	0	0	0	0	0	0	0	1.07913669064748	0	0	0	0.359712230215827	0	0	0	2.15827338129496	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	440	"AWI"	440	12277	14769	13420	0	0	0	5.55555555555556	0	1.85185185185185	0	40.7407407407407	0	0	1.85185185185185	0	0	0	0	0	0	0	0	0	3.7037037037037	0	0	0	0	0	0	0	0	0	0	0	0	1.85185185185185	0	0	0	0	0	0	0	0	0	0	40.7407407407407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7037037037037	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	455	"AWI"	455	12537	15105	13711	0	0	0	6.89655172413793	0	1.72413793103448	0	56.8965517241379	0	3.44827586206897	3.44827586206897	0	0	3.44827586206897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72413793103448	0	0	0	0	0	0	0	0	0	0	20.6896551724138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72413793103448	0	0	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	195	"AWI"	195	8223	9060	8709	0	0	0	0	0	0	0.390625	0	0	1.171875	0	0	0	0	0	0	0	0	70.3125	0	2.34375	0	0	0	0	0	0	0	0.390625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.296875	0	0	0	0	0	0	0	16.015625	0	0	0	0	0	0	0.390625	0.78125	0	0	0	0	0	0	0	3.90625	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	180	"AWI"	180	6943	8778	8078	0	0	0.434782608695652	0	0	0.434782608695652	0	0.434782608695652	0	5.21739130434783	0	0	0	0	0	0	0	0	60	0	4.78260869565217	0	0	0	0	0	0	0.434782608695652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17391304347826	0	0	0	0	0	0	0.869565217391304	16.9565217391304	0	0	0	0	0	0	0	0	0	0	0	0.869565217391304	0	0	0	7.39130434782609	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	250	"AWI"	250	9219	10616	9836	0	0	0	0	0	0	0	0	0	10.8247422680412	0	0	0	0	0	0	0	0	63.1443298969072	0	0.77319587628866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.31958762886598	0	0	0	0	0.77319587628866	0	0	11.5979381443299	0	0	0	0	0	0	0.515463917525773	0.77319587628866	0	0	0	0.257731958762887	0.257731958762887	0	0	8.76288659793814	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	165	"AWI"	165	6135	8309	7381	0	0	0.29585798816568	0	0	0.29585798816568	0.29585798816568	0	0	4.43786982248521	0.29585798816568	0	0	0	0	0	0	0	58.2840236686391	0	1.4792899408284	0	0	0	0	0	0	0.29585798816568	0.29585798816568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18343195266272	0	0	0	0	0	0	0	17.4556213017751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.3846153846154	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	430	"AWI"	430	12097	14576	13238	0	0	0	10.1010101010101	0	0	0	41.4141414141414	0	1.01010101010101	10.1010101010101	0	0	0	0	0	0	0	0	0	1.01010101010101	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	3.03030303030303	0	0	0	0	0	0	0	0	0	2.02020202020202	27.2727272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	2.02020202020202	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	175	"AWI"	175	6685	8615	7832	0	0	0.327868852459016	0	0	0	0.655737704918033	0	0	5.9016393442623	0	0	0	0	0	0	0	0	59.0163934426229	0	5.9016393442623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27868852459016	0	0	0	0	0	0	0	18.0327868852459	0	0	0	0	0	0	0.327868852459016	0.327868852459016	0	0	0	0.327868852459016	0	0	0	5.9016393442623	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	150	"AWI"	150	5356	7860	6685	0.392156862745098	0.392156862745098	0.392156862745098	0	0	1.17647058823529	0	0	0	10.1960784313725	0	0	0	0	0	0	0	0	50.1960784313725	0	1.56862745098039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17647058823529	0	0	0	0	0	0	0.392156862745098	22.7450980392157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.31372549019608	7.05882352941176	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	245	"AWI"	245	9161	10466	9744	0	0	0	0	0	1.42857142857143	0	0.357142857142857	0	33.9285714285714	0	0	0	0	0	0	0	0	40.7142857142857	0	1.07142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42857142857143	0	0	0	0	0	0	0	14.6428571428571	0	0	0	0	0	0	4.28571428571429	1.07142857142857	0	0	0	0.357142857142857	0	0	0	0.714285714285714	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	230	"AWI"	230	8961	10122	9462	0	0	0	0	0	0.24390243902439	0	0.24390243902439	0	16.5853658536585	0	0	0	0	0	0	0	0	59.5121951219512	0	0.731707317073171	0	0.24390243902439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.14634146341463	0	0	0	0	0.731707317073171	0	0	8.04878048780488	0	0	0	0	0	0	0.731707317073171	0.48780487804878	0	0	0	0.48780487804878	0	0	0	7.5609756097561	0	0.24390243902439	0	0
16148	24959	"La Borie"	45.24056	2.75028	170	"AWI"	170	6297	8507	7606	0	0.3584229390681	0	0	0	0.3584229390681	0	0	0	7.16845878136201	0	0.3584229390681	0	0.3584229390681	0	0	0	0	64.8745519713262	0	0.716845878136201	0	0	0	0.3584229390681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3584229390681	0	0	2.1505376344086	0	0	0	0	0	0	0	16.4874551971326	0	0	0	0	0	0	0	1.4336917562724	0.3584229390681	0	0	0.3584229390681	0	0	0.3584229390681	3.9426523297491	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	390	"AWI"	390	11429	13745	12497	0	0	0	3.125	0	1.5625	0	26.5625	0	0	1.5625	0	0	0	0	1.5625	1.5625	0	0	0	12.5	0	1.5625	0	0	0	0	3.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5625	43.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5625	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	350	"AWI"	350	10783	12894	11759	0	0	0	3.26086956521739	0	1.08695652173913	0	31.5217391304348	0	0	0	0	0	0	0	0	0	0	0	0	17.3913043478261	0	0	0	0	0	0	0	0	0	0	0	0	4.34782608695652	0	0	0	0	0	0	0	0	0	0	38.0434782608696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26086956521739	0	0	0	0	0	0	1.08695652173913	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	135	"AWI"	135	4744	7198	5988	0.448430493273543	0	0	0	0	0.448430493273543	0.448430493273543	0.448430493273543	0	8.96860986547085	0	0	0	0	0	0	0	0	38.5650224215247	0	0.896860986547085	0	0	0	0	0	0	0.448430493273543	0.896860986547085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69058295964126	0	0	0	0	0	0	0	30.4932735426009	0	0	0	0	0	0	0.896860986547085	0	0	0	0	0	0	0	5.82959641255605	8.52017937219731	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	240	"AWI"	240	9086	10363	9650	0	0	0	0	0	0.278551532033426	0	1.39275766016713	0	24.5125348189415	0	0	0	0	0	0	0	0	51.8105849582173	0	0.278551532033426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.62116991643454	0	0	0	0	0.557103064066852	0	0	13.6490250696379	0	0	0	0	0	0	1.67130919220056	0.835654596100279	0	0	0	0	0	0	0	1.39275766016713	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	120	"AWI"	120	4120	6616	5307	0	0.357142857142857	0	0.357142857142857	0	0.357142857142857	0	0	0	49.6428571428571	0	0.357142857142857	0	0	0	0	0	0	20	0	2.5	0	0	0	0	0	0	0	0.357142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42857142857143	0	0	0	0	0	0	0	10.7142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64285714285714	9.28571428571429	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	400	"AWI"	400	11591	13956	12678	0	0	1.42857142857143	10	0	1.42857142857143	0	34.2857142857143	0	0	1.42857142857143	1.42857142857143	0	0	0	0	1.42857142857143	0	1.42857142857143	0	7.14285714285714	0	0	0	0	0	0	2.85714285714286	0	0	0	0	0	1.42857142857143	0	0	0	0	0	0	0	0	0	0	34.2857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	285	"AWI"	285	9748	11413	10513	0	0	0	0	0	3.16455696202532	0	3.79746835443038	0	53.1645569620253	0	0.632911392405063	0	0	0	0	0	0	0.632911392405063	0	1.26582278481013	0	0	0	0	0	0	0	0	1.26582278481013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.9873417721519	0	0	0	0	0	0	0	3.79746835443038	0	0	0	0	0	0	8.22784810126582	3.79746835443038	0	0	0	1.26582278481013	0	0	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	265	"AWI"	265	9447	10941	10132	0	0	0	0	0	0.36231884057971	0	0.72463768115942	0	44.9275362318841	0	0	0	0	0	0	0	0	32.9710144927536	0	0.72463768115942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44927536231884	0	0	0	0	0	0	1.08695652173913	12.6811594202899	0.36231884057971	0	0	0	0	0	2.89855072463768	1.08695652173913	0	0	0	0	0	0	0	0.72463768115942	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	340	"AWI"	340	10617	12653	11571	0	0	0	3.27868852459016	0	1.63934426229508	0	31.1475409836066	0	0	1.63934426229508	0	0	0	0	0	0	0	0	0	4.91803278688525	1.63934426229508	0	0	0	0	0	0	0	0	0	0	0	4.91803278688525	0	0	0	0	0	0	0	0	0	0	37.7049180327869	0	0	0	0	0	0	0	1.63934426229508	0	0	0	0	0	0	9.83606557377049	0	0	0	0	0	0	1.63934426229508	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	145	"AWI"	145	5186	7602	6448	0	0.665188470066519	0.443458980044346	0	0	0	0.443458980044346	0	0	8.64745011086474	0	0	0	0	0	0	0	0	56.7627494456763	0	1.77383592017738	0	0	0	0	0	0	0	0.221729490022173	0	0	0	0	0.221729490022173	0	0	0	0	0	0	0	0	0	0	1.10864745011086	0	0	0	0	0	0	0.443458980044346	22.6164079822616	0	0	0	0	0	0	0.221729490022173	0.443458980044346	0.221729490022173	0	0	0	0	0	0.221729490022173	5.54323725055432	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	415	"AWI"	415	11827	14263	12961	0	0	1.36986301369863	8.21917808219178	0	1.36986301369863	0	36.986301369863	0	4.10958904109589	1.36986301369863	0	0	0	0	0	0	0	2.73972602739726	0	9.58904109589041	0	0	0	0	0	0	4.10958904109589	0	0	0	0	0	1.36986301369863	0	0	0	0	0	0	0	0	0	2.73972602739726	24.6575342465753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36986301369863	0	0	0	0	0	0	0	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	105	"AWI"	105	3661	5835	4606	0	0.411522633744856	0.823045267489712	0	0	0	0.411522633744856	0	0	35.3909465020576	0	0	0	0	0	0	0	0	26.3374485596708	0	1.64609053497942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.411522633744856	0	0	0	0	0	0	0	3.29218106995885	0	0	0	0	0	0.411522633744856	0	17.2839506172839	0	0	0.411522633744856	0	0	0	0	0	0	0	0	1.23456790123457	0	0	7.40740740740741	4.52674897119342	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	295	"AWI"	295	9893	11617	10697	0	0	0	1.11731843575419	0	5.02793296089385	0	5.02793296089385	0	62.0111731843575	0	0	0	0	0	0	0	0	0	0	5.02793296089385	0	0	0	0	0	0	0	0	0	0	0	0	0.558659217877095	0	0	0	0	0	0	0	0	0	0	5.02793296089385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.731843575419	2.23463687150838	0	0	1.11731843575419	1.11731843575419	0	0	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	425	"AWI"	425	12017	14467	13144	1.20481927710843	0	1.20481927710843	10.8433734939759	0	0	0	14.4578313253012	0	1.20481927710843	1.20481927710843	0	0	0	0	0	0	0	0	0	7.2289156626506	0	0	0	0	0	0	0	0	0	0	0	0	1.20481927710843	0	0	2.40963855421687	0	0	0	0	0	0	3.6144578313253	50.6024096385542	0	0	0	0	0	0	0	1.20481927710843	0	0	0	0	0	0	3.6144578313253	0	0	0	0	0	0	0	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	375	"AWI"	375	11187	13404	12218	0	0	1.85185185185185	3.7037037037037	0	0	0	40.7407407407407	0	1.85185185185185	3.7037037037037	0	0	0	0	0	0	0	0	0	9.25925925925926	0	1.85185185185185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85185185185185	27.7777777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7037037037037	0	0	0	0	0	0	1.85185185185185	1.85185185185185	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	220	"AWI"	220	8818	9883	9279	0	0	0	0	0	1.12359550561798	0	0	0	7.30337078651685	0.280898876404494	0.280898876404494	0	0	0	0	0	0	60.3932584269663	0	1.40449438202247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68539325842697	0	0	0	0	0.561797752808989	0	0.561797752808989	15.7303370786517	0	0	0	0	0	0	0.561797752808989	0	0	0	0	0.842696629213483	0	0	0	9.26966292134832	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	345	"AWI"	345	10710	12764	11666	0	0	2.53164556962025	3.79746835443038	0	0	0	25.3164556962025	0	5.06329113924051	1.26582278481013	0	0	0	0	0	0	0	1.26582278481013	0	13.9240506329114	0	0	0	0	0	0	2.53164556962025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26582278481013	36.7088607594937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79746835443038	0	0	1.26582278481013	0	0	0	1.26582278481013	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	370	"AWI"	370	11099	13297	12131	0	0	0	0	0	0	0	17.3333333333333	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	1.33333333333333	1.33333333333333	4	0	0	0	0	0	0	2.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.3333333333333	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	4	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	330	"AWI"	330	10472	12417	11382	1.14942528735632	0	0	1.14942528735632	0	0	0	34.4827586206897	0	1.14942528735632	0	0	0	0	0	0	0	0	0	0	24.1379310344828	0	1.14942528735632	0	0	0	0	0	0	0	0	0	0	1.14942528735632	0	0	0	0	0	0	0	0	0	1.14942528735632	24.1379310344828	0	0	0	0	0	0	0	2.29885057471264	0	0	0	0	0	0	6.89655172413793	0	0	0	0	0	0	1.14942528735632	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	355	"AWI"	355	10869	12987	11858	3.2258064516129	0	0	4.83870967741935	0	1.61290322580645	0	46.7741935483871	0	1.61290322580645	1.61290322580645	0	0	0	0	0	0	0	1.61290322580645	0	8.06451612903226	0	1.61290322580645	0	0	0	0	0	0	0	0	0	0	4.83870967741935	0	0	0	0	0	0	0	0	0	0	24.1935483870968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	290	"AWI"	290	9806	11519	10602	0	0	0	0	0	3.15789473684211	0	2.45614035087719	0	69.4736842105263	0	0	0	0	0	0	0	0	0.350877192982456	0	2.10526315789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.66666666666667	0	0	0	0	1.05263157894737	0	0	2.80701754385965	0.350877192982456	0	0	0	0	0	6.31578947368421	4.21052631578947	0	0	0	1.05263157894737	0	0	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	270	"AWI"	270	9504	11082	10228	0	0	0	0	0	0.917431192660551	0	2.44648318042813	0	51.9877675840979	0	0	0	0	0	0	0	0	11.0091743119266	0	1.22324159021407	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22324159021407	0	0	0	0	0	0	0	0	0	6.72782874617737	0	0	0	0	0.917431192660551	0	0	14.6788990825688	0	0	0	0	0	0	4.28134556574923	2.44648318042813	0	0	0	2.14067278287462	0	0	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	90	"AWI"	90	3194	5104	3905	0.862068965517241	0.431034482758621	2.1551724137931	0	0	0	0	0	0	21.1206896551724	0	0	0	0	0	0	0	0	18.5344827586207	0	3.01724137931034	0	0	0	0	0	0	0.431034482758621	5.60344827586207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29310344827586	0	0	0	0	0	0	0	19.8275862068966	0	0	1.29310344827586	0	0	0	0	0	0	0	0	0	0	0	14.2241379310345	11.2068965517241	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	115	"AWI"	115	3997	6320	5075	0	0	0.740740740740741	0	0	0	0.740740740740741	0	0	12.2222222222222	0	0	0	0	0	0	0	0	27.037037037037	0	3.7037037037037	0	0	0	0	0	0	0.740740740740741	0.37037037037037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.81481481481481	0	0	0	0	0	0	0	30.3703703703704	0	0	0	0	0	0	0	0	0	0	0	0	0.37037037037037	0	11.1111111111111	7.40740740740741	0	0.37037037037037	0	0
