"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Crataegus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Ilex"	"Indeterminable"	"Orobanchaceae"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Sorbus"	"Taxus"	"Tilia"	"Ulmus"	"Violaceae"
10524	16205	"Lough Doo"	54.05003	-9.09887	33	"AWI"	33	-155	14	-63	0	48	0	0	2	0	4	132	0	0	0	118	0	8	0	0	0	0	5	1	19	39	0	0	44	0	0	0	126	0	0	3	3	0	0	0	9	0
10524	16205	"Lough Doo"	54.05003	-9.09887	37	"AWI"	37	-120	103	-19	1	56	0	1	3	0	0	111	0	0	0	124	0	4	0	0	0	5	7	0	11	20	0	0	0	0	0	0	98	0	0	6	4	0	0	0	9	0
10524	16205	"Lough Doo"	54.05003	-9.09887	41	"AWI"	41	-101	242	20	0	52	0	0	3	1	0	103	3	0	0	140	0	11	0	0	0	3	9	1	13	25	0	0	0	0	0	0	125	0	0	2	7	0	0	0	7	0
10524	16205	"Lough Doo"	54.05003	-9.09887	45	"AWI"	45	-73	335	65	0	85	0	1	7	0	0	156	0	2	0	134	0	7	0	0	0	0	9	1	11	27	11	0	0	0	0	0	147	0	0	4	8	0	0	0	7	0
10524	16205	"Lough Doo"	54.05003	-9.09887	49	"AWI"	49	-51	400	116	0	96	0	2	9	0	0	167	0	3	0	167	0	7	0	0	0	3	10	2	15	21	0	0	46	0	0	0	158	0	0	4	19	0	0	0	6	0
10524	16205	"Lough Doo"	54.05003	-9.09887	53	"AWI"	53	-34	495	161	0	51	0	0	3	0	0	134	0	0	0	104	0	8	0	0	0	7	3	1	15	16	0	0	0	0	0	0	114	1	0	8	10	0	0	0	6	0
10524	16205	"Lough Doo"	54.05003	-9.09887	57	"AWI"	57	5	547	211	0	60	0	1	0	1	0	105	0	0	0	90	0	6	0	0	0	1	6	4	10	13	0	0	0	0	0	0	84	0	0	3	5	0	0	0	5	0
10524	16205	"Lough Doo"	54.05003	-9.09887	61	"AWI"	61	30	615	263	0	51	0	0	2	0	0	152	0	0	0	126	0	10	0	0	0	4	7	6	14	22	0	0	0	0	0	0	124	0	0	3	8	0	0	0	5	0
10524	16205	"Lough Doo"	54.05003	-9.09887	65	"AWI"	65	66	674	313	0	50	0	0	1	0	0	161	0	0	0	123	0	6	27	0	0	3	5	5	4	16	0	0	0	0	0	0	120	2	0	2	7	0	0	0	9	0
10524	16205	"Lough Doo"	54.05003	-9.09887	69	"AWI"	69	98	730	366	0	39	0	0	2	0	0	128	1	2	0	99	0	3	0	0	0	6	5	3	8	8	0	0	0	0	0	0	124	1	0	6	13	0	0	0	6	0
10524	16205	"Lough Doo"	54.05003	-9.09887	73	"AWI"	73	127	813	417	0	66	0	0	6	0	0	187	0	0	0	140	0	3	27	0	0	7	14	0	15	15	10	0	0	0	0	0	161	2	0	2	6	0	0	0	4	0
10524	16205	"Lough Doo"	54.05003	-9.09887	77	"AWI"	77	173	857	468	0	54	0	0	2	0	0	165	0	3	0	110	0	6	0	0	0	9	7	11	12	11	15	0	67	0	0	0	109	3	0	5	3	0	0	0	2	0
10524	16205	"Lough Doo"	54.05003	-9.09887	81	"AWI"	81	204	908	516	0	38	0	0	3	0	3	178	1	0	0	110	0	10	0	0	0	2	10	0	7	7	15	0	56	0	0	0	117	0	0	5	12	0	0	0	4	0
10524	16205	"Lough Doo"	54.05003	-9.09887	85	"AWI"	85	245	959	564	0	74	0	0	2	0	0	225	6	4	0	140	0	5	62	0	0	4	11	9	11	11	18	0	84	0	0	0	127	1	0	5	11	0	0	1	4	0
10524	16205	"Lough Doo"	54.05003	-9.09887	89	"AWI"	89	286	1004	615	0	47	0	0	4	0	0	162	0	0	0	93	0	9	0	0	0	5	10	0	15	20	21	0	0	0	0	0	91	5	0	6	11	0	0	0	6	0
10524	16205	"Lough Doo"	54.05003	-9.09887	93	"AWI"	93	312	1064	663	0	82	0	0	4	0	0	205	2	0	0	210	0	13	33	0	0	4	7	7	17	11	13	0	89	0	0	0	197	0	0	6	11	0	0	0	6	0
10524	16205	"Lough Doo"	54.05003	-9.09887	97	"AWI"	97	368	1095	713	0	54	0	1	1	0	0	220	2	0	0	156	0	17	0	0	0	6	10	9	8	3	0	0	80	0	0	0	177	0	0	9	14	0	0	0	6	0
10524	16205	"Lough Doo"	54.05003	-9.09887	101	"AWI"	101	410	1149	763	0	72	0	0	5	0	0	270	2	0	0	184	0	16	0	0	0	6	8	6	7	5	0	0	87	0	0	0	166	0	0	10	19	0	0	0	5	0
10524	16205	"Lough Doo"	54.05003	-9.09887	109	"AWI"	109	502	1243	859	0	48	0	1	5	1	0	172	2	0	0	203	0	20	37	0	0	3	4	2	15	5	0	0	80	0	0	0	157	1	0	16	15	0	0	0	4	0
10524	16205	"Lough Doo"	54.05003	-9.09887	113	"AWI"	113	533	1292	908	0	46	0	0	2	1	0	196	2	0	0	180	0	12	51	0	0	5	9	2	8	8	0	0	73	1	0	0	143	0	0	10	4	0	0	0	4	0
10524	16205	"Lough Doo"	54.05003	-9.09887	117	"AWI"	117	595	1327	956	0	64	1	0	4	0	0	206	2	0	0	196	0	19	0	0	0	8	10	7	14	5	0	0	62	0	0	0	128	1	0	7	15	0	0	0	3	0
10524	16205	"Lough Doo"	54.05003	-9.09887	121	"AWI"	121	645	1374	1006	0	52	0	0	4	0	0	203	0	0	0	172	0	16	0	0	0	4	8	5	1	2	0	0	62	0	0	0	134	1	0	8	14	0	0	0	3	0
10524	16205	"Lough Doo"	54.05003	-9.09887	125	"AWI"	125	702	1419	1053	0	51	0	0	4	2	0	255	2	3	0	183	0	23	0	0	0	10	4	11	2	5	0	0	0	0	0	0	171	1	0	5	8	0	0	0	4	0
10524	16205	"Lough Doo"	54.05003	-9.09887	129	"AWI"	129	763	1465	1101	0	48	0	0	2	0	0	213	4	0	0	141	0	34	0	0	0	4	6	8	6	5	0	0	87	0	0	0	124	0	0	16	16	0	0	0	2	1
10524	16205	"Lough Doo"	54.05003	-9.09887	133	"AWI"	133	800	1516	1153	0	32	0	0	4	0	0	171	0	0	0	121	0	11	23	0	0	4	8	5	5	3	0	0	62	0	0	0	94	0	0	2	11	0	0	0	4	0
10524	16205	"Lough Doo"	54.05003	-9.09887	141	"AWI"	141	910	1580	1247	1	27	0	0	3	0	0	129	1	0	0	102	0	20	0	0	0	5	3	4	3	5	11	0	86	0	0	0	110	1	0	3	10	0	0	0	5	0
10524	16205	"Lough Doo"	54.05003	-9.09887	145	"AWI"	145	967	1616	1295	0	72	1	0	4	0	0	235	0	0	0	222	0	35	0	0	0	13	11	7	7	2	0	0	79	0	0	0	201	0	0	3	16	0	2	0	5	0
10524	16205	"Lough Doo"	54.05003	-9.09887	153	"AWI"	153	1077	1703	1393	0	61	4	0	2	0	0	212	0	0	0	207	0	16	0	0	0	15	9	6	4	5	0	0	58	0	0	0	154	1	0	2	13	0	0	0	2	0
10524	16205	"Lough Doo"	54.05003	-9.09887	157	"AWI"	157	1167	1732	1439	0	56	0	0	1	1	0	281	1	0	0	186	0	22	0	0	0	14	7	16	3	9	0	0	66	0	0	0	137	0	0	10	9	0	6	0	3	0
10524	16205	"Lough Doo"	54.05003	-9.09887	161	"AWI"	161	1226	1767	1487	0	40	0	0	4	0	0	205	0	0	0	174	0	15	0	0	0	11	6	4	1	4	0	0	71	0	0	0	130	0	0	9	5	0	5	0	7	0
10524	16205	"Lough Doo"	54.05003	-9.09887	165	"AWI"	165	1309	1809	1544	0	42	0	0	2	0	0	137	0	0	0	185	0	20	0	0	0	13	6	6	7	0	0	0	54	0	0	0	104	0	0	6	9	0	2	0	4	0
10524	16205	"Lough Doo"	54.05003	-9.09887	169	"AWI"	169	1396	1846	1614	0	37	1	0	5	0	0	212	0	0	0	259	0	15	0	0	0	19	3	5	3	2	0	0	31	0	0	0	186	0	0	2	9	0	5	0	4	0
10524	16205	"Lough Doo"	54.05003	-9.09887	173	"AWI"	173	1444	1919	1687	0	62	0	0	3	0	0	161	1	0	0	265	0	9	0	0	0	22	5	9	0	0	0	0	23	0	0	0	188	0	0	0	11	0	52	0	11	0
10524	16205	"Lough Doo"	54.05003	-9.09887	177	"AWI"	177	1689	2032	1821	0	64	0	0	4	0	0	295	1	0	0	307	0	13	0	0	0	35	9	13	1	1	0	0	0	0	0	0	295	0	0	9	9	0	91	0	34	0
10524	16205	"Lough Doo"	54.05003	-9.09887	181	"AWI"	181	1751	2288	1958	0	40	0	0	1	1	0	205	0	0	0	203	0	10	0	0	0	12	1	8	5	1	0	0	0	0	0	1	111	0	0	3	4	0	24	0	9	0
10524	16205	"Lough Doo"	54.05003	-9.09887	185	"AWI"	185	1863	2636	2165	0	54	0	0	2	0	0	174	0	0	0	200	0	12	10	0	0	6	1	8	2	1	8	0	34	0	0	0	138	2	0	0	7	0	34	0	8	0
10524	16205	"Lough Doo"	54.05003	-9.09887	189	"AWI"	189	1943	3242	2430	0	80	0	0	4	0	0	175	0	0	0	287	1	12	0	1	0	33	2	9	3	0	0	0	37	0	0	0	190	0	0	0	3	0	12	0	11	0
10524	16205	"Lough Doo"	54.05003	-9.09887	193	"AWI"	193	1997	3918	2678	0	97	0	0	4	0	0	200	0	0	0	211	0	9	0	0	0	18	2	19	1	1	0	0	23	0	0	0	183	0	0	0	12	0	10	0	13	0
10524	16205	"Lough Doo"	54.05003	-9.09887	197	"AWI"	197	2238	4120	3006	0	108	1	0	2	0	0	175	0	0	0	207	0	14	0	0	0	4	4	6	2	3	0	0	38	0	0	0	150	0	0	1	11	0	2	0	14	0
10524	16205	"Lough Doo"	54.05003	-9.09887	201	"AWI"	201	2361	4427	3340	0	113	0	0	1	0	0	118	0	0	0	245	0	5	0	0	0	13	4	15	1	1	0	0	0	0	0	0	185	1	0	2	12	0	7	0	13	0
10524	16205	"Lough Doo"	54.05003	-9.09887	205	"AWI"	205	2622	4725	3645	0	127	0	2	7	0	0	183	0	0	0	280	0	10	0	0	0	9	4	15	0	9	0	0	31	0	0	0	130	0	0	2	10	0	1	0	15	0
10524	16205	"Lough Doo"	54.05003	-9.09887	209	"AWI"	209	2878	4865	4000	0	107	0	0	1	0	0	134	0	0	0	265	0	5	0	0	0	18	2	11	0	17	0	0	0	0	0	0	289	0	0	0	7	0	0	0	9	0
10524	16205	"Lough Doo"	54.05003	-9.09887	213	"AWI"	213	3058	5153	4336	0	129	0	0	2	0	0	109	0	0	0	263	0	2	0	0	0	8	0	17	0	29	0	0	0	0	0	0	289	0	0	2	8	0	17	0	33	0
10524	16205	"Lough Doo"	54.05003	-9.09887	217	"AWI"	217	3852	5226	4629	0	116	0	0	4	0	0	152	0	0	0	188	0	6	0	0	0	12	1	11	0	39	0	0	0	0	0	0	182	0	0	0	3	0	1	0	36	0
10524	16205	"Lough Doo"	54.05003	-9.09887	221	"AWI"	221	4458	5319	4953	0	84	0	0	2	0	0	59	0	0	0	228	0	5	0	0	0	14	3	12	0	44	0	0	0	0	0	0	235	0	0	1	5	0	0	0	34	0
10524	16205	"Lough Doo"	54.05003	-9.09887	225	"AWI"	225	4854	5482	5235	0	113	0	0	1	0	0	71	1	0	0	230	0	2	3	0	0	4	1	9	1	42	0	1	0	0	0	0	183	0	0	0	8	0	0	0	41	0
10524	16205	"Lough Doo"	54.05003	-9.09887	229	"AWI"	229	5121	5666	5429	0	165	0	0	4	0	0	65	0	0	0	272	0	3	0	0	0	0	5	8	0	44	0	0	0	0	0	0	217	0	0	0	8	0	0	0	56	0
10524	16205	"Lough Doo"	54.05003	-9.09887	233	"AWI"	233	5231	6084	5623	0	132	0	0	2	0	0	53	1	0	0	274	0	4	0	0	0	1	9	4	0	52	0	0	0	0	0	0	178	0	0	1	5	0	0	0	82	0
10524	16205	"Lough Doo"	54.05003	-9.09887	237	"AWI"	237	5353	6205	5767	0	131	0	0	2	0	0	59	0	0	0	239	0	0	0	0	0	4	4	8	0	40	0	0	0	0	0	0	196	0	0	0	4	0	0	0	65	0
10524	16205	"Lough Doo"	54.05003	-9.09887	241	"AWI"	241	5423	6417	5897	0	97	0	0	4	0	0	60	0	0	0	228	0	3	0	0	0	0	4	7	0	55	0	0	8	0	0	0	160	0	0	1	4	0	0	0	62	0
10524	16205	"Lough Doo"	54.05003	-9.09887	245	"AWI"	245	5539	6612	6028	0	103	0	1	6	0	0	68	0	0	0	273	0	3	0	0	0	4	5	8	0	50	0	0	0	0	0	0	261	0	0	2	10	0	0	0	73	0
10524	16205	"Lough Doo"	54.05003	-9.09887	249	"AWI"	249	5639	6711	6181	0	139	0	0	2	0	0	53	0	0	0	304	0	2	0	0	0	2	0	6	0	71	0	0	0	0	0	0	211	0	0	1	6	0	0	0	77	0
10524	16205	"Lough Doo"	54.05003	-9.09887	253	"AWI"	253	5710	6881	6330	0	139	0	0	3	0	0	42	0	0	0	212	0	3	0	0	0	1	0	6	1	67	0	0	0	0	0	0	181	0	0	5	7	0	0	0	69	0
10524	16205	"Lough Doo"	54.05003	-9.09887	257	"AWI"	257	5900	6954	6460	0	129	0	0	1	0	0	63	0	0	0	337	0	3	0	0	0	0	0	1	0	92	0	0	0	0	0	0	153	0	0	4	4	0	0	0	67	0
