"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Lamiaceae"	"Ligustrum"	"Linaceae"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"
15774	24243	"Brve"	50.06635	14.23871	5	"AWI"	5	-68	208	47	0.352112676056338	0	0.938967136150235	1.87793427230047	0	0	1.64319248826291	0	2.46478873239437	6.92488262910798	0	0.938967136150235	0	0	0	0	0	0.352112676056338	16.6666666666667	0	0	0	0	0.117370892018779	0	0	0	0	0	0	0	0	0	0	0	3.9906103286385	43.3098591549296	0	15.7276995305164	0	0	0	1.87793427230047	0	0	0.469483568075117	0	1.17370892018779	0.117370892018779	0	0	0.234741784037559	0.117370892018779	0.704225352112676	0	0
15774	24243	"Brve"	50.06635	14.23871	10	"AWI"	10	-45	433	130	0.546821599453178	0	0.341763499658236	2.52904989747095	0	0	2.05058099794942	0	1.70881749829118	7.31373889268626	0	0.683526999316473	0.136705399863295	0	0	0	0	0.136705399863295	22.0779220779221	0.205058099794942	0	0	0.0683526999316473	0.0683526999316473	0	0	0	0	0	0	0	0	0	0	0.0683526999316473	2.80246069719754	31.9890635680109	1.57211209842789	21.2576896787423	0	0	0	1.09364319890636	0	0	0.273410799726589	0	0.205058099794942	0	0	0.205058099794942	0	0	2.66575529733424	0	0
15774	24243	"Brve"	50.06635	14.23871	15	"AWI"	15	25	498	235	0.597014925373134	0	0.696517412935323	1.89054726368159	0	0	2.08955223880597	0	1.39303482587065	6.16915422885572	0	0.398009950248756	0	0	0	0	0	0.497512437810945	21.3930348258706	0.199004975124378	0	0	0	0.099502487562189	0	0.099502487562189	0	0	0	0	0	0	0	0	0.099502487562189	2.18905472636816	30.7462686567164	0	26.6666666666667	0.995024875621891	0	0	1.09452736318408	0	0	0.497512437810945	0	0.199004975124378	0	0	0.199004975124378	0.099502487562189	0	1.59203980099502	0	0.099502487562189
15774	24243	"Brve"	50.06635	14.23871	20	"AWI"	20	68	625	334	0.501002004008016	0	0.801603206412826	1.10220440881764	0	0	2.10420841683367	0	1.00200400801603	4.60921843687375	0	0	0	0	0	0	0	0.901803607214429	19.2384769539078	0	0	0	0	0.100200400801603	0	0	0	0	0	0	0	0	0	0	0	1.50300601202405	30.3607214428858	0	35.4709418837675	0	0	0	1.20240480961924	0	0	0.801603206412826	0	0	0	0	0	0.100200400801603	0	0	0	0.200400801603206
15774	24243	"Brve"	50.06635	14.23871	25	"AWI"	25	181	667	440	1.10024449877751	0	0.488997555012225	1.46699266503667	0	0	3.42298288508557	0	1.71149144254279	4.40097799511002	0	0.366748166259169	0	0	0	0	0	0.488997555012225	14.0586797066015	0.122249388753056	0	0	0.244498777506112	0.122249388753056	0	0	0	0	0	0.122249388753056	0	0.122249388753056	0	0	0	2.07823960880196	37.8973105134474	0.733496332518337	28.6063569682152	0	0	0	1.22249388753056	0	0	0.611246943765281	0	0	0	0	0.122249388753056	0.244498777506112	0.122249388753056	0	0	0.122249388753056
15774	24243	"Brve"	50.06635	14.23871	30	"AWI"	30	251	758	550	1.60832544938505	0	0.0946073793755913	1.70293282876064	0	0	3.68968779564806	0	2.45979186376537	4.3519394512772	0	0	0	0	0	0	0	0.0946073793755913	9.55534531693472	0	0.0946073793755913	0	0.378429517502365	0.0946073793755913	0	0.0946073793755913	0	0.0946073793755913	0	0.0946073793755913	0	0	0	0	0.189214758751183	2.64900662251656	46.6414380321665	0	23.2734153263955	0	0	0	1.32450331125828	0	0	0.283822138126774	0	0.378429517502365	0	0	0.189214758751183	0.189214758751183	0.473036896877956	0	0	0
15774	24243	"Brve"	50.06635	14.23871	35	"AWI"	35	468	805	635	2.1379980563654	0	0.194363459669582	1.55490767735666	0	0	2.62390670553936	0	2.62390670553936	4.95626822157434	0	0.680272108843537	0.0971817298347911	0	0	0	0	0.0971817298347911	16.9096209912536	0	0	0	0.388726919339164	0.0971817298347911	0	0	0	0	0	0	0	0	0	0	0.0971817298347911	2.72108843537415	38.2896015549077	0	17.1039844509232	0	0	0	2.1379980563654	0	0	1.16618075801749	4.66472303206997	0.583090379008746	0	0	0.194363459669582	0.194363459669582	0.388726919339164	0	0	0.0971817298347911
15774	24243	"Brve"	50.06635	14.23871	40	"AWI"	40	581	886	721	3.2033426183844	0	1.1142061281337	1.39275766016713	0	0	1.25348189415042	0	3.06406685236769	6.26740947075209	0	1.53203342618384	0	0	0	0	0	1.25348189415042	29.5264623955432	0	0	0	0.557103064066852	0.139275766016713	0	0	0	0	0	0	0	0	0	0	0.139275766016713	2.92479108635097	30.2228412256267	0	0	0	0	0	3.62116991643454	0	0	2.64623955431755	9.88857938718663	0.696378830083565	0	0	0.139275766016713	0.139275766016713	0.278551532033426	0	0	0
15774	24243	"Brve"	50.06635	14.23871	45	"AWI"	45	652	979	792	4.1896361631753	0	0.771775082690187	1.32304299889746	0	0	1.32304299889746	0	4.29988974641676	6.28445424476295	0	1.32304299889746	0	0	0	0	0	1.21278941565601	25.4685777287762	0	0	0	0.771775082690187	0	0	0	0	0	0	0	0	0	0	0	0.220507166482911	2.97684674751929	34.619625137817	0	0	0	0	0	3.63836824696803	0	0	0.771775082690187	8.93054024255788	0.882028665931643	0	0	0.110253583241455	0.330760749724366	0.551267916207277	0	0	0
15774	24243	"Brve"	50.06635	14.23871	50	"AWI"	50	685	1143	854	4.94752623688156	0.149925037481259	0.749625187406297	1.04947526236882	0	0	1.19940029985008	0	5.39730134932534	5.84707646176912	0	0.899550224887556	0	0	0	0	0	0.899550224887556	19.1904047976012	0	0	0	0.749625187406297	0	0.149925037481259	0	0	0	0	0	0	0	0	0	0.299850074962519	2.69865067466267	36.7316341829085	0	13.9430284857571	0	0	0	3.14842578710645	0	0	0	0	0.899550224887556	0	0	0	0.299850074962519	0.749625187406297	0	0	0
15774	24243	"Brve"	50.06635	14.23871	55	"AWI"	55	736	1225	929	4.5353982300885	0	1.10619469026549	0.663716814159292	0	0	0.663716814159292	0	7.9646017699115	3.98230088495575	0	0.553097345132743	0	0	0	0	0	0.663716814159292	12.8318584070796	0	0	0	0.663716814159292	0.110619469026549	0	0	0	0	0.553097345132743	0	0	0	0	0	0.110619469026549	3.31858407079646	40.5973451327434	0	12.7212389380531	0	0.221238938053097	0	6.19469026548673	0	0	0.774336283185841	0	0.774336283185841	0	0	0	0.331858407079646	0.663716814159292	0	0	0
15774	24243	"Brve"	50.06635	14.23871	60	"AWI"	60	768	1337	999	4.84927916120577	0	1.70380078636959	0.262123197903014	0	0	0.131061598951507	0	11.4023591087811	2.88335517693316	0	0	0	0	0	0	0	0.393184796854522	9.30537352555701	0	0	0	0.655307994757536	0.131061598951507	0	0	0	0	0	0	0	0	0	0	0	4.45609436435125	50.5897771952818	0	0	0	0.393184796854522	0	9.69855832241153	0	0	1.44167758846658	0	0.786369593709043	0	0	0	0.393184796854522	0.524246395806029	0	0	0
15774	24243	"Brve"	50.06635	14.23871	65	"AWI"	65	825	1401	1072	6.17142857142857	0	2.4	0.342857142857143	0	0	0.228571428571429	0	10.2857142857143	1.82857142857143	0	0	0	0	0	0	0	1.94285714285714	5.37142857142857	0	0	0	1.14285714285714	0.457142857142857	0	0	0	0	0	0.114285714285714	0	0	0	0	0.228571428571429	2.62857142857143	41.4857142857143	0	11.0857142857143	0	0.228571428571429	0	7.77142857142857	0	0	1.48571428571429	3.54285714285714	0.571428571428571	0	0	0	0.457142857142857	0.228571428571429	0	0	0
15774	24243	"Brve"	50.06635	14.23871	70	"AWI"	70	862	1495	1145	8	0	5.51351351351351	0.324324324324324	0	0	0.216216216216216	0	10.5945945945946	0.972972972972973	0	0	0	0	0	0	0	3.45945945945946	2.59459459459459	0	0	0	1.62162162162162	0.756756756756757	0	0	0	0	0.540540540540541	0	0	0	0	0	0.648648648648649	1.40540540540541	39.027027027027	0	10.1621621621622	0	0	0	7.02702702702703	0	0	1.51351351351351	4.54054054054054	0.324324324324324	0	0	0	0.540540540540541	0	0.216216216216216	0	0
15774	24243	"Brve"	50.06635	14.23871	75	"AWI"	75	929	1548	1221	4.90928495197439	0	1.81430096051227	0.32017075773746	0	0	0.426894343649947	0	9.17822838847385	2.13447171824973	0	0	0	0	0	0	0	3.94877267876201	4.37566702241195	0	0	0	2.13447171824973	0.533617929562433	0	0	0	0	0	0	0	0	0	0	0.64034151547492	2.13447171824973	36.6061899679829	0	14.4076840981857	0	0.106723585912487	0.106723585912487	8.21771611526147	0	0	1.6008537886873	5.22945570971185	0.64034151547492	0	0	0	0.426894343649947	0.106723585912487	0	0	0
