"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Larix"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Violaceae"
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	70	"AWI"	70	2506	3210	2839	0	0.0678886625933469	12.7630685675492	0.203665987780041	0	0	0.543109300746775	0	0	9.8438560760353	0	0.543109300746775	0	0.0678886625933469	0	0	0	0	0	4.27698574338086	28.4453496266124	0	0	0	0	0	0	0	0	0.0678886625933469	0	0	0	0	0	0	0	0.0678886625933469	0	1.35777325186694	0	0.475220638153428	31.0930074677529	0	0	0	0.0678886625933469	0	7.46775288526816	0	0	0	1.0183299389002	0	0.339443312966735	0	0	0	0	0	0.271554650373388	0.475220638153428	0.543109300746775	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	75	"AWI"	75	2598	3266	2926	0	0	13.290113452188	0	0	0.0810372771474878	0.324149108589951	0	0	5.10534846029173	0	0.324149108589951	0	0	0	0	0	0	0	6.07779578606159	15.3970826580227	0	0	0	0	0	0	0	0	0.324149108589951	0	0	0	0	0	0	0	0	0	0.567260940032415	0	1.94489465153971	45.6239870340357	0	0	0	0.243111831442464	0	7.45542949756888	0	0	0	0.648298217179903	0	0.648298217179903	0	0	0	0.0810372771474878	0	1.21555915721232	0.486223662884927	0.162074554294976	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	80	"AWI"	80	2642	3367	3007	0	0	34.0336134453782	0.0840336134453782	0	0	0.168067226890756	0	0	12.1008403361345	0	0.336134453781513	0	0	0	0	0	0	0	4.70588235294118	7.05882352941176	0	0	0	0	0	0	0	0	0.168067226890756	0	0	0	0	0	0	0	0	0	0.168067226890756	0	0.504201680672269	32.5210084033613	0	0	0	0	0	6.21848739495798	0	0	0	0.504201680672269	0	0	0	0	0	0.0840336134453782	0	0.420168067226891	0.420168067226891	0.504201680672269	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	85	"AWI"	85	2744	3415	3093	0	0.0809716599190283	14.9797570850202	0.0809716599190283	0	0	0	0	0	5.34412955465587	0	0.404858299595142	0	0	0	0	0	0	0	9.79757085020243	12.8744939271255	0	0	0	0	0	0	0.0809716599190283	0	0.728744939271255	0	0	0.161943319838057	0	0	0	0.404858299595142	0	0	0.728744939271255	0	0.97165991902834	41.7004048582996	0	0	0	0.161943319838057	0	8.90688259109312	0	0	0	0.161943319838057	0	0.0809716599190283	0	0	0	0	0	1.61943319838057	0.566801619433198	0.161943319838057	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	90	"AWI"	90	2805	3510	3176	0	0.213675213675214	14.2094017094017	0.213675213675214	0	0	0.106837606837607	0	0	7.26495726495727	0	0.213675213675214	0	0	0	0	0	0	0	10.2564102564103	6.3034188034188	0	0	0	0	0.106837606837607	0	0	0	0.641025641025641	0	0	0.213675213675214	0	0	0	0.213675213675214	0	0	0.32051282051282	0	0.32051282051282	44.5512820512821	0	0	0	0.213675213675214	0	10.042735042735	0	0	0	0.213675213675214	0	0.32051282051282	0	0.106837606837607	0	0	0	2.24358974358974	1.70940170940171	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	95	"AWI"	95	2934	3562	3257	0	0.332963374028857	16.5371809100999	0.110987791342952	0	0	0.221975582685905	0	0	5.32741398446171	0	0.110987791342952	0	0	0	0	0	0	0	10.9877913429523	8.21309655937847	0	0	0	0	0	0	0	0	0.221975582685905	0	0	0.443951165371809	0	0	0	0	0	0	0.332963374028857	0	0.221975582685905	40.7325194228635	0	0	0	0.221975582685905	0	12.0976692563818	0	0	0	0.554938956714761	0	0.110987791342952	0	0	0	0	0	1.66481687014428	1.55382907880133	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	99	"AWI"	99	3003	3622	3324	0	0.16	13.6	0.16	0	0	1.28	0	0	6.4	0	0	0	0.16	0	0	0	0	0	12.48	6.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	40.8	0	0	0	0.16	0	10.72	0	0	0	0.8	0	0	0	0	0	0	0	2.24	3.68	0.32	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	105	"AWI"	105	3197	3706	3416	0	0	10.6707317073171	0.0762195121951219	0	0	0.304878048780488	0	0	6.40243902439024	0	0.838414634146342	0	0.0762195121951219	0	0	0	0	0	2.74390243902439	13.7957317073171	0	0	0	0	0	0	0	0	0.0762195121951219	0	0	0.533536585365854	0.0762195121951219	0	0	0.228658536585366	0	0	1.3719512195122	0	0.38109756097561	55.2591463414634	0	0	0	0.152439024390244	0	4.03963414634146	0	0	0	1.52439024390244	0	0.228658536585366	0	0	0	0	0	0.533536585365854	0.609756097560976	0.0762195121951219	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	110	"AWI"	110	3289	3808	3497	0	0	8.63486842105263	0.0822368421052631	0	0	0.164473684210526	0	0	6.49671052631579	0	1.39802631578947	0	0	0	0	0	0	0	3.53618421052632	13.4868421052632	0	0	0	0	0	0	0.0822368421052631	0	0.164473684210526	0	0	0.493421052631579	0	0	0	0.904605263157895	0	0	2.05592105263158	0.0822368421052631	1.06907894736842	52.5493421052632	0	0	0	0	0	5.92105263157895	0	0	0	1.23355263157895	0	0.0822368421052631	0	0	0	0	0	0.246710526315789	1.23355263157895	0.0822368421052631	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	115	"AWI"	115	3406	3944	3639	0	0.0831255195344971	15.8769742310889	0	0	0	0.0831255195344971	0	0	7.14879467996675	0	0.498753117206983	0	0	0	0	0	0	0	9.14380714879468	12.5519534497091	0	0	0	0	0	0	0.332502078137988	0	0.415627597672485	0	0	0.58187863674148	0.249376558603491	0	0	0.415627597672485	0	0	1.91188694929343	0	0.58187863674148	35.7439733998337	0	0	0	0.0831255195344971	0	9.89193682460515	0	0	0	0.498753117206983	0	0.0831255195344971	0	0	0	0	0	1.74563591022444	1.99501246882793	0.0831255195344971	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	120	"AWI"	120	3449	4213	3759	0	0	13.4683098591549	0	0	0	0.0880281690140845	0	0	4.13732394366197	0	0.0880281690140845	0	0	0	0	0	0	0	10.7394366197183	17.3415492957746	0	0	0	0	0	0	0	0	0.352112676056338	0	0.0880281690140845	0.792253521126761	0	0	0	0.616197183098592	0	0	0.352112676056338	0	0.440140845070423	37.7640845070423	0	0	0	0	0	9.41901408450704	0	0	0	0.704225352112676	0	0.0880281690140845	0	0.0880281690140845	0	0	0	2.37676056338028	1.05633802816901	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	125	"AWI"	125	3589	4293	3913	0	0	13.0185979971388	0.286123032904149	0	0.286123032904149	0.286123032904149	0	0	3.71959942775393	0	0.429184549356223	0	0	0	0	0	0	0	13.447782546495	5.0071530758226	0	0	0	0	0	0	0.143061516452074	0	0.143061516452074	0	0	0.572246065808298	0.143061516452074	0	0.143061516452074	1.43061516452074	0	0	0.143061516452074	0	1.00143061516452	42.0600858369099	0	0	0	0.286123032904149	0	10.1573676680973	0	0	0	0.286123032904149	0	0.143061516452074	0	0	0	0	0	4.43490701001431	2.28898426323319	0.143061516452074	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	130	"AWI"	130	3651	4487	4065	0	0.161030595813205	18.5185185185185	0.161030595813205	0	0	0	0	0	4.02576489533011	0	0	0	0	0	0	0	0	0	11.4331723027375	3.05958132045089	0	0	0	0	0	0	0	0	0.161030595813205	0	0	0	0	0	0	0	0	0	0	0	0.161030595813205	42.0289855072464	0	0	0	0	0	13.6876006441224	0	0	0	0.483091787439614	0	0.483091787439614	0	0	0	0	0	3.5426731078905	2.09339774557166	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	135	"AWI"	135	3841	4556	4196	0	0.366300366300366	14.6520146520147	0.183150183150183	0	0.183150183150183	0	0	0	3.2967032967033	0	0.183150183150183	0	0	0	0	0	0	0	8.79120879120879	4.02930402930403	0	0	0	0	0	0	0	0	0.366300366300366	0	0	0.366300366300366	0	0	0	0.549450549450549	0	0	0	0	0.366300366300366	44.3223443223443	0	0	0	0.183150183150183	0	10.0732600732601	0	0	0	0.366300366300366	0	0.366300366300366	0	0	0	0	0	6.95970695970696	4.3956043956044	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	140	"AWI"	140	3922	4696	4340	0	0.123152709359606	15.1477832512315	0	0	0	0.246305418719212	0	0	2.95566502463054	0	0.246305418719212	0	0	0	0	0	0	0	11.0837438423645	4.1871921182266	0	0	0	0	0	0	0	0	0.61576354679803	0	0	0.123152709359606	0	0	0	0.123152709359606	0	0	0.123152709359606	0	0.246305418719212	48.3990147783251	0	0	0	0	0	5.78817733990148	0	0	0	0	0	0.61576354679803	0	0	0	0	0	5.66502463054187	4.31034482758621	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	145	"AWI"	145	4232	4761	4477	0	0.186393289841566	13.8863000931966	0	0	0	0.372786579683131	0	0	8.10810810810811	0	0.372786579683131	0	0	0	0	0	0	0	10.5312208760485	3.91425908667288	0	0	0	0	0	0	0.0931966449207828	0	0.838769804287046	0	0.0931966449207828	0.186393289841566	0	0	0	5.77819198508854	0	0	0.65237651444548	0	0.559179869524697	39.1425908667288	0	0	0	0.0931966449207828	0	7.64212488350419	0	0	0	0.372786579683131	0	0.279589934762349	0	0	0	0	0	3.44827586206897	3.35507921714818	0.0931966449207828	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	149	"AWI"	149	4334	4911	4604	0	0	12.1452894438138	0.113507377979569	0	0.113507377979569	0	0	0	6.35641316685585	0	0.340522133938706	0	0	0	0	0	0	0	7.94551645856981	7.83200908059024	0	0	0	0	0	0	0.113507377979569	0	0.567536889897843	0	0.113507377979569	0.113507377979569	0	0	0	2.04313280363224	0	0	1.58910329171396	0	0.454029511918275	48.4676503972758	0	0	0	0.113507377979569	0	7.15096481271283	0	0	0	1.02156640181612	0	0.454029511918275	0	0	0	0	0	1.70261066969353	1.02156640181612	0.227014755959137	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	155	"AWI"	155	4500	5196	4825	0	0.189393939393939	15.530303030303	0	0	0	0	0	0	6.81818181818182	0	0	0	0	0	0	0	0	0	11.3636363636364	4.16666666666667	0	0	0	0	0	0	0.189393939393939	0	0.378787878787879	0	0	0.946969696969697	0	0	0	0	0	0	0	0	0.757575757575758	46.0227272727273	0	0	0	0.757575757575758	0	6.43939393939394	0	0	0	0.378787878787879	0	0	0	0	0	0	0	3.59848484848485	2.46212121212121	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	160	"AWI"	160	4564	5564	4992	0	0	12.5	0	0	0	0	0	0	3.57142857142857	0	0.178571428571429	0	0	0	0	0	0	0	11.0714285714286	5	0	0	0	0	0	0	0	0	1.25	0	0	0.178571428571429	0	0	0	0	0	0	0	0	1.07142857142857	53.2142857142857	0	0	0	0.178571428571429	0	5.71428571428571	0	0	0	0.357142857142857	0	0.178571428571429	0	0.178571428571429	0	0	0	3.39285714285714	1.96428571428571	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	165	"AWI"	165	4718	5669	5172	0	0.457456541628545	15.6450137236963	0.0914913083257091	0	0	0.0914913083257091	0	0	3.84263494967978	0	1.0064043915828	0	0	0	0	0	0	0	7.50228728270814	6.86184812442818	0	0	0	0	0	0	0	0	0.640439158279963	0	0	0	0	0	0	0.365965233302836	0	0	0	0	0.914913083257091	49.5882891125343	0	0	0	0.914913083257091	0	5.032021957914	0	0	0	0.731930466605673	0	0	0	0	0	0	0	4.0256175663312	2.28728270814273	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	170	"AWI"	170	4807	5881	5346	0	0.0912408759124088	18.1569343065693	0.182481751824818	0	0	0.273722627737226	0	0	3.92335766423358	0	0.456204379562044	0.0912408759124088	0	0	0	0	0	0	11.0401459854015	11.3138686131387	0	0	0	0	0	0	0	0	2.00729927007299	0	0	0.912408759124087	0	0	0	0	0	0	0.273722627737226	0	0.456204379562044	35.492700729927	0	0	0	0	0	6.84306569343066	0	0	0	1.36861313868613	0	0.273722627737226	0	0	0	0	0	3.19343065693431	3.64963503649635	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	175	"AWI"	175	5004	5972	5527	0	0.32051282051282	15.3846153846154	0	0	0	0	0	0	8.49358974358974	0	0.32051282051282	0	0	0	0	0	0	0	10.8974358974359	2.72435897435897	0	0	0	0	0	0	0	0	1.28205128205128	0	0	2.40384615384615	0	0	0	0.801282051282051	0	0	0	0	0.16025641025641	36.2179487179487	0	0	0	0.641025641025641	0	11.6987179487179	0	0	0	0.641025641025641	0	0	0	0	0	0	0.16025641025641	4.00641025641026	3.84615384615385	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	180	"AWI"	180	5121	6133	5711	0	0	11.1764705882353	0	0	0	0.147058823529412	0	0	5	0	0	0	0	0	0	0	0	0	10.2941176470588	12.7941176470588	0	0	0	0	0	0	0	0	1.91176470588235	0	0	0.735294117647059	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	4.70588235294118	0	0	0	0.735294117647059	0	0.147058823529412	0	0.147058823529412	0	0	0.147058823529412	4.11764705882353	2.94117647058824	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	185	"AWI"	185	5436	6198	5873	0	0	11	0	0	0.166666666666667	0.166666666666667	0	0	4.16666666666667	0	0.333333333333333	0	0	0	0	0	0	0	10.5	10.3333333333333	0	0	0	0	0	0	0	0	2.16666666666667	0	0	0.5	0	0	0	0	0	0	0	0	0.166666666666667	43.3333333333333	0	0	0	0	0	4.66666666666667	0	0	0	0.833333333333333	0	0.166666666666667	0	0	0	0	0	7.33333333333333	4.16666666666667	0	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	190	"AWI"	190	5627	6318	6053	0	0.147058823529412	16.6176470588235	0.147058823529412	0	0	0	0	0	5.14705882352941	0	0.147058823529412	0	0	0	0	0	0	0	10	6.02941176470588	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0.147058823529412	0	0.294117647058824	41.6176470588235	0	0	0	0	0	5	0	0	0	0.294117647058824	0	0	0	0	0	0	0	6.32352941176471	5.29411764705882	0.294117647058824	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	195	"AWI"	195	5975	6384	6214	0	0.107642626480086	11.0871905274489	0	0	0	0	0	0	3.01399354144241	0	0.322927879440258	0	0	0	0	0	0	0	9.47255113024758	11.5177610333692	0	0	0	0	0	0	0	0	0.968783638320775	0	0	0	0	0	0	0	0	0	0	0	0.215285252960172	50.2691065662002	0	0	0	0	0	2.58342303552207	0	0	0	0.215285252960172	0	0.107642626480086	0	0	0	0	0.107642626480086	3.8751345532831	5.92034445640474	0.215285252960172	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	199	"AWI"	199	6052	6608	6333	0	0	12.8425998433829	0.0783085356303837	0	0	0.156617071260767	0	0	5.09005481597494	0	0.469851213782302	0	0	0	0	0	0	0	5.32498042286609	6.18637431480031	0	0	0	0	0	0	0	0	0.156617071260767	0	0	0	0	0	0	0	0	0	0	0	0.234925606891151	52.9365700861394	0	0	0	0.0783085356303837	0	5.95144870790916	0	0	0	0.313234142521535	0	0.0783085356303837	0	0	0	0	0	5.55990602975724	4.38527799530149	0.156617071260767	0
14571	22845	"Zarnowiec Peat Bog"	54.72321	18.10602	201	"AWI"	201	6090	6704	6385	0	0	6.32411067193676	0	0	0	0	0	0	8.0368906455863	0	0.131752305665349	0	0	0	0	0	0	0	5.13833992094862	9.35441370223979	0	0	0	0	0	0	0	0	0.395256916996047	0	0	3.95256916996047	0	0	0	0	0	0	0.131752305665349	0	0.263504611330698	59.5520421607378	0	0	0	0	0	1.58102766798419	0	0	0	0.658761528326746	0	0	0	0	0	0	0	2.23978919631094	1.97628458498024	0.263504611330698	0
