"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fagus"	"Geraniaceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Quercus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	65	"AWI"	65	589	1430	1071	4.03587443946188	0.448430493273543	5.82959641255605	0.448430493273543	0.896860986547085	4.48430493273543	4.03587443946188	0.896860986547085	9.86547085201794	39.0134529147982	0.896860986547085	4.03587443946188	0	0	0.896860986547085	0	0	9.86547085201794	10.762331838565	0	0	0	2.69058295964126	0.896860986547085	0	0
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	90	"AWI"	90	1253	1666	1507	4.60526315789474	0	1.31578947368421	0	0	0	0	1.31578947368421	5.26315789473684	53.2894736842105	0	0	0	0	1.97368421052632	0	0	16.4473684210526	9.21052631578947	2.63157894736842	1.31578947368421	0	2.63157894736842	0	0	0
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	100	"AWI"	100	1385	1736	1596	9.09090909090909	0.478468899521531	0	0	0	0	1.43540669856459	0.956937799043062	7.17703349282297	45.933014354067	0	0.956937799043062	0	0.478468899521531	1.91387559808612	0	0	24.4019138755981	6.2200956937799	0	0	0	0.478468899521531	0.478468899521531	0	0
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	112	"AWI"	112	1451	1874	1678	5.45454545454545	0.606060606060606	0.606060606060606	0	0	0	3.03030303030303	2.42424242424242	3.03030303030303	61.2121212121212	0	0	0	0	0	0	0	16.3636363636364	6.06060606060606	0	0	0	0.606060606060606	0.606060606060606	0	0
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	122	"AWI"	122	1499	1975	1733	5.16129032258065	1.93548387096774	1.29032258064516	0	0	0	0	1.29032258064516	2.58064516129032	62.5806451612903	0	0.645161290322581	0	0	2.58064516129032	0	0	16.1290322580645	3.87096774193548	0.645161290322581	0	0	0.645161290322581	0	0	0.645161290322581
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	131	"AWI"	131	1548	2035	1787	3.18471337579618	5.73248407643312	0	0	0	0	0	0.636942675159236	5.73248407643312	57.9617834394904	0	0	0	0	3.82165605095541	0	0	18.4713375796178	3.18471337579618	0.636942675159236	0	0	0	0	0.636942675159236	0
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	151	"AWI"	151	1657	2197	1903	10.5820105820106	16.4021164021164	0.529100529100529	0	0	0	0.529100529100529	0	13.2275132275132	17.989417989418	0	1.05820105820106	0	0	7.40740740740741	0.529100529100529	0	5.82010582010582	23.8095238095238	0	0	0	0.529100529100529	0	1.05820105820106	0.529100529100529
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	163	"AWI"	163	1722	2279	1970	8.06451612903226	12.9032258064516	0	0	0	0	0	0.806451612903226	23.3870967741935	8.87096774193548	0.806451612903226	0.806451612903226	0	0	4.83870967741935	0	0	15.3225806451613	20.1612903225806	1.61290322580645	0	0	0	0	2.41935483870968	0
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	188	"AWI"	188	1873	2452	2114	4.01785714285714	33.4821428571429	0	0.446428571428571	0.446428571428571	0	2.23214285714286	0	10.2678571428571	12.9464285714286	0	0.892857142857143	0	0	7.14285714285714	0	0.446428571428571	5.35714285714286	19.6428571428571	0	0	0	0	0	1.78571428571429	0.892857142857143
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	198	"AWI"	198	1932	2522	2170	8.57142857142857	12.8571428571429	0	0	0	0	0.714285714285714	0	18.5714285714286	22.8571428571429	0.714285714285714	1.42857142857143	1.42857142857143	0	5	0	0	12.8571428571429	12.1428571428571	0	0	0	0.714285714285714	0	2.14285714285714	0
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	208	"AWI"	208	2003	2588	2227	10.1351351351351	17.5675675675676	0	0	1.35135135135135	0	0	0	15.5405405405405	15.5405405405405	0.675675675675676	0.675675675675676	0	0	6.75675675675676	0	0	0	25.6756756756757	0.675675675675676	0	1.35135135135135	0.675675675675676	0	2.7027027027027	0.675675675675676
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	218	"AWI"	218	2092	2635	2277	14.0096618357488	11.1111111111111	0.483091787439614	0.483091787439614	0	0	2.89855072463768	0	13.5265700483092	22.2222222222222	0	1.44927536231884	0.966183574879227	0	3.38164251207729	0	0	0	25.1207729468599	0.966183574879227	0	0	0.966183574879227	0	0.966183574879227	1.44927536231884
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	223	"AWI"	223	2129	2659	2301	5.66037735849057	20.125786163522	0.628930817610063	0.628930817610063	2.51572327044025	0	3.14465408805031	0	16.9811320754717	8.80503144654088	0	4.40251572327044	0	0	3.14465408805031	0	0	0	33.3333333333333	0	0	0	0.628930817610063	0	0	0
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	231	"AWI"	231	2203	2729	2380	3.33333333333333	3.33333333333333	1.66666666666667	0	0	0	0	0	3.33333333333333	56.6666666666667	0	1.66666666666667	1.66666666666667	0	0	0	0	0	26.6666666666667	0	0	0	0	0	0	1.66666666666667
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	241	"AWI"	241	2260	2872	2502	5.55555555555556	1.85185185185185	1.85185185185185	1.85185185185185	0	0	1.85185185185185	0	3.7037037037037	33.3333333333333	0	1.85185185185185	0	0	1.85185185185185	0	0	20.3703703703704	18.5185185185185	0	0	0	5.55555555555556	1.85185185185185	0	0
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	251	"AWI"	251	2342	2985	2632	13.9344262295082	2.45901639344262	0.819672131147541	0	0	0	2.45901639344262	0	9.01639344262295	24.5901639344262	0	0.819672131147541	0	0	3.27868852459016	0	0	22.1311475409836	14.7540983606557	3.27868852459016	0.819672131147541	0	0.819672131147541	0	0.819672131147541	0
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	270	"AWI"	270	2497	3212	2865	33.1707317073171	0	0	0	0	0	4.8780487804878	0	16.5853658536585	7.80487804878049	0	0.48780487804878	0	0	0.975609756097561	0	0	0	26.8292682926829	2.4390243902439	0	0	4.8780487804878	0	1.46341463414634	0.48780487804878
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	280	"AWI"	280	2620	3277	2979	34.020618556701	4.12371134020619	0	0	0.515463917525773	0	4.12371134020619	0	8.24742268041237	17.0103092783505	0	0.515463917525773	0	0	0.515463917525773	0	0	4.63917525773196	19.0721649484536	1.03092783505155	0	0	3.09278350515464	0.515463917525773	0.515463917525773	2.06185567010309
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	290	"AWI"	290	2750	3360	3092	39.8809523809524	0.595238095238095	0	0	0	0	1.19047619047619	0	3.57142857142857	23.8095238095238	0	0	0	0	1.78571428571429	0	0	0	25	1.78571428571429	0	0	0.595238095238095	0.595238095238095	1.19047619047619	0
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	300	"AWI"	300	2868	3457	3211	61.0576923076923	0.961538461538462	0	0	0.480769230769231	0	2.40384615384615	0	8.65384615384615	14.9038461538462	0	0	0	0	1.44230769230769	0	0	0	9.13461538461538	0	0	0	0.480769230769231	0	0.480769230769231	0
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	310	"AWI"	310	3113	3503	3318	36.7088607594937	0.632911392405063	0	0	0	0	1.26582278481013	0	13.9240506329114	24.6835443037975	0	0.632911392405063	0	0	2.53164556962025	0	0	0	18.3544303797468	0	0	0	0.632911392405063	0	0.632911392405063	0
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	320	"AWI"	320	3245	3613	3438	31.1377245508982	1.19760479041916	0	0	1.19760479041916	0	5.38922155688623	0	14.9700598802395	14.3712574850299	0	0	0	0	4.19161676646707	0	0	0	22.7544910179641	0	0	0	1.19760479041916	1.19760479041916	1.19760479041916	1.19760479041916
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	330	"AWI"	330	3308	3862	3544	36.3636363636364	0.606060606060606	0	0.606060606060606	0	0	2.42424242424242	0	12.7272727272727	13.3333333333333	0	0	0	0	1.81818181818182	0	0	0	26.6666666666667	0	0	0	1.21212121212121	1.21212121212121	2.42424242424242	0.606060606060606
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	340	"AWI"	340	3400	4006	3675	40.4255319148936	2.65957446808511	3.19148936170213	0.531914893617021	0	0	2.12765957446809	0	10.1063829787234	10.1063829787234	0	0	0	0	2.12765957446809	0	0	0	21.8085106382979	0.531914893617021	0	0	4.25531914893617	0.531914893617021	1.59574468085106	0
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	350	"AWI"	350	3498	4165	3795	37.037037037037	0.462962962962963	1.38888888888889	0	0.462962962962963	0	0.925925925925926	0	14.8148148148148	5.55555555555556	0.925925925925926	0	0	0	2.31481481481481	0	0	0	28.7037037037037	0.925925925925926	0	0	2.31481481481481	0	3.7037037037037	0.462962962962963
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	360	"AWI"	360	3571	4307	3919	34.4036697247706	0	0.917431192660551	1.37614678899083	0	0	0.917431192660551	0.458715596330275	16.9724770642202	10.0917431192661	0	0.458715596330275	0	0	0	0	0	0	32.1100917431193	0	0	0	0	0	2.29357798165138	0
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	370	"AWI"	370	3693	4401	4049	41.3793103448276	0	0	0	0	0	0.985221674876847	0	10.8374384236453	9.35960591133005	0	0	0	0	0	0	0	0	32.512315270936	0	0	0	0.492610837438424	0	3.94088669950739	0.492610837438424
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	380	"AWI"	380	3817	4514	4172	46.4864864864865	0.540540540540541	0	0	1.08108108108108	0	0	0.540540540540541	8.64864864864865	7.56756756756757	0	0	0	0	2.16216216216216	0	0	0	28.1081081081081	1.62162162162162	0	0	1.08108108108108	0	2.16216216216216	0
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	390	"AWI"	390	3915	4630	4306	42.5233644859813	0.934579439252336	0	0	0	0	1.86915887850467	0	6.07476635514019	4.67289719626168	0	0	0	0	7.00934579439252	0	0	0	29.9065420560748	0	0	0	0.467289719626168	0	6.54205607476635	0
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	400	"AWI"	400	4073	4692	4424	45.933014354067	4.30622009569378	0	0	0	0	1.43540669856459	0	4.78468899521531	11.4832535885167	0	0	0	0	3.82775119617225	0	0	0	20.5741626794258	0	0	0	1.91387559808612	0	5.74162679425837	0
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	419	"AWI"	419	4432	4818	4650	52.8925619834711	0.826446280991736	0	0	0	0	0.826446280991736	0	6.61157024793388	9.09090909090909	0	0	0	0	3.30578512396694	0	0	0	19.8347107438017	0	0	0	1.65289256198347	0	3.30578512396694	1.65289256198347
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	429	"AWI"	429	4530	5026	4779	37.4233128834356	0	0	0	0	0	1.84049079754601	0	17.7914110429448	5.52147239263804	0	0	0	0	2.45398773006135	0	0	0	28.2208588957055	0	0	0	1.22699386503067	0	4.9079754601227	0.613496932515337
16357	25406	"Troarn Saint-Samson"	49.18361	-0.16806	441	"AWI"	441	4628	5287	4924	37.6543209876543	0.617283950617284	0.617283950617284	0.617283950617284	0	0	0	0.617283950617284	11.7283950617284	11.1111111111111	0.617283950617284	0	0	0	1.85185185185185	0	0	0	30.8641975308642	0	0	0	1.85185185185185	0	1.23456790123457	0.617283950617284
