"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Ilex"	"Juglans"	"Lamiaceae"	"Linaceae"	"Malvaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
3110	4047	"Mobeche Forest"	48.51667	-1	47	"AWI"	47	114	451	282	0.549450549450549	25.2747252747253	0	3.2967032967033	1.0989010989011	0.549450549450549	0	0.549450549450549	0	0	0.549450549450549	1.64835164835165	14.8351648351648	0	0	1.0989010989011	0.549450549450549	0	0	0	0	0	0	0	0	0.549450549450549	27.4725274725275	0	19.7802197802198	0	0	0	0	1.0989010989011	0	0	0.549450549450549	0.549450549450549	0
3110	4047	"Mobeche Forest"	48.51667	-1	50	"AWI"	50	130	467	303	0.666666666666667	34	0	2	0	0	0	0	0	0	0	4	16.6666666666667	0	0.666666666666667	2	0	0	0	0	0	0	0	0	0	0	22	0	16.6666666666667	0	0	0	0	0	0	0	0	1.33333333333333	0
3110	4047	"Mobeche Forest"	48.51667	-1	52	"AWI"	52	140	479	316	0	50	0.769230769230769	0	0.769230769230769	0	7.69230769230769	0.769230769230769	0	0	0	1.53846153846154	3.07692307692308	0	0	0	0	0	0	0	0	0	0	0	0	0.769230769230769	16.1538461538462	0.769230769230769	17.6923076923077	0	0	0	0	0	0	0	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	55	"AWI"	55	152	504	336	0.442477876106195	73.4513274336283	0	2.21238938053097	1.32743362831858	0	0	0.442477876106195	0	0	0.884955752212389	0.884955752212389	1.76991150442478	0	0	0.884955752212389	0	0	0	0	0.442477876106195	0	0	0	0.442477876106195	0.884955752212389	0	0	13.716814159292	0	0	0	0.442477876106195	0.442477876106195	0	0	0	0.884955752212389	0.442477876106195
3110	4047	"Mobeche Forest"	48.51667	-1	57	"AWI"	57	172	510	348	0	77.124183006536	0	0.326797385620915	0.65359477124183	0	0	0	0	0	0	1.30718954248366	0.65359477124183	0	0.326797385620915	1.96078431372549	0	0	0	0	0	0	0.326797385620915	0.326797385620915	0	0	12.0915032679739	0	4.90196078431373	0	0	0	0	0	0	0	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	60	"AWI"	60	195	520	367	0	82.7027027027027	0.540540540540541	0	1.35135135135135	0	0	0	0	0	0	1.08108108108108	0.27027027027027	0	0	0.27027027027027	0	0	0	0	0	0	0	0	0	0.810810810810811	8.64864864864865	0	4.05405405405405	0	0	0	0	0.27027027027027	0	0	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	62	"AWI"	62	210	528	380	0.318471337579618	83.4394904458599	0	0.318471337579618	0	0	0	0	0	0	0	0.955414012738854	0.318471337579618	0	0	1.27388535031847	0.318471337579618	0	0	0	0	0	0	0	0	0.955414012738854	9.87261146496815	0	2.22929936305732	0	0	0	0	0	0	0	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	65	"AWI"	65	226	542	401	0.235294117647059	74.1176470588235	0.235294117647059	0	1.17647058823529	0	0	0	0	0.235294117647059	0	1.41176470588235	0.470588235294118	0	0	0.941176470588235	0.235294117647059	0	0.235294117647059	0	0	0	0	0	0.235294117647059	0.470588235294118	14.8235294117647	0.235294117647059	4.94117647058823	0	0	0	0	0	0	0	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	67	"AWI"	67	235	553	414	0	71.9444444444444	0.277777777777778	0.555555555555556	0	0	0	0.833333333333333	0.277777777777778	0	0	1.38888888888889	0.555555555555556	0	0	0.277777777777778	0	0	0.277777777777778	0	0.277777777777778	0	0.555555555555556	0	0.277777777777778	0.555555555555556	15	0	5.55555555555556	0	0	0	0.833333333333333	0.277777777777778	0	0	0	0	0.277777777777778
3110	4047	"Mobeche Forest"	48.51667	-1	70	"AWI"	70	255	570	434	0	67.0886075949367	0	0.904159132007233	0.904159132007233	0.180831826401447	0	0.361663652802893	0.54249547920434	0	0.180831826401447	1.80831826401447	1.08499095840868	0	0	1.80831826401447	0	0.180831826401447	0	0	0	0	0.54249547920434	0	0	1.44665461121157	15.0090415913201	0	5.78661844484629	0	0	0	0.723327305605787	0.904159132007233	0.180831826401447	0	0	0	0.361663652802893
3110	4047	"Mobeche Forest"	48.51667	-1	72	"AWI"	72	278	575	445	0	69.8275862068966	0.21551724137931	0.431034482758621	0.21551724137931	0.431034482758621	0	0.21551724137931	0	0	0	0.862068965517241	0.646551724137931	0	0	1.29310344827586	0	0	0	0	0	0	0.646551724137931	0	0	0.21551724137931	15.7327586206897	0	7.54310344827586	0.21551724137931	0	0	0.646551724137931	0.862068965517241	0	0	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	75	"AWI"	75	306	583	464	0	67.6100628930818	0	1.25786163522013	0.628930817610063	0	0	0	0	0	0.314465408805031	2.20125786163522	0.943396226415094	0	0	0.314465408805031	0	0	0	0	0	0	0	0	0	2.20125786163522	18.2389937106918	0	4.08805031446541	0	0	0	1.25786163522013	0.314465408805031	0	0	0.314465408805031	0	0.314465408805031
3110	4047	"Mobeche Forest"	48.51667	-1	77	"AWI"	77	322	590	477	0	72.289156626506	0	3.01204819277108	0	0.602409638554217	0	2.40963855421687	0	0	0	1.80722891566265	1.80722891566265	0	0	0.602409638554217	0	0	0	0	0	0	0.602409638554217	0	0	1.20481927710843	0	0	12.0481927710843	0.602409638554217	0	0	1.20481927710843	1.20481927710843	0	0.602409638554217	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	80	"AWI"	80	339	604	497	0	46.643109540636	0	0.353356890459364	0.706713780918728	0.353356890459364	0	1.06007067137809	0.706713780918728	0	0	4.9469964664311	0	0	0	2.12014134275618	0	0	0.353356890459364	0	0.706713780918728	0	0	0	0	1.41342756183746	28.2685512367491	0	8.48056537102473	0.353356890459364	0	0	1.41342756183746	2.12014134275618	0	0	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	82	"AWI"	82	350	615	511	0	48.2926829268293	0	0.48780487804878	0.48780487804878	0	0	0	0	0	0	8.29268292682927	1.95121951219512	0	0	0	0	0	0	0	0	0	0	0	0.48780487804878	1.95121951219512	25.8536585365854	0	10.2439024390244	0	0	0	0.975609756097561	0.975609756097561	0	0	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	85	"AWI"	85	388	626	526	0	57.1847507331378	0	1.46627565982405	0.293255131964809	0.293255131964809	0	0.586510263929619	0	0	0	8.79765395894428	0.586510263929619	0	0	1.17302052785924	0	0	0	0	0.586510263929619	0	0	0	0	1.46627565982405	18.1818181818182	0	6.74486803519062	0	0	0	1.46627565982405	0.586510263929619	0	0	0.586510263929619	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	87	"AWI"	87	418	630	536	0	53.4591194968553	0.314465408805031	0.314465408805031	0.314465408805031	0.628930817610063	0	0.628930817610063	1.25786163522013	0	0.314465408805031	7.86163522012579	1.25786163522013	0	0	1.25786163522013	0.943396226415094	0	0	0	0	0	0.314465408805031	0	0	0.314465408805031	18.2389937106918	0	10.377358490566	0	0	0	1.25786163522013	0.628930817610063	0	0	0	0	0.314465408805031
3110	4047	"Mobeche Forest"	48.51667	-1	90	"AWI"	90	459	638	551	0	50	0	2.10843373493976	0.602409638554217	0.602409638554217	2.40963855421687	1.20481927710843	0	0	0	8.13253012048193	0.602409638554217	0	0	0.903614457831325	0.301204819277108	0	0	0	0	0	0	0	0	2.40963855421687	17.1686746987952	0	9.03614457831325	0	0	0	1.80722891566265	2.10843373493976	0	0	0.602409638554217	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	92	"AWI"	92	484	645	561	0	53.5087719298246	0	1.75438596491228	1.31578947368421	0.43859649122807	0	1.75438596491228	0	0	0	9.64912280701754	1.75438596491228	0	0	0	0	0	0.43859649122807	0	0	0	0	0	0	0.87719298245614	19.7368421052632	0	6.57894736842105	0	0	0	0.43859649122807	0.87719298245614	0	0	0.43859649122807	0	0.43859649122807
3110	4047	"Mobeche Forest"	48.51667	-1	95	"AWI"	95	508	660	579	0	57.4534161490683	0	2.17391304347826	0.62111801242236	0.31055900621118	0	1.5527950310559	0	0	0.31055900621118	9.00621118012422	2.17391304347826	0	0	0.31055900621118	0	0	0.31055900621118	0	0	0	0	0	0	0.62111801242236	16.1490683229814	0.31055900621118	6.52173913043478	0	0.62111801242236	0	0.62111801242236	0.93167701863354	0	0	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	97	"AWI"	97	518	673	590	0	65.2037617554859	0	0.940438871473354	0.313479623824451	0.313479623824451	0	0.626959247648903	0	0	0.313479623824451	4.38871473354232	0.313479623824451	0	0	0.626959247648903	0.626959247648903	0	0.313479623824451	0	0	0.313479623824451	0	0	0	1.88087774294671	15.3605015673981	0	5.95611285266458	0	0	0	0.940438871473354	1.25391849529781	0	0.313479623824451	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	100	"AWI"	100	529	685	601	0.4739336492891	47.8672985781991	0	3.7914691943128	0	0.947867298578199	0	0.4739336492891	0	0	0	7.58293838862559	1.8957345971564	0	0	1.4218009478673	0.4739336492891	0	0	0	0	0	0	0	0	1.8957345971564	23.2227488151659	0	8.05687203791469	0	0.947867298578199	0	0.4739336492891	0.4739336492891	0	0	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	102	"AWI"	102	534	696	609	0	35.9375	0	3.125	0	0	0	0	0.78125	0	0	7.03125	3.90625	0	0	1.5625	0	0	0	0	0	0	0	0	0	0	35.9375	0	7.8125	0	2.34375	0	0.78125	0.78125	0	0	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	105	"AWI"	105	540	714	620	0	47.8527607361963	0	0.920245398773006	0.613496932515337	0.306748466257669	0	0.306748466257669	0	0	0.920245398773006	7.05521472392638	2.14723926380368	0	0	0.306748466257669	0.306748466257669	0	0	0	0	0	0	0	0.306748466257669	1.22699386503067	27.6073619631902	0	8.58895705521472	0	0	0	0.920245398773006	0.613496932515337	0	0	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	107	"AWI"	107	544	729	627	0	53.2994923857868	0.253807106598985	1.01522842639594	0.50761421319797	0	0	1.26903553299492	0	0	0.253807106598985	8.88324873096447	0.253807106598985	0	0	1.26903553299492	0	0	0	0	0.253807106598985	0	0	0	0	1.01522842639594	20.0507614213198	0	7.86802030456853	0.253807106598985	0	0	2.03045685279188	1.52284263959391	0	0	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	110	"AWI"	110	549	753	638	0	57.0469798657718	0	1.34228187919463	0.335570469798658	0	0	0.335570469798658	0	0	0	11.4093959731544	2.3489932885906	0	0	0.671140939597315	0	0	0	0	0	0	0	0	0.335570469798658	1.34228187919463	16.7785234899329	0.671140939597315	3.69127516778524	0	0	0	0.671140939597315	2.3489932885906	0	0.335570469798658	0.335570469798658	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	112	"AWI"	112	557	762	646	0	86.0091743119266	0	0.229357798165138	0	0.229357798165138	0	0	0	0	0.229357798165138	2.75229357798165	0	0	0	0.458715596330275	0	0	0.229357798165138	0	0	0	0	0	0	0.688073394495413	4.81651376146789	0.229357798165138	2.52293577981651	0	0	0	0.688073394495413	0.917431192660551	0	0	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	115	"AWI"	115	566	772	657	0	57.7287066246057	0	2.20820189274448	0.630914826498423	0	0	0.315457413249211	0.315457413249211	0	0.315457413249211	5.36277602523659	1.26182965299685	0	0	1.26182965299685	0.630914826498423	0	0	0	0	0	0	0	0	0.946372239747634	20.820189274448	0	5.6782334384858	0	0	0	0.315457413249211	1.89274447949527	0	0.315457413249211	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	117	"AWI"	117	571	780	665	0	63.4146341463415	0	1.04529616724739	0.696864111498258	0	0	1.04529616724739	0	0	0.348432055749129	8.01393728222996	1.04529616724739	0	0	3.83275261324042	0	0	0	0	0	0	0	0	0.348432055749129	0.348432055749129	12.8919860627178	0	5.92334494773519	0	0	0	0.348432055749129	0.696864111498258	0	0	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	120	"AWI"	120	578	795	677	0	68.5714285714286	0.285714285714286	2	0.857142857142857	0	0	1.14285714285714	0	0	0	4.57142857142857	0.571428571428571	0	0	0.571428571428571	0.571428571428571	0	0	0	0	0	0.571428571428571	0	0.285714285714286	0.571428571428571	12	0	5.14285714285714	0	0	0	0	1.71428571428571	0	0	0.285714285714286	0.285714285714286	0
3110	4047	"Mobeche Forest"	48.51667	-1	122	"AWI"	122	582	807	684	0	68.2451253481894	0	1.1142061281337	0.278551532033426	0	0	0.557103064066852	0	0	0	8.07799442896936	0.835654596100279	0	0	1.39275766016713	0.835654596100279	0	0.835654596100279	0	0	0	0	0	0	0	10.0278551532033	0	5.84958217270195	0	0	0	1.1142061281337	0.835654596100279	0	0	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	125	"AWI"	125	589	824	694	0	60.7390300230947	0.23094688221709	0.92378752886836	1.38568129330254	0.69284064665127	0	0.69284064665127	0	0	0.46189376443418	7.39030023094688	2.07852193995381	0	0	0.23094688221709	0.46189376443418	0	0	0	0	0	0	0	0	0.69284064665127	13.3949191685912	0	7.85219399538106	0	0	0	1.15473441108545	1.15473441108545	0	0	0.46189376443418	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	127	"AWI"	127	598	831	701	0	69.1588785046729	0	0.623052959501558	1.86915887850467	0.311526479750779	0	3.11526479750779	0	0	0.311526479750779	11.5264797507788	0.623052959501558	0	0	1.24610591900312	0.311526479750779	0	0.623052959501558	0	0	0	0.311526479750779	0	0	0.934579439252336	0	0	7.47663551401869	0	0	0	0.311526479750779	1.24610591900312	0	0	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	130	"AWI"	130	609	842	713	0	83.4437086092715	0	0.993377483443709	0	0.33112582781457	0	0.662251655629139	0	0	0	6.29139072847682	0	0	0	1.32450331125828	0.33112582781457	0	0	0	0.33112582781457	0	0.33112582781457	0	0	0.993377483443709	0	0	4.96688741721854	0	0	0	0	0	0	0	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	132	"AWI"	132	615	849	720	0	57.2052401746725	0	0.436681222707424	0.436681222707424	0	0	1.31004366812227	0	0	0	11.7903930131004	1.74672489082969	0	0	2.18340611353712	0	0	0.436681222707424	0	0	0	0	0	0	0.873362445414847	14.410480349345	0	6.55021834061135	0	0	0	0	2.62008733624454	0	0	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	135	"AWI"	135	622	863	732	0	66.1375661375661	0	0.529100529100529	0.529100529100529	0	0	2.11640211640212	0	0	0	9.52380952380952	1.05820105820106	0	0	3.7037037037037	0.529100529100529	0	0	0	0	0	0	0	0	2.11640211640212	0	0	12.6984126984127	0	0	0	0	1.05820105820106	0	0	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	137	"AWI"	137	625	874	740	0	52.5773195876289	0	1.03092783505155	0.515463917525773	0	0	3.60824742268041	0	0	0	10.3092783505155	0	0	0	3.60824742268041	0	0	0	0	0	0	0	0	0	0.515463917525773	13.9175257731959	0.515463917525773	9.79381443298969	0	0	0	0	3.60824742268041	0	0	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	140	"AWI"	140	637	884	750	0	63.0208333333333	0	0	0	0	0	1.04166666666667	0	0	0	8.33333333333333	0.520833333333333	0	0	2.60416666666667	1.04166666666667	0	0	0	0	0	0	0	0	0	9.375	0	12.5	0	0	0	0	1.04166666666667	0	0	0.520833333333333	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	142	"AWI"	142	647	889	758	0	66.1818181818182	0	0	1.45454545454545	0	0	2.18181818181818	0	0	0	5.45454545454545	0	0	0	1.45454545454545	0.727272727272727	0	0	0	0.363636363636364	0	0	0	0	0.363636363636364	11.2727272727273	0	9.45454545454546	0	0	0	0	1.09090909090909	0	0	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	145	"AWI"	145	658	900	769	0	52.8735632183908	0	0.383141762452107	1.14942528735632	0	0	2.68199233716475	0	0	0	7.27969348659004	0	0	0	1.14942528735632	0	0	0	0	0	0	0	0	0	2.29885057471264	19.9233716475096	0	9.57854406130268	0	0	0	0	2.68199233716475	0	0	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	147	"AWI"	147	664	907	776	0	53.6231884057971	0.579710144927536	1.15942028985507	0.289855072463768	0.579710144927536	0	1.15942028985507	0	0	0	6.66666666666667	0.579710144927536	0	0	1.44927536231884	0	0.289855072463768	0	0	0.289855072463768	0	0	0	0.289855072463768	1.73913043478261	16.231884057971	0	11.8840579710145	0	0	0	1.15942028985507	1.44927536231884	0	0	0.289855072463768	0.289855072463768	0
3110	4047	"Mobeche Forest"	48.51667	-1	150	"AWI"	150	672	920	788	0	60.0790513833992	0	1.18577075098814	0.790513833992095	0.395256916996047	0	0	0	0	0	7.90513833992095	0.790513833992095	0	0	1.18577075098814	0.395256916996047	0.395256916996047	0	0	0	0	0	0	0	0.395256916996047	12.2529644268775	0	11.4624505928854	0	0	0.395256916996047	0.790513833992095	1.58102766798419	0	0	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	152	"AWI"	152	678	930	795	0	60.9756097560976	0	0.696864111498258	0.696864111498258	0.348432055749129	0	1.04529616724739	0	0	0	6.27177700348432	0.696864111498258	0	0	1.74216027874564	0.348432055749129	0	0	0	0	0	0	0	0	0.696864111498258	16.0278745644599	0	9.05923344947735	0	0	0	0.348432055749129	1.04529616724739	0	0	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	155	"AWI"	155	693	939	806	0	64.5061728395062	0	0.617283950617284	1.23456790123457	0	0	1.54320987654321	0	0	0.308641975308642	9.5679012345679	0.925925925925926	0	0	0.617283950617284	0.308641975308642	0	0	0	0	0	0	0	0.308641975308642	0.925925925925926	10.1851851851852	0	8.64197530864197	0	0	0	0	0.308641975308642	0	0	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	157	"AWI"	157	702	946	813	0	66.8831168831169	0	1.94805194805195	0.649350649350649	0	0	0.649350649350649	0	0	0	7.79220779220779	4.54545454545455	0	0	1.94805194805195	0	0	0	0	0.649350649350649	0	0.649350649350649	0	0	1.2987012987013	0	0	10.3896103896104	0	0	0	0.649350649350649	1.94805194805195	0	0	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	160	"AWI"	160	713	959	824	0	74	0.4	0.4	1.6	0	0	2.4	0	0	0	6.8	1.6	0	0	0.8	0	0	0	0	0.4	0	0	0	0	0.4	0	0	10.8	0	0	0	0.4	0	0	0	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	162	"AWI"	162	718	968	832	0	74.0331491712707	0	0	0	0	0	0.552486187845304	0	0	0	3.86740331491713	1.38121546961326	0	0	0.828729281767956	0.552486187845304	0	0.276243093922652	0	0.276243093922652	0	0.276243093922652	0	0	0.276243093922652	11.0497237569061	0	6.62983425414365	0	0	0	0	0	0	0	0	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	165	"AWI"	165	726	985	843	0	65.546218487395	0	1.26050420168067	0.840336134453782	0	0	0.840336134453782	0	0	0	6.30252100840336	1.68067226890756	0	0	1.26050420168067	0	0	0	0	0	0	0	0	0	0.840336134453782	12.6050420168067	0	8.40336134453782	0	0	0	0	0	0	0	0	0.420168067226891	0
3110	4047	"Mobeche Forest"	48.51667	-1	167	"AWI"	167	736	993	851	0	48.780487804878	0	0.914634146341463	0.609756097560976	0	0	1.82926829268293	0	0	0.609756097560976	8.53658536585366	4.57317073170732	0	0	0.914634146341463	0.304878048780488	0	0	0	0	0	0	0	0	1.21951219512195	22.8658536585366	0	8.23170731707317	0	0	0	0	0	0	0	0.609756097560976	0	0
3110	4047	"Mobeche Forest"	48.51667	-1	170	"AWI"	170	750	1004	863	0	57.7142857142857	0.285714285714286	0.857142857142857	0.285714285714286	0	0	0.571428571428571	0	0	0	8.57142857142857	4.28571428571429	0	0	2	0.571428571428571	0	0	0	0	0	0	0	0	0.571428571428571	18.2857142857143	0	4.85714285714286	0	0	0	0.285714285714286	0.571428571428571	0	0	0.285714285714286	0	0
