"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Ilex"	"Juniperus"	"Lamiaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Pterocarya"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sciadopitys"	"Thalictrum"	"Urticaceae"
13445	20163	"Mariahout"	51.52333	5.545	3	"AWI"	3	13558	14002	13796	0	0.336700336700337	0	2.35690235690236	0	14.8148148148148	0.336700336700337	0	0	0.336700336700337	1.01010101010101	55.8922558922559	0	0	0	0	0	0.673400673400673	0	0	0	0	0	22.2222222222222	0	0	0	0	0	0	0	0	0.336700336700337	1.68350168350168	0	0	0	0
13445	20163	"Mariahout"	51.52333	5.545	4	"AWI"	4	13577	14020	13814	0.0921658986175115	0.184331797235023	0.0921658986175115	0.368663594470046	0.276497695852535	3.68663594470046	0	0	0	0.276497695852535	0	80	0	0	0	0	0	0.460829493087558	0	0	0	1.10599078341014	0	12.1658986175115	0	0.0921658986175115	0	0	0	0	0	0.0921658986175115	0.0921658986175115	0.737327188940092	0	0	0.276497695852535	0
13445	20163	"Mariahout"	51.52333	5.545	5	"AWI"	5	13596	14039	13833	0	0.0654450261780105	0	0.0654450261780105	0	3.40314136125654	0	0	0	0.0654450261780105	0.130890052356021	65.3795811518325	0	0	0	0	0.0654450261780105	0.196335078534031	0	0	0	0.196335078534031	0	29.7774869109948	0	0	0	0	0	0	0	0.0654450261780105	0	0.523560209424084	0	0.0654450261780105	0	0
13445	20163	"Mariahout"	51.52333	5.545	7	"AWI"	7	13630	14072	13870	0.0941619585687382	0.0941619585687382	0	1.03578154425612	0.282485875706215	6.59133709981168	0	0.188323917137476	0	0.0941619585687382	0.0941619585687382	75.894538606403	0	0.0941619585687382	0	0	0	0.470809792843691	0	0.0941619585687382	0.0941619585687382	2.35404896421846	0	10.4519774011299	0	0	0.941619585687382	0.0941619585687382	0	0	0	0	0.470809792843691	0.564971751412429	0	0	0	0
13445	20163	"Mariahout"	51.52333	5.545	9	"AWI"	9	13673	14111	13908	0	0	0	0.341296928327645	0.341296928327645	4.77815699658703	0.113765642775882	0	0	0.113765642775882	0	86.575654152446	0	0	0.227531285551763	0	0	0.113765642775882	0	0	0	2.38907849829352	0	3.86803185437998	0	0.568828213879408	0	0	0.113765642775882	0	0	0.113765642775882	0	0.341296928327645	0	0	0	0
13445	20163	"Mariahout"	51.52333	5.545	11	"AWI"	11	13709	14153	13947	0	0	0	0.740740740740741	0	6.41975308641975	0	0.246913580246914	0	0.246913580246914	0.246913580246914	76.7901234567901	0.493827160493827	0	0.493827160493827	0	0	0.740740740740741	0	0	0.740740740740741	3.7037037037037	0	7.90123456790123	0	0.246913580246914	0	0	0	0	0	0.246913580246914	0	0	0	0.493827160493827	0.246913580246914	0
13445	20163	"Mariahout"	51.52333	5.545	13	"AWI"	13	13744	14193	13984	0	0	0	0.311526479750779	0.623052959501558	6.85358255451713	0.311526479750779	0	0	0	0	66.6666666666667	0.311526479750779	0	0	0	0.311526479750779	0	0	0	0.623052959501558	4.98442367601246	0	17.1339563862928	0	1.86915887850467	0	0	0	0	0	0	0	0	0	0	0	0
13445	20163	"Mariahout"	51.52333	5.545	15	"AWI"	15	13781	14234	14021	0	0	0.0967117988394584	1.54738878143133	0	21.0831721470019	0	0	0	0	0	65.5705996131528	0	0	0	0	0	2.321083172147	0.0967117988394584	0	0	0.0967117988394584	0	6.96324951644101	0	0	0	0	0	0	0	0.483558994197292	0.0967117988394584	0.870406189555126	0	0	0.773694390715667	0
13445	20163	"Mariahout"	51.52333	5.545	17	"AWI"	17	13818	14272	14059	0	0	0	2.05128205128205	0	0	0	0	0	0.170940170940171	0	82.3931623931624	0	0	0	0	0	3.58974358974359	0	0	0	0.341880341880342	0	7.35042735042735	0	0	0	0	0	0	0	1.02564102564103	0	2.56410256410256	0	0	0.512820512820513	0
13445	20163	"Mariahout"	51.52333	5.545	19	"AWI"	19	13855	14312	14096	0	0	0.154798761609907	0.928792569659443	0	18.266253869969	0	0	0	0	0.154798761609907	62.3839009287926	0	0	0	0	0	3.56037151702786	0	0	0	0.928792569659443	0	7.58513931888545	0	0.154798761609907	0	0	0	0	0	0.464396284829721	0.464396284829721	3.71517027863777	0	0	1.23839009287926	0
13445	20163	"Mariahout"	51.52333	5.545	21	"AWI"	21	13893	14351	14134	0	0	0.327868852459016	3.60655737704918	0	32.7868852459016	0	0	0	0	0	47.2131147540984	0	0	0	0	0	2.78688524590164	0	0	0	0.163934426229508	0	9.50819672131147	0	0	0	0	0	0	0	0.327868852459016	0	2.13114754098361	0	0	1.14754098360656	0
13445	20163	"Mariahout"	51.52333	5.545	23	"AWI"	23	13928	14393	14172	0	0	0.326797385620915	3.92156862745098	0	0	0	0	0	0	0	67.3202614379085	0	0	0	0	0	6.86274509803922	0	0	0	0.326797385620915	0	16.6666666666667	0	0	0	0	0	0	0	1.30718954248366	0.326797385620915	2.61437908496732	0	0	0.326797385620915	0
13445	20163	"Mariahout"	51.52333	5.545	25	"AWI"	25	13967	14435	14209	0	0.142450142450142	0.284900284900285	5.98290598290598	0	35.042735042735	0	0	0	0	0.142450142450142	42.1652421652422	0.142450142450142	0	0	0	0	2.42165242165242	0	0	0	0.142450142450142	0	8.11965811965812	0	0	0	0.142450142450142	0	0	0	0.56980056980057	0.142450142450142	3.41880341880342	0	0	0.854700854700855	0.284900284900285
13445	20163	"Mariahout"	51.52333	5.545	27	"AWI"	27	14009	14475	14246	0	0	0	3.6101083032491	0	51.985559566787	0	0	0	0.36101083032491	0	32.129963898917	0	0	0	0	0	1.80505415162455	0	0	0	0	0	7.5812274368231	0	0	0	0	0	0	0	0.72202166064982	0	1.44404332129964	0	0	0.36101083032491	0
13445	20163	"Mariahout"	51.52333	5.545	29	"AWI"	29	14046	14516	14284	0	0.29673590504451	0.29673590504451	4.74777448071217	0	19.5845697329377	0	0	0	0	0	61.1275964391691	0	0	0	0	0	0.593471810089021	0	0	0	0.29673590504451	0	8.30860534124629	0	0	0	0	0	0	0	0.29673590504451	0.593471810089021	2.37388724035608	0	0	1.48367952522255	0
13445	20163	"Mariahout"	51.52333	5.545	31	"AWI"	31	14082	14557	14321	0	0	0	2.18068535825545	0	10.5919003115265	0.311526479750779	0	0	0	0	68.8473520249221	0	0	0	0	0	4.67289719626168	0.311526479750779	0	0	1.55763239875389	0	2.18068535825545	0	2.80373831775701	0	0	0	0	0	0.934579439252336	0	4.98442367601246	0	0	0.623052959501558	0
13445	20163	"Mariahout"	51.52333	5.545	33	"AWI"	33	14119	14595	14359	0	0	0.306748466257669	3.37423312883436	0	33.1288343558282	0	0	0	0.613496932515337	0	38.9570552147239	0	0	0	0	0	6.13496932515337	0	0	0	0.613496932515337	0	5.8282208588957	0	0	0	0	0	0	0	0	0	9.50920245398773	0	0	1.53374233128834	0
13445	20163	"Mariahout"	51.52333	5.545	35	"AWI"	35	14154	14633	14396	0	0	0.665188470066519	9.75609756097561	0	30.5986696230599	0	0	0.665188470066519	0.221729490022173	0	39.2461197339246	0	0	0	0	0	3.10421286031042	0	0	0	0.221729490022173	0	7.76053215077605	0	0	0	0	0	0	0	1.33037694013304	0.665188470066519	3.76940133037694	0	0	1.99556541019956	0
13445	20163	"Mariahout"	51.52333	5.545	37	"AWI"	37	14192	14672	14432	0	0	0	5.24475524475525	2.0979020979021	44.7552447552448	0	0	0	0	0	23.0769230769231	0	0	0	0	0	2.44755244755245	0.34965034965035	0	0	1.04895104895105	0	10.4895104895105	0	0.34965034965035	0	0	0.34965034965035	0	0	2.0979020979021	0.699300699300699	3.84615384615385	0	0	3.14685314685315	0
13445	20163	"Mariahout"	51.52333	5.545	39	"AWI"	39	14232	14713	14469	0	0	1.02040816326531	9.52380952380952	0	25.1700680272109	0	0	0	0.340136054421769	0	43.8775510204082	0	0	0	0	0	1.70068027210884	0	0	0	0.680272108843537	0	10.2040816326531	0	0	0	0	0	0	0	1.02040816326531	0.340136054421769	4.76190476190476	0	0	1.36054421768707	0
13445	20163	"Mariahout"	51.52333	5.545	40	"AWI"	40	14249	14732	14488	0.21978021978022	0.21978021978022	0.879120879120879	3.95604395604396	0	11.4285714285714	0	0	0	0.43956043956044	0	60.2197802197802	0	0	0	0	0	3.07692307692308	0	0	0	1.31868131868132	1.31868131868132	8.35164835164835	0	0	0	0	0	0	0	1.75824175824176	0.21978021978022	5.93406593406593	0	0.21978021978022	0.43956043956044	0
