"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Melanthiaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"
3278	4258	"Vitosha Mountains Peat Bog"	42.54718	23.2917	0	"AWI"	0	-145	23	-57	0.945179584120983	0	1.32325141776938	1.51228733459357	0.189035916824197	1.41776937618147	6.33270321361059	2.45746691871456	0	1.70132325141777	0.283553875236295	0.189035916824197	0	0.756143667296786	0.283553875236295	0.378071833648393	0	4.82041587901701	43.5727788279773	0	1.22873345935728	0	0	3.96975425330813	0	0.189035916824197	0	0	0	0.283553875236295	4.44234404536862	0.378071833648393	0	0	0	4.44234404536862	0.189035916824197	1.70132325141777	11.1531190926276	0	0	0	0	0	0	0	0.378071833648393	2.26843100189036	0.850661625708885	0	1.32325141776938	0.0945179584120983	0	0.0945179584120983	0.378071833648393	0.472589792060492	0	0
3278	4258	"Vitosha Mountains Peat Bog"	42.54718	23.2917	10	"AWI"	10	-64	432	110	0.331858407079646	0.221238938053097	1.99115044247788	1.76991150442478	0.774336283185841	1.43805309734513	7.07964601769912	0.221238938053097	0	1.21681415929204	0.331858407079646	0.663716814159292	0	0.331858407079646	0.221238938053097	0.774336283185841	0.221238938053097	3.53982300884956	42.3672566371681	0	0.663716814159292	0.110619469026549	0	4.75663716814159	0	0.221238938053097	0	0.110619469026549	0.110619469026549	0.110619469026549	6.41592920353982	0.884955752212389	0	0	0	2.43362831858407	0.221238938053097	2.87610619469027	12.8318584070796	0	0	0	0	0	0	0	0.553097345132743	1.54867256637168	0.884955752212389	0	0	0.442477876106195	0	0.221238938053097	0.221238938053097	0.774336283185841	0.110619469026549	0
3278	4258	"Vitosha Mountains Peat Bog"	42.54718	23.2917	20	"AWI"	20	45	622	306	0.683060109289617	0	2.45901639344262	0.683060109289617	0.819672131147541	1.63934426229508	0	1.50273224043716	0	1.22950819672131	1.63934426229508	1.36612021857923	0	0.546448087431694	0	0.819672131147541	0.136612021857924	2.73224043715847	36.7486338797814	0	0	0	0.273224043715847	9.69945355191257	0.409836065573771	0.273224043715847	0	0.136612021857924	0	0.136612021857924	7.65027322404372	0.819672131147541	0.273224043715847	0	0	4.78142076502732	0.409836065573771	1.63934426229508	13.9344262295082	0	0	0	0	0	0	0	0.546448087431694	3.96174863387978	0.409836065573771	0	0	0	0	0.546448087431694	0.273224043715847	0.546448087431694	0.273224043715847	0
3278	4258	"Vitosha Mountains Peat Bog"	42.54718	23.2917	30	"AWI"	30	205	789	502	1.40449438202247	0	1.68539325842697	3.93258426966292	0.98314606741573	3.51123595505618	4.49438202247191	0.98314606741573	0	2.10674157303371	0.842696629213483	1.12359550561798	0	0.702247191011236	0	0.842696629213483	0	1.82584269662921	35.9550561797753	0	0.98314606741573	0	1.26404494382022	10.5337078651685	0.280898876404494	0.280898876404494	0	0.140449438202247	0.140449438202247	0.280898876404494	4.63483146067416	0.702247191011236	0	0	0	3.65168539325843	0	1.54494382022472	11.2359550561798	0	0	0	0	0	0	0	0.561797752808989	2.10674157303371	0.280898876404494	0	0	0.140449438202247	0	0	0.140449438202247	0.702247191011236	0	0
3278	4258	"Vitosha Mountains Peat Bog"	42.54718	23.2917	40	"AWI"	40	530	988	700	0.577200577200577	0.432900432900433	0.865800865800866	0.865800865800866	1.73160173160173	4.61760461760462	0	1.2987012987013	0	2.5974025974026	1.15440115440115	0.577200577200577	0	0.577200577200577	0	0.577200577200577	0.144300144300144	2.30880230880231	55.988455988456	0.144300144300144	0.577200577200577	0.144300144300144	0.721500721500722	8.08080808080808	0	0	0	0	0	0	1.01010101010101	0.721500721500722	0	0	0	0	0	1.15440115440115	9.37950937950938	0	0	0	0	0	0	0	1.01010101010101	1.73160173160173	0	0	0	0.288600288600289	0	0.144300144300144	0.432900432900433	0.144300144300144	0	0
3278	4258	"Vitosha Mountains Peat Bog"	42.54718	23.2917	50	"AWI"	50	766	3075	1454	1.80645161290323	0	1.54838709677419	0.516129032258065	0.903225806451613	1.93548387096774	0	1.80645161290323	0	0.645161290322581	0.258064516129032	0.516129032258065	0	0.129032258064516	0.129032258064516	0.258064516129032	0	2.06451612903226	57.4193548387097	0	0.258064516129032	0.129032258064516	0.258064516129032	10.3225806451613	0.258064516129032	0.387096774193548	0	0	0	0	0.774193548387097	0.903225806451613	0	0	0	5.41935483870968	0	1.29032258064516	4.90322580645161	0	0	0	0	0	0	0	1.03225806451613	1.67741935483871	0.516129032258065	0	0	0.129032258064516	0	0.516129032258065	0.516129032258065	0.129032258064516	0	0.645161290322581
3278	4258	"Vitosha Mountains Peat Bog"	42.54718	23.2917	60	"AWI"	60	1226	4366	2529	2.92207792207792	0.162337662337662	1.62337662337662	0.324675324675325	2.5974025974026	1.46103896103896	0	1.13636363636364	0	0.649350649350649	0.811688311688312	0	0	0.649350649350649	0	0.162337662337662	0	3.73376623376623	33.1168831168831	0	0	0	0	12.8246753246753	1.13636363636364	0	0.162337662337662	0	0	0	0.974025974025974	0.649350649350649	0	0.324675324675325	0	7.62987012987013	0	3.40909090909091	16.5584415584416	0	0	0	0	0	0	0	1.2987012987013	1.13636363636364	0.811688311688312	0	0.811688311688312	0.324675324675325	0	0.974025974025974	0.811688311688312	0.649350649350649	0.162337662337662	0
3278	4258	"Vitosha Mountains Peat Bog"	42.54718	23.2917	70	"AWI"	70	1925	5319	3619	3.48692403486924	0.24906600249066	3.11332503113325	0.74719800747198	1.86799501867995	1.86799501867995	0	1.2453300124533	0	1.12079701120797	1.99252801992528	0.12453300124533	0	0.87173100871731	0	0.49813200498132	0	1.99252801992528	34.9937733499377	0	0	0	0	10.3362391033624	0.49813200498132	0.24906600249066	0	0	0	0	0	0.87173100871731	0.87173100871731	0.24906600249066	0	7.22291407222914	0	3.23785803237858	17.5591531755915	0	0	0	0	0	0	0	1.12079701120797	1.12079701120797	0.24906600249066	0	0.49813200498132	0.24906600249066	0	0.37359900373599	0.74719800747198	0	0.37359900373599	0
3278	4258	"Vitosha Mountains Peat Bog"	42.54718	23.2917	80	"AWI"	80	2892	6020	4711	8.47784200385356	0.192678227360308	2.69749518304432	0.192678227360308	3.94990366088632	0.192678227360308	0	1.34874759152216	0	0.963391136801541	0.289017341040462	0	0	0.0963391136801541	0	0.578034682080925	0	2.98651252408478	34.6820809248555	0	0.289017341040462	0	0	4.33526011560694	0.770712909441233	0	0.0963391136801541	0	0.192678227360308	0	0	0.0963391136801541	0	0.481695568400771	0	11.4643545279383	0	6.26204238921002	13.776493256262	0	0	0	0.0963391136801541	0	0	0	0.481695568400771	1.83044315992293	0	0	0	0.385356454720617	0	0.963391136801541	1.73410404624277	0.0963391136801541	0	0
3278	4258	"Vitosha Mountains Peat Bog"	42.54718	23.2917	90	"AWI"	90	4355	6522	5763	10.9276729559748	0.157232704402516	2.0440251572327	0.235849056603774	3.30188679245283	0.314465408805031	0	1.33647798742138	0	1.4937106918239	0.157232704402516	0	0	0.157232704402516	0	0.157232704402516	0	3.38050314465409	37.0283018867925	0	0	0	0	3.14465408805031	0.393081761006289	0	0	0	0.235849056603774	0	0	0.628930817610063	0.157232704402516	0.235849056603774	0	13.1289308176101	0	5.26729559748428	10.6918238993711	0	0	0	0.157232704402516	0	0	0	0.707547169811321	0.471698113207547	0.393081761006289	0	0	0.550314465408805	0	1.96540880503145	1.17924528301887	0	0	0
