"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Montiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Tofieldiaceae"	"Ulmus"	"Urticaceae"
16670	26499	"Schönwies"	46.84652	11.01591	27.5	"AWI"	27.5	2720	3898.5	3372.5	10	0	160	0	0	3	0	16	0	0	0	0	0	0	0	0	3	165	0	0	0	0	14	0	0	0	2	0	0	1	0	0	0	0	113	262	0	0	0	0	0	7	0	0	0	0	0	5	6	0	0	1	1	0	0	0	1	0
16670	26499	"Schönwies"	46.84652	11.01591	30	"AWI"	30	3113	4102	3674	5	1	182	2	0	10	0	6	0	0	0	0	0	0	0	2	6	232	0	0	0	0	9	1	0	0	2	0	0	0	0	0	0	0	59	198	1	227	0	2	0	6	0	0	0	0	1	0	9	0	0	1	1	0	0	0	1	0
16670	26499	"Schönwies"	46.84652	11.01591	32.5	"AWI"	32.5	3463	4195	3841.5	8	0	138	0	0	6	0	8	0	0	0	0	0	0	0	0	2	268	0	0	0	0	2	2	0	0	6	0	1	0	0	0	0	1	103	254	0	0	0	4	0	7	2	0	0	0	0	0	0	0	0	1	1	0	0	0	3	1
16670	26499	"Schönwies"	46.84652	11.01591	35	"AWI"	35	3652	4373	4017	5	0	161	0	0	1	0	13	0	0	0	0	0	0	0	0	7	229	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	142	233	0	0	0	0	0	5	2	0	1	0	0	0	1	0	0	5	1	0	1	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	37.5	"AWI"	37.5	3744.5	4722.5	4179.5	22	0	148	0	0	5	0	7	0	0	0	0	0	0	0	0	8	186	0	0	0	0	7	0	0	0	9	0	0	0	0	0	0	0	181	285	0	0	0	2	0	6	0	0	0	0	0	2	8	0	0	1	0	0	0	0	2	0
16670	26499	"Schönwies"	46.84652	11.01591	40	"AWI"	40	3807	5151	4333	14	0	209	1	0	4	0	6	0	0	0	0	0	0	0	1	7	363	0	0	0	0	4	0	0	0	9	0	0	0	0	0	0	0	131	242	0	0	0	1	0	4	1	0	0	0	0	1	2	0	0	0	1	0	0	0	1	0
16670	26499	"Schönwies"	46.84652	11.01591	42.5	"AWI"	42.5	3927	5241.5	4475.5	9	0	179	1	0	4	0	7	0	0	0	0	0	0	0	0	4	301	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	110	287	0	0	0	3	0	2	0	0	1	0	0	2	6	0	0	0	1	0	0	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	45	"AWI"	45	4010	5361	4621	9	1	163	1	0	6	0	12	0	0	0	0	0	0	0	0	2	365	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	135	303	0	0	0	2	0	2	1	0	0	0	0	1	5	0	0	0	1	0	0	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	47.5	"AWI"	47.5	4060.5	5545.5	4756	8	0	204	0	0	2	0	11	0	1	0	0	0	0	0	0	5	177	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	136	273	0	0	0	2	0	1	1	0	1	0	1	4	9	0	0	0	3	0	1	0	1	0
16670	26499	"Schönwies"	46.84652	11.01591	50	"AWI"	50	4109	5776	4880	11	0	226	0	0	7	0	14	0	0	0	0	0	0	0	0	1	194	0	0	0	0	17	0	0	0	0	0	1	0	0	0	0	0	161	333	0	0	0	2	0	1	2	0	0	0	1	2	6	0	0	1	7	0	0	0	1	0
16670	26499	"Schönwies"	46.84652	11.01591	52.5	"AWI"	52.5	4273.5	5838	5024	13	1	165	1	0	3	0	7	0	1	0	0	0	0	0	0	2	273	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	121	229	0	0	0	0	0	3	3	0	0	0	0	0	2	0	0	0	0	0	2	0	1	0
16670	26499	"Schönwies"	46.84652	11.01591	55	"AWI"	55	4379	5910	5182	7	1	149	0	0	5	0	5	0	0	0	0	0	0	0	1	1	332	0	0	0	0	1	2	0	0	2	0	0	0	0	0	0	0	168	300	0	0	0	0	0	5	0	0	1	0	0	1	8	0	0	0	0	0	3	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	57.5	"AWI"	57.5	4478	6017	5336.5	1	0	148	0	0	2	0	7	0	0	0	0	0	0	0	0	3	466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	148	0	0	0	0	0	0	3	0	1	0	1	1	5	0	0	0	1	0	2	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	60	"AWI"	60	4558	6193	5476	12	1	119	0	0	1	0	4	0	1	0	0	0	0	0	0	3	594	0	0	0	0	5	0	0	1	1	0	0	0	0	0	0	0	64	167	0	0	0	2	0	2	1	0	0	0	0	2	5	0	0	0	4	0	1	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	62.5	"AWI"	62.5	4749.5	6245.5	5606	4	0	151	0	0	4	0	4	0	2	0	0	0	0	0	0	5	554	0	0	0	0	4	0	0	1	0	0	1	0	0	0	0	0	71	156	0	0	0	2	0	1	1	0	0	0	0	2	5	0	0	0	4	0	2	0	3	0
16670	26499	"Schönwies"	46.84652	11.01591	65	"AWI"	65	4897	6318	5740	4	0	138	0	0	8	0	18	0	0	0	0	0	0	0	0	4	437	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	176	284	0	0	0	2	0	4	2	0	1	0	1	2	7	0	0	4	3	0	1	0	6	0
16670	26499	"Schönwies"	46.84652	11.01591	67.5	"AWI"	67.5	5017	6405	5887.5	5	0	143	0	0	3	0	7	0	1	0	0	0	0	0	0	2	485	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	75	202	0	0	0	1	0	3	0	0	0	0	0	2	5	0	0	0	2	0	3	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	70	"AWI"	70	5121	6536	6025	23	0	121	0	0	1	0	4	0	1	0	0	0	0	0	0	0	324	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	92	268	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	3	0	1	0	1	0
16670	26499	"Schönwies"	46.84652	11.01591	72.5	"AWI"	72.5	5442	6576	6133.5	1	0	119	0	0	1	0	4	0	0	0	0	0	0	0	0	1	483	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	67	202	0	0	0	2	0	4	0	0	0	0	0	0	3	0	0	0	2	0	0	0	1	0
16670	26499	"Schönwies"	46.84652	11.01591	75	"AWI"	75	5748	6621	6236	1	0	147	0	0	7	0	7	0	0	0	0	0	0	0	0	5	469	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	155	287	0	0	0	1	0	1	2	0	0	0	0	1	6	0	0	2	1	0	1	0	1	0
16670	26499	"Schönwies"	46.84652	11.01591	77.5	"AWI"	77.5	6012	6700	6347.5	0	0	171	0	0	4	0	12	0	0	0	0	0	0	0	0	5	333	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	89	202	0	0	0	2	0	2	1	0	0	0	0	1	5	0	0	1	4	0	1	0	1	0
16670	26499	"Schönwies"	46.84652	11.01591	80	"AWI"	80	6186	6809	6471	3	1	144	0	0	3	0	7	0	0	0	0	0	0	0	0	1	213	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	172	305	0	0	0	3	0	7	2	0	0	0	0	4	5	0	0	0	1	0	2	0	1	0
16670	26499	"Schönwies"	46.84652	11.01591	82.5	"AWI"	82.5	6327.5	6936.5	6598	32	0	227	1	0	9	0	14	0	0	0	0	0	0	0	0	5	163	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	81	160	0	0	0	7	0	2	4	1	0	0	0	2	21	0	0	0	5	0	2	1	1	0
16670	26499	"Schönwies"	46.84652	11.01591	85	"AWI"	85	6390	7146	6715	4	0	180	0	0	4	0	19	0	0	0	0	0	0	0	0	10	303	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	124	197	0	0	0	3	0	2	1	0	0	0	0	1	9	0	0	2	4	0	2	0	7	0
16670	26499	"Schönwies"	46.84652	11.01591	87.5	"AWI"	87.5	6438.5	7429.5	6824.5	4	0	162	0	0	3	0	6	0	1	0	0	0	0	0	0	9	153	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	133	323	0	0	0	17	0	1	2	0	0	0	6	6	8	0	0	4	3	0	1	0	4	0
16670	26499	"Schönwies"	46.84652	11.01591	90	"AWI"	90	6471	7729	6930	3	0	74	0	0	1	0	6	0	0	0	0	0	0	0	0	3	300	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	178	413	0	0	0	1	0	1	2	0	0	0	0	1	6	0	0	0	4	0	3	0	3	0
16670	26499	"Schönwies"	46.84652	11.01591	92.5	"AWI"	92.5	6592.5	7808	7066	3	0	78	0	0	2	0	8	0	0	0	0	0	0	0	0	1	252	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	131	451	0	0	0	0	0	1	2	0	0	0	0	1	3	0	0	2	0	0	3	0	2	0
16670	26499	"Schönwies"	46.84652	11.01591	95	"AWI"	95	6669	7917	7211	3	0	134	0	0	3	0	10	0	0	0	0	0	0	0	0	0	456	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	87	223	0	0	0	2	0	0	1	0	0	0	0	1	6	0	0	1	4	0	1	0	2	0
16670	26499	"Schönwies"	46.84652	11.01591	97.5	"AWI"	97.5	6724.5	8039.5	7347.5	1	0	115	1	0	8	0	12	0	0	0	0	0	0	0	0	2	612	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	81	206	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	3	0	4	0	6	0
16670	26499	"Schönwies"	46.84652	11.01591	100	"AWI"	100	6771	8223	7473	2	0	133	0	0	4	0	11	0	0	0	0	0	0	0	0	11	332	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	122	381	0	0	0	1	0	1	3	0	1	0	0	0	9	0	0	0	3	0	3	0	3	0
16670	26499	"Schönwies"	46.84652	11.01591	102.5	"AWI"	102.5	6937.5	8282.5	7598.5	1	0	80	0	0	5	0	5	0	0	0	0	0	0	0	0	6	490	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0	65	310	0	0	0	1	0	2	3	0	1	0	0	0	4	0	0	1	6	0	2	0	5	0
16670	26499	"Schönwies"	46.84652	11.01591	105	"AWI"	105	7060	8357	7727	1	0	82	0	0	4	0	7	0	1	0	0	0	0	0	1	1	415	0	0	0	0	3	0	0	0	5	0	1	0	0	0	0	0	96	410	1	0	0	2	0	1	1	0	0	0	0	0	1	0	0	1	2	0	4	0	3	0
16670	26499	"Schönwies"	46.84652	11.01591	107.5	"AWI"	107.5	7136	8451	7868.5	0	0	107	0	0	2	0	7	0	0	0	0	0	0	0	0	5	351	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	98	344	0	0	0	0	1	1	2	0	1	0	0	0	3	0	0	0	5	0	2	0	1	0
16670	26499	"Schönwies"	46.84652	11.01591	110	"AWI"	110	7202	8592	8003	0	1	83	0	0	1	0	16	0	0	0	0	0	0	0	0	7	521	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	58	336	0	0	0	2	0	0	1	0	0	0	0	0	4	0	0	0	2	0	3	0	4	0
16670	26499	"Schönwies"	46.84652	11.01591	112.5	"AWI"	112.5	7456	8634	8112	0	0	73	0	0	4	0	8	0	0	0	2	0	0	0	0	3	269	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	98	491	0	0	0	3	0	5	0	0	0	0	0	1	7	0	0	1	3	0	1	0	1	0
16670	26499	"Schönwies"	46.84652	11.01591	115	"AWI"	115	7658	8696	8227	0	0	97	0	0	3	0	13	0	1	0	0	0	0	0	0	7	357	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	62	330	0	0	0	0	0	4	1	1	1	0	0	0	2	0	0	0	3	0	2	0	2	0
16670	26499	"Schönwies"	46.84652	11.01591	117.5	"AWI"	117.5	7795	8774.5	8346.5	0	0	140	1	0	5	0	12	0	0	0	0	0	0	0	0	11	299	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	71	406	0	0	0	0	0	1	1	0	0	0	0	4	7	0	0	0	2	0	6	0	1	0
16670	26499	"Schönwies"	46.84652	11.01591	120	"AWI"	120	7904	8889	8468	0	0	88	0	0	5	0	10	0	0	0	0	0	0	0	0	2	452	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	40	271	0	0	0	0	0	1	0	0	0	0	0	1	3	0	0	0	7	0	3	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	122.5	"AWI"	122.5	7998.5	8934.5	8528	0	0	73	0	0	5	0	15	0	0	0	0	2	0	0	0	12	607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	248	0	0	0	2	0	0	2	0	0	0	0	4	6	0	0	1	2	0	5	0	1	0
16670	26499	"Schönwies"	46.84652	11.01591	125	"AWI"	125	8053	8988	8586	0	1	64	0	0	3	0	14	0	0	0	0	0	0	0	0	7	495	0	0	0	0	0	0	0	1	1	0	4	0	0	0	0	0	31	273	0	0	0	3	0	1	1	0	0	0	0	2	9	0	0	4	1	0	1	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	127.5	"AWI"	127.5	8103	9074.5	8642	0	0	69	0	0	5	0	9	0	0	0	0	0	0	0	0	2	485	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	28	224	0	0	0	0	0	0	0	0	1	0	0	2	5	0	0	0	1	0	2	0	1	0
16670	26499	"Schönwies"	46.84652	11.01591	130	"AWI"	130	8146	9181	8696	0	0	54	0	0	3	0	7	1	0	0	2	0	0	0	0	7	531	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	21	278	0	0	0	0	0	2	0	0	0	0	0	2	11	0	0	0	6	0	1	0	5	0
16670	26499	"Schönwies"	46.84652	11.01591	132.5	"AWI"	132.5	8212	9220	8753.5	0	1	97	0	0	4	0	13	0	0	0	0	0	0	0	0	5	637	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	24	328	0	0	0	0	0	1	2	0	0	0	0	0	6	0	0	0	1	0	3	0	4	0
16670	26499	"Schönwies"	46.84652	11.01591	135	"AWI"	135	8265	9274	8811	0	1	50	0	0	1	0	11	0	0	0	0	0	0	0	0	9	544	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	24	245	0	0	0	1	0	3	1	0	0	0	0	0	3	0	0	0	0	0	2	0	3	0
16670	26499	"Schönwies"	46.84652	11.01591	137.5	"AWI"	137.5	8323.5	9341.5	8869	0	0	97	0	0	2	0	23	0	0	0	0	0	0	0	0	19	366	0	0	0	0	0	0	0	1	5	0	1	0	0	0	0	0	13	271	0	0	0	0	0	0	0	0	0	0	1	1	10	0	0	1	5	0	6	0	2	0
16670	26499	"Schönwies"	46.84652	11.01591	140	"AWI"	140	8358	9412	8923	0	0	89	0	0	7	0	16	0	0	0	0	0	0	0	0	40	424	0	0	3	0	0	1	0	1	4	0	1	0	0	0	0	0	10	458	0	0	0	3	0	5	3	0	0	0	0	2	12	0	0	0	16	0	8	0	3	0
16670	26499	"Schönwies"	46.84652	11.01591	142.5	"AWI"	142.5	8424.5	9451	8977	0	0	78	0	0	4	0	23	0	0	0	0	0	0	0	1	23	371	0	0	0	0	0	0	0	7	3	0	0	0	0	0	0	0	6	528	0	0	0	1	0	0	0	0	0	0	0	0	21	0	0	2	14	0	8	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	145	"AWI"	145	8474	9501	9034	0	0	38	0	0	1	0	24	0	0	0	0	0	0	0	0	36	435	0	0	0	0	0	0	0	3	3	0	2	0	0	0	0	0	5	325	0	0	0	1	0	1	0	0	0	0	2	0	15	0	0	0	10	0	6	0	1	0
16670	26499	"Schönwies"	46.84652	11.01591	147.5	"AWI"	147.5	8521	9560.5	9087.5	0	0	44	0	0	1	0	21	0	0	0	0	0	0	0	0	24	407	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	9	457	0	0	0	2	0	1	0	0	1	0	0	0	5	0	0	0	5	0	7	0	3	0
16670	26499	"Schönwies"	46.84652	11.01591	150	"AWI"	150	8562	9634	9138	0	0	52	0	0	4	0	13	0	0	0	0	0	0	0	0	13	506	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	403	0	0	0	1	0	3	0	0	0	0	0	2	11	0	0	0	2	0	7	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	152.5	"AWI"	152.5	8652.5	9672	9190	0	0	37	0	0	7	0	15	0	0	0	0	0	0	0	0	16	551	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	2	369	0	0	0	1	0	5	1	0	0	0	0	1	13	0	0	1	6	0	7	0	4	0
16670	26499	"Schönwies"	46.84652	11.01591	155	"AWI"	155	8719	9720	9247	0	0	34	0	0	1	0	20	0	0	0	0	0	0	0	0	18	403	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	5	427	0	0	0	2	0	1	1	0	0	0	0	0	9	0	0	1	1	0	4	0	2	0
16670	26499	"Schönwies"	46.84652	11.01591	157.5	"AWI"	157.5	8773	9766	9302	0	0	25	0	0	2	0	11	0	0	0	0	0	0	0	0	14	400	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	549	0	0	0	2	0	5	0	0	0	0	0	0	4	0	0	2	0	0	4	0	4	0
16670	26499	"Schönwies"	46.84652	11.01591	160	"AWI"	160	8818	9828	9359	0	0	39	0	0	4	0	14	0	1	0	0	0	0	0	0	15	441	0	0	0	0	0	0	0	3	7	0	2	0	1	0	0	0	2	519	0	0	0	1	0	1	1	1	1	0	0	0	5	0	0	2	8	0	4	0	6	0
16670	26499	"Schönwies"	46.84652	11.01591	162.5	"AWI"	162.5	8903	9859	9409.5	0	0	29	0	0	3	0	3	0	0	0	0	0	0	0	0	20	201	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	2	558	0	0	0	4	0	5	13	0	0	0	1	0	6	0	0	0	6	0	7	0	2	0
16670	26499	"Schönwies"	46.84652	11.01591	165	"AWI"	165	8973	9896	9464	1	0	17	0	0	7	0	9	0	1	0	0	0	0	0	0	19	362	0	0	0	0	1	0	0	1	4	0	0	0	0	0	0	0	1	444	0	0	0	7	0	2	7	0	0	0	0	0	8	0	0	2	10	0	4	0	2	0
16670	26499	"Schönwies"	46.84652	11.01591	167.5	"AWI"	167.5	9032.5	9941.5	9518.5	0	0	20	0	0	1	0	15	0	0	0	0	2	0	0	0	34	400	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	2	556	0	0	0	5	0	4	3	0	0	0	1	0	14	0	0	1	7	0	2	0	3	0
16670	26499	"Schönwies"	46.84652	11.01591	170	"AWI"	170	9077	9993	9574	0	0	20	0	0	6	0	9	0	0	0	0	0	0	0	1	13	432	0	0	0	0	0	0	0	1	4	0	2	0	0	0	0	0	3	479	0	0	0	3	0	1	0	0	0	0	0	0	6	0	0	1	10	0	6	0	5	0
16670	26499	"Schönwies"	46.84652	11.01591	172.5	"AWI"	172.5	9174	10018.5	9624	0	0	9	1	0	1	0	7	0	0	0	0	0	0	0	0	9	351	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	443	0	0	0	1	0	4	1	0	0	0	0	0	5	0	0	1	2	0	3	0	3	0
16670	26499	"Schönwies"	46.84652	11.01591	175	"AWI"	175	9267	10054	9678	0	0	20	0	0	1	0	13	0	0	0	0	0	0	0	0	20	525	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	432	0	0	0	3	0	1	2	0	1	0	0	1	6	0	0	0	5	0	2	0	1	0
16670	26499	"Schönwies"	46.84652	11.01591	177.5	"AWI"	177.5	9338	10092.5	9733.5	0	0	15	1	0	3	0	9	0	0	0	0	0	0	0	0	11	564	0	0	0	0	0	1	0	1	4	0	1	0	0	0	0	0	0	625	0	0	0	3	0	3	1	0	0	0	0	0	8	0	0	3	8	0	5	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	180	"AWI"	180	9381	10151	9788	0	0	17	0	0	5	0	3	0	0	0	0	0	0	0	0	8	283	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	468	0	0	0	0	0	0	1	0	1	0	0	0	8	0	0	0	5	0	5	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	182.5	"AWI"	182.5	9498.5	10173	9839.5	0	0	9	0	0	5	0	3	0	0	0	0	0	0	0	0	5	305	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	431	0	0	0	3	0	1	1	0	0	0	1	0	5	0	0	2	2	0	4	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	185	"AWI"	185	9571	10207	9892	0	0	8	0	0	1	0	10	0	0	0	0	0	0	0	0	7	326	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	390	0	0	0	5	0	1	0	0	0	0	0	0	5	0	0	1	8	0	2	0	2	0
16670	26499	"Schönwies"	46.84652	11.01591	187.5	"AWI"	187.5	9625	10264	9947	0	0	15	1	0	10	0	4	0	0	0	0	0	0	0	0	4	375	0	0	0	0	0	0	0	1	6	0	2	0	0	0	0	0	0	357	0	0	0	3	0	0	3	0	1	0	0	2	9	0	0	0	18	0	4	0	1	0
16670	26499	"Schönwies"	46.84652	11.01591	190	"AWI"	190	9665	10351	10002	0	0	6	0	0	4	0	4	0	1	0	0	0	0	0	0	5	241	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	651	0	0	0	2	0	0	1	0	1	0	0	1	1	0	0	0	3	0	2	0	1	0
16670	26499	"Schönwies"	46.84652	11.01591	192.5	"AWI"	192.5	9737	10392	10058	0	0	3	0	0	2	0	2	0	0	0	0	0	0	0	0	2	397	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	506	0	0	0	3	0	0	0	0	0	0	0	0	15	0	0	2	4	0	2	0	0	0
16670	26499	"Schönwies"	46.84652	11.01591	195	"AWI"	195	9796	10448	10113	0	0	8	0	0	0	0	5	0	0	0	0	0	0	0	0	0	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	623	0	0	0	1	0	0	1	0	0	0	0	0	3	0	0	1	1	0	1	0	3	0
