"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
15692	24059	"Vladar"	50.078526	13.213992	43	"AWI"	43	-108	206	-30	0	0.178677784395473	0.83382966051221	0.119118522930316	0	0	0.238237045860631	0	0	0	4.64562239428231	0	0.357355568790947	0	0	0	0	0	0	0	0.178677784395473	0	53.0077427039905	0	0	0	0	0	0.774270399047052	0	0.119118522930316	0	0	0	0	0	0	0	0	0	0.119118522930316	0	4.22870756402621	10.7802263251936	0	16.97438951757	0	0	0	0	3.63311494937463	0	0	0.774270399047052	1.5485407980941	0.774270399047052	0	0	0	0	0	0.178677784395473	0	0	0.119118522930316	0.238237045860631	0.178677784395473	0
15692	24059	"Vladar"	50.078526	13.213992	46	"AWI"	46	-72	264	29	1.21359223300971	0.849514563106796	1.82038834951456	0.242718446601942	0	0	0.970873786407767	0	0	0	9.83009708737864	0	0.242718446601942	0	0	0	0	0	0	0	2.18446601941748	0	45.5097087378641	0	0.242718446601942	0	0	0	1.82038834951456	0	0	0	0	0	0	0.485436893203883	0	0	0	0	0.485436893203883	0	6.43203883495146	17.4757281553398	0	0	0	0	0	0	4.49029126213592	0	0	0.364077669902913	1.09223300970874	1.69902912621359	0	0	0	0.121359223300971	0	0	0	0	1.09223300970874	0.242718446601942	1.09223300970874	0
15692	24059	"Vladar"	50.078526	13.213992	49	"AWI"	49	-54	420	83	1.10584518167457	0	1.10584518167457	0.157977883096367	0	0	0.157977883096367	0	0	0	9.79462875197472	0	0.157977883096367	0.315955766192733	0.4739336492891	0	0	0	0.315955766192733	0	2.52764612954186	0	33.3333333333333	0	0.315955766192733	0	0	0	1.8957345971564	0	0.157977883096367	0	0	0	0.157977883096367	1.73775671406003	0	0	0	0	0.157977883096367	0	6.63507109004739	25.5924170616114	3.63349131121643	0	0	0	0	0	5.52922590837283	0	0	0.4739336492891	2.05371248025276	0.315955766192733	0	0	0	0	0	0.157977883096367	0	0	0.315955766192733	0.315955766192733	1.10584518167457	0
15692	24059	"Vladar"	50.078526	13.213992	52	"AWI"	52	-42	568	138	2.38532110091743	0	2.01834862385321	0.73394495412844	0	0	0.36697247706422	0	0	0	5.87155963302752	0	0.55045871559633	0	1.28440366972477	0	0	0	0.55045871559633	0	2.01834862385321	0	31.743119266055	0	0.18348623853211	0	0	0	0.73394495412844	0	0	0	0.18348623853211	0	0	3.85321100917431	0	0	0	0	0.18348623853211	0	6.42201834862385	28.256880733945	0	0	0	0	0	0	6.60550458715596	0	0	0.36697247706422	3.30275229357798	0.73394495412844	0	0	0	0	0	0	0	0	0	0.18348623853211	1.46788990825688	0
15692	24059	"Vladar"	50.078526	13.213992	58	"AWI"	58	19	667	253	2.98507462686567	0.373134328358209	1.67910447761194	0.746268656716418	0	0	0.373134328358209	0	0	0	9.51492537313433	0	0	0	1.30597014925373	0	0	0	0	0	6.90298507462687	0	31.5298507462687	0	0	0	0	0	0.186567164179104	0	0	0	0	0	0.559701492537313	1.67910447761194	0	0	0	0	0	0.186567164179104	4.47761194029851	24.8134328358209	0	0	0	0	0	0	6.34328358208955	0	0	0.373134328358209	4.47761194029851	0.186567164179104	0	0	0	0	0	0	0	0	0	0.186567164179104	1.11940298507463	0
15692	24059	"Vladar"	50.078526	13.213992	61	"AWI"	61	40	708	309	3.85321100917431	0	1.8348623853211	0.36697247706422	0	0	1.10091743119266	0	0	0	10.4587155963303	0	0.36697247706422	0	0	0	0	0	0	0	6.97247706422018	0	32.8440366972477	0	0	0	0	0	0.36697247706422	0	0	0	0	0	0.18348623853211	3.85321100917431	0	0	0	0	0	0	3.48623853211009	22.7522935779817	0	0	0	0	0	0	4.95412844036697	0	0	0.55045871559633	5.32110091743119	0.36697247706422	0	0	0	0	0	0	0	0	0	0.36697247706422	0	0
15692	24059	"Vladar"	50.078526	13.213992	64	"AWI"	64	79	764	363	1.28205128205128	0	1.70940170940171	0.427350427350427	0	0	0.427350427350427	0	0	0	8.4045584045584	0	0.56980056980057	0	1.99430199430199	0	0	0	0	0	3.98860398860399	0	33.6182336182336	0	0	0	0	0	0.997150997150997	0	0	0	0	0	0.142450142450142	1.28205128205128	0	0	0.142450142450142	0	0	0	3.98860398860399	28.0626780626781	3.13390313390313	0	0	0	0	0	4.55840455840456	0	0	0.56980056980057	2.42165242165242	1.70940170940171	0	0	0	0	0	0.142450142450142	0	0	0	0.142450142450142	0.284900284900285	0
15692	24059	"Vladar"	50.078526	13.213992	67	"AWI"	67	127	797	429	1.34638922888617	0	1.1015911872705	0.244798041615667	0	0	0.489596083231334	0	0	0	6.85434516523868	0	0.244798041615667	0.244798041615667	2.81517747858017	0	0	0	0	0	3.54957160342717	0	37.0869033047736	0	0	0	0	0	1.59118727050184	0	0	0	0	0	0	1.22399020807834	0	0	0	0	0.244798041615667	0	5.99755201958384	27.906976744186	0	0	0	0	0	0	5.14075887392901	0	0	0.489596083231334	1.468788249694	1.34638922888617	0	0	0	0	0	0	0	0	0	0.122399020807834	0.489596083231334	0
15692	24059	"Vladar"	50.078526	13.213992	70	"AWI"	70	160	835	494	1.46892655367232	0.112994350282486	0.338983050847458	0.903954802259887	0	0	0.903954802259887	0	0	0	5.08474576271187	0	0.225988700564972	0.225988700564972	1.92090395480226	0	0	0.338983050847458	0	0	2.03389830508475	0	47.683615819209	0	0	0	0	0	0.338983050847458	0	0	0	0	0	0	0.677966101694915	0	0	0	0	0	0	4.40677966101695	24.180790960452	2.14689265536723	0	0	0	0	0	4.06779661016949	0	0	0.564971751412429	1.01694915254237	0.903954802259887	0	0	0	0	0	0	0	0	0	0.112994350282486	0.338983050847458	0
15692	24059	"Vladar"	50.078526	13.213992	73	"AWI"	73	185	900	555	1.0989010989011	0.10989010989011	0.43956043956044	0.549450549450549	0	0	1.20879120879121	0	0	0	2.74725274725275	0	0.21978021978022	0	3.18681318681319	0	0	0.21978021978022	0	0	1.86813186813187	0	55.6043956043956	0	0	0	0	0	0.43956043956044	0	0	0	0	0	0	0.21978021978022	0	0	0	0	0	0	2.96703296703297	23.2967032967033	0	0	0	0	0	0	2.30769230769231	0	0	0.769230769230769	1.31868131868132	1.20879120879121	0	0	0	0	0	0.10989010989011	0	0	0	0	0.10989010989011	0
