"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Tilia"	"Ulmus"	"Urticaceae"
3279	4259	"Mayralampi"	62.34206	26.23393	877.5	"AWI"	877.5	2370	3603	2905	0	0	85	1	0	0	0	510	0	0	0	0	3	4	0	0	0	0	3	0	28	0	0	0	0	0	67	301	0	0	20	8	0	0	0	0	0	0	3	0
3279	4259	"Mayralampi"	62.34206	26.23393	880	"AWI"	880	2443	3775	3019	1523	0	79	2	0	1	0	479	0	0	0	0	6	8	0	0	0	0	4	0	21	0	0	0	0	1	45	361	0	0	21	10	0	0	0	0	0	0	5	0
3279	4259	"Mayralampi"	62.34206	26.23393	882.5	"AWI"	882.5	2549.5	3878	3141.5	0	0	93	0	0	0	0	553	1	0	0	0	12	3	0	0	0	0	10	0	4	0	0	0	0	0	0	238	0	0	70	3	0	0	0	0	0	7	23	1
3279	4259	"Mayralampi"	62.34206	26.23393	885	"AWI"	885	2625	4031	3265	0	0	93	1	0	2	0	451	0	0	0	0	10	6	0	0	0	0	6	0	39	0	0	0	0	2	66	343	0	0	24	9	0	0	0	2	0	2	6	0
3279	4259	"Mayralampi"	62.34206	26.23393	887.5	"AWI"	887.5	2728	4131.5	3382	0	0	112	0	0	0	0	526	0	0	0	0	18	5	0	0	0	0	4	0	10	0	0	0	0	0	3	238	0	0	63	6	0	0	0	0	0	10	21	0
3279	4259	"Mayralampi"	62.34206	26.23393	890	"AWI"	890	2800	4271	3503	0	0	77	0	0	6	0	516	0	0	0	0	13	2	0	0	0	0	4	0	46	0	0	1	0	2	91	241	0	0	47	3	0	0	0	0	0	2	4	0
3279	4259	"Mayralampi"	62.34206	26.23393	892.5	"AWI"	892.5	2932.5	4373	3627.5	0	0	93	0	1	1	0	430	0	0	1	0	22	6	0	0	0	0	3	0	7	0	0	0	0	0	20	361	0	0	46	4	0	0	0	0	0	8	23	0
3279	4259	"Mayralampi"	62.34206	26.23393	895	"AWI"	895	3019	4536	3750	0	0	88	0	0	1	0	637	0	0	0	0	11	10	0	0	0	0	12	0	19	0	0	0	0	0	30	201	0	0	21	6	0	0	0	0	1	1	6	0
3279	4259	"Mayralampi"	62.34206	26.23393	897.5	"AWI"	897.5	3133.5	4627.5	3864	0	0	91	0	0	1	0	496	0	0	0	0	10	8	0	0	0	0	3	0	6	0	0	0	0	0	32	323	0	0	22	2	0	0	0	0	0	8	13	0
3279	4259	"Mayralampi"	62.34206	26.23393	900	"AWI"	900	3215	4752	3982	0	0	85	0	1	0	0	618	0	0	0	0	5	5	0	0	0	0	3	0	7	0	0	0	0	0	22	228	0	0	21	5	0	0	0	0	0	2	11	1
3279	4259	"Mayralampi"	62.34206	26.23393	902.5	"AWI"	902.5	3331.5	4853.5	4101.5	0	0	114	2	0	1	0	595	3	0	0	0	16	5	0	0	0	0	5	0	14	0	0	0	0	0	25	163	0	0	48	9	0	0	0	0	0	8	17	0
3279	4259	"Mayralampi"	62.34206	26.23393	905	"AWI"	905	3420	4991	4219	0	0	99	0	0	2	0	595	0	0	0	0	10	1	0	0	0	0	10	0	16	0	0	0	0	0	36	202	0	0	23	7	0	0	0	0	0	5	13	0
3279	4259	"Mayralampi"	62.34206	26.23393	907.5	"AWI"	907.5	3567.5	5074.5	4341.5	0	0	87	1	0	1	0	612	0	0	0	0	20	2	0	0	0	0	7	0	14	0	0	0	0	0	29	212	0	0	30	8	0	0	0	0	0	2	10	1
3279	4259	"Mayralampi"	62.34206	26.23393	910	"AWI"	910	3661	5215	4463	0	0	107	0	0	2	0	496	0	0	0	0	8	6	0	0	0	2	13	0	22	0	0	0	0	0	52	240	0	0	71	10	0	0	0	0	0	2	8	0
3279	4259	"Mayralampi"	62.34206	26.23393	912.5	"AWI"	912.5	3794.5	5291.5	4579.5	0	0	104	0	0	2	0	653	0	0	0	0	16	4	0	0	0	0	7	1	11	0	0	0	0	0	30	135	0	0	31	8	0	0	0	0	0	3	12	4
3279	4259	"Mayralampi"	62.34206	26.23393	915	"AWI"	915	3891	5402	4690	0	0	103	0	0	2	0	560	1	0	0	0	12	7	0	0	0	0	21	0	11	0	0	0	0	0	25	208	0	0	39	9	0	0	0	0	0	2	22	0
3279	4259	"Mayralampi"	62.34206	26.23393	917.5	"AWI"	917.5	4030	5475.5	4814	0	0	101	1	0	0	0	584	0	0	0	0	19	6	0	0	0	1	5	0	5	0	0	0	0	0	35	206	0	0	33	5	0	0	0	0	0	7	14	0
3279	4259	"Mayralampi"	62.34206	26.23393	922.5	"AWI"	922.5	4274.5	5645.5	5046	0	0	68	0	0	1	0	684	0	0	0	0	30	3	0	0	0	2	4	0	29	0	0	0	0	0	17	121	0	0	48	6	0	0	0	0	0	5	17	1
3279	4259	"Mayralampi"	62.34206	26.23393	925	"AWI"	925	4392	5752	5165	0	0	105	1	0	1	0	564	0	0	0	0	17	14	0	0	0	0	10	0	6	0	0	0	0	0	39	196	0	0	33	10	0	0	0	0	0	5	22	0
3279	4259	"Mayralampi"	62.34206	26.23393	927.5	"AWI"	927.5	4567	5812.5	5285	0	0	81	1	0	2	0	674	3	0	0	0	15	4	0	0	0	0	2	0	8	0	0	0	0	0	10	155	0	0	40	4	0	0	0	0	0	2	18	2
3279	4259	"Mayralampi"	62.34206	26.23393	930	"AWI"	930	4680	5910	5411	0	0	79	0	0	1	0	646	0	0	0	0	10	4	0	0	0	0	10	0	0	0	0	0	0	0	21	174	0	0	39	5	0	0	0	1	0	6	10	0
3279	4259	"Mayralampi"	62.34206	26.23393	932.5	"AWI"	932.5	4867	5968	5520	0	0	113	2	0	2	0	551	0	0	0	0	21	5	0	0	0	0	4	0	31	0	0	0	0	0	42	214	0	0	34	15	0	0	0	0	0	3	12	4
3279	4259	"Mayralampi"	62.34206	26.23393	935	"AWI"	935	4995	6060	5640	0	0	67	0	0	2	0	553	0	0	0	0	10	2	0	0	1	0	11	0	0	0	0	0	0	0	42	271	0	0	28	5	0	0	0	0	0	3	9	0
3279	4259	"Mayralampi"	62.34206	26.23393	937.5	"AWI"	937.5	5201	6116.5	5751.5	0	0	84	2	0	1	0	521	0	0	0	0	22	8	0	0	1	0	2	0	44	0	0	0	0	0	30	209	0	0	83	13	0	0	0	0	0	3	32	0
3279	4259	"Mayralampi"	62.34206	26.23393	940	"AWI"	940	5331	6209	5871	0	0	112	0	0	0	0	599	0	0	0	0	7	5	0	0	0	0	11	0	1	0	0	0	0	0	28	158	0	0	42	6	0	0	0	0	0	15	22	0
3279	4259	"Mayralampi"	62.34206	26.23393	942.5	"AWI"	942.5	5598	6249.5	5968	0	0	86	2	0	1	0	582	3	0	0	0	17	0	0	0	0	1	2	0	26	0	0	0	0	2	32	228	0	0	30	6	0	0	0	0	0	2	12	2
3279	4259	"Mayralampi"	62.34206	26.23393	945	"AWI"	945	5762	6316	6075	0	0	85	0	0	2	0	610	0	0	0	0	16	2	0	0	0	0	7	0	2	0	0	0	0	0	6	196	0	0	50	5	0	0	0	1	0	14	13	1
3279	4259	"Mayralampi"	62.34206	26.23393	947.5	"AWI"	947.5	5838.5	6432.5	6170	0	0	74	0	0	2	0	552	0	0	0	0	14	5	0	0	0	0	4	0	21	0	0	0	0	1	47	279	0	0	41	8	0	0	0	0	0	0	4	2
3279	4259	"Mayralampi"	62.34206	26.23393	950	"AWI"	950	5898	6617	6250	0	0	99	1	1	0	0	519	0	0	0	0	15	5	0	0	0	0	3	0	0	0	0	0	0	0	2	254	0	0	70	5	0	0	0	0	0	11	23	0
3279	4259	"Mayralampi"	62.34206	26.23393	952.5	"AWI"	952.5	5992	6696	6341.5	0	1	90	0	0	0	0	556	1	0	0	0	15	3	0	0	0	0	5	1	7	0	0	0	0	0	2	249	0	0	59	1	0	0	0	0	0	9	18	0
3279	4259	"Mayralampi"	62.34206	26.23393	955	"AWI"	955	6048	6823	6427	0	0	64	0	0	0	0	601	1	0	1	0	12	0	0	0	0	0	5	0	0	0	0	0	0	0	1	246	0	0	42	5	0	0	0	0	0	11	13	0
3279	4259	"Mayralampi"	62.34206	26.23393	957.5	"AWI"	957.5	6150.5	6893	6522	0	0	84	0	0	2	0	471	0	0	0	1	30	4	0	0	0	0	2	0	7	0	0	0	0	0	1	295	0	0	72	5	0	0	0	0	0	13	27	3
3279	4259	"Mayralampi"	62.34206	26.23393	960	"AWI"	960	6208	7007	6616	0	1	81	1	0	1	0	587	0	0	0	0	20	3	0	0	0	0	5	0	2	0	0	0	0	0	1	216	0	0	57	7	0	0	0	0	0	12	13	0
3279	4259	"Mayralampi"	62.34206	26.23393	962.5	"AWI"	962.5	6309	7067	6709	0	0	90	1	0	0	0	598	0	0	0	1	24	5	0	0	0	0	3	1	2	0	0	0	0	0	1	200	0	0	47	7	0	0	0	0	1	9	20	1
3279	4259	"Mayralampi"	62.34206	26.23393	965	"AWI"	965	6382	7165	6801	0	0	96	0	1	3	0	580	0	0	0	0	10	3	0	0	0	0	9	0	0	0	0	0	0	0	0	236	0	0	48	3	0	0	0	0	0	9	20	1
3279	4259	"Mayralampi"	62.34206	26.23393	967.5	"AWI"	967.5	6495	7213	6894.5	0	0	88	0	0	1	0	512	0	0	0	0	11	4	0	0	0	0	3	0	26	0	0	0	0	1	62	290	0	0	22	6	0	0	0	0	0	1	5	1
3279	4259	"Mayralampi"	62.34206	26.23393	970	"AWI"	970	6564	7301	6990	0	0	66	1	0	0	0	597	0	0	0	0	12	6	0	0	0	1	7	0	0	0	0	0	0	1	0	214	0	0	74	4	0	3	0	0	0	5	21	0
3279	4259	"Mayralampi"	62.34206	26.23393	972.5	"AWI"	972.5	6709.5	7339	7082	0	0	89	1	0	0	0	499	3	0	0	0	24	8	0	0	0	0	7	0	2	0	0	0	0	0	0	326	0	0	30	0	0	0	0	0	1	3	22	0
3279	4259	"Mayralampi"	62.34206	26.23393	975	"AWI"	975	6803	7411	7179	0	0	101	0	0	0	0	558	0	0	0	0	16	2	0	0	0	0	3	0	0	0	0	0	0	0	1	261	0	0	54	1	0	0	0	0	0	1	20	1
3279	4259	"Mayralampi"	62.34206	26.23393	977.5	"AWI"	977.5	6890	7466.5	7256	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	2	0	1	0	0	0	0	0	0	310	0	0	41	2	0	0	0	0	1	3	24	0
3279	4259	"Mayralampi"	62.34206	26.23393	980	"AWI"	980	6949	7582	7324	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	277	0	0	0	1	0	0	0	0	0	0	7	0
3279	4259	"Mayralampi"	62.34206	26.23393	982.5	"AWI"	982.5	7004	7650	7381	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	0	0	2	0	0	0	0	0	0	0	1
3279	4259	"Mayralampi"	62.34206	26.23393	985	"AWI"	985	7044	7765	7430	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	281	0	0	0	1	0	0	0	0	0	0	2	1
3279	4259	"Mayralampi"	62.34206	26.23393	990	"AWI"	990	7140	7913	7544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	367	0	0	0	0	0	0	0	0	0	0	2	0
3279	4259	"Mayralampi"	62.34206	26.23393	995	"AWI"	995	7244	8066	7662	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	0	0	4	0	0	0	2	0	0	0	0
3279	4259	"Mayralampi"	62.34206	26.23393	1000	"AWI"	1000	7353	8216	7782	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	267	0	0	0	2	0	0	0	0	0	0	0	0
3279	4259	"Mayralampi"	62.34206	26.23393	1005	"AWI"	1005	7465	8342	7899	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	530	0	0	0	1	0	0	0	2	0	0	2	0
3279	4259	"Mayralampi"	62.34206	26.23393	1010	"AWI"	1010	7571	8470	8018	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	320	0	0	0	1	0	0	0	1	0	0	1	0
3279	4259	"Mayralampi"	62.34206	26.23393	1015	"AWI"	1015	7695	8596	8140	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	306	0	0	0	1	0	0	0	0	0	0	1	0
3279	4259	"Mayralampi"	62.34206	26.23393	1020	"AWI"	1020	7808	8715	8258	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	170	0	0	0	1	0	0	0	0	0	0	1	0
3279	4259	"Mayralampi"	62.34206	26.23393	1025	"AWI"	1025	7948	8837	8379	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	1	0	0	0	0	0	0	0	0
3279	4259	"Mayralampi"	62.34206	26.23393	1030	"AWI"	1030	8068	8938	8497	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	1	0	0	0	0	0	0	0	0
3279	4259	"Mayralampi"	62.34206	26.23393	1035	"AWI"	1035	8194	9049	8612	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	286	0	0	0	1	0	0	0	0	0	0	0	1
3279	4259	"Mayralampi"	62.34206	26.23393	1040	"AWI"	1040	8320	9148	8733	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	1	0	0	0	0
3279	4259	"Mayralampi"	62.34206	26.23393	1045	"AWI"	1045	8462	9255	8853	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	370	0	0	0	0	0	0	0	2	0	0	1	0
3279	4259	"Mayralampi"	62.34206	26.23393	1050	"AWI"	1050	8569	9356	8950	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	1	412	0	0	0	1	0	0	0	0	0	0	3	0
3279	4259	"Mayralampi"	62.34206	26.23393	1055	"AWI"	1055	8641	9453	9035	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	436	0	0	0	0	0	0	0	1	0	0	2	0
3279	4259	"Mayralampi"	62.34206	26.23393	1060	"AWI"	1060	8715	9555	9118	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	496	0	0	0	1	0	0	0	2	0	0	3	0
3279	4259	"Mayralampi"	62.34206	26.23393	1065	"AWI"	1065	8793	9655	9194	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	2	351	0	0	0	1	0	0	0	0	0	0	1	0
3279	4259	"Mayralampi"	62.34206	26.23393	1070	"AWI"	1070	8871	9737	9269	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	498	0	0	0	4	0	0	0	2	0	0	2	0
3279	4259	"Mayralampi"	62.34206	26.23393	1075	"AWI"	1075	8952	9830	9344	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	2	0	0	0	0	0	0	0	0	0	1	461	0	0	0	0	0	0	0	0	0	0	7	0
3279	4259	"Mayralampi"	62.34206	26.23393	1080	"AWI"	1080	9020	9917	9418	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	435	0	0	0	2	0	0	0	1	0	0	5	0
3279	4259	"Mayralampi"	62.34206	26.23393	1085	"AWI"	1085	9117	10011	9494	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	515	0	0	0	2	0	0	0	1	0	0	7	0
3279	4259	"Mayralampi"	62.34206	26.23393	1090	"AWI"	1090	9199	10081	9573	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	479	0	0	0	1	0	0	0	0	0	0	5	0
3279	4259	"Mayralampi"	62.34206	26.23393	1095	"AWI"	1095	9296	10156	9653	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	7	249	0	0	0	0	0	0	0	2	0	0	4	0
3279	4259	"Mayralampi"	62.34206	26.23393	1100	"AWI"	1100	9367	10302	9755	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	1	0	0	0	1	0	0	3	0
